date,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCOM INTERNATIONAL SECURITIES LTD,REALORD ASIA PACIFIC SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-12-11,74.8987072100464,7.1241019405573685,5.18171752403111,3.411663920626953,3.3100754647405446,2.256134244229117,1.50012560275141,1.3095392209192256,1.007934872097874
2024-12-12,74.91044524526865,7.125218421236677,5.182529596563127,3.412198592489239,3.3089514611063873,2.2433457854641548,1.500360700629849,1.308857362804346,1.0080928344375608
2024-12-13,74.92974594394164,7.1270542358988,5.183864876867222,3.4131106100380957,3.3098040134422497,2.2504964959069564,1.470184159475666,1.3073870945708297,1.0083525698585447
2024-12-16,74.92861323033915,7.126946496159703,5.183786512338083,3.4130590140161674,3.3097539791070156,2.2473076211953127,1.4724623490184428,1.3097334712419018,1.008337326584227
2024-12-17,74.92656950765448,7.1267521044367195,5.18364512146441,3.413064507289216,3.309663703590145,2.2472463245375094,1.4724221867282938,1.312326720717914,1.0083098235813115
2024-12-19,74.92713582927998,7.126805970960475,5.183684301295416,3.4130903044430476,3.309688719203976,2.2472633100234294,1.4724333158181706,1.3115808042304054,1.0083174447450995
2024-12-20,74.92716045215356,7.126808313001718,5.183686004779765,3.413091426067278,3.3096898068479375,2.247264048528642,1.4724337996954597,1.3115483728229906,1.0083177761026603
2024-12-23,74.93371071125974,7.127431350639453,5.184139171378519,3.413455534888111,3.3099791455292,2.2341829279398993,1.4725625223488543,1.3161327110680119,1.008405924948219
2024-12-27,74.93917834569669,7.127951412821479,5.184517438750979,3.413737469750619,3.309464705409286,2.227772408843351,1.4726699697644612,1.316228744381541,1.0084795045815953
2025-01-02,74.93984338268638,7.128014668803928,5.184563448007372,3.4137677644741613,3.3094940747791375,2.227792178890063,1.4726830387628824,1.3153529894077671,1.0084884541883123
2025-01-06,74.94028674723707,7.128056840082627,5.18459412129864,3.413820829436994,3.3095136546486335,2.2278053591161466,1.472691751557363,1.3147362759414911,1.0084944206810376
2025-01-08,74.93989264515515,7.128019354476919,5.184566856132924,3.4138357445669496,3.3094962503087513,2.2277936433519265,1.4726840068460672,1.315222382032836,1.0084891171284622
2025-01-09,74.95097834756098,7.127725999839203,5.185333798321409,3.414439364799118,3.3034112430040605,2.216190344058441,1.4729018579272661,1.3203807436641442,1.0086383008253874
2025-01-10,74.94972180316753,7.12537118659336,5.185246866806223,3.4143821221221686,3.3033558617005987,2.2161531898863003,1.4761643968885325,1.3209831817131437,1.0086213911221407
2025-01-13,74.9503377510371,7.125429743944831,5.185289479929847,3.4144101820181016,3.303383009166346,2.2095968845526124,1.4761765282252943,1.326746741004356,1.008629680121514
2025-01-14,74.95893744056336,7.0999462156529205,5.185884432280552,3.4148348226915903,3.3037620343864793,2.220337969801377,1.476345902509782,1.3312057733332043,1.008745408780734
2025-01-15,74.95701527568013,7.099764152409303,5.185751451140685,3.4147472564079377,3.3036773163317443,2.220281033886593,1.4763080447126176,1.3337359278125513,1.0087195416184307
2025-01-16,74.97177904508241,7.101162544279246,5.1867728530511075,3.415419835763923,3.3043280190031146,2.205724158151556,1.4765988229867884,1.329296499490968,1.0089182221908795
2025-01-20,74.99693274175243,7.103545047281287,5.188513061336194,3.4165657394045166,3.305436650354096,2.1739987812962744,1.477094234985407,1.3286570203889443,1.0092567232008471
2025-01-21,74.99695741052129,7.10354738385299,5.1885147679957155,3.416566863216751,3.305437737612597,2.1739994963904987,1.477061827809531,1.32865745742459,1.0092570551760347
2025-01-22,74.99710542347525,7.103561403315488,5.18852500797643,3.4165736061056795,3.3054442611786263,2.1740037869657227,1.4770647429182482,1.3284627210328215,1.0092590470317473
2025-01-23,75.00571584907169,7.104376963950632,5.189120703080718,3.416965863282327,3.3058237595834434,2.1654370211570266,1.4772343248774216,1.3259505948271768,1.0093749201695563
2025-01-24,75.00828208894053,7.104620032564826,5.189298243262578,3.4170827710930127,3.3059368647866294,2.1655111092549033,1.4772848668604852,1.3225745683905745,1.0094094548464596
2025-02-03,75.01447633355059,7.105206737834132,5.189726779709196,3.417364956552371,3.306209871727137,2.1627946754939704,1.477406862239785,1.3173209701970605,1.009492812695765
2025-02-05,75.02676913873073,7.106371085390256,5.190577232893158,3.417924968481983,3.3067516684019167,2.1631490979320116,1.4776489685053618,1.3011495989196722,1.0096582407449064
2025-02-06,75.03916475955047,7.10754517141835,5.191434799171876,3.4184896642883724,3.307297996603132,2.163506484719452,1.4778930997205073,1.284842972112197,1.0098250524156402
2025-02-10,75.0392882425104,7.107556867453592,5.191443342093926,3.4184952896871033,3.3073034390270615,2.1635100449427753,1.4778955317120543,1.284680528409398,1.0098267141637003
2025-02-11,75.03955990645275,7.107582598866621,5.191462136621404,3.418540577351608,3.3073154124227564,2.1629583781991686,1.4779008821216324,1.2848497379353772,1.009830370028684
2025-02-12,75.03980687538,7.107243961087055,5.191479222673565,3.4185847402248393,3.3073262974031654,2.1629654968911094,1.477905746163957,1.2848539666110494,1.0098336935652756
2025-02-13,75.04449959388837,7.107688422455875,5.191803879034616,3.4187985261679392,3.307533125645072,2.1598093720782527,1.477998169051721,1.2819720667608017,1.0098968449173578
2025-02-14,75.05037866942514,7.108245247237886,5.19221061113813,3.419066358919029,3.307792241732078,2.159978574118538,1.4748223104751768,1.2775300255142317,1.0099759614397912
2025-02-17,75.06320220150236,7.1094598022149125,5.1930977816028765,3.4196834820219095,3.3083574298186496,2.15287432551466,1.4750743069546335,1.2681021387264517,1.0101485316435446
2025-02-18,75.06562409249591,7.109096569969782,5.193265335295991,3.419793817051365,3.3084641729474757,2.1397745258743393,1.4734757420877023,1.2803246205040757,1.0101811237733656
2025-02-19,75.0668598113761,7.109213598835643,5.193350826039621,3.4198501131767514,3.308518636381203,2.1398097505169495,1.4734999982211328,1.2786995122313007,1.010197753221294
2025-02-21,75.05648103707975,7.101284736799619,5.192632791261016,3.4193772833215896,3.3080611992609006,2.1395138995583034,1.473296271517423,1.2992946983286684,1.0100580828727312
2025-02-24,75.05648103707975,7.101284736799619,5.192632791261016,3.4194102024651833,3.3080611992609006,2.1395138995583034,1.473296271517423,1.2992617791850753,1.0100580828727312
2025-02-25,75.05660457703694,7.101131829240572,5.192641338126308,3.419448749874997,3.308066644196944,2.1395174211123633,1.4732986965039903,1.299230998520072,1.010059745387821
2025-02-27,75.05709874093253,7.100915226944907,5.192675525868833,3.4195041825396704,3.308088424120363,2.1391035550558635,1.4733083965300886,1.2992395525048297,1.0100663955029092
2025-02-28,75.05994030961418,7.097398182797564,5.192872114124917,3.419633640727567,3.308213664245811,2.139184538863801,1.4733641741589631,1.2992887401031283,1.0101046353640815
2025-03-03,75.07662342097694,7.0815567775518895,5.194026301876935,3.420393701668368,3.308948960553599,2.1396600022566594,1.4736916497537211,1.2947700402519964,1.0103291451098968
2025-03-04,75.0980875694567,7.083581370284156,5.195511256136614,3.421404517858278,3.3098949776833657,2.127096766946047,1.4741129731289926,1.2796925737674507,1.0106179947383953
2025-03-05,75.09403119094354,7.083198754851505,5.195230623687689,3.4212197127291435,3.3097161956756898,2.1269818730799037,1.4740333497939158,1.2850248924298349,1.010563406808775
2025-03-07,75.09400645827236,7.083196421957359,5.195228912607211,3.4212185859298376,3.3097151056007386,2.1269811725456207,1.4740328643121594,1.28505740480108,1.010563073973634
2025-03-10,75.10108066626243,7.0838636923173635,5.19571832756344,3.421540880783952,3.310026896303475,2.117761074638256,1.4741717251288633,1.2851784632422196,1.0106582737600023
2025-03-11,75.10281231880803,7.084027029389035,5.195838128487586,3.4216197733900713,3.3101032176619714,2.1127372277064884,1.479278393499699,1.2829023339177579,1.010681577139354
2025-03-14,75.10160015364141,7.083912692647982,5.195754267260604,3.4216304260487074,3.310049792341474,2.1127031279651525,1.4792545178326633,1.2844297576010324,1.0106652646609724
2025-03-17,75.10637482659028,7.084363060765793,5.196084593476,3.421880901271679,3.310260232667254,2.1128374455622936,1.4729580040274082,1.2845114167401959,1.0107295188990935
2025-03-19,75.11065523080813,7.084766807286592,5.1963807246960405,3.422075918452,3.3104488884490677,2.126135020330308,1.4730419497066893,1.265708338659844,1.0107871216113238
2025-03-20,75.09967066531718,7.083730694836985,5.19562077946309,3.42160839469393,3.309964751511267,2.135705509356512,1.4728265245354166,1.2702333813407476,1.0106392989448774
2025-03-21,75.0997201381383,7.083735361330705,5.195624202141447,3.4216435868279613,3.3099669319907896,2.135706916278482,1.4728274947777964,1.2703330324461333,1.010442336068399
2025-03-27,75.10073434533572,7.083831025806882,5.19569436804155,3.421689795462912,3.310011632454114,2.135735758587376,1.4714969043666322,1.270350188048075,1.010455981896745
2025-03-31,75.10249072015439,7.08346966562303,5.1958158793268,3.4217698182462635,3.3100890434292713,2.1412206951713824,1.468731475686436,1.2659330890131073,1.0104796133493192
2025-04-01,75.10080855669398,7.070432021542383,5.195699502206209,3.421693176631545,3.3100149032671258,2.155006941414877,1.4559842847743494,1.2799036330830693,1.0104569803864605
2025-04-03,75.10592949463457,7.0709141367724495,5.196053784073743,3.421926493405971,3.310240604976971,2.1479069031154525,1.4560835647329553,1.2804191373451286,1.0105258809427613
2025-04-07,75.11372356639143,7.071647916549084,5.196593001367479,3.422314545978207,3.310584123164966,2.137719417935541,1.4562346689115986,1.280552012055587,1.0106307476461125
2025-04-09,75.11817804801598,7.072034341456648,5.196901175785358,3.4225504462695366,3.3107804512850882,2.137846191465244,1.4503907116286958,1.2806279528442492,1.0106906812491994
2025-04-10,75.11686639577027,7.0715155078343,5.196810431743436,3.4225895213745403,3.3107226411421005,2.1378088621418914,1.4503653860912094,1.282648220507888,1.0106730333943628
2025-04-14,75.1169653867945,7.071524826867383,5.196817280239814,3.422594031754945,3.3107270041013255,2.1361973414992455,1.4503672974216733,1.284132466034665,1.0106743652864336
2025-04-15,75.11934124965062,7.071748491030141,5.196981649568134,3.4227352311646753,3.3108317185726204,2.1362649069538784,1.4462289382425577,1.285161483068082,1.0107063317492926
2025-04-16,75.11941549778656,7.071755480763206,5.196986786277184,3.422738614204336,3.310834991006583,2.1362670184432044,1.4462303676986876,1.2850639130863941,1.01070733073384
2025-04-17,75.11988573938933,7.071503226822208,5.1970193190036404,3.4227600402774914,3.3108557165719024,2.136280391305866,1.4462394209864635,1.284742487961261,1.010713657681833
2025-04-23,75.12196477281704,7.0716989392017995,5.197163152780573,3.4228547692892395,3.310947348496543,2.136339515441916,1.4462794474065133,1.2820104241652093,1.0107416304011667
2025-04-24,75.121791515636,7.070825986929299,5.19715116632841,3.4228468750046557,3.3109397123090987,2.1363345883055813,1.4462761117868874,1.283094744417974,1.0107392992820838
2025-04-29,75.12312809173008,7.0709517919292715,5.19724363467702,3.4229077747145062,3.3109986209530367,2.1198984110151544,1.4463018441081943,1.2978125483935425,1.0107572824792026
