date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-11-07,24.40431681798127,25.072818014991345,15.409597169252947,12.0164007906335,6.185024832446625,6.259274063363616,3.8671715099751673,3.0511912049866865,3.73420559636884
2024-11-08,24.3868726100364,25.045959970446223,15.391310079174023,12.009806648269453,6.190204680171845,6.240212425106038,3.8681493822520965,3.038184633438419,3.829299571105502
2024-11-11,24.38320122599425,25.028223911619335,15.315469892022918,11.950284429742181,6.290170064828817,6.233122440941365,3.87437281996963,3.045385871230098,3.879769343651411
2024-11-12,24.49827623612909,25.044280909754008,15.294253837254798,11.942574850807123,6.225236253085093,6.231373241897814,3.872339671807491,3.0398484870894484,3.8518165121751373
2024-11-13,24.550187514478154,25.082349304509815,15.284678034969392,11.953128866147084,6.181435000612801,6.147567556919379,3.882738207189594,3.0372246313816706,3.88069088379211
2024-11-14,24.56398091100503,25.069023800802366,15.265883572661002,11.89911652483597,6.1928707527517455,6.11284526051738,3.859551546045344,2.98702957060785,4.049698060773314
2024-11-15,24.524966469434457,25.0905821285104,15.281370274922565,11.897825101845358,6.180503264119746,6.122553293596964,3.8697227005413435,2.974538893793414,4.057937873235759
2024-11-18,24.8773963497337,24.9728093912349,15.196459607875013,11.820543671073727,6.161986676078053,6.09703011892421,3.853522207236411,2.9404901751796344,4.0797618026643505
2024-11-19,24.890895599889433,24.972293361380476,15.187441494054376,11.817988517731965,6.1712586347839915,6.098276721819714,3.8563625652083022,2.954638975671454,4.050844129460283
2024-11-20,24.94660865647973,25.02991242485324,15.171828812625703,11.846095727886322,6.184821871162918,6.10626760111963,3.8639230683814576,2.9637052174543035,3.886836620036697
2024-11-21,24.945245517940947,25.022956183566485,15.163752102131866,11.844645884678577,6.169254340954685,6.128029084009506,3.8732366102661757,2.962037630047213,3.890842646404543
2024-11-22,24.9485929616174,25.03193904561563,15.154936977837083,11.846472327382761,6.17211095472236,6.1334949495056375,3.8696756249253124,2.962690284570872,3.8800868738229437
2024-11-25,24.854240252833673,25.04860697284353,15.158797406836936,11.852463399726206,6.228741935934156,6.115879713080387,3.8810727164909644,2.957870296600906,3.9023273056532437
2024-11-26,24.798855827841177,25.020527141301123,15.135221246109234,11.821098715140643,6.175465099866882,6.113662932856563,3.8873811527148567,3.166631522375379,3.881156361794138
2024-11-27,24.858172836704036,25.010496994982773,15.022445035309682,11.801623142494961,6.153278648818983,6.110177992105232,3.885155160076791,3.1510069056152035,4.007643283892338
2024-11-28,24.938001567457423,25.058958510704198,15.025604513905982,11.821220101828727,6.172470950202991,6.1218043676260905,3.895104372798118,3.1974380974588055,3.7693975180176635
2024-11-29,24.860935335241052,25.052782847865767,15.016786158725278,11.816703249802343,6.171225761681135,6.119949342940143,3.8954064230861367,3.289192480654838,3.777018400003307
2024-12-02,24.80403464813477,25.05007645040738,15.015045531354252,11.815633148168585,6.174815873037417,6.123853456276207,3.898489090549834,3.4610597918298702,3.6569920102416837
2024-12-03,24.79908972259591,25.063952444399945,15.017770298779872,11.822423371545346,6.167613746948426,6.127144555071782,3.90043191049346,3.462140921453729,3.639433028711529
2024-12-04,24.79590357944517,25.074968643462185,15.014708143774195,11.82764343699606,6.176466994482867,6.129104644489955,3.9070648420954313,3.46360293759942,3.6105367776547137
2024-12-05,24.76616172917034,25.088126275966793,15.011837591815292,11.82856359133301,6.172061410098309,6.220516472977926,3.906316127771797,3.464517771842335,3.541899029024196
2024-12-06,24.732423675926697,25.113150170186003,14.99435082102272,11.833800589682628,6.189226883480785,6.22437684663946,3.9063384420272165,3.5059583656813103,3.500374205353179
2024-12-09,24.729526317311997,25.115952711649452,14.993126468944718,11.83490877601323,6.190052429414928,6.22486795275354,3.9088945856110495,3.5062963700030654,3.4963743882980194
2024-12-10,24.714887265355166,25.086040935992372,14.976232093219249,11.820483002476832,6.178195391830542,6.217995647453773,3.907235086718414,3.5034098912226592,3.5955206857309956
2024-12-11,25.00669045546127,25.013734942159598,14.931850635821409,11.781609845361261,6.155384245461057,6.201485076550889,3.9139052636534966,3.5095649101191553,3.4857746254118616
2024-12-12,25.01343244976986,25.057069362257494,14.949195002900261,11.770799234928047,6.163861035825279,6.220690237855562,3.9207847835519076,3.515219216373506,3.388948676538088
2024-12-13,25.003194700071152,25.02924519926994,14.925778648657854,11.75456079714263,6.162891498502372,6.22027542093264,3.9171990072830094,3.509919557671289,3.4769351704691176
2024-12-16,24.97879702243718,25.03909233884558,14.93141269382241,11.75880095747099,6.154315294220607,6.223863308532262,3.920845656111286,3.5117044089292038,3.48116831963048
2024-12-17,24.98550100004124,25.08566529772952,14.955945603026862,11.76837929953611,6.166870855579868,6.232589130187458,3.929752123156563,3.5649046557010005,3.3103920350413762
2024-12-18,24.982538219105933,25.071669713716677,14.944633590926268,11.756330719970704,6.1650377332676225,6.228776611133986,3.9292827097789003,3.611701323132091,3.3100293789678172
2024-12-19,24.958404302020373,25.066458695424288,14.9362672821626,11.750959009592965,6.161170528823189,6.226968848634128,3.9297879043449537,3.6498549451036504,3.320128483893852
2024-12-20,24.95795606263,25.06343856434196,14.926259540446171,11.746886144045636,6.160028832928159,6.231654242203785,3.9314893076655415,3.6494167746569226,3.3328705310818196
2024-12-23,24.863419881599118,25.019206758706474,14.896679575655162,11.725104648409358,6.148891074584127,6.221417374327332,3.926550153846623,3.692071217631475,3.5066593152403307
2024-12-27,24.752696311450737,25.0103234765775,14.87708995567294,11.714714128583237,6.152493372927014,6.218238546077456,3.926643572603012,3.8278384344290832,3.5199622016790237
2024-12-30,24.750558959362547,25.020659007062783,14.87520490320729,11.712993892056572,6.154428792523723,6.220174656819782,3.9322037318507514,3.966097150781308,3.36767890633524
2025-01-02,24.710423852839543,24.98069496941482,14.794928306065419,11.70945583544797,6.143082047262282,6.215083198398704,3.9874056590191804,4.060857454870153,3.3980686766819272
2025-01-03,24.617346890031566,25.080301627252815,14.769252942171175,11.68172042331681,6.139759579693046,6.201529283566744,4.007881360221424,4.144607249112763,3.35760064463366
2025-01-06,24.53469876104576,25.08767610161077,14.754834427160498,11.65775559946669,6.132491628204465,6.201089591018013,4.006450189793406,4.3017991929065,3.3232045087939
2025-01-07,24.550056293327486,25.110047549163063,14.734822849310067,11.667378297794077,6.140085726956133,6.210366907688378,4.009868918500237,4.305469944742945,3.2719035125176132
2025-01-08,24.480386369865233,25.16978154564249,14.734593320613962,11.657808123409334,6.150079909060374,6.207739679140341,4.010410786957324,4.307210855910035,3.2819894094009094
2025-01-09,24.358775265779897,25.244386708456428,14.708805563886045,11.634879077487492,6.1326981036895,6.195025217313897,4.042984204164413,4.430174401002411,3.2522714582199153
2025-01-10,24.36278613735667,25.30132367891829,14.694795951942236,11.62459115086151,6.133151506002665,6.198450560497376,4.042225101205925,4.440875236326105,3.201800676889219
2025-01-13,24.340531660031015,25.301375258207422,14.677604611778957,11.617559753079096,6.126725811543989,6.221640093536442,4.0416598676962145,4.447854960839963,3.225047983286901
2025-01-14,24.37820675289991,25.301428982501186,14.661916497698844,11.610190722137302,6.128733524796816,6.2246881025689795,4.042670410133101,4.432756109974433,3.219408897289433
2025-01-15,24.362889664424877,25.308200118387365,14.659127077850234,11.60898007043157,6.128257989100512,6.225953708283253,4.042670609931278,4.432886103213163,3.2310346583777427
2025-01-16,24.358954682231143,25.32083537397459,14.645483517212805,11.58677747027646,6.147918655811942,6.222613672641854,4.0456950830427125,4.4400445356267175,3.231677009181777
2025-01-17,24.354969403599704,25.330844075293935,14.631470941956968,11.58903097849842,6.147791305245399,6.223659731138227,4.030397818255479,4.440945410804838,3.2508903352070275
2025-01-20,24.37837593875858,25.341420594177595,14.633132030098373,11.590053498831256,6.134828888998841,6.221521772481676,3.992993822863564,4.445174147053545,3.262499306736571
2025-01-21,24.37764343548558,25.378417519263717,14.636519342343652,11.589850093255802,6.150691246819806,6.238536347675669,3.933565860033511,4.443374830682549,3.251401324439713
2025-01-22,24.396952933640478,25.378310457851853,14.631826650393437,11.585349868606285,6.141920099202309,6.232680126441411,3.9319597602046112,4.451721316929378,3.2492787867302364
2025-01-23,24.41667278726707,25.36542759060108,14.623135474035328,11.574198574942038,6.139431547990886,6.25887634900734,3.9074197271042292,4.454803830024832,3.2600341190271935
2025-01-24,24.455160149832427,25.341141382752213,14.60723506712506,11.545315319430705,6.13509678032444,6.254457246910691,3.887879677512798,4.475877563413954,3.2978368126977116
2025-01-27,24.433179253253474,25.334750459105994,14.597471663797426,11.533535021015624,6.132546065177458,6.25396721242373,3.8925941778622666,4.473800240204131,3.348155907159895
2025-02-03,24.463768670171497,25.32746224714672,14.592019990533755,11.525512795412505,6.1312375889971005,6.252091840533803,3.891763631021297,4.4781906509601646,3.3379525852231557
2025-02-04,24.531535810136916,25.322553656879066,14.586264556473092,11.520193445419743,6.1290465154160065,6.277816692556638,3.890481020205763,4.454201390844325,3.2879069120684443
2025-02-05,24.569368424953865,25.30474802061432,14.579806894195412,11.51509320070966,6.1263330508187135,6.252517808362788,3.888650506952536,4.45385108474734,3.309631008645363
2025-02-06,24.566954801087384,25.270176657853412,14.568290498681069,11.50599758177271,6.121493941838888,6.260909407713909,3.885578913646801,4.449814523328921,3.3707836740769057
2025-02-07,24.49868162747032,25.291665407295653,14.5778676550361,11.51246906382453,6.12616779260363,6.267722139322054,3.888686151087025,4.456455269713573,3.3802848936471155
2025-02-10,24.48568129259474,25.289498860239583,14.576695525964551,11.51080609728382,6.125766076261007,6.265700433433666,3.8884311550060966,4.456433295731639,3.4009872634849003
2025-02-11,24.480596467754477,25.27622904925146,14.53713051370539,11.499016093837758,6.122447104501659,6.254991161157783,3.886648510655356,4.45617962891548,3.4867614702206366
2025-02-12,24.489328875812497,25.26871432113674,14.536245360628305,11.497151173950035,6.1234851505034635,6.257456471493199,3.8873074824485037,4.441590514305557,3.4987206497216934
2025-02-13,24.547063302204787,25.282084750173727,14.538732160172053,11.500997231733647,6.13564796026393,6.2642760993680975,3.8165243482890805,4.453489979453652,3.4611841683410214
2025-02-14,24.576106421125495,25.29686651544435,14.535170041270332,11.504531102742863,6.136206570066107,6.264767921096487,3.7495889744752673,4.45208130375256,3.484681150026541
2025-02-17,24.656813996231712,25.262623246304162,14.511734777977855,11.476865221076624,6.140673536654927,6.250923149146645,3.7102741534596944,4.443798106383421,3.546293812764957
2025-02-18,24.7633989842044,25.23534866264398,14.480212195806494,11.416414169671626,6.136403026254347,6.202246791848029,3.699672283559647,4.4410855489987116,3.6252183370127677
2025-02-19,24.675795133322953,25.26220730512363,14.486518665153108,11.419104784973367,6.142130075959715,6.237385123313206,3.7290602033223506,4.451044147630782,3.5967545612008904
2025-02-20,24.630741477622244,25.28086458962851,14.492588175626825,11.421926188924973,6.136650053461892,6.235943160256434,3.7161843824484326,4.455699170684114,3.62940280134657
2025-02-21,24.58104111776225,25.284394122798737,14.488458339379173,11.427430347685755,6.140669803052093,6.246482708990789,3.7176317482858936,4.457737092194094,3.656154719851215
2025-02-24,24.623149752182417,25.270919279275482,14.430765977744029,11.419302867667064,6.1447040285163,6.236994533995414,3.7344024290058604,4.461165489048166,3.678595642565267
2025-02-25,24.729615806082812,25.22755985398204,14.362390214358756,11.387949033302142,6.149011191073565,6.229610125530749,3.669235201793333,4.414476214287831,3.8301523595887725
2025-02-26,24.657221133752376,25.237256406393833,14.349386658740592,11.364461278337357,6.151798424712219,6.2844093998832795,3.67133035793352,4.42588312960304,3.8582532106437863
2025-02-27,24.643225894914277,25.250574153008778,14.350171592570426,11.356941190058185,6.134856998298973,6.275397521241732,3.672043482525231,4.418102468919129,3.898686698463269
2025-02-28,24.61900140198744,25.245211463978574,14.339551966130943,11.342476077016874,6.167478598547059,6.289264670257384,3.7209016998635733,4.416001473742231,3.860112648475924
2025-03-03,24.63128028678623,25.256029555619,14.32866540330634,11.34469112202421,6.170665570340865,6.3310211675846455,3.7242703983457894,4.408393030180568,3.8049834658123496
2025-03-04,24.63736297439801,25.263271908257444,14.292342673764797,11.328833786840352,6.145684828109892,6.356885920389218,3.776965639148776,4.399206153963091,3.799446115128423
2025-03-05,24.671751039330996,25.264795548302082,14.280782679945073,11.323370667094936,6.147942357272887,6.358908615258294,3.791372760593554,4.387348146806421,3.7737281853957554
2025-03-06,24.641216858339906,25.276685267080417,14.285448560136313,11.325703470929907,6.152545186916294,6.374124129382889,3.7929786488326305,4.38825569578883,3.763042182592814
2025-03-07,24.701962890313535,25.215178418399436,14.244560500395059,11.296492370145742,6.157819438562404,6.36365694275162,3.777990047263054,4.366711514797264,3.8756278773718837
2025-03-10,24.764982881992125,25.18866824011549,14.219853253287493,11.272193536639904,6.1486857497302285,6.35781453520768,3.774361688308748,4.376915121851912,3.8965249928664227
2025-03-11,24.775326885240702,25.210828102311787,14.17777053171946,11.264499732429408,6.115128118660125,6.33120980978893,3.8289364275076356,4.3723605748632846,3.9239398174786646
2025-03-12,24.247531932387098,25.114281269084103,14.389845356109507,12.070093696697358,6.0897836873978335,6.283543072846919,4.011923012205857,4.3469982160767024,3.445999757194619
2025-03-13,24.218055811167254,25.044152325181297,14.448004135846226,12.207736482956534,6.092949290163521,6.256841028461416,3.9988707254373077,4.24364077338141,3.4897494274050387
2025-03-14,24.24475002518005,24.985811208067418,14.469369775676794,12.28897630796486,6.085006338075838,6.252972079002372,3.9954151783413785,4.240201484853199,3.4374976028380884
2025-03-17,24.240961323334712,24.97390780259805,14.506191903394141,12.30340631589136,6.081078555041263,6.2608321478116125,3.9994470652859686,4.238980794573229,3.3951940920696635
2025-03-18,24.400623391793218,24.885528869638478,14.275871504206169,12.384900441409187,6.084834069612058,6.215439511810023,3.9988315401367944,4.235839861336346,3.5181308100577313
2025-03-19,24.53729438545548,24.83284825438644,14.233402335931558,12.484285706396763,6.086595520871308,6.205599081308544,4.0042305896646635,4.245834460164849,3.3699096658203933
2025-03-20,24.644905987692518,24.687031159780513,14.196865095638552,12.577572178231152,6.073069509718431,6.123798430673137,3.99640428877588,4.234684826634807,3.4656685228550055
2025-03-21,24.584800848710053,24.57349167313662,14.318902637605913,12.67632419851543,6.067398253029829,6.075626092357156,3.996376960421931,4.156476482263385,3.5506028539596834
2025-03-24,24.68861385399767,24.46188652426905,14.379726307529092,12.73124401498483,6.061530521812501,6.06300063345352,3.991124862358802,4.076248221849323,3.546625059745213
2025-03-25,24.622180675880298,24.391381837874178,14.591514998474665,12.933263718869654,6.067113601385444,6.056219855210411,3.9869212950027038,3.999354466626426,3.352049550676223
2025-03-26,24.69420560944941,24.237304266938345,14.542881462714858,13.033317472172945,6.045818194860743,6.044985048919774,3.9660727413047705,3.9629453258851886,3.472469877753964
2025-03-27,24.642521049102573,24.177028276481195,14.536354962428186,13.187873082886881,6.04028550282454,6.0459889646433025,3.9656823832992933,3.951682828756235,3.452582949577794
2025-03-28,24.652082695184124,24.129532863776916,14.55377267191022,13.203551939396526,6.03885753186964,6.045426842054051,3.9647474885370064,3.9507405775876534,3.461287389683862
2025-03-31,24.68394624311492,24.081495552374665,14.6410018088512,13.097351187958694,6.041523888894944,6.0504202966497385,3.966498056796619,3.938411841874384,3.49935112348483
2025-04-01,24.570713528897866,24.02780242221956,14.840118317188272,13.250155977042793,6.050605828286238,6.055949330940739,3.9724607072156184,3.941129027305522,3.2910648609033957
2025-04-02,24.62209263173862,23.906843330457203,14.817477100215415,13.335449641494893,6.050577643740433,6.058366253262435,3.9732536877284184,3.9267495239468078,3.309190187415773
2025-04-03,24.67481015274462,23.82407993428813,14.777716655955912,13.40724315479846,6.04856824749927,6.068383739140921,3.972040909421849,3.9235134775790423,3.3036437285717977
2025-04-07,24.590786757641887,23.77391982563517,14.643916813841312,13.513759635124748,6.042951170411596,6.1262308905325575,3.968778783828944,3.9204030573094024,3.419253065674383
2025-04-08,24.521512576347355,23.748235945261246,14.861223395809493,13.54243090328701,6.036655607494141,6.119901830892304,3.964644099328861,3.8881845593395554,3.317211082240036
2025-04-09,24.266588946127154,23.689310161044077,15.014521752120888,13.995381053853407,6.029423147265802,5.959852278852621,3.9387202975743154,3.8888781323389057,3.217324230822835
2025-04-10,24.199437924137186,23.583142062435865,15.126604793452202,13.95693043027078,6.082517000289007,5.951276240984257,3.935632098555181,3.879079374347979,3.2853800755275406
2025-04-11,24.236499542815114,23.608690135885354,15.15916360455449,13.981026546960276,6.086578022940217,5.946426662349454,3.9403222414996226,3.760842721980002,3.280450521015471
2025-04-14,24.22461006582032,23.578869446071252,15.175227471488473,14.024328572866319,6.095674126546058,5.899194050697546,3.9385970485916606,3.781592417887499,3.2819068000308773
2025-04-15,24.175106087584524,23.5127407653782,15.22188000925538,14.003618397879258,6.07893911403555,5.8807807838020345,3.92822949407263,3.77157450990146,3.427130838090965
2025-04-16,24.32043857232679,23.504586875414848,15.229117443554491,13.899281964911484,6.075830681786328,5.877211846588673,3.9246307244502914,3.7652148824191825,3.403687008547908
2025-04-17,24.444704646047906,23.521513195809504,15.279499609461663,13.639834024062377,6.080334945295548,5.88042315154289,3.931253177627816,3.81638079220986,3.4060564579424337
2025-04-22,24.48560853247285,23.5247447217913,15.208438163865514,13.659111272862944,6.081724066356221,5.880965777219571,3.932041551922446,3.8213903669897014,3.4059755465194503
2025-04-23,24.460975277902953,23.514613427975974,15.21205959160368,13.648010602836028,6.0960851208752835,5.876810327178195,3.9302420974086747,3.810612840604241,3.450590713614974
2025-04-24,24.442177264670057,23.5066209375575,15.219311861538959,13.631773978113623,6.118818820381117,5.863913752199121,3.9288424350007713,3.799893998237162,3.4886469523016923
2025-04-25,24.430542157966492,23.47536067668431,15.202213995768215,13.628612981302693,6.158821530400412,5.844968053946132,3.9243076450910195,3.778716220100963,3.55645673873976
2025-04-28,24.429341611562023,23.460237934870534,15.211116811952794,13.624846680974448,6.171043669727159,5.8410653422921746,3.9217513148058427,3.7804878591731006,3.560108774641926
2025-04-29,24.429520155014266,23.452903850036,15.218199737779644,13.639072868504517,6.208652038052909,5.843655263589482,3.920726929318066,3.7482362949893404,3.5390328627157692
2025-04-30,24.40424460237972,23.45276890828018,15.220785641579404,13.641856092470327,6.219636572505657,5.844390302261977,3.920368345193935,3.747893486613979,3.5480560487148196
2025-05-02,24.3639968750631,23.449067702219782,15.24235191384054,13.694635484908915,6.244490394475355,5.831045974313258,3.9189047572301785,3.753187012486734,3.502319885462136
