date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD,SINOPAC SECURITIES (ASIA) LTD
2025-02-20,27.20156444189398,15.983845776073952,12.05380357033071,11.496906027926949,2.2696514444755276,8.564700134899198,7.642938685403319,3.8938512513960473,3.88498816053551,7.007750507064814
2025-02-21,26.90667247902667,16.376848980348285,12.07127841377011,11.51357351646725,2.275900488522862,8.54161293641037,7.65106028872782,3.754522624282909,3.890620371104827,7.017909901338896
2025-02-24,26.891879245676463,16.376848980348285,12.07127841377011,11.51357351646725,2.275900488522862,8.54161293641037,7.65106028872782,3.754522624282909,3.905413604455035,7.017909901338896
2025-02-25,21.74319780499975,13.279635483126206,9.760128398316581,9.309200897561023,20.983627175295343,6.90624771714215,6.150316203939198,3.035686994476407,3.1576885994553647,5.674270725687973
2025-02-26,26.668782637396493,16.881291662030268,11.988280750373525,11.434410426489846,2.304326796772226,8.482883952531461,7.533811726460225,3.8726848110275256,3.8638698987110747,6.969657338207353
2025-03-03,26.683679542774986,16.890721376463627,11.994977279660866,11.440797569558887,2.320313696879339,8.487622403524735,7.538020035551583,3.804289362715971,3.8660282163612845,6.97355051650872
2025-03-07,26.683679542774986,16.890721376463627,11.992037334249185,11.440797569558887,2.335013423937747,8.487622403524735,7.526260253904858,3.804289362715971,3.8660282163612845,6.97355051650872
2025-03-10,26.62566341451124,16.929438383062454,11.992389903965918,11.441133932650985,2.314501851146952,8.487871942326453,7.591162228987497,3.745600573094528,3.8984822291392023,6.973755541114772
2025-03-11,26.71767942698635,16.894668778085837,11.967759987116247,11.417636182854347,2.3126823311999387,8.470439588821918,7.631317412721097,3.7379078753582005,3.8904755437401675,6.959432873115895
2025-03-12,26.347468834911165,16.860535372836633,11.943580738210501,11.394568385081188,2.328506328882644,8.453326205249747,7.645180021443397,4.0231625237316075,4.058299314331884,6.945372275321233
2025-03-13,26.102260401064285,16.778004108417022,12.196382530892691,11.37681115482771,2.336103349198011,8.37558429274196,7.719927191889974,4.1312199628903885,4.102208586746495,6.881498421331461
2025-03-14,26.062942066647267,16.75273107971189,12.30836542734549,11.359674046442773,2.3528618050390255,8.362967989820296,7.708298517808037,4.124997027192276,4.096029351439521,6.871132688553426
2025-03-17,26.084226299210915,16.757099807815994,12.172494063482468,11.362636388942276,2.3737580383444863,8.365148860098522,7.701616096342871,4.212998421400503,4.097097501967201,6.872924522394768
2025-03-19,25.647962599145202,16.395436513446214,12.695986131081746,11.264993056208926,2.3237313650735065,8.188854325387176,7.655600216217523,4.901399471516813,4.19795788069727,6.728078441225625
2025-03-20,25.330547749707762,16.444425320695682,12.679083198042097,11.249995290666707,2.3178049594987424,8.177952009103558,7.738886348760278,5.008181209593035,4.334002969840126,6.719120944092014
2025-03-21,25.310472726237304,16.43139274723801,12.66903474211056,11.241079418742649,2.321628920858923,8.171470799926986,7.806344463525676,5.004212114399346,4.330568175922511,6.713795891038036
2025-03-24,25.199803623335903,16.3560378430934,12.96146819129809,11.185673820456401,2.3101859593276335,8.13119484317201,7.8579957091963655,4.979547101741639,4.337388312603011,6.680704595775547
2025-03-25,25.206809889500608,16.353274317084477,13.091630685802356,11.183783882268026,2.3182436590423476,8.129820991592043,7.721499535485063,4.978705754463017,4.33665546486032,6.679575819901739
2025-03-27,25.609879003852733,16.461297021186805,13.83158032713876,11.14679477656591,2.5352757506478745,8.258898118810672,8.012876214336229,5.306635265117352,2.051136110560184,6.785627411783482
2025-03-28,24.63856423879224,15.787025843887106,13.59813472748902,10.766903812761775,2.4438719096840353,7.916478112171971,7.5435508439851375,5.116781488504641,5.68439872758313,6.5042902951409465
2025-03-31,24.67396424324217,15.765842306196387,13.582626746925019,10.752456435846995,2.429638912714015,7.905855527897689,7.533428665482002,5.109915626968163,5.750708904948094,6.4955626297794655
2025-04-02,22.792158207490257,17.249845992777995,12.536603987272462,10.514203888841402,2.2443379563873402,8.367854315959908,7.28772318146327,6.812161932551401,6.194944141410465,6.000166395845497
2025-04-03,22.806536842590713,17.248625365574348,12.52996611090672,10.439108652666379,2.2445082863602956,8.3684893791398,7.326222866381155,6.812678929269492,6.2232417994812295,6.000621767629869
2025-04-07,22.798462351476186,17.24251861323341,12.525529966097615,10.435412760973515,2.243713634268232,8.365526575378743,7.232589481736157,6.936710821119677,6.221038505269561,5.9984972904469105
2025-04-08,20.674482206873613,15.922808417168156,11.358610173943596,9.463215199430294,10.91758283730285,7.586166455765277,6.694080980767486,6.290463902105246,5.65293238012739,5.439657446516093
2025-04-09,20.13224114039465,16.238142120797917,11.239993071786825,11.118017487742081,10.16897220659782,7.541966953645198,6.465845913100901,6.06686035781435,5.619996535893413,5.4079642122268465
2025-04-11,21.701364683139253,17.735494663091533,12.418130500274426,12.087228220476694,2.2437826745862117,8.199436266448663,7.242670124112151,6.382572063514301,6.10991849963602,5.879402304720746
2025-04-14,21.689537223893325,18.379840558335918,12.101697762910128,12.080640561070876,2.2821968765629554,8.194967492263398,7.176789850389076,6.391480087678225,5.826651614813637,5.876197972082461
2025-04-16,21.667529507152395,18.363665894799983,12.089418536585415,12.130252805951567,2.2798812004889126,8.186652306862753,7.169507779014933,6.384994846343986,5.857861550890005,5.870235571910052
2025-04-17,19.963819318456835,16.919737334488374,11.13883182897823,11.176455314173346,9.96357961125192,7.542938728814735,6.60577191577276,5.8829449577817465,5.39725996708116,5.408661023200892
2025-04-24,19.875896110147913,16.84522065176038,11.473433533101574,11.183987000558943,9.919698734968255,7.5097186639295614,6.576679253145085,5.857035717333213,5.37348974532082,5.384840589734257
2025-04-25,19.9533548098305,16.910868453515864,11.518146850048069,11.227572310400042,9.949240901078484,7.538984918868027,6.221713672463639,5.85707111290533,5.417221025438121,5.405825945451923
2025-04-28,19.94153856762515,16.90085395122019,11.51132588113161,11.22092341776709,9.947904360447083,7.534520382822193,6.172475887983115,5.88776759056692,5.480065308666927,5.402624651769723
2025-04-30,19.94244701244679,16.901623876429376,11.511850284218735,11.221434591453026,9.94380200095843,7.534863620933038,6.1727570776083835,5.888035810191022,5.480314955249361,5.402870770511839
