date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,IFAST SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,SHANGHAI COMMERCIAL BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2025-02-20,46.82323024569014,16.11757226730489,8.339254328559141,7.074654400857609,6.310534385400696,4.22572080326091,3.2484449596749068,2.830858980591601,2.6177031524625107,2.412026476197599
2025-02-24,46.73410999121118,16.119079230323315,8.340034033322736,7.075315867880897,6.311124408624269,4.216766086354882,3.248748683234537,2.9246218000261797,2.6179479028367334,2.412251996185276
2025-02-25,46.73908978721813,16.11757226730489,8.339254328559141,7.074654400857609,6.310534385400696,4.216371863430687,3.2484449596749068,2.9243483788938334,2.6177031524625107,2.412026476197599
2025-02-26,46.687360921517666,16.119079230323315,8.340034033322736,7.075315867880897,6.311124408624269,4.216766086354882,3.248748683234537,2.9713708697196926,2.6179479028367334,2.412251996185276
2025-02-27,46.71855122352765,16.126618274339595,8.343934745191948,7.078625059243183,6.314076180498391,4.2187383072663325,3.250268153358777,2.9259896729776247,2.6191723415400734,2.4040260420564246
2025-02-28,46.67737477120765,16.099510664525045,8.208509207724775,7.066726432831547,6.30346270217773,4.2116469313809715,3.2448047016049704,3.1732098165925815,2.614769713495947,2.39998505845878
2025-03-03,46.65994548373847,16.093499122512227,8.205444158171838,7.064087723883848,6.301108995183152,4.210074306411261,3.243593094606873,3.2093648482132857,2.613793360964863,2.3990889063141783
2025-03-05,46.65994548373847,16.093499122512227,7.832045106605428,7.064087723883848,6.301108995183152,4.210074306411261,3.243593094606873,3.5827638997796942,2.613793360964863,2.3990889063141783
2025-03-06,46.703543130512784,16.108536403049783,7.839363133502767,7.08003189315792,6.306996561518911,4.214008072955599,3.24662381023571,3.483330841680371,2.616235610704141,2.401330542682015
2025-03-07,46.76397480703459,16.11004167678995,7.8400956884146,7.202172924414874,6.307585923337133,4.214401853963033,3.2469271933267296,3.2967649092642084,2.6164800867176257,2.4015549367372495
2025-03-10,46.758999663563976,16.111547231879182,7.840828380247468,7.202845999526497,6.308175395312325,4.214795708571642,3.24723063312275,3.297073006616575,2.6167246084258533,2.4017793727337295
2025-03-12,46.70287623420498,16.088993411351886,7.8298523620210165,7.19276306375248,6.299344868133715,4.1155719805140265,3.242684982983992,3.5350990163689646,2.6130615749295405,2.379752505739403
2025-03-13,46.64688205759934,16.088993411351886,7.8298523620210165,7.239424877590508,6.299344868133715,4.1155719805140265,3.242684982983992,3.54443137913657,2.6130615749295405,2.379752505739403
2025-03-14,46.64107843808126,16.096322884461063,7.922190219656487,6.98969213255283,6.298561128702154,4.11505993741874,3.2422815410168524,3.7026208235096516,2.612736468202375,2.379456426398592
2025-03-17,46.65974084142556,16.10565408613321,7.922190219656487,6.98969213255283,6.298561128702154,4.11505993741874,3.2422815410168524,3.6746272184931974,2.612736468202375,2.379456426398592
2025-03-18,46.35181118624456,15.835049237640824,8.07148944641091,6.98969213255283,6.298561128702154,4.11505993741874,3.2422815410168524,4.103862495412159,2.612736468202375,2.379456426398592
2025-03-19,46.33952221655702,15.827664681083906,8.20762811983137,6.9584519915933996,6.2956238419161075,4.1131409100518574,3.240769527315235,4.027333888799075,2.611518038128163,2.378346784723863
2025-03-20,46.3438446374937,15.829141041346675,8.208393704410769,6.959101056519766,6.296211080087804,4.122852292442681,3.2410718172264334,4.018381827113817,2.611761633221608,2.369240910136744
2025-03-21,46.39981095820559,15.829141041346675,8.208393704410769,6.959101056519766,6.296211080087804,4.122852292442681,3.2410718172264334,3.962415506401925,2.611761633221608,2.369240910136744
2025-03-24,46.28563971264511,15.818812299584877,8.203037609684555,6.954560143180292,6.292102711973949,4.120162072137015,3.238956971339084,4.108976111760173,2.6100574212632677,2.3676949464316785
2025-03-25,46.2813255370314,15.817337865296308,8.295480671840727,6.9539119249864845,6.291516239879202,4.119778041520901,3.238655075777818,4.024706240562725,2.6098141439498916,2.3674742591545446
2025-03-27,46.24404247783212,15.817337865296308,8.295480671840727,6.9539119249864845,6.291516239879202,4.119778041520901,3.238655075777818,4.0619892997620095,2.6098141439498916,2.3674742591545446
2025-04-01,46.261290102007194,15.823237252208292,8.298574634334342,6.956505523058848,6.293862784467058,4.12131459368065,3.239862995816524,4.026207333826482,2.6107875254085573,2.368357255192048
2025-04-02,46.1736362178103,15.704625939316166,9.060005182434017,6.904359414138174,6.246683859185865,4.0904211344594845,3.215576915958195,3.66287032809743,2.591217008254877,2.3506040003454958
2025-04-03,46.199288871330154,15.7689078742685,9.065038642929455,6.908195264080595,6.250154324798143,4.09269364675671,3.217363391688684,3.553791451640781,2.592656608805156,2.35190992370182
2025-04-08,46.245586310773106,15.7689078742685,9.065038642929455,6.917454751969185,6.250154324798143,4.09269364675671,3.217363391688684,3.498234524309242,2.592656608805156,2.35190992370182
2025-04-09,46.24569687455578,15.583958071952583,9.075963683784401,6.944332853319819,6.2576869117001745,4.09762609625404,3.221240907040129,3.576615719309522,2.5957812374459985,2.4010976446375487
2025-04-10,46.224185696392325,15.567251389822978,9.162650936935048,6.914253629582097,6.247262002455714,4.0907997112376675,3.215874524128314,3.58916771044789,2.591456830648296,2.397097568349674
2025-04-11,46.743721656474925,15.695081212558554,9.293876865462734,6.999023334224981,6.298561128702154,4.124391139090893,3.2422815410168524,2.6295326312122476,2.612736468202375,2.360794023054289
2025-04-14,46.65850505853986,15.678987794874343,9.42417161748987,6.991846677769768,6.292102711973949,4.120162072137015,3.238956971339084,2.626836361828532,2.6100574212632677,2.35837331278431
2025-04-15,46.611896890303015,15.678987794874343,9.42417161748987,6.991846677769768,6.292102711973949,4.120162072137015,3.238956971339084,2.673444530065376,2.6100574212632677,2.35837331278431
2025-04-16,46.63054015759776,15.678987794874343,9.42417161748987,6.991846677769768,6.329389246563425,4.120162072137015,3.238956971339084,2.617514728181163,2.6100574212632677,2.35837331278431
2025-04-17,46.66782669218723,15.678987794874343,9.42417161748987,6.991846677769768,6.329389246563425,4.120162072137015,3.238956971339084,2.5802281935916875,2.6100574212632677,2.35837331278431
2025-04-22,45.418727783439806,15.678987794874343,9.42417161748987,8.240945586517189,6.329389246563425,4.120162072137015,3.238956971339084,2.5802281935916875,2.6100574212632677,2.35837331278431
2025-04-24,45.418727783439806,15.678987794874343,9.526709587610927,8.240945586517189,6.329389246563425,4.120162072137015,3.238956971339084,2.477690223470631,2.6100574212632677,2.35837331278431
2025-04-25,45.42890161917662,15.676065264125855,9.52493382873759,8.239409491382203,6.328209461558536,4.119394082487294,3.2383532364892575,2.477228387160911,2.609570911982901,2.3579337168988355
2025-04-28,45.372982242491275,15.676065264125855,9.52493382873759,8.239409491382203,6.328209461558536,4.119394082487294,3.2383532364892575,2.533147763846259,2.609570911982901,2.3579337168988355
2025-04-29,45.3314778113953,15.67460440727878,9.52404619752611,8.126813327451991,6.327619733972825,4.119010195016184,3.23805145345767,2.691335168146321,2.6093277253496185,2.357713980405191
2025-04-30,45.33992829224947,15.67752639329899,9.525821625417104,8.128328289763937,6.328799299078487,4.119778041520901,3.238655075777818,2.6918368741883167,2.6098141439498916,2.3395119647550815
