date,CHINA INTERNATIONAL CAPITAL CORPORATION,CMB WING LUNG BANK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-04,0.0,3.8515396823279944,25.757033229418795,12.373135747247362,3.5485821566095863,0.0,7.919041775255222,9.889688203539972,6.996398428926909,29.66458077667416
2024-07-05,0.0,3.8511714365581,25.77424613389579,12.364404592400664,3.545676502505108,0.0,7.918284635545941,9.888742650294542,6.995729503162552,29.661744545637305
2024-07-08,0.0,3.850446779517245,25.79475335622343,12.35553753282517,3.545009329026996,0.0,7.916794688705828,9.886881931522401,6.994413149236508,29.656163232942422
2024-07-09,0.0,3.8457644054735765,25.89403645717522,12.32684434709265,3.5407486356385456,0.0,7.907117141495357,9.874858890566415,6.984550762587665,29.626079359970575
2024-07-10,0.0,3.8457991910113267,25.89542644265836,12.320423232884368,3.540730411396293,0.0,7.90718866260087,9.874948210202383,6.989136516775875,29.626347332470527
2024-07-11,0.0,3.844500957583749,25.911852061159774,12.319780578317792,3.5446087846535432,0.0,7.9045194185425895,9.871614705974695,6.986777181250196,29.61634631251766
2024-07-12,0.0,3.8423951257632307,25.952333555161882,12.30359359738043,3.542667219271621,0.0,7.900189704829126,9.866207512532142,6.9924893757011635,29.600123909360406
2024-07-15,0.0,3.8424221337412128,25.952515972646367,12.304182146031822,3.543495428299882,0.0,7.900245234815662,9.866276861546634,6.9905302559614855,29.60033196695694
2024-07-16,0.0,3.8417586190712005,25.969218042089576,12.29553169418232,3.5437870979417037,0.0,7.898579821330013,9.864573139465044,6.982295392043154,29.60425619387699
2024-07-17,0.0,3.8404920197584715,25.975058279561747,12.294990654946606,3.5426187376286875,0.0,7.895975718166539,9.861320862891294,6.979993381057631,29.609550345989028
2024-07-18,0.0,3.837010769470265,25.98159456144384,12.295377031731345,3.5453235491196486,0.0,7.920905396567236,9.85238197539474,6.98469622703801,29.582710489234916
2024-07-19,45.904758550645866,2.0751696270575684,14.041711990089928,6.642578578715157,1.965270772265611,0.0,4.280840885893854,5.324704370537225,3.777035785218278,15.987929439576515
2024-07-22,44.7986817821764,2.0247145075622317,13.69851691391084,8.832983095647052,1.989163422170663,0.0,4.179384410174309,5.1945626667786415,3.6848265597187417,15.59716664186112
2024-07-23,44.793945506061874,2.038561680996651,13.697068657938058,8.828348916635404,1.9889266898425888,0.0,4.178942550776491,5.1940134791216535,3.684674864747083,15.595517653880195
2024-07-24,44.79580437503451,2.0386462776762873,13.697637061896598,8.82506766321657,1.9837228293990854,0.0,4.179115969450785,5.194229021431908,3.689611961802815,15.596164840091445
2024-07-25,44.782499694481494,2.0401547157702202,13.693568763805244,8.822446553767683,1.9831336492533311,0.0,4.1778747415335005,5.1926862975359205,3.7161029184468166,15.591532665405788
2024-07-26,44.77013721690607,2.0406481924978186,13.68978857203558,8.820011064493405,1.9825861933177484,0.0,4.176721414158799,5.191226408504185,3.7416524087663015,15.587228529320097
2024-07-29,44.7951531613412,2.0417884334032204,13.697437934122354,8.76414668398836,1.983693991263723,0.0,4.179055216048024,5.1846117024247675,3.7548443827928843,15.59926849461547
2024-07-30,44.78476906409886,2.041316324862754,13.694270770803465,8.762120211298182,2.0090265946637715,0.0,4.178036071190471,5.183412900715603,3.752707752672588,15.594340309694301
2024-07-31,44.78420101073959,2.041316857809631,13.694097071649116,8.762009071910297,2.015713101584936,0.0,4.1779830766685615,5.177877146675143,3.7526601530468704,15.594142509915857
2024-08-01,44.78573952192547,2.041413411032979,13.694567517052846,8.76231008094169,2.0128754821632175,0.0,4.1781266066088705,5.178055026858991,3.752234124158338,15.594678229257596
2024-08-02,44.78573952192547,2.041413411032979,13.694567517052846,8.761094482017322,2.0140910810875865,0.0,4.1781266066088705,5.178055026858991,3.752234124158338,15.594678229257596
2024-08-05,44.7857276868206,2.041412871567916,13.694563898118686,8.761092166805536,2.0141169748993275,0.0,4.178125502494769,5.178053658503239,3.7522331325908245,15.594674108199102
2024-08-06,44.78562117115825,2.041408016395177,13.6945313277973,8.761071329954527,2.014350018589154,0.0,4.178115565494116,5.178041343334018,3.75222420850679,15.594637018770669
2024-08-07,44.80463632420483,2.0422747607842724,13.700345774539125,8.722332954844434,2.015205274648827,0.0,4.179889516705388,5.180239844684458,3.753817334061913,15.601258215526755
2024-08-08,44.80610516444244,2.0426060939307966,13.700794915985052,8.722618901002265,2.0096135903543826,0.0,4.1800265469418685,5.180409669625549,3.7560554427147146,15.601769675002927
2024-08-09,44.80317942459154,2.0427370797984743,13.699900284293062,8.72204933322508,1.9988020799704638,0.0,4.179753600427072,5.1800714002991075,3.7727558835435757,15.600750913851623
2024-08-12,44.81923423891924,2.043469076164752,13.704809519713343,8.726232633848992,1.9322137021253742,0.0,4.181251377344966,5.181927632057749,3.7783391488783047,15.632522670947274
2024-08-13,44.816603067956656,2.0433491116765703,13.716909767280363,8.725720349105426,1.9318093820049465,0.0,4.181005911589065,5.181623420311448,3.7713740465375256,15.631604943538
2024-08-14,44.81140089601439,2.0431119260647805,13.730124625956497,8.725236318721006,1.931029878268911,0.0,4.180520593422253,5.177584596898861,3.770936277163998,15.630054887489303
2024-08-15,44.811602324385724,2.043121109904149,13.721725119512854,8.727919671282898,1.936406147080286,0.0,4.180539384967209,5.177607870271529,3.7709532276171758,15.630125144978177
2024-08-16,44.805842471878094,2.042858497642193,13.732995296890824,8.726617417048717,1.93615725140989,0.0,4.180002039971476,5.176942367229275,3.770468528716051,15.628116129213481
2024-08-19,44.78415159077872,2.041869532848082,13.77599985250974,8.722392788956707,1.9354841928428326,0.0,4.177978466208724,5.174436166360128,3.767665483848756,15.620021925646308
2024-08-21,44.78403324840387,2.041864137196248,13.775963449351913,8.722369739984238,1.9357433288826387,0.0,4.177967425876904,5.17442249288318,3.7676555277713226,15.619980649649683
2024-08-22,44.7793475587307,2.0416504998570515,13.774522089898767,8.721456760937784,1.936491997323221,0.0,4.177530291090189,5.173881100420714,3.776773348440755,15.618346353300822
2024-08-23,38.33085839089803,16.21775408439913,11.700440664457885,7.465515740875668,1.65880187204427,0.0,3.575941382384983,4.428223770211869,3.253251388286002,13.369212706442166
2024-08-26,38.32749495286061,16.216331016582263,11.699413979722989,7.464589276225898,1.6586563162819632,0.0,3.575627602371438,4.427835204526358,3.2620120603412697,13.368039591087205
2024-08-28,38.327486284968494,16.216327349204366,11.699411333861098,7.464587588083882,1.6586785565081836,0.0,3.5756267937312085,4.4278342031565066,3.2620113226262513,13.368036567860011
2024-08-29,38.32682753663852,16.219938404434394,11.699210251858991,7.464459291524826,1.6586952780980875,0.0,3.575565338143919,4.423868329276351,3.2636287634307095,13.367806806594201
2024-08-30,38.32687954226233,16.220186563037537,11.699226126502587,7.464062350419582,1.657973849454071,0.0,3.5755701898240044,4.423874332017692,3.26440210112784,13.367824945354354
2024-09-02,38.30053078177855,16.20903559494788,11.69118320438802,7.4589309963032004,1.7301013919209196,0.0,3.573112075736716,4.420833030284371,3.253118134553956,13.363154790086387
2024-09-03,38.30301512947253,16.23106062014336,11.646739752831566,7.481518494552946,1.7288575603583582,0.0,3.5733438441369056,4.421119785744937,3.250594438073239,13.363750374686155
2024-09-04,38.303119011656996,16.23110464064743,11.646771340129938,7.481538785291981,1.7288622492189973,0.0,3.572630304771919,4.421131776330523,3.2510552732373097,13.363786618714904
2024-09-05,38.30129249872903,16.234895824254536,11.64621595511246,7.481182022509604,1.7289832060576957,0.0,3.5724599412191105,4.420920951349319,3.2509002442308135,13.363149356537427
2024-09-09,38.3001066570628,16.23746666629212,11.64585537803444,7.480950398541424,1.7289522744000383,0.0,3.572349334720664,4.4207840757525645,3.2507995935030993,13.362735621692847
2024-09-10,38.29904205885222,16.240472904738017,11.64553166727021,7.480290485329083,1.7291302015940326,0.0,3.572250036910782,4.420661194663524,3.2502572624953685,13.362364188146758
2024-09-11,38.296177458389494,16.24558531019334,11.644660632549511,7.479730992390523,1.7290234670975655,0.0,3.574468503196427,4.420330548584066,3.2486583457198606,13.361364741879209
2024-09-13,38.2935469037292,16.246164053394317,11.643860763781202,7.493135923043516,1.7201603156282934,0.0,3.5742229738667857,4.420026917206306,3.2484351962068216,13.36044695314356
2024-09-16,38.290094849116954,16.244360608687472,11.642811102767691,7.492776743933412,1.724523902839948,0.0,3.5739007678059798,4.419628464319604,3.252661013773802,13.359242546755137
2024-09-17,38.290492798609414,16.24452943655497,11.642841732631748,7.495113967340311,1.7213335476011327,0.0,3.5739379114067535,4.419674397580183,3.2526948187253093,13.359381389550176
2024-09-19,38.28965365391398,16.244173434066873,11.6425865771567,7.493594129429542,1.7215217543281658,0.0,3.5767289004857123,4.419577539429366,3.2530753954642124,13.359088615725447
2024-09-20,38.28230189709434,16.256934330945327,11.640351156955713,7.492155331308186,1.7262962564038586,0.0,3.5760421551491306,4.418728963999328,3.2506662874359327,13.356523620708188
2024-09-23,38.273163708438304,16.277827576552852,11.63757254335038,7.48585025734205,1.7267875116690934,0.0,3.57518853490593,4.417674189942077,3.2498903361393716,13.356045341659934
2024-09-24,38.27452292146702,16.278631499625877,11.637985833987756,7.49069502925495,1.725245365814512,0.0,3.5775739108353832,4.407916663314812,3.2509091144622393,13.356519661237451
2024-09-25,38.274358687102215,16.27856164870417,11.637935895881018,7.490662886998272,1.7256896426336277,0.0,3.5775585596165067,4.4078977491301785,3.2508725809595234,13.356462348974487
2024-09-26,38.26950144480571,16.276495803034152,11.636458973042425,7.503260951215611,1.724996438844049,0.0,3.577104546294009,4.402438257237908,3.2549762505526223,13.354767334973507
2024-09-27,38.283142881540456,16.303170070861643,11.622987317774788,7.555631720219336,1.7260856987370066,0.0,3.58106774217509,4.314012277007094,3.254374554646006,13.359527737038581
2024-09-30,38.27448834569414,16.305943513034183,11.597775684576202,7.569732490708611,1.7260342495750325,0.0,3.593808621881541,4.31303702338154,3.251832124386491,13.367347946762258
2024-10-02,38.23148990711183,16.31670319814015,11.584746477210697,7.6197908485145405,1.741713522915904,0.0,3.594282993552558,4.308191658608062,3.2508859848019642,13.352195409144299
2024-10-03,38.19349355328929,16.30093757344431,11.61258131476342,7.63824731810792,1.7960753070142499,0.0,3.58169630704256,4.256561252449631,3.2904965493381524,13.32991082455047
2024-10-04,38.19037793218243,16.2966332845897,11.593606474096426,7.646142247298582,1.8185984348239161,0.0,3.5684242965940207,4.256214024928737,3.2936984312684325,13.336304874217761
2024-10-07,38.165711905530145,16.331710534186488,11.63476145246189,7.684982480816135,1.8034164902613066,0.0,3.555580253359382,4.253465063167659,3.239077286786168,13.33129453343083
2024-10-08,38.17093830388263,16.309712282230915,11.636354712355407,7.689030413791147,1.8193394330597639,0.0,3.544467826235091,4.254047531086861,3.237583869834488,13.338525627523701
2024-10-09,38.18655725664459,16.31863918028394,11.651863977603481,7.63798674980675,1.8363295808975124,0.0,3.5220565875086667,4.25578822100405,3.2458936147850297,13.344884831465977
2024-10-10,38.194931041567656,16.290214919359318,11.679547961585152,7.630804565925361,1.8466035220680725,0.0,3.51557197261691,4.2476840706932,3.2558456144759615,13.338796331708375
2024-10-14,38.1752473937865,16.285266206644415,11.696054447727041,7.649866946849983,1.8465303750529583,0.0,3.51691380377876,4.240989937419225,3.267007263123309,13.322123625617813
2024-10-15,38.179736687473536,16.287226361031806,11.697429868372094,7.656623868766813,1.8468376340688721,0.0,3.515975692820213,4.241488665015054,3.258380190701106,13.316301031750506
2024-10-16,38.16244752541319,16.294532624012888,11.751625287102968,7.644149491300325,1.8477577198508701,0.0,3.514383532191893,4.239252714571781,3.2560039604110775,13.289847145145009
2024-10-17,38.160574255573735,16.307242888417715,11.778564028437756,7.643774264981815,1.8200613618467416,0.0,3.514211022588814,4.239044623509311,3.254808358734993,13.281719195909126
2024-10-18,38.17147273219362,16.30514317452651,11.781927929720268,7.6355064881149115,1.8142521208581797,0.0,3.514313733156326,4.240255274282293,3.264094053355378,13.273034493792512
2024-10-21,38.16500853128128,16.307764109866586,11.779932702818579,7.656732908767563,1.815205973920362,0.0,3.513718596830319,4.23953720238067,3.2693963520065643,13.252703622128074
2024-10-22,38.169736122708265,16.309784191841306,11.788148588107566,7.657681366694109,1.8168497299551598,0.0,3.5147619505080376,4.240062364053722,3.2711526753352547,13.231823010796582
2024-10-23,38.166039905890244,16.308204812344567,11.796442978442034,7.656939825003499,1.8175520758225834,0.0,3.514421593891712,4.23965177201376,3.2616477184913055,13.239099318100292
2024-10-24,38.17273660180619,16.308813882629767,11.778241184387097,7.660535730833554,1.8274436985176248,0.0,3.515038241906354,4.240395670484146,3.2682789772657297,13.22851601216953
2024-10-25,38.18137098368525,16.312502811944054,11.780905332711344,7.6600155735070965,1.8334217451882548,0.0,3.51583331674777,4.241354815643666,3.2645124128784877,13.21008300769408
2024-10-28,38.19352076987676,16.31769365282555,11.813951339856555,7.674780436105595,1.7713542769045718,0.0,3.516073183246153,4.242704467393846,3.2735065315750287,13.196415342215934
2024-10-29,38.20947695006695,16.32451072689896,11.82339601787362,7.632895334001291,1.7773023567991642,0.0,3.5175420998619265,4.244476950150367,3.2842531238953323,13.18614644045239
2024-10-30,38.2226790710269,16.330151164361904,11.827481232245683,7.635532648498056,1.7599638675690914,0.0,3.518757479395773,4.245943499880448,3.284395543754362,13.175095493267778
2024-10-31,38.21383643293625,16.327996736203612,11.8247449997627,7.6368553177015315,1.7668172534270992,0.0,3.5201982590286645,4.244961220703914,3.2876944041041614,13.176895376132073
2024-11-01,38.20826233065473,16.344282285663876,11.823020170637074,7.635741359600917,1.7751040852619275,0.0,3.519684781529972,4.244342024877637,3.296232836312791,13.153330125461068
2024-11-04,38.21139810154601,16.379669395066955,11.823990491720433,7.63636802865175,1.7796689492708666,0.0,3.514832964617293,4.244690360116206,3.2965033597637006,13.112878349246785
2024-11-05,38.21103625555963,16.389299521676193,11.837631964702677,7.636295715434778,1.7949838015328574,0.0,3.519309005611863,4.24462761804572,3.296494689878183,13.0703214275581
2024-11-06,38.214775661254414,16.39879550113418,11.838790418194636,7.6370430180594555,1.7960614153664547,0.0,3.5196534119778486,4.245043005489835,3.3020937177607657,13.04774385076241
2024-11-07,38.20483424705525,16.39452942301065,11.835710606338417,7.634695585784253,1.7981866185210482,0.0,3.5187377888503937,4.243938675290832,3.3573666758448244,13.01200037930433
2024-11-08,38.18345276356766,16.389634927454658,11.829086705047366,7.625916728985651,1.7714055369402875,0.0,3.516768513615668,4.241563538570664,3.5201395044615245,12.92203178135653
2024-11-11,38.19575768936762,16.39491661957715,11.850928811522534,7.632569212577045,1.7232049991123,0.0,3.517901820650096,4.2420289122600146,3.6153909562544433,12.827300978678801
2024-11-12,38.182746206114295,16.389331648995594,11.86942169437595,7.642630980155128,1.739785793289336,0.0,3.520263167633004,4.240493734453995,3.6239373546220914,12.791389420360606
2024-11-13,38.18432914035789,16.391813567445556,11.84711252584924,7.701167577655306,1.804701752445148,0.0,3.5136498465676165,4.240669531729177,3.657388211839486,12.659167846110577
