date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,HANG SENG SECURITIES LTD,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ICBC (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2025-03-28,28.172980036164034,24.155060587795944,10.635263155473146,8.72047102199442,7.289246337202792,5.83655021479106,5.389944312292858,5.31571448509192,4.484769849193825
2025-04-01,28.172319074633872,24.15528286578848,10.635361022540616,8.720551268896957,7.289620151436376,5.836603923481227,5.389993911257732,5.315456663338563,4.484811118626183
2025-04-02,28.15944910557839,24.144248000600932,10.630502467343533,8.716567456819572,7.285983434536064,5.879927213749059,5.387531598706772,5.313028401661145,4.482762321004536
2025-04-07,28.17780327632465,24.09428599040634,10.637547189782309,8.72234383460988,7.290811779305987,5.883823779815275,5.391101859365628,5.316549289833085,4.485733000556843
2025-04-08,28.374684851194452,23.823636506100172,10.653988504846494,8.735825025388587,7.302080404619571,5.892917774776726,5.399434306933811,5.324766509495562,4.49266611664462
2025-04-09,28.400464630540046,23.92014278287778,10.697146347821928,8.771212651772368,7.323947138249181,5.916789174663752,5.42130667312501,5.038125311411986,4.5108652895379455
2025-04-10,28.39564249721988,23.91660098742506,10.695562448234218,8.769913920348946,7.322862699794711,5.931336787213139,5.420503953864639,5.037379328853263,4.510197377046146
2025-04-11,28.401693386078147,23.91468295278414,10.694704698452357,8.769210601398818,7.322275429708284,5.930861113038918,5.42006924684418,5.0366668980035625,4.509835673691597
2025-04-14,28.40147254099688,23.914756717658616,10.69473768628461,8.769237650041719,7.322298015277536,5.930879406788679,5.420085965055683,5.036682433609962,4.509849584286315
2025-04-15,28.489351438738602,23.89765545173356,10.687089958342773,8.762966832956524,7.337713275601934,5.926638278722758,5.41621010160788,4.97575003814341,4.506624624152562
2025-04-16,28.484698130738874,23.881424959127727,10.685344382586024,8.761535533835769,7.365175438731658,5.925670251304753,5.415325444972287,4.974937324048921,4.505888534653984
2025-04-23,28.486453917430616,23.88289700169355,10.686003023424606,8.76207559177912,7.365629425533915,5.926035507517725,5.415659243712371,4.975243977421398,4.500002311486702
2025-04-24,28.488561147198656,23.88466369233377,10.686793499618577,8.762723749200552,7.364941399477565,5.926473874415343,5.416059856523113,4.9756120113733555,4.494170769859066
2025-04-25,28.466626115478494,23.86627347413322,10.678565103906003,8.755976808826812,7.359270694580257,5.921910730922334,5.411889711034287,5.048776919700948,4.490710441417649
2025-04-29,28.45716062629214,23.858337656499913,10.675014354965587,8.74998653019315,7.3931536435442675,5.919941625705626,5.410090193826672,5.047098141782417,4.489217227190229
2025-04-30,28.665457555435086,23.800960429505793,10.649341873897173,8.728943573614757,7.339131129188058,5.905704680980455,5.397079397451038,5.034960309720855,4.478421050206782
2025-05-02,28.681754832920248,23.814492076638338,10.655396383203978,8.73390627184821,7.343303672266467,5.909062272874645,5.40014781875147,4.980969488181414,4.480967183315228
