date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,DBS BANK (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,DBS VICKERS (HONG KONG) LTD,DBS BANK LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA SECURITIES (INTERNATIONAL)
2025-01-09,40.040803066826825,11.950639732424298,11.110264016070847,10.666420455911336,9.178780551453016,5.279363591146604,4.515753849320949,2.9957139172441827,2.401284233267434,1.8609765863345076
2025-01-13,40.04069268709882,11.950661732524877,11.110284469111964,10.666440091874609,9.178797448799088,5.279373310001208,4.515762162435653,2.99571943209602,2.401288653825315,1.8609800122324505
2025-01-14,40.070924804478466,11.904441621049182,11.110959461717242,10.667088119223202,9.179355096123105,5.2796940522787486,4.516036512392695,2.995901433598301,2.4145058251978484,1.8610930739412046
2025-01-15,40.07181008335717,11.906177476734634,11.1112049339089,10.663641651924333,9.17955789376819,5.2798106954970745,4.516136284278653,2.995967621445843,2.414559168389202,1.8611341906960015
2025-01-16,40.071883858362746,11.90619939684026,11.111225390414464,10.663293070443652,9.179574793976425,5.2798204159979125,4.516144598801478,2.9959731372318164,2.4147477207570067,1.8611376171742415
2025-01-17,40.076118319258484,11.90619939684026,11.111225390414464,10.659058609547916,9.179574793976425,5.2798204159979125,4.516144598801478,2.9959731372318164,2.4147477207570067,1.8611376171742415
2025-01-20,40.077436476195416,11.905059658362692,11.110161751994822,10.658038255459507,9.178696065655851,5.279314997410318,4.515712284206538,2.9956863432895635,2.4189347103912953,1.860959457033995
2025-01-21,40.07751025463217,11.905081574352545,11.110182204659422,10.65787378610083,9.17871296269086,5.279324716086011,4.515720597168206,2.9956918580398786,2.4189391634011996,1.8609628828688707
2025-01-23,40.08237037462326,11.900317149140408,11.110202657399324,10.657709316136605,9.17872985978808,5.279334434797485,4.515728910160481,2.995697372810498,2.418943616427499,1.8609663087163602
2025-01-27,40.09593538058035,11.897732649195792,11.107789753794078,10.655210634550647,9.176736431670413,5.27818787379551,4.514748188304758,2.9950467700074737,2.4180501723377206,1.860562145763261
2025-02-03,40.095970070998334,11.90207103167734,11.107544432476004,10.651662480606255,9.176533758670029,5.278071302269136,4.514648477741192,2.9949806228407017,2.4179967684411223,1.86052105427989
2025-02-04,40.12216123272182,11.895088840137866,11.099312012863535,10.643767940490408,9.169732518580592,5.274159429760413,4.511302420392738,2.992760875949899,2.43257261056419,1.859142118538532
2025-02-05,40.120736285824854,11.896029591562591,11.100189828383023,10.64460972822222,9.170457728711186,5.274576549217396,4.51165920748667,2.983801358461323,2.4386505689108917,1.8592891532198432
2025-02-06,40.12128694287153,11.895920194216737,11.100087749677153,10.644511839086777,9.170373396058173,5.274528043565107,4.511617717715744,2.983773919058398,2.4386281427814303,1.8592720549689543
2025-02-07,40.147211576813774,11.900541447331756,11.096679399131174,10.641243375939766,9.167557576230784,5.272908467130896,4.510232397612137,2.957851960064674,2.4470726457515175,1.8587011539935223
2025-02-10,40.16818430698783,11.900783679811253,11.092620683623975,10.637351240468213,9.164204455287173,5.270979850957191,4.5085827374286875,2.9422499984002615,2.457021730579379,1.8580213164560373
2025-02-11,40.1846552827614,11.90258619390983,11.094986207040636,10.639619676770891,9.166158740108797,5.272103897890896,4.509544201662029,2.914382561310565,2.457545695348814,1.8584175431961458
2025-02-12,40.183701689565865,11.907519213605672,11.095128986421848,10.639756596122158,9.166276697756384,5.272171743647364,4.509602234174973,2.9144200659753707,2.452981313893238,1.8584414588371296
2025-02-13,40.18693693494741,11.907497322828448,11.0951085891424,10.639737035999081,9.166259846477997,5.2721620512895315,4.509593943724535,2.9144147081070138,2.449851525204282,1.8584380422793039
2025-02-14,40.18756405967931,11.907812510675761,11.095230973944043,10.639854397816336,9.16636095507771,5.272220205971091,4.5096436868844005,2.9144468556126544,2.4484078125240045,1.8584585418146928
2025-02-17,40.1841550940992,11.908491187648956,11.095863338433116,10.640460808454012,9.16688338504565,5.272520692265125,4.509900710693337,2.9146129623571744,2.448547357717705,1.8585644632857297
2025-02-18,40.18052078955288,11.911275454659712,11.096230550893308,10.640812949578311,9.167186758807338,5.272695183896446,4.510049963769434,2.914709420123801,2.447892957102575,1.8586259716161926
2025-02-19,40.17780393297469,11.911560160126118,11.09649577500859,10.641067288219482,9.167405874568006,5.272821212813103,4.5101577638017085,2.9147790880370357,2.449238507619979,1.858670396831287
2025-02-20,40.223452267276514,11.808603212499051,11.10082275826702,10.645216681049572,9.170980625781972,5.274877304175199,4.511916461099715,2.9159156811175615,2.4888198393384906,1.8593951693949051
2025-02-21,40.22352625227049,11.808624932649566,11.100843176561787,10.645236261325447,9.170997494422235,5.27488700651907,4.511924760091805,2.9159210445061308,2.4886404821806623,1.8593985894728111
2025-02-24,40.22358584367092,11.817082665634826,11.100148996675378,10.644570572351993,9.170423995463851,5.274557146849425,4.511642611486728,2.9157387003627844,2.490875862643701,1.8513736048603915
2025-02-25,40.24392509057108,11.784152264513672,11.101700812774018,10.646058697960239,9.171706033352873,5.275294537194017,4.5122733453298425,2.9161463246438646,2.4971104642233715,1.851632429437024
2025-02-26,40.24307924732401,11.785031831567466,11.100452418774756,10.647684363176031,9.173106563247636,5.276100080642112,4.512962374578109,2.9165916234890648,2.4930763213955442,1.8519151758052688
2025-02-27,40.24571767042591,11.7845114918336,11.099962304998238,10.64721424028396,9.172701546791503,5.275867127133709,4.512763115579534,2.9164628484012374,2.4929662456071955,1.8518334089451118
2025-02-28,40.249798568568686,11.786567336038395,11.09981936329914,10.647077128926972,9.172583423728705,5.275799186235294,4.512705001686023,2.9164252911426223,2.4874151387365155,1.8518095616376482
2025-03-03,40.25056800229244,11.786415554417943,11.099676425281508,10.646940021101289,9.172465303708167,5.275731247086699,4.512646889289237,2.916387734851295,2.4873831070270507,1.8517857149443726
2025-03-04,40.24983444269904,11.786523969462227,11.099778523489876,10.647037954902158,9.172549674840978,5.275779774871432,4.51268839799136,2.9164145606749705,2.487589952833916,1.8518027482340411
2025-03-05,40.24368952670059,11.786502286293814,11.099758103697944,10.647018367997854,9.172532800490245,5.275770069243066,4.512680096189846,2.9164091954707554,2.493840212364849,1.851799341551039
2025-03-06,40.240979246391014,11.787109445167507,11.10032988627303,10.64756682856092,9.173005305780517,5.276041840336416,4.512912558178823,2.9165594286509937,2.493600727247488,1.851894733413291
2025-03-07,40.24083118006212,11.78706607460207,11.100289042706931,10.647527650932506,9.172971553788246,5.27602242718691,4.512895952956793,2.9165486971962507,2.49395950118525,1.8518879193829219
2025-03-10,40.241573744815,11.787391361622687,11.100595376779196,10.647821490173298,9.17322469978472,5.276168029290537,4.5130204951006645,2.9166291850318324,2.4916365915690704,1.851939025832992
2025-03-11,40.24897873731188,11.789560400665346,11.084236686923127,10.64978083298486,9.17491269689201,5.27713891539248,4.513850951760149,2.917165884152207,2.492095086318369,1.8522798075995783
2025-03-13,40.24817318799767,11.789755653334726,11.084420258381911,10.649957209207999,9.175064647103428,5.2772263126681125,4.513925707850924,2.9172141967615453,2.4919523425833114,1.852310484110371
2025-03-14,40.24832131513366,11.789799043695098,11.084461052865159,10.649996404717628,9.175098414500578,5.277245734678051,4.513942320651808,2.917224933114273,2.4915934793929937,1.8523173012507586
2025-03-17,40.24839537911051,11.78982073899505,11.084481450219387,10.650016002580633,9.175115298292361,5.277255445736629,4.513950627098106,2.9172303013202723,2.491414046807278,1.8523207098397694
2025-03-18,40.24883518964108,11.78973395827431,11.084399861252889,10.649937611561375,9.175047763498059,5.277216601716753,4.513917401496337,2.917208828614816,2.4913957083853937,1.8523070755589943
2025-03-19,40.24508306311835,11.78982073899505,11.084481450219387,10.650016002580633,9.175115298292361,5.277255445736629,4.51726294309027,2.9172303013202723,2.491414046807278,1.8523207098397694
2025-03-20,40.243453852681085,11.789159450734141,11.088264958197362,10.649584866255204,9.174743869226514,5.277041810703529,4.51708007424333,2.917112205351944,2.491313188827627,1.8522457237792636
2025-03-21,40.24195476468131,11.78853261610921,11.085953590660349,10.650016002580633,9.175115298292361,5.277255445736629,4.51726294309027,2.9172303013202723,2.4943583276892003,1.8523207098397694
2025-03-24,40.24143640552938,11.788380767278676,11.08194647291411,10.64987881905425,9.17499711305477,5.277187469077111,4.517204755942009,2.917192724293167,2.499478622876398,1.8522968499801309
2025-03-25,40.242625710883864,11.788944796941015,11.082476702353638,10.650388375682327,9.175436102142909,5.27743996264048,4.517420887192221,2.917332300988198,2.495549685760774,1.8523854754145714
2025-03-27,40.24233394821672,11.78907496529727,11.082599070199143,10.650505972598099,9.175537413282788,5.277498233817163,4.5174707665717175,2.9173645128915364,2.4952091884832757,1.8524059286422891
2025-03-28,40.24797609663619,11.789595667468795,11.073886861143889,10.65097638623141,9.17594268021595,5.277731331392559,4.517670295105117,2.917493367618601,2.4962395681174185,1.8524877460700708
2025-03-31,40.25884125678487,11.789921129684469,11.061677897968922,10.651270415854777,9.176195990229273,5.277877027833836,4.517795009389253,2.9175739076033826,2.496308479018489,1.8525388856327287
2025-04-01,40.25891534898254,11.789942827804426,11.061698255833177,10.651290018406874,9.176212878060765,5.277886741215936,4.517803323919687,2.9175792770938087,2.4961290336454853,1.8525422950372974
2025-04-02,40.25884125678487,11.789921129684469,11.061677897968922,10.651270415854777,9.176195990229273,5.277877027833836,4.517795009389253,2.9175739076033826,2.496308479018489,1.8525388856327287
2025-04-03,40.25667573486761,11.790203211473607,11.061942556049157,10.651525254660093,9.176415536887296,5.278003304589929,4.5179031006720685,2.9176437125205434,2.497104379408703,1.8525832088709893
2025-04-07,40.255831959210816,11.790333407621219,11.062064710203762,10.651642876683184,9.176516869657425,5.278061588207694,4.517952990700972,2.9176759313012264,2.4973159999481616,1.8526036664655365
2025-04-09,40.263987691092744,11.784694210718012,11.056773836833164,10.646548303913473,9.172127834697639,5.275537144874827,4.515792099602038,2.9162804364914092,2.5165408568575884,1.8517175849191019
2025-04-10,40.262549440657466,11.784542460756226,11.056631460206566,10.646411209707264,9.172009726410439,5.2754692124749,4.51573395033942,2.9162428839306993,2.518715914922406,1.8516937405946141
2025-04-11,40.26090104235215,11.784867644031364,11.056936557467846,10.646704987329699,9.172262819321967,5.275614784045635,4.515858557735973,2.9163233548879086,2.51878541649984,1.8517448363276154
2025-04-14,40.25452403816873,11.786016768680371,11.058014702655766,10.647743131456659,9.173157192819508,5.276129201277133,4.5162988922850635,2.916607721174642,2.5195829543116237,1.8519253971705008
2025-04-15,40.25496605513022,11.786038452431555,11.05472343185125,10.647762721027695,9.173174069467661,5.2761389082269075,4.51630720130951,2.916613087109323,2.522347269128556,1.851928804317318
2025-04-16,40.252911078196874,11.786298663669283,11.054967497172994,10.647997801502603,9.173376594089328,5.2762553944102235,4.516406911987661,2.916677479865586,2.5231388880484205,1.8519696910570231
2025-04-17,40.25620576767966,11.787209493490874,11.045333987297573,10.648820664914993,9.174085500693936,5.2766631365603835,4.516755934035996,2.9169028769053544,2.525909829556706,1.8521128088645238
2025-04-23,40.26017962202611,11.787187805430557,11.036113836123205,10.648801071450992,9.174068620691948,5.276653427681581,4.516747623360327,2.916897509904321,2.5312410822903404,1.8521094010406167
2025-04-24,40.26799765823529,11.782067061951192,11.035281350049697,10.647997801502603,9.173376594089328,5.2762553944102235,4.516406911987661,2.9175973932825623,2.5310501434344177,1.8519696910570231
2025-04-25,40.27112785799456,11.777943807118426,11.035382866017295,10.648095754764105,9.173460981987702,5.276303931838013,4.51644845940301,2.9179922016511224,2.5312574114943596,1.8519867277314122
2025-04-30,40.27073498373926,11.776676460508199,11.034367790381657,10.647116303240054,9.17261717286478,5.275818597742,4.516033019644697,2.917723793855503,2.537095502932461,1.8518163750913932
2025-05-02,40.27002870432897,11.776362322738947,11.034073453376271,10.646832296001195,9.172372497254766,5.275677867554596,4.515912556410148,2.917645964830738,2.53932735881671,1.851766978687655
