date,CMB WING LUNG BANK LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),FORTUNE (HK) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA CONSTRUCTION BANK (ASIA),CHINA GALAXY INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD
2024-11-01,36.27332442436322,27.00060676305018,9.168186735130865,5.005235378881363,3.8146046390238677,4.815718375722812,4.144042918872462,3.473034071248838,3.3655766639004097,2.939670029805985
2024-11-04,36.268150614022396,26.99675555777203,9.180875836792096,5.0045214620024305,3.81432715226044,4.815031490417255,4.143451837342254,3.4725386984128206,3.3650966181471493,2.9392507328311366
2024-11-05,36.26897252265226,26.997367358098096,9.178151165049371,5.004634874440296,3.815080121771508,4.815140608634426,4.143545736225017,3.4726173930657183,3.3651728779482144,2.939317342115089
2024-11-06,36.27013292766834,26.998231123413852,9.174445511290488,5.00479499486853,3.8160020437667095,4.815294666302089,4.143678306599148,3.4727284974715382,3.3652805447282725,2.939411383891031
2024-11-07,36.27864483382668,27.00456709163933,9.148730225412818,5.007969645491572,3.8172976106272447,4.816424723818175,4.144650748607191,3.4735434803982015,3.3660703116764763,2.9421013285023068
2024-11-08,36.27366294938095,27.000858749352187,9.160006266745167,5.007281937166306,3.817973316504866,4.815763318974483,4.1440815936348345,3.4730664837431218,3.3656080735359444,2.9416973109621427
2024-11-11,36.27970910301461,27.00535929677325,9.13739757012345,5.008116559132151,3.821676644737468,4.816566018302933,4.144772335951664,3.4736453801608875,3.3661690586096524,2.9465880331939234
2024-11-12,36.27835458943037,27.004351043760227,9.137189763037766,5.007929579630978,3.8228673646547326,4.816386190397405,4.1446175896603785,3.4735156905914124,3.3660433817001767,2.9487448071365447
2024-11-13,36.27738714164957,27.0036309091294,9.1392128235718,5.00779603139228,3.821832061447033,4.816257750114373,4.144507063669473,3.4734230611134636,3.3659536182245016,2.949999539688109
2024-11-14,36.2917106401297,27.01429282545691,9.16883222116978,5.0097732729881095,3.8233410456941535,4.818159366134687,4.146143450556863,3.474794482096525,3.3672826067579535,2.8856700890153175
2024-11-15,36.29408285105575,27.01605861713412,9.163428626298657,5.0101007372681226,3.8237243568675616,4.818474305554465,4.146414463595955,3.4750216123499857,3.3675027094880248,2.8851917203873603
2024-11-18,36.29074247988617,27.014639247413847,9.17712431800916,5.0032371048776465,3.8233724356286505,4.818030831263692,4.146032843170714,3.474701784402956,3.367192777177283,2.884926178169885
2024-11-19,36.28570887919187,27.010892261334757,9.188788066295725,5.002543145590955,3.8251093711911426,4.817362560468438,4.145457779879861,3.4742198361120344,3.366725740606994,2.883192359328227
2024-11-20,36.28648318841061,27.011468653074928,9.188984147990931,5.002649896027819,3.8230570727319058,4.817465359293535,4.145546240771876,3.474293973300755,3.366797583954098,2.8832538844435462
2024-11-21,36.279757480370456,27.006462071121174,9.205415954284222,5.001722653714115,3.822748504690179,4.816572440976487,4.144777862818642,3.4736500121103373,3.366173547244275,2.882719472670112
2024-11-22,36.2666519353577,26.996706371830744,9.238480797612192,4.999649258092339,3.8213675913081695,4.814832522870183,4.143280620923393,3.472395205580362,3.364957565054536,2.881678131370389
2024-11-25,36.255198387042,26.9881804102574,9.253685858303601,5.011395816811115,3.8202940017857574,4.813311927116514,4.141972111252805,3.4712985715064697,3.363894861386154,2.880768054538186
2024-11-26,36.24916039957974,26.983685763911613,9.266800370942875,5.010561212493487,3.821656260564068,4.81251031194515,4.141282301879547,3.4707204569688317,3.3633346340008132,2.880288287713874
2024-11-27,36.247228668323736,26.982247793249176,9.273500739971126,5.0082958088565634,3.8215858290097895,4.812253851478563,4.141061611403566,3.470535500983267,3.3631554006457427,2.8801347960784716
2024-11-28,36.24418660905738,26.979983300212275,9.2807153437044,5.008008700916062,3.8215315308013107,4.811849981666753,4.140714071596792,3.470244235276402,3.3628731468452013,2.879893079923426
2024-11-29,36.2416278117831,26.97807854487941,9.280060136032589,5.009253605487891,3.821528145825534,4.811510270673921,4.140421742015931,3.469999240083487,3.3626357319258178,2.884884771292327
2024-12-02,36.23805575576806,26.975419525029622,9.285805083323682,5.010091804393184,3.8212846796677025,4.811036037444303,4.140013652774876,3.469657229185906,3.362304303016085,2.886331929396583
2024-12-03,36.22174909775637,26.963547198496705,9.281626590722492,5.043117382204562,3.8198314153776565,4.808871133237709,4.138150699992461,3.4680959281537693,3.360791309417035,2.894219244641238
2024-12-04,36.211432349076276,26.955867388799497,9.28031392349682,5.068699147301887,3.8188765379635026,4.80750146125465,4.136972063901284,3.467108138359504,3.35983408233195,2.8933949075146277
2024-12-05,36.18181643499307,26.933821239259505,9.291341889094845,5.12772177361596,3.815753228221085,4.803569593858217,4.133588596270728,3.46427252623146,3.3570862054582333,2.8910285129969044
2024-12-06,36.17813182155624,26.9316723259576,9.299110973504844,5.12731265864375,3.81571473837889,4.8031863413481055,4.13325879815407,3.463996129457051,3.3568183605379573,2.8907978524614917
2024-12-09,36.17803560614333,26.93160070141972,9.29788947169187,5.129160666242925,3.815704590520208,4.803173567317667,4.133247805789846,3.4639869169908146,3.3568094331100236,2.890391240773592
2024-12-10,36.168945558332695,26.924833901235818,9.295553295655232,5.152864853103957,3.8148788025095435,4.801966727956762,4.132209291134798,3.4631165599865352,3.3559660053858007,2.8896650046988612
2024-12-11,36.163657156952006,26.920897117163733,9.292200331412205,5.168726644922631,3.8143210143292436,4.801264613834215,4.131605104836768,3.4626102043238363,3.355475316619997,2.8892424956053646
2024-12-12,36.16858330658823,26.928127368579922,9.298950610948244,5.143523350962804,3.81561135634619,4.802554108390157,4.132714746299695,3.4635401711902656,3.3563765098474883,2.890018470847001
2024-12-13,36.16550588483146,26.925836175576016,9.306535008405326,5.143085711740595,3.8154196492547165,4.8021454807041914,4.132363112226361,3.4632454741658365,3.3560909308960607,2.88977257219943
2024-12-16,36.160361989833156,26.922006457986285,9.323289416306284,5.148468849996523,3.8148769741954283,4.801462461580998,4.131775357640214,3.462752889570748,3.355613587114164,2.8793920157762014
2024-12-17,36.15978519566499,26.921577024887007,9.324602876049811,5.148386726736571,3.8149490481220605,4.801385873422193,4.131709451664739,3.4626976551769917,3.355560061700115,2.879346086575519
2024-12-18,36.16065039381774,26.922221179673468,9.325091843058217,5.1457184196855295,3.8151732569559775,4.801500756576665,4.13180831141642,3.462780507428425,3.3556403504615417,2.8794149809260183
2024-12-19,36.15507539862432,26.89813433955693,9.356349470034472,5.147583243757891,3.8145850603295917,4.800760494901403,4.131171298220434,3.4622466402420073,3.355123001392293,2.878971052940661
2024-12-20,36.155027345794394,26.89809858990185,9.356337034738324,5.1475764022304045,3.81471289802138,4.8007541143275825,4.131165807581303,3.462242038654343,3.3551185421800476,2.8789672265703703
2024-12-27,36.15435461958702,26.897598104708546,9.357226184790091,5.1481451482095135,3.81477482384525,4.800664788074915,4.131088940165903,3.462177617711346,3.355056114453175,2.8789136584542416
2024-12-30,36.1128479837577,26.90321175558025,9.41913178617081,5.150548917768551,3.8157039175034124,4.801666708616944,4.131951117187799,3.462900189902588,3.355756329900228,2.8462812936117095
2025-01-02,36.079323059697124,26.878236485518553,9.499237152971562,5.1497517508682815,3.8121616550895068,4.797209139614273,4.128115270524914,3.459685448546602,3.352641054246081,2.8436389829231064
2025-01-03,36.073478164390785,26.87388217770582,9.513234449821867,5.149448636293459,3.811676868056672,4.796431985754227,4.127446510705646,3.4591249751916506,3.352097922216431,2.84317830986345
2025-01-06,36.065719836244185,26.86810240799364,9.530438542607412,5.1505980525527235,3.81085709016344,4.795400416435939,4.12655882018987,3.458381020684815,3.3513769860333005,2.8425668270946782
2025-01-07,36.060980278329254,26.864571550214972,9.541265618011439,5.150983124587744,3.810356288350351,4.794770231370946,4.126016530597246,3.4579265393320546,3.350936566560399,2.8421932726455985
2025-01-08,36.05858703562136,26.862788641390335,9.54063239716752,5.150641271629055,3.8101034081643106,4.794452019031635,4.125742701131206,3.4576970486911787,3.3507141764744772,2.8486413006989286
2025-01-09,36.054902063072035,26.86004342459512,9.638666168987019,5.150114906808419,3.8434247983163035,4.793962054628379,4.1253210748322,3.4573436926737697,3.2298624224533152,2.846359393633438
2025-01-10,36.060599970833856,26.844377154921332,9.640182107198799,5.150928801120223,3.848147146451449,4.794719664607547,4.125973016666105,3.457890071233537,3.2303728511915306,2.8468092157756133
2025-01-13,36.05783028115184,26.842809378607512,9.639619097333403,5.15686641368809,3.8488515346309287,4.794439641425106,4.125732049899409,3.4576881221207603,3.2301841896326615,2.845979291510293
2025-01-14,36.02001229220321,26.81465624070335,9.724976268259521,5.15623118280169,3.8521074464224934,4.789411161786689,4.121404920733525,3.4540616473669954,3.226796324388607,2.840342515333917
2025-01-15,36.01953469645138,26.81430070040527,9.724847323068868,5.156162815415017,3.853382288436933,4.78934765813194,4.121350274292382,3.4540158493490507,3.226753539722015,2.8403048547271394
2025-01-16,36.01418648917894,26.81031929311558,9.737588584348677,5.155397224529413,3.853605567923394,4.788636532233415,4.120738333141697,3.453502994509578,3.2262744289591203,2.839750552060185
2025-01-21,36.01175167102005,26.808506722608676,9.743690972873983,5.155048682579636,3.8533450364570845,4.788312785945588,4.120459741578215,3.453269512856304,3.2260563095919776,2.8395585644884833
2025-01-22,35.99714967293495,26.797636444278318,9.732982135514384,5.200131758579434,3.851915096516508,4.78637122712418,4.118788982937928,3.451869285639514,3.2247482124884153,2.838407183986364
2025-01-23,35.98608676695103,26.789400799643452,9.701907570008718,5.244765176430453,3.8507312979391766,4.7849002446888775,4.117523166735816,3.4508084320518604,3.2237571594016927,2.8501193861489216
2025-01-24,35.9953848742983,26.796190158703475,9.691164066769446,5.246120322099319,3.85185875515381,4.786136570172369,4.118587054917298,3.451700054067999,3.2245901157696286,2.8382680280483505
2025-01-27,36.0045446296226,26.794394113512592,9.714570962583917,5.1736324180031295,3.888888893674933,4.787354499639842,4.119635112879079,3.452578409114307,3.225410678088513,2.8389902828810873
2025-02-03,36.00497410753662,26.79471372873366,9.713096384062156,5.173694131347421,3.8909233547403326,4.787411605292624,4.119684253683746,3.452619592975633,3.22544915219405,2.837433689433757
2025-02-04,36.01208584225496,26.800006244576707,9.657879684734725,5.17803015302419,3.9257609337222608,4.78835721911872,4.120497977405586,3.4533015574885155,3.2260862457981,2.8379941418762407
2025-02-05,36.00798073984671,26.796951248799516,9.668840741860617,5.177439897182184,3.9253134269953844,4.787811383011423,4.1200282721448485,3.452245161278274,3.2257184966353645,2.8376706322456835
2025-02-06,35.99896234897065,26.79023980939962,9.625206637494932,5.2092721922944705,3.924330311306354,4.786612250107949,4.118996389084062,3.4513805280601737,3.2249105982289263,2.8700889350528573
2025-02-07,35.99729277230074,26.788997319159662,9.632048279909437,5.213800950794474,3.9140775541551895,4.786390254371982,4.11880535634795,3.451220458323919,3.224761031820729,2.8726060228159227
2025-02-10,36.000822916845166,26.791624434296768,9.63299286546208,5.2099389966548575,3.9145939186841123,4.786859641043665,4.119209275007896,3.4515589089721286,3.2250772742847267,2.8673217687486
2025-02-11,35.99495562511884,26.787258026430443,9.63553045336663,5.222340028613695,3.9128959210674275,4.786079494933343,4.118537940284408,3.450996385635473,3.224551662154919,2.8668544623948162
2025-02-12,35.9834650923017,26.77870683190642,9.606625034002805,5.277630292220568,3.910984527165146,4.784551652974742,4.117223195078041,3.4498947371813395,3.2235223007888303,2.8673963363804096
2025-02-13,35.98298846522343,26.778352128523515,9.61020659025265,5.277560386181785,3.908548492864635,4.78448827811995,4.117168659472395,3.4498490408248412,3.223479602899341,2.867358355637462
2025-02-14,35.98193993009538,26.777571814156204,9.609926551277914,5.300188582300523,3.9084345987560782,4.784348859348932,4.117048686225267,3.4497485131016012,3.2233856715239226,2.847406793214175
2025-02-17,35.961138589301015,26.763834126843456,9.588750490970527,5.374861736115052,3.8906370996092474,4.781847040558905,4.1148958102403705,3.4479445799218364,3.221700107390202,2.854390419049383
2025-02-18,35.96066252721059,26.763479820853103,9.588623552814997,5.3747905824193065,3.8905855944316206,4.78178373733249,4.114841336272689,3.4478989352128875,3.221657457759295,2.8556764556930183
2025-02-19,35.97852348605367,26.776772718647074,9.553651597116025,5.377592584069433,3.8868227029075673,4.7841587559368985,4.116885097610438,3.4496114392839767,3.223257592106541,2.852724026268381
2025-02-20,35.97799931200956,26.776382605660654,9.554836871149044,5.377514237484325,3.8868985216667484,4.784089055137651,4.1168251183755595,3.4495611816134684,3.2232106322037004,2.8526824646992925
2025-02-21,35.97799931200956,26.776382605660654,9.554836871149044,5.377514237484325,3.88716341405927,4.784089055137651,4.1168251183755595,3.4495611816134684,3.2232106322037004,2.852417572306771
2025-02-24,35.97633158711361,26.77514141268859,9.554526406107458,5.3799137692193115,3.8875129886364226,4.783867293378401,4.116634286982112,3.4507256811542937,3.223061223433924,2.852285351285871
2025-02-25,35.97128170620393,26.77138307298276,9.552523160910129,5.393857390983095,3.886967311054485,4.783195797451676,4.1160564483871,3.450241313989187,3.2226088127899004,2.851884985247729
2025-02-26,35.98470448251655,26.76117706055247,9.558147436338626,5.393257180001878,3.8857502305632834,4.781372307210914,4.114487290635276,3.4476022740596393,3.221380262680568,2.8521214754407933
2025-02-27,35.97156249103328,26.751403598019717,9.564845543972988,5.41775203402873,3.8848604043877417,4.779626099897463,4.112984636724145,3.4463431735508268,3.2202037808229194,2.8504182375621854
2025-02-28,35.96870680647585,26.749279876811794,9.5791698003721,5.4173219334229135,3.8845519958812345,4.77924665837481,4.112658118054989,3.446069577735166,3.2199481375988865,2.843047095272262
2025-03-03,35.9674694839718,26.748359702335218,9.578575662031378,5.420707882476579,3.884550674985962,4.779082252423976,4.112516642731221,3.445951033038467,3.2198373714733783,2.8429492945320245
2025-03-04,35.964757190189886,26.74634261826626,9.585394308728008,5.4202991088682575,3.884390040040539,4.778721863570869,4.112206519348118,3.445691175125365,3.2195945647091913,2.842602611153504
2025-03-05,35.96190258599604,26.744219700505283,9.59243843355263,5.419868887457717,3.8842140143159956,4.778342565598667,4.111880124207619,3.445417682816569,3.219339018200193,2.84237698734928
2025-03-06,35.939984817711796,26.72791985071461,9.649390190566393,5.421192856626558,3.885680683057423,4.775430300184314,4.109374048908641,3.446622959657957,3.217376921604758,2.827027370967547
2025-03-07,35.934188923860255,26.723609548773393,9.670437735475183,5.413709345073348,3.885186240441353,4.774660186138477,4.108711347020909,3.446067136918416,3.2168580684329333,2.8265714678657337
2025-03-10,35.92996195092632,26.720466025080704,9.660709167906314,5.4142620517807885,3.903893815949154,4.774098538304479,4.108228035384351,3.4456617727526306,3.2164796663486004,2.8262389755666635
2025-03-11,35.92141605563569,26.714110596564545,9.662375525896806,5.415617040010781,3.904947352447842,4.7729630251004505,4.107250898623994,3.444842226526639,3.2157146307921867,2.840762648401073
2025-03-12,35.895992337887165,26.69520343525838,9.662931389939565,5.4745052967042005,3.9021835894837738,4.769584915936092,4.104343953435441,3.4424041072631963,3.213438678724862,2.839412295367323
2025-03-13,35.89589754066037,26.695132936266997,9.662905871238484,5.474490839159321,3.902437372870261,4.769572320005641,4.104333114330592,3.442395016266079,3.2134301923993593,2.8394047968028926
2025-03-14,35.8944282476691,26.694040249514146,9.662510348606522,5.478359962864878,3.902277638073983,4.76937709159066,4.10416511552594,3.442254111950624,3.213298660085554,2.839288574118598
2025-03-17,35.905996258960585,26.702643171307226,9.660473193652745,5.423330497088858,3.9332535861182674,4.7709141604546135,4.105487800709027,3.4433634772861152,3.2143342379453355,2.8402036164772224
2025-03-18,35.90371999551974,26.70095035515511,9.666860640417568,5.422326319229901,3.933004237199577,4.770611707978304,4.105227532988833,3.443145184989186,3.214130464974945,2.8400235615468388
2025-03-19,35.84660986362819,26.67093854448708,9.662195567484023,5.416231636130293,4.039664087148999,4.765249550697527,4.100613266087075,3.4392750972200257,3.2105177892576346,2.848704597859161
2025-03-20,35.8427797418168,26.668088820514914,9.674354239120877,5.415521014610766,4.039628190611019,4.7619702743292125,4.100175125677976,3.4389076191623986,3.2101747533538982,2.848400220802141
2025-03-21,35.84679902665574,26.671079287377463,9.675439087606398,5.402803834413027,4.038893852553624,4.762504265137541,4.100634905076737,3.4425913794671503,3.2105347312018617,2.84871963051046
2025-03-24,35.84254334136535,26.66791293158325,9.67429043208007,5.412715193690996,4.043031198572606,4.761938866834293,4.100148083041837,3.442182679502517,3.210153580700259,2.8450836926288208
2025-03-25,35.843488961881754,26.668616501231128,9.674545665293492,5.396896504919763,4.058439789070857,4.762064499299808,4.100256255726758,3.44227349333043,3.2102382729905856,2.843180056255429
2025-03-26,35.84254334136535,26.66791293158325,9.67429043208007,5.352828206279839,4.1050287406061825,4.761938866834293,4.100148083041837,3.442182679502517,3.210153580700259,2.842973138006401
2025-03-27,35.84249606164926,26.667877754075338,9.67440958026281,5.352821145391458,4.10502332568371,4.761932585385025,4.100142674557416,3.4421781389369035,3.2101493462030457,2.842969387855037
2025-03-28,35.83578360814027,26.662883490023525,9.672597791697001,5.34060848149439,4.118629993421039,4.761040787809392,4.089879109993271,3.4415335002184513,3.2095481610008134,2.867495076201846
2025-03-31,35.82437206521289,26.654392964384655,9.656007720149436,5.371868515973698,4.132348535290987,4.759524682512989,4.088576729346546,3.4404375786752475,3.2085261128431055,2.863945095610449
2025-04-01,35.82456099361432,26.65453353270626,9.656058643417524,5.371237628386721,4.132502171704449,4.759549783005698,4.088598291434618,3.440455722646363,3.208543033773592,2.8639601993104584
2025-04-02,35.826119728964066,26.655693277934006,9.6552921378868,5.367647704836238,4.1333412239818035,4.759756872172736,4.0887761873393,3.440605417710459,3.208682638260269,2.864084810914317
2025-04-03,35.82626143890376,26.65579871432275,9.655330329320226,5.367668936525248,4.133489423123433,4.759775699354256,4.088792360461906,3.4406190269985952,3.208695330179644,2.863568740810192
2025-04-07,35.82635591281969,26.655869005711963,9.655355790443693,5.3676830910779,4.1338958734126425,4.759788250891347,4.088803142614725,3.440628099917167,3.2087037915150094,2.8629170415958574
2025-04-08,35.82867067941291,26.65759126055802,9.655979629917729,5.361436970489492,4.134426684612782,4.760095784229674,4.089067323123169,3.440850401370452,3.208911108172115,2.8629701581136557
2025-04-09,35.81842184041577,26.6170105983884,9.65058110626294,5.329452698558543,4.322407004433264,4.758734152486759,4.087897639965841,3.4398661415274785,3.2079931948730684,2.7676356230879313
2025-04-10,35.80648013389692,26.608136602476712,9.675036802219653,5.327016997428757,4.32729122590423,4.75714761115606,4.086534752619406,3.438719305072503,3.206923663853016,2.7667129053727484
2025-04-11,35.715363042566075,26.540426623615755,9.660143322838504,5.28046944286209,4.594015644578463,4.745042052281266,4.076135708678514,3.429968763276445,3.1987629746348176,2.759672424668072
2025-04-14,35.71691228973398,26.541577883949653,9.660562356789429,5.260455611321047,4.614326360394658,4.7452478808753185,4.07631252171259,3.4301175471313416,3.1989017293346746,2.755585818757304
2025-04-15,35.704812923337094,26.53268437649829,9.657325311739577,5.258692946667821,4.648390484348234,4.743657851165266,4.074946637741996,3.428968189090239,3.1978298467024353,2.752691432709051
2025-04-16,35.681791387314846,26.515576790738017,9.651098519205469,5.255302278038313,4.70987072562431,4.74059926378848,4.072319217987384,3.4267572794615067,3.195767969073586,2.7509165687680937
2025-04-17,35.68225996154006,26.51592499399149,9.651225257685667,5.255371290806379,4.721751399498599,4.7406615174629945,4.072372695790718,3.4268022797284443,3.1958099359828096,2.737820667512837
2025-04-22,35.68600899842806,26.518710949282127,9.639631215506173,5.25329677698774,4.7269755271276575,4.741159605726507,4.07280056878628,3.427162324416432,3.196145710940727,2.7381083227983005
2025-04-23,35.669753250599655,26.506631103706102,9.635240155295294,5.2509037868475925,4.77037444743696,4.738999905128766,4.070945320164769,3.4256011779594226,3.1946897975405446,2.736861055320892
2025-04-24,35.66956595079949,26.506491918927498,9.635189561209515,5.25087621465714,4.778094537708986,4.73897502091583,4.070923943867612,3.425583190326831,3.1946730224101842,2.729626639176918
2025-04-25,35.660390669547034,26.49967365490075,9.632711101722043,5.248738093271889,4.772665795689938,4.737756014530241,4.069876780238153,3.4247020276777467,3.1938512567758433,2.759634605646359
2025-04-28,35.66020346805844,26.499534543178687,9.632660534192533,5.218919266292828,4.792851561113352,4.737731143378751,4.069855415161175,3.424684049486662,3.193834490450562,2.769725528687011
2025-04-29,35.66020346805844,26.499534543178687,9.632660534192533,5.218788027202984,4.792982800203196,4.737731143378751,4.069855415161175,3.424684049486662,3.193834490450562,2.769725528687011
2025-04-30,35.65953811393927,26.499430210345622,9.638265867538633,5.198950455470719,4.808056365387049,4.737712490186496,4.06983939150065,3.4246705659672196,3.193821915822121,2.76971462384222
2025-05-02,35.6550927566158,26.496126762169236,9.637064350692764,5.198302348576913,4.821235320124307,4.7371218817257965,4.069332040836528,3.424243642759963,3.193423770462022,2.7680571260366675
