date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,THE BANK OF EAST ASIA LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,BAN HIN SECURITIES CO LTD,CMB WING LUNG BANK LTD,UOB KAY HIAN (HONG KONG) LTD
2025-03-14,40.12429568188138,27.299352696949686,7.9470973622848415,5.756298793882692,4.5757037005134515,4.251586694175784,4.395745578516318,3.3502620914111403,2.2996574003847043
2025-03-17,40.146237738458744,27.183036894819026,7.9514432494084835,5.759446638141766,4.578205933830491,4.334116662553427,4.398149401350947,3.3484485085036506,2.300914972933463
2025-03-18,40.156485579648134,27.17538926711442,7.953472957103068,5.760916810636408,4.5793745795115095,4.33522300132279,4.399272085296722,3.338363408427213,2.3015023109397412
2025-03-19,40.17553117154414,27.151794718358747,7.95724516470317,5.763649123211535,4.581546505120072,4.337279129663444,4.401358591114316,3.3290017188611403,2.30259387742344
2025-03-20,40.24012744266152,27.02735723894843,7.970039229921919,5.772916212669512,4.588912949608832,4.435608003495322,4.408435320271237,3.2503074969509758,2.3062961054722537
2025-03-21,40.50397657684313,26.833077124470723,7.660864456083309,5.810768452242714,4.6190018381272475,4.464691691984104,4.437340841110021,3.3488608385323615,2.321418180606393
2025-03-24,40.733206596293755,26.696416728075956,7.404603029896591,5.843654175519875,4.645142824042239,4.489959368145553,4.462453726640827,3.3900074327374985,2.3345561186477077
2025-03-25,40.826837632200615,26.620605229320255,7.291861541408134,5.8570866410598015,4.655820341745693,4.500280174729373,4.4727113076177645,3.434874705875854,2.3399224260425098
2025-03-26,40.86774711608125,26.58790050447842,7.206388135082081,5.862955584270356,4.660485586919411,4.519634369493273,4.477193073087579,3.4754285453865426,2.342267085201088
2025-03-27,40.844900429613276,26.62152251777283,7.172686467615653,5.859677960289054,4.6578801912099195,4.517107715183301,4.474690145140343,3.5105769078837703,2.340957665291842
2025-03-28,40.86460478783841,26.459952204888864,6.845875202050087,5.862504780587279,4.660127241365311,4.519286854013982,4.476848820927012,3.560512382472513,2.750287725856541
2025-03-31,40.869154647589646,26.384960344078795,6.846637420899518,5.863157511102626,4.716316033913531,4.5197900308211025,4.47734727268908,3.572042796373556,2.7505939425321495
2025-04-01,40.87673999906309,26.33417714921933,6.847908162897892,5.86424571835451,4.717191386366635,4.520628907873138,4.478178272327434,3.609825948682245,2.75110445521573
2025-04-02,40.92079062297036,26.23621143637252,6.85528777847003,5.870565294784651,4.722274845166535,4.506920451870766,4.483004159784911,3.6508762407691324,2.7540691698110993
2025-04-03,40.993910997052176,26.104404701181117,6.867537326906635,5.881055266358793,4.730712964223841,4.5149737593553185,4.491014731823805,3.657399903493811,2.7589903496045007
2025-04-09,41.00001615874229,25.884899640434476,6.868560098942139,5.881931123100352,4.731417502211402,4.6645746680216185,4.491683571913068,3.717515994734782,2.7594012418998717
2025-04-10,41.06729315297238,25.699885576944375,6.879830730552537,5.846830930369606,4.739181293005142,4.74681521500697,4.499053982904639,3.757179970289238,2.7639291479551047
2025-04-11,41.07495223899147,25.678568505836317,6.881113824988924,5.847921369441593,4.740065154452936,4.736510447816198,4.4998930603995015,3.776530774919333,2.7644446231537256
2025-04-14,41.15016274343785,25.53127132104952,6.893713524166155,5.858629236211575,4.748744475351494,4.745183259850722,4.508132612938923,3.794656353167348,2.7695064738264117
2025-04-15,41.16092959111259,25.485621969978833,6.895517248829182,5.860162133395052,4.749986973679656,4.746424826394846,4.509312155713606,3.821813991920168,2.7702311089760654
2025-04-16,41.200970115977064,25.443067570114795,6.902225069391009,5.865862781313916,4.754607665520558,4.751042053050477,4.513698723929779,3.7956000865923767,2.7729259341100256
2025-04-17,41.210221302481,25.433811302543123,6.903774881718956,5.867179890849048,4.755675255971534,4.752108842885694,4.514712221150843,3.7889677408393516,2.773548561560444
2025-04-22,41.208679149568425,25.421633044720398,6.903516531333902,5.866960331519558,4.7554972909372415,4.751931011312329,4.514543273341749,3.803794596364131,2.773444770902272
2025-04-23,41.21546548586529,25.398122982128314,6.904653417683561,5.867926515504868,4.756280436734223,4.775170234619,4.515286738298936,3.7931926812531684,2.7739015079126434
2025-04-24,41.22009381501701,25.374772703673564,6.905428782181302,5.868585459787837,4.756814547683586,4.775706466815841,4.51579378663608,3.808591432434195,2.7742130057705885
2025-04-25,41.223179945319764,25.350468155617577,6.905945788598459,5.869024838201265,4.757170688297581,4.776064021859516,4.516131882131654,3.8275939700954504,2.7744207098787315
2025-04-28,41.53257776628202,24.914653041929423,6.9577779029940485,5.9130744117305625,4.792875314841606,4.736478962195473,4.550027408031478,3.807291252972095,2.7952439390232966
2025-04-29,41.80376329533919,24.352258052368285,7.0032084729987245,5.951683626446855,4.824170228325535,4.767405637646711,4.579736654513003,3.9042786447836444,2.813495387578057
2025-04-30,41.82440389399937,24.31490699691285,7.006666305596319,5.954622268889595,4.826552161283288,4.769759543100671,4.581997898449041,3.906206381480342,2.8148845502885282
2025-05-02,41.966261899809474,24.054390973579928,7.0304311800941806,5.974818870915483,4.842922629258716,4.785937384599449,4.597538899012909,3.904211435570088,2.8434867271597706
