date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-08,16.740307352941176,20.616767647058822,16.497507647058825,11.061263823529412,3.604088235294118,3.485238235294118,1.8034935294117644,1.1526988235294118,1.0522926470588234,1.0781176470588234,77.0917755882353
2024-05-09,16.854483823529414,20.547414705882353,15.904341176470588,11.18955794117647,4.087735294117647,3.4863558823529415,1.8002582352941177,1.1037476470588237,1.051116176470588,1.0878823529411765,77.11289323529412
2024-05-10,16.908554411764705,20.45959117647059,15.850064705882353,11.352734411764706,4.091382352941177,3.5044735294117646,1.798964117647059,1.1246888235294117,1.0555867647058823,1.0761176470588236,77.22215794117648
2024-05-13,16.550662352941174,20.349885294117648,16.47275823529412,11.131675588235295,3.912558823529412,3.467708823529412,1.7918464705882355,1.4074535294117647,1.0533514705882354,1.0401176470588236,77.17801823529412
2024-05-14,16.836908529411765,20.529473529411764,16.475337647058826,11.318852058823529,3.6461470588235296,3.304120588235294,1.7900817647058822,1.592159411764706,1.0372338235294118,1.020470588235294,77.550785
2024-05-16,16.89743794117647,21.03559117647059,16.93288029411765,11.400263823529412,3.480344705882353,3.2807676470588234,1.7411405882352942,1.1246888235294117,1.0329985294117647,0.9784117647058823,77.90452529411765
2024-05-17,17.06007411764706,20.784532352941177,16.951313529411767,11.404205000000001,3.5835017647058827,3.263767647058823,1.736140588235294,1.1716888235294118,1.0302338235294117,0.9798823529411764,77.96534000000001
2024-05-20,16.959166470588237,20.94870882352941,15.735540588235294,11.428205,4.531384117647059,3.2688852941176467,1.7883170588235293,1.2840417647058824,1.0243514705882353,0.9975882352941177,77.96618882352942
2024-05-21,17.130931176470586,20.71265,15.682111470588236,11.692322647058823,4.549619411764706,3.253002941176471,1.7850817647058825,1.1912770588235293,1.0240573529411765,0.9912941176470588,78.01234794117647
2024-05-22,17.300328529411765,20.604414705882355,15.471478823529411,11.764793235294118,4.540325294117647,3.2345323529411765,1.7853170588235296,1.1785123529411765,1.016704411764706,0.9885882352941177,77.884995
2024-05-23,17.297353529411765,20.53600294117647,15.61040411764706,11.566028529411765,4.531530588235294,3.1942970588235293,1.7764347058823529,1.2086299999999999,1.0185279411764705,0.9954117647058823,77.73462117647058
2024-05-24,17.29254764705882,20.393532352941175,15.773347647058825,11.549322647058824,4.545924705882353,3.20365,1.7742582352941176,1.1735120588235293,1.0224102941176472,0.9967647058823529,77.72527029411765
2024-05-27,16.707900588235294,20.126944117647056,16.070344705882352,11.590440294117647,4.520025588235295,3.2031794117647063,1.7704935294117647,1.1845120588235294,1.0125867647058824,1.0032352941176472,77.18966235294118
2024-05-28,16.781691470588235,20.118826470588235,16.01221,11.339440294117647,4.713261764705883,3.187179411764706,1.7624920588235293,1.191865294117647,1.0121161764705882,0.998235294117647,77.11731823529412
2024-05-29,16.838975,19.471414705882353,16.07022205882353,11.882204999999999,4.617967647058824,3.1293558823529413,1.7517861764705882,1.1815123529411764,1.015175,0.9768235294117646,76.93543735294116
2024-05-30,16.781559411764707,19.216002941176473,15.907133823529412,12.59955794117647,4.502795,3.104179411764706,1.739080294117647,1.1768652941176472,1.0585279411764705,0.9612352941176471,77.04693735294119
2024-05-31,16.74516117647059,19.213238235294117,15.864296470588235,12.580616764705882,4.592618529411765,2.9974735294117645,1.7283155882352943,1.192865294117647,1.051939705882353,0.9633529411764705,76.92987823529411
2024-06-03,16.744922941176473,19.097767647058824,15.858358235294117,12.513969705882353,4.561912647058824,2.984179411764706,1.715315588235294,1.1762182352941175,1.0460573529411765,0.9590588235294119,76.65776058823529
2024-06-04,16.975820588235294,19.108767647058826,15.730005294117646,12.387557941176471,4.575442058823529,3.0022382352941177,1.7141979411764707,1.1778064705882352,1.0893514705882352,0.955529411764706,76.71671705882352
2024-06-05,16.95507529411765,19.12259117647059,15.690123823529412,12.410146176470588,4.563736176470588,2.9992058823529413,1.709139117647059,1.1778064705882352,1.1055279411764705,0.9438823529411765,76.6772344117647
2024-06-06,16.94484,19.48235588235294,15.407869705882351,12.343969705882353,4.572147941176471,2.989735294117647,1.6941391176470588,1.173924117647059,1.1135279411764705,0.9406470588235294,76.66315676470589
2024-06-07,16.964942058823528,19.545650000000002,15.249827352941175,12.461734411764706,4.568089117647059,2.9966764705882354,1.7242255882352941,1.173924117647059,1.1108808823529412,0.9471764705882353,76.74312647058824
2024-06-11,17.010118529411763,19.449473529411765,15.170886176470589,12.321205,4.747133235294117,3.0057352941176467,1.7558926470588234,1.1767476470588236,1.1101750000000001,0.9468235294117647,76.69419058823529
2024-06-12,16.755215588235295,19.680061764705883,15.858985588235294,12.32191088235294,4.044992647058823,2.9898529411764705,1.7476573529411763,1.1481594117647058,1.1973514705882353,0.9418235294117647,76.68601117647059
2024-06-13,16.69839323529412,19.08200294117647,15.988985588235295,12.356087352941177,4.008197352941177,3.003088235294118,1.7452455882352942,1.1561594117647058,1.2006455882352942,0.9524117647058824,76.19121705882354
2024-06-14,16.55756970588235,19.179767647058824,15.929485588235295,12.246381470588236,4.133726764705882,3.0065,1.7395985294117646,1.1533947058823528,1.200410294117647,0.9523529411764706,76.09918764705881
2024-06-17,16.554275588235296,19.027355882352943,15.946668529411765,12.239499117647059,4.347138529411765,2.9955588235294117,1.736010294117647,1.1614535294117647,1.1948220588235294,0.9514705882352941,76.15425294117647
2024-06-18,16.560922647058824,18.651826470588233,15.972080294117646,12.278322647058824,4.5828444117647065,2.971970588235294,1.7366573529411764,1.1479241176470587,1.1972338235294118,0.9511176470588235,76.0509
2024-06-19,16.59856970588235,18.681532352941176,12.940987647058824,12.406969705882354,4.759197352941177,2.976970588235294,1.7413632352941177,3.771329411764706,1.1977632352941177,0.9502352941176471,76.02491852941176
2024-06-20,16.746239705882353,18.82823823529412,12.919221764705883,12.358440294117647,4.838903235294118,2.9758529411764703,1.7417749999999999,3.7834994117647054,1.191645588235294,0.9472941176470588,76.33111029411765
2024-06-21,16.620357352941177,18.816179411764704,12.924045294117647,12.377440294117648,4.937373823529412,2.9769117647058825,1.739010294117647,3.8043817647058824,1.1570573529411765,0.9474117647058824,76.30016911764706
2024-06-24,16.558199411764708,18.72865,12.913150000000002,12.385381470588236,5.025256176470588,2.983029411764706,1.7420691176470586,3.779865294117647,1.1570573529411765,0.9459411764705883,76.21859941176471
2024-06-25,16.271894411764706,18.714591176470588,13.118248529411764,12.383263823529411,5.389197352941177,2.997264705882353,1.7421279411764707,3.7437476470588233,1.1552926470588234,0.9459411764705883,76.46156941176471
2024-06-26,16.39001205882353,18.432708823529413,15.473850588235294,12.233557941176471,5.599197352941177,3.010735294117647,1.7434220588235294,1.811975294117647,1.1590573529411765,0.9495294117647058,76.80404617647059
2024-06-27,16.36543794117647,18.447179411764704,15.317078235294119,12.307322647058824,5.708882647058823,3.0180882352941176,1.7434220588235294,1.726100588235294,1.1578808823529412,0.9513529411764705,76.7427455882353
2024-06-28,16.441143823529412,18.25229705882353,15.51481794117647,12.262263823529413,5.76456205882353,3.0085588235294116,1.7428926470588235,1.6537432352941177,1.1939985294117648,0.9481176470588236,76.7823955882353
2024-07-02,16.424496764705882,18.293532352941178,14.970885882352942,12.27826382352941,6.320679705882353,3.009147058823529,1.7257161764705882,1.7030870588235294,1.0445867647058824,0.9561176470588236,76.7265132352941
2024-07-03,16.466426176470588,18.256532352941175,12.123925588235295,12.264852058823529,7.336431764705882,2.989323529411765,1.7254220588235294,1.7580314705882352,1.0468220588235293,0.9505882352941176,74.91835529411765
2024-07-04,16.502955588235295,18.28900294117647,11.49210205882353,12.370499117647059,7.403549411764705,3.0158529411764707,1.7245397058823528,1.6047961764705883,1.051410294117647,0.960235294117647,74.41494352941177
2024-07-05,16.471485,17.89379705882353,14.255723529411766,12.568675588235296,6.197725882352941,3.0364411764705883,1.6988926470588237,1.5751517647058824,0.9995279411764707,0.971,75.66842058823529
2024-07-08,16.562779117647057,17.789797058823527,14.86536588235294,12.630499117647059,6.133078823529411,3.0528529411764707,1.6978338235294117,0.9997426470588235,1.0004102941176471,0.9834705882352942,75.71583029411765
2024-07-09,16.56313205882353,17.662561764705885,15.539202647058822,12.760440294117647,5.621549411764706,3.0451470588235297,1.6997749999999998,0.8431476470588235,0.9937044117647059,0.985,75.71366029411764
2024-07-10,16.639664411764706,17.65644411764706,16.056435294117648,12.786322647058823,5.613961176470588,3.049558823529412,1.7029514705882351,0.8445661764705882,0.9914691176470588,0.9861764705882353,76.32754970588236
2024-07-11,16.625526176470586,17.466385294117647,14.930082352941177,12.909499117647059,5.657549411764705,3.042970588235294,1.7003632352941178,1.5102132352941178,0.9902926470588235,0.9834705882352942,75.81635264705882
2024-07-12,16.780643823529413,17.21120882352941,15.98002911764706,13.03914617647059,5.684431764705882,3.0575,1.7034220588235294,0.8550955882352942,0.9494102941176471,1.0022941176470588,76.26318176470588
2024-07-15,17.064290882352942,17.097326470588236,16.625960882352942,12.94891088235294,5.6507258823529405,3.056029411764706,1.697804411764706,0.8354532352941176,0.9303514705882353,0.989529411764706,76.89638294117647
2024-07-16,17.029349705882353,16.950326470588234,16.808920294117648,12.916969705882353,5.632354411764706,3.0691470588235297,1.5996391176470586,0.8621776470588235,0.9288808823529412,0.9881176470588235,76.78588294117648
2024-07-17,17.035114411764706,16.874973529411765,16.690553529411766,13.027322647058822,5.666717647058824,3.0709705882352942,1.6118155882352942,0.9016379411764706,0.9284691176470588,0.9851176470588234,76.79269264705883
2024-07-18,17.103349705882355,16.717973529411765,16.686826470588233,13.020675588235294,5.7103141176470595,3.065205882352941,1.6097567647058824,0.8953861764705883,0.9211161764705883,0.9845294117647058,76.71513382352941
2024-07-19,17.070467352941176,16.52779705882353,16.93988294117647,13.037087352941176,5.633725882352941,3.0115588235294117,1.660639117647059,0.8965038235294117,0.9314691176470589,0.9877058823529412,76.69683735294117
2024-07-22,20.273602058823528,16.561561764705882,16.925992352941176,13.035616764705882,5.576255294117647,3.013441176470588,1.660874411764706,0.8978061764705882,0.934410294117647,0.9877058823529412,79.86726617647058
2024-07-23,20.329954999999998,16.48985588235294,16.833374705882353,13.114910882352943,5.625196470588236,3.012735294117647,1.6344038235294118,0.8978061764705882,0.9420573529411764,0.9880588235294119,79.86835441176471
2024-07-24,20.331072647058825,16.36185588235294,16.628165,13.141969705882353,5.912608235294118,3.0193823529411765,1.590609705882353,0.8976885294117647,0.9414102941176471,0.9825294117647059,79.80729176470588
2024-07-25,20.122378529411762,15.946385294117645,16.93525794117647,13.069440294117646,5.937078823529411,3.0290882352941177,1.5911979411764705,0.8998061764705881,0.9493514705882352,0.9829411764705882,79.46292588235295
2024-07-26,20.051025588235294,15.808973529411766,17.08601088235294,13.05585205882353,5.825843529411764,3.0346764705882356,1.5876097058823528,0.9046885294117646,0.9437632352941175,0.9807647058823529,79.27920823529412
2024-07-29,19.88684911764706,15.796973529411765,17.201995588235295,13.079205,5.87137294117647,3.0136176470588234,1.5963744117647056,0.920865,0.9421161764705883,0.9809411764705882,79.29031058823529
2024-07-30,19.76984911764706,15.979855882352942,17.192653235294117,13.116263823529412,5.86366705882353,3.0015588235294115,1.5967861764705882,0.9095708823529413,0.9206455882352941,0.977235294117647,79.32808588235294
2024-07-31,19.729790294117645,15.940150000000001,17.23000617647059,13.11591088235294,5.857255294117647,3.0076176470588236,1.5976685294117647,0.9054532352941177,0.9159397058823529,0.9860588235294118,79.28585058823529
2024-08-01,19.69090794117647,15.841620588235294,17.265182647058825,13.206028529411764,5.860961176470588,3.0060882352941176,1.5976685294117647,0.9006297058823529,0.9163514705882354,0.9860588235294118,79.27149764705882
2024-08-02,19.66190794117647,15.857679411764705,17.10815882352941,13.260146176470588,5.819961176470588,3.0034411764705884,1.597374411764706,0.9019826470588235,0.9175867647058824,0.9848823529411764,79.11312088235294
2024-08-05,19.617484411764703,15.874855882352943,17.316140588235292,13.275734411764706,5.8058435294117645,3.0102058823529414,1.5987273529411765,0.8492179411764706,0.9175867647058824,0.9848823529411764,79.25067911764707
2024-08-06,19.582720000000002,15.823091176470589,17.385443529411766,13.286322647058824,5.80302,3.0106176470588237,1.5999038235294119,0.7927470588235295,0.9178808823529412,0.9848823529411764,79.18662911764706
2024-08-07,19.541425882352943,15.857738235294116,17.326549999999997,13.307146176470589,5.804431764705882,3.0127941176470587,1.5994332352941176,0.7927470588235295,0.9277044117647059,0.9816470588235294,79.15161794117647
2024-08-08,19.405334705882353,15.850620588235294,17.43926,13.309381470588235,5.809196470588236,2.9969117647058825,1.6011979411764705,0.7895117647058824,0.9306455882352941,0.9816470588235294,79.11370735294118
2024-08-09,19.290628529411766,15.754679411764705,17.35460294117647,13.395440294117646,5.810255294117647,2.992205882352941,1.6011979411764705,0.7895117647058824,0.9321161764705882,0.9816470588235294,78.90228529411765
2024-08-12,23.285681470588234,15.815385294117648,17.518839411764706,13.398440294117647,5.801961176470588,2.9996176470588236,1.6011979411764705,0.7855705882352941,0.9303514705882353,0.9816470588235294,83.11869235294118
2024-08-13,23.24560205882353,15.805738235294116,17.66894176470588,13.343322647058823,5.800725882352941,2.998441176470588,1.6014920588235295,0.7855705882352941,0.9332926470588235,0.9816470588235294,83.16477411764706
2024-08-14,23.27510205882353,15.744032352941176,17.628250588235296,13.427381470588234,5.797431764705882,2.9964411764705883,1.5994332352941176,0.7894529411764707,0.921175,0.9806470588235295,83.15934764705882
2024-08-15,23.298669411764706,15.86044411764706,17.753330294117646,13.096146176470588,5.797426764705882,3.003970588235294,1.600434117647059,0.7895117647058824,0.9243514705882352,0.9807058823529412,83.1049905882353
2024-08-16,23.199463529411766,16.05985588235294,16.746183529411766,12.427896470588236,5.967603235294117,3.0800294117647056,1.7321988235294117,1.6019235294117646,0.9560573529411766,1.006529411764706,82.77774117647058
2024-08-19,23.237816470588236,15.658267647058825,17.020585294117645,12.28443794117647,6.689678235294118,3.0889117647058826,1.7337282352941175,0.8186132352941177,0.9875279411764706,1.0002352941176471,82.51980205882353
2024-08-20,23.11196382352941,15.765679411764705,17.003673235294116,12.331085,6.693779705882353,3.1000882352941175,1.737669411764706,0.8299823529411764,0.9848808823529411,0.9944705882352941,82.55327264705883
2024-08-21,23.07531676470588,15.890208823529411,17.751028529411762,12.309379117647058,5.9685444117647055,3.0857352941176472,1.7369047058823528,0.975335294117647,1.134880882352941,0.9955294117647059,82.92286323529412
2024-08-22,23.067140294117646,16.04644411764706,17.950261470588234,12.22173205882353,5.886897352941176,3.0938529411764706,1.7380811764705881,0.8144529411764707,1.1690573529411765,0.9958235294117647,82.98374323529411
2024-08-23,23.002434411764703,15.912679411764705,18.171840294117647,12.10237911764706,5.797426764705882,3.1013823529411764,1.739669411764706,0.8175117647058824,1.1420573529411764,1.0068235294117647,82.79420441176471
2024-08-26,22.988846176470588,15.894150000000002,18.230252058823528,12.079202647058823,5.800073823529412,3.102558823529412,1.739669411764706,0.8186294117647059,1.1420573529411764,1.0050588235294118,82.80049852941177
2024-08-27,22.905257941176473,15.996267647058824,18.30077794117647,11.941673235294118,5.803015,3.108970588235294,1.7418458823529412,0.8273941176470588,1.117645588235294,1.0063529411764705,82.74920088235294
2024-08-28,22.860375588235293,15.903620588235295,18.324542647058824,11.961026176470588,5.805015,3.1075,1.7418458823529412,0.8170999999999999,1.117645588235294,1.0087058823529413,82.64737735294118
2024-08-29,22.810963823529413,15.812561764705881,18.418632352941177,11.989026176470588,5.802073823529412,3.114264705882353,1.7418458823529412,0.8219235294117647,1.1188220588235294,1.006058823529412,82.63617294117647
2024-08-30,22.816846176470587,15.844032352941175,16.30325,11.993790882352942,5.798309117647059,3.120264705882353,1.7461399999999998,2.884158823529412,1.1188220588235294,1.0061764705882354,82.6317905882353
2024-09-02,22.820669705882356,15.788973529411765,14.632279411764706,11.968379117647059,5.8508973529411765,3.124735294117647,1.7512576470588237,4.537629411764706,1.118410294117647,1.0058823529411764,82.59911411764705
2024-09-03,22.82571470588235,15.832855882352941,15.731774411764707,11.190513823529411,5.46336794117647,3.1013823529411764,1.7469635294117647,3.7203941176470585,1.1197632352941178,1.0104117647058823,81.74314176470588
2024-09-04,22.847479411764706,15.89379705882353,15.59565,11.181396176470589,5.46336794117647,3.118441176470588,1.764904705882353,3.7203941176470585,1.1185279411764706,1.0154705882352941,81.71942911764705
2024-09-05,22.98123088235294,15.861208823529413,15.471252352941175,11.245631470588236,5.607367941176471,3.101264705882353,1.764610588235294,3.7203941176470585,1.1117632352941176,1.012529411764706,81.87725352941176
2024-09-09,22.993407352941176,15.813738235294117,15.298473529411766,11.048513823529412,5.64266205882353,3.1099705882352944,1.7676694117647058,3.7356882352941176,1.1194102941176471,1.009,81.53853352941177
2024-09-10,23.05646617647059,15.760620588235295,15.235238823529412,11.052749117647059,5.465367941176471,3.102147058823529,1.7656105882352942,3.725158823529412,1.1199985294117647,1.008764705882353,81.29212235294118
2024-09-11,23.10428970588235,15.572091176470588,15.087048235294118,10.991102058823529,5.479015,3.187147058823529,1.7691988235294116,3.729982352941177,1.1238220588235295,1.0114117647058825,81.05510823529411
2024-09-12,23.213230882352942,15.75915,14.924401176470589,10.753219705882353,5.403544411764706,3.1956764705882352,1.7691988235294116,3.748452941176471,1.1223514705882354,1.0078823529411765,80.89710823529411
2024-09-13,23.25605441176471,15.788208823529413,15.142610294117647,10.58880794117647,5.230720882352942,3.1921470588235294,1.7767870588235295,3.762864705882353,1.1222926470588235,1.0108235294117647,80.87131735294118
2024-09-16,23.276407352941174,15.842738235294117,15.147904411764706,10.47651382352941,5.104015588235295,3.1971470588235293,1.780315,3.7745117647058826,1.1202338235294118,1.0093529411764706,80.72914
2024-09-17,23.252113235294118,15.721032352941178,15.737082352941176,10.424455,5.089074411764706,3.199617647058824,1.7731973529411766,3.779217647058824,1.1222926470588235,1.0122352941176471,81.11031794117648
2024-09-19,23.234525,15.721032352941178,15.675644705882352,10.424455,5.095277352941176,3.1950882352941177,1.7705502941176472,3.8042764705882353,1.1222926470588235,1.0122352941176471,81.05537735294118
2024-09-20,23.163348529411763,15.721032352941178,15.740765000000001,10.424455,5.100218529411764,3.1904411764705882,1.7705502941176472,3.8042764705882353,1.1222926470588235,1.0181176470588236,81.05549764705883
2024-09-23,23.375819117647058,15.885032352941176,17.60585382352941,10.300043235294117,3.1773361764705883,3.192441176470588,1.7738444117647059,3.8042764705882353,1.1225867647058823,1.0151176470588235,81.25235117647058
