date,CHINA MERCHANTS SECURITIES (HK) CO LTD,ABN AMRO CLEARING HONG KONG LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD
2025-02-20,51.385390428211586,5.415617128463476,14.609571788413097,10.831234256926953,8.060453400503778,6.171284634760705,2.392947103274559,1.1335012594458438
2025-02-25,49.334945586457074,9.189842805320435,14.026602176541717,10.399032648125756,7.73881499395405,5.92503022974607,2.2974607013301087,1.0882708585247884
2025-02-27,51.75332527206772,9.189842805320435,11.608222490931077,10.399032648125756,7.73881499395405,5.92503022974607,2.2974607013301087,1.0882708585247884
2025-03-05,51.75332527206772,10.399032648125756,11.608222490931077,10.399032648125756,6.529625151148731,5.92503022974607,2.2974607013301087,1.0882708585247884
2025-03-07,51.75332527206772,10.640870616686819,11.366384522370012,10.399032648125756,6.529625151148731,5.92503022974607,2.2974607013301087,1.0882708585247884
2025-03-10,51.449275362318836,10.628019323671497,11.352657004830919,10.748792270531402,6.521739130434782,5.917874396135265,2.2946859903381642,1.0869565217391304
2025-03-13,38.88888888888889,23.18840579710145,11.352657004830919,10.748792270531402,6.521739130434782,5.917874396135265,2.2946859903381642,1.0869565217391304
2025-03-21,39.177750906892385,23.216444981862153,11.003627569528417,10.76178960096735,6.529625151148731,5.92503022974607,2.2974607013301087,1.0882708585247884
2025-04-07,39.036144578313255,23.132530120481928,11.325301204819278,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-08,26.024096385542165,36.144578313253014,11.325301204819278,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-09,59.75903614457832,2.4096385542168677,11.325301204819278,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-10,45.30120481927711,16.867469879518072,11.325301204819278,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-11,1.9277108433734942,60.36144578313253,11.204819277108435,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-14,45.30120481927711,16.987951807228914,11.204819277108435,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-15,30.843373493975907,31.44578313253012,11.204819277108435,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-22,59.75903614457832,2.5301204819277108,11.204819277108435,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
2025-04-23,45.30120481927711,16.987951807228914,11.204819277108435,10.72289156626506,6.506024096385541,5.903614457831325,2.289156626506024,1.0843373493975903
