date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CENTRAL WEALTH SECURITIES INVESTMENT LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,CHIEF SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-01-20,50.11631399795168,28.172240796912078,4.188915863503912,4.097783082559555,3.7476878112357856,3.5887476175541027,1.975418487276433,1.677621035144739,1.2898811965134434,1.1453901113482767
2025-01-22,50.117642723196255,28.170336439841464,4.189026923512346,4.097891726380185,3.747787173040483,3.5888427654046824,1.9754708612082585,1.6776655136237495,1.2899153949125595,1.145420478880013
2025-01-27,50.11770916130798,28.170373783656093,4.189032476667355,4.097764594403559,3.7477921412690227,3.58884752292965,1.9754734799777505,1.677667737609611,1.2899171048801168,1.1454219972988695
2025-02-03,50.038170569978845,28.170373783656093,4.189032476667355,4.097764594403559,3.827330732598149,3.58884752292965,1.9754734799777505,1.677667737609611,1.2899171048801168,1.1454219972988695
2025-02-04,50.02491413809066,28.170373783656093,4.189032476667355,4.097764594403559,3.840587164486337,3.58884752292965,1.9754734799777505,1.677667737609611,1.2899171048801168,1.1454219972988695
2025-02-05,49.971891723750886,28.200299303178568,4.193482505414702,4.102117668853691,3.844600685581308,3.5926599723999844,1.9775720346737307,1.679449931875815,1.2912873898398023,1.1466387844315105
2025-02-06,49.97192488140797,28.20031801481468,4.193485287900017,4.102054038100733,3.8446032365744105,3.592662356223836,1.9775733468444954,1.6794510462347676,1.2912882466427567,1.146639545256332
2025-02-10,49.92149272643832,28.196506535150572,4.193707898689572,4.102271795270612,3.897892237101628,3.5928530723820713,1.9776783261478483,1.6795401997425914,1.291356794563256,1.1467004145135204
2025-02-11,49.92840288649583,28.192383869657057,4.19317367249562,4.101749216898278,3.8973956941414203,3.5923953876151167,1.97742639454208,1.6793262472236812,1.2911922917790708,1.1465543391518485
2025-02-12,49.98480144365058,28.18677348817747,4.192339216494254,4.100932954678425,3.836919065830074,3.5916804885614146,1.977032879879664,1.6789920555171847,1.2909353400663717,1.1595930671445578
2025-02-13,49.99146918513407,28.183053166834537,4.191785877210123,4.1003253542158555,3.836412637809935,3.5912064291383237,1.97677193487928,1.678770448387111,1.2907649518415536,1.1594400145492112
2025-02-14,49.99120392890291,28.183566880451032,4.191763635468846,4.100237272392873,3.8363259563157213,3.5911873740895683,1.9767614460682517,1.6787615407808858,1.2907581030041015,1.1594338625258056
2025-02-17,49.99127024269681,28.183471615288973,4.191769195882038,4.100242711395497,3.836331045237547,3.5911921378327993,1.9767640682605736,1.67876376767358,1.290759815206651,1.1594354005255365
2025-02-19,49.99120392890291,28.183434229703074,4.191763635468846,4.100237272392873,3.8363259563157213,3.5911873740895683,1.9768940968162094,1.6787615407808858,1.2907581030041015,1.1594338625258056
2025-02-20,49.812133536616756,28.18719197706216,4.19232253076183,4.100783964313252,3.83683746047144,3.5916661934825838,2.123092957588024,1.6789853730397577,1.2909302020752527,1.1860558045889482
2025-02-21,49.85202708010863,28.194615190255067,4.19344633344162,4.101750524977016,3.917488369821625,3.592628982977793,1.977687680610141,1.6794354453440006,1.2912762515048632,1.1996441409592482
2025-02-25,49.85209323582938,28.194519901512272,4.193451898319939,4.10175596817117,3.917493568492207,3.5926337505464097,1.9776903050842418,1.6794376740249362,1.291277965082347,1.1996457329370962
2025-02-26,49.85225862589945,28.194613440084463,4.193465810580353,4.10143781468411,3.9175065652290284,3.59264566952331,1.9776968662999685,1.6794432457531538,1.2912822490459532,1.1996497129002022
2025-03-03,49.95845553562955,28.05761268011267,4.196812998645465,4.104711546800508,3.9206334850162485,3.595513288159157,1.9792754467978915,1.6807837627961293,1.2923129393455601,1.2138883166968213
2025-03-04,49.95994845734622,28.055462806758346,4.196938413116335,4.104834208979376,3.9207506463417974,3.595620733832025,1.9793345940086315,1.6808339901010692,1.2923515578743197,1.2139245916418768
2025-03-05,49.90761806932974,28.055909954579374,4.1970053038990445,4.103305832323263,3.973939784661752,3.5956780408166735,1.9793661406331475,1.680860779224505,1.292372155366761,1.2139439391657363
2025-03-06,49.894502077458114,28.05600311216946,4.197019239747154,4.102921005855506,3.9872346862920702,3.5956899800017346,1.9794391215054337,1.6808663603993703,1.2923764465936607,1.2139479699774995
2025-03-07,49.881220371003224,28.05600311216946,4.197019239747154,4.102921005855506,4.000516392746967,3.5956899800017346,1.9794391215054337,1.6808663603993703,1.2923764465936607,1.2139479699774995
2025-03-10,49.88131974736019,28.055859781026726,4.197027601300441,4.102929179940651,4.000524362815504,3.5956971435508285,1.9794430650626935,1.6808697091220803,1.2923790213434792,1.213950388477406
2025-03-18,49.881220528762626,28.055766623726967,4.197013665396804,4.103181190259794,4.000511079385584,3.5956852043181957,1.9794364924759895,1.6808641279249765,1.2923747300994812,1.213946357649582
2025-03-20,49.88128677953549,28.055803886572633,4.197019239747154,4.103053822920055,4.000516392746967,3.5956899800017346,1.9794391215054337,1.6808663603993703,1.2923764465936607,1.2139479699774995
2025-03-24,49.874695689912066,28.05209671841775,4.19646466443953,4.102445264024027,4.013267733914393,3.5952148616468094,1.979177567293498,1.6806442582536225,1.2922056777635713,1.213787564334725
2025-03-25,49.873371058017504,28.051351677239882,4.19635320970558,4.102336306369905,4.013161144743909,3.595119375625137,1.98178092167852,1.6805996216907906,1.2921713578177265,1.2137553271110446
2025-03-27,49.87340417295732,28.051370302787003,4.196355996001776,4.102272632202809,4.013163809404166,3.5951217627138634,1.9817822375421679,1.6806007375759644,1.2921722157941544,1.213756133020767
2025-04-01,50.121838615817936,27.92344005024295,4.1772182185406885,4.063735361064334,3.994861492829395,3.578725956374772,1.9727441798858218,1.6729362393905596,1.2862791732756385,1.208220712577908
2025-04-03,50.12193800044099,27.9234954185343,4.17722650138245,4.063545132817295,3.9948694140831758,3.578733052489759,1.97274809156269,1.672939556590051,1.2862817237880357,1.2082231083112531
2025-04-07,50.09566541256923,27.92325722163551,4.177240306191714,4.0635585619347925,4.02132084602864,3.5787448794106074,1.9727546110586092,1.6729450852851027,1.2862859746645088,1.2082271012212744
2025-04-15,50.08244629767622,27.92325722163551,4.177240306191714,4.0635585619347925,4.034539960921653,3.5787448794106074,1.9727546110586092,1.6729450852851027,1.2862859746645088,1.2082271012212744
2025-04-22,50.0825456047149,27.92331258985711,4.17724858912107,4.063368332331323,4.034547960894608,3.578751975600638,1.9727585227768445,1.672948402519674,1.286288525203879,1.208229496979955
2025-04-23,50.082810425410074,27.92293147108139,4.177270677093276,4.063389818140671,4.034569294310927,3.578770898911636,1.972768954101313,1.6729572485428463,1.2862953266916493,1.2082358857162194
2025-04-24,50.082148378923144,27.922562356837837,4.1772154576007345,4.063336104043333,4.034515961193139,3.5787235910093633,1.9740647796228028,1.6729351336603193,1.286278323107087,1.2082199140022378
2025-04-25,50.08221458278419,27.922467077285727,4.177220979484293,4.063341475389162,4.034521294441467,3.5787283217433075,1.9740673891496423,1.6729373451222618,1.2862800234453136,1.2082215111546342
2025-04-29,50.082611809626144,27.92268854419786,4.177254111092223,4.062580554247593,4.034553294227537,3.578756706409626,1.9740830464555603,1.672950614016697,1.2862902255690782,1.208231094157687
2025-05-02,50.08168495679662,27.92217179353431,4.177176804824587,4.062373181044395,4.034478628849645,3.57869047622195,1.9760293502189978,1.6729196535904287,1.2862664208653682,1.2082087340536938
