date,BOCI SECURITIES LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,NANYANG COMMERCIAL BANK LTD,CHIEF SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2025-04-03,71.98325949104044,8.030853142905796,4.64623977178264,3.5750132415248195,3.3706224895846564,3.0220632608295563,2.416798980530561,1.636950932949343,1.3181986888521837
2025-04-09,71.9810701658832,8.030608889603789,4.649139895889012,3.5749045097657626,3.3705199742406142,3.021971346693263,2.416725475123256,1.6369011461255176,1.318158596675584
2025-04-10,71.97581632881555,8.030022742293632,4.648800559123646,3.5722106088882857,3.3702739628554386,3.0217507755758564,2.4262809669428522,1.6367816701035889,1.3180623854011435
2025-04-11,71.95918423664664,8.028167173504272,4.661104571291197,3.5695608393319413,3.3694951636692143,3.021052512742944,2.4372742494109745,1.6364034444024282,1.3177578090003947
2025-04-15,71.9600594182824,8.02826481363949,4.634404431400369,3.567171814013195,3.3695361441266822,3.021089255372921,2.465276940676695,1.6364233466603322,1.3177738358279227
2025-04-17,71.95918423664664,8.028167173504272,4.634348067555149,3.566520327543754,3.3694951636692143,3.021052512742944,2.4670712649352105,1.6364034444024282,1.3177578090003947
2025-04-23,71.99919705440165,8.03134169408673,4.636180594582648,3.5606304973221676,3.370827538982083,3.022247105876735,2.433371260770318,1.6370505156832316,1.309153738294431
2025-04-24,72.00226319856627,8.031683715282476,4.636378030091066,3.544964542886845,3.370971088405013,3.0223758107193834,2.445033893575121,1.6371202308063326,1.3092094896674944
2025-04-25,72.01190135201246,8.03275882871142,4.636998651178564,3.541179917315213,3.3714223233408247,3.02399728334306,2.404595022891705,1.6373393741400752,1.339807247066684
2025-04-28,72.0149685783412,8.03310097062004,4.6371961563698205,3.5401137957957767,3.371565923428051,3.0241260854425933,2.401655062221714,1.6374091138684144,1.3398643139123927
2025-04-30,72.01628318389785,8.033247611788976,4.637280806602332,3.5395699320306737,3.371627470067382,3.0241812897012976,2.4023073906922985,1.6374390041420908,1.3380633110770932
2025-05-02,72.01453038715432,8.033052091420089,4.6371679403124135,3.539483782810302,3.371545408380933,3.024107684470896,2.404682810669815,1.637399150686354,1.338030744094869
