date,FUTU SECURITIES INTERNATIONAL,I WIN SECURITIES LTD,CS WEALTH SECURITIES LTD,RIFA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DL SECURITIES (HK) LTD,QUAM SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,LEEDS SECURITIES INVESTMENT LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2025-01-21,5.931343203125,5.71875,5.3796875,3.1828125,4.0515625,0.0,2.765625,2.76875,1.6703124999999999,1.8499999999999999,33.318843203125
2025-01-22,5.904780703125001,5.71875,5.3796875,3.1828125,4.0515625,0.0,2.765625,2.759375,1.6703124999999999,1.8499999999999999,33.282905703124996
2025-01-23,5.920405703125,5.71875,5.3796875,3.1828125,4.0515625,0.0,2.8484374999999997,2.76875,1.6703124999999999,1.8499999999999999,33.390718203125004
2025-01-24,5.939155703125,5.71875,5.3796875,3.1828125,4.0515625,0.0,2.8484374999999997,2.76875,1.6703124999999999,1.8499999999999999,33.409468203124995
2025-01-27,5.929780703125,5.71875,5.3796875,3.1828125,4.05,0.0,2.8484374999999997,2.76875,1.6703124999999999,1.8499999999999999,33.398530703125004
2025-02-03,5.945405703125,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.75,1.6703124999999999,1.8499999999999999,33.489155703125
2025-02-04,5.9157182031249995,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.75,1.6703124999999999,1.8499999999999999,33.459468203125
2025-02-06,5.989155703125,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.75,1.6703124999999999,1.8499999999999999,33.532905703124996
2025-02-07,5.990718203125,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.75,1.6703124999999999,1.8499999999999999,33.534468203125
2025-02-10,5.9860307031249995,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.75,1.6703124999999999,1.8499999999999999,33.529780703125
2025-02-12,5.9860307031249995,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.765625,1.6703124999999999,1.8499999999999999,33.545405703125
2025-02-13,5.998530703125,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.765625,1.6703124999999999,1.8499999999999999,33.557905703125
2025-02-14,6.0172807031249995,5.71875,5.3796875,3.1828125,4.14375,0.0,2.8484374999999997,2.765625,1.6703124999999999,1.8499999999999999,33.576655703125
2025-02-17,6.011030703125,5.71875,5.3796875,3.15625,4.14375,0.0,2.8484374999999997,2.765625,1.6703124999999999,1.8499999999999999,33.543843203125
2025-02-20,5.893843203125,5.71875,5.3796875,3.15625,4.14375,0.0,2.8484374999999997,2.765625,1.6703124999999999,1.8499999999999999,33.426655703125
2025-02-21,5.906343203125,5.71875,5.3796875,3.15625,4.14375,0.0,2.8484374999999997,2.7671875,1.6703124999999999,1.8499999999999999,33.440718203125
2025-02-24,5.8454057031249995,5.71875,5.3796875,3.15625,4.140625,0.0,2.8484374999999997,2.7671875,1.6703124999999999,1.8499999999999999,33.376655703125
2025-02-25,5.846968203125,5.71875,5.3796875,3.15625,4.1375,0.0,2.8484374999999997,2.753125,1.6703124999999999,1.8499999999999999,33.361030703125
2025-02-26,5.968843203125,5.71875,5.3796875,3.1328125,4.1171875,0.0,2.8484374999999997,2.7171875,1.6703124999999999,1.8078125,33.361030703125
2025-02-27,5.964155703125,5.71875,5.3796875,3.109375,4.1171875,0.0,2.8546875,2.709375,1.6703124999999999,1.821875,33.345405703124996
2025-02-28,5.953218203125,5.71875,5.3796875,1.859375,4.1171875,0.0,2.8546875,2.709375,1.6703124999999999,1.821875,32.084468203125
2025-03-03,5.950093203125,5.71875,5.3796875,1.859375,4.1171875,0.0,2.8546875,2.709375,1.6703124999999999,1.821875,32.081343203125
2025-03-04,5.9547807031249995,5.71875,5.3796875,1.859375,4.1171875,0.0078125,2.8546875,2.709375,1.6703124999999999,1.821875,32.093843203125
2025-03-05,5.9547807031249995,5.71875,5.3796875,1.859375,4.1171875,0.03125,2.8546875,2.709375,1.6703124999999999,1.821875,32.117280703125
2025-03-07,5.981343203125,5.71875,5.3796875,1.859375,4.1171875,0.03125,2.8484374999999997,2.709375,1.6703124999999999,1.821875,32.137593203125
2025-03-10,5.995405703125,5.71875,5.3796875,1.859375,4.1171875,0.0375,2.8484374999999997,2.7,1.6703124999999999,1.821875,32.148530703125
2025-03-13,6.059468203125,5.71875,5.3796875,3.109375,3.453125,1.3390625,2.8484374999999997,2.0343750000000003,1.6703124999999999,1.821875,33.434468203125
2025-03-14,6.057905703125,5.71875,5.3796875,3.109375,3.453125,1.3390625,2.8484374999999997,2.0343750000000003,1.6703124999999999,1.821875,33.432905703125
2025-03-17,6.057905703125,5.71875,5.3796875,3.109375,3.2781249999999997,1.5140624999999999,2.8484374999999997,2.03125,1.6703124999999999,1.8140625000000001,33.421968203125004
2025-03-18,6.057905703125,5.71875,5.3796875,3.109375,2.825,1.8109375,2.8484374999999997,2.03125,1.6703124999999999,1.8140625000000001,33.265718203125
2025-03-20,6.057905703125,5.71875,5.3796875,3.109375,2.8234375,1.8109375,2.8484374999999997,2.04375,1.6703124999999999,1.8140625000000001,33.276655703125
2025-03-21,6.067280703125,5.71875,5.3796875,3.109375,2.7796874999999996,1.8921875000000001,2.8484374999999997,2.03125,1.6703124999999999,1.8140625000000001,33.311030703125
2025-03-24,6.087593203125,5.71875,5.3796875,3.109375,2.7265625,1.9328125000000003,2.8484374999999997,2.03125,1.6703124999999999,1.8140625000000001,33.318843203125
2025-03-25,6.084468203125,5.71875,5.3796875,3.109375,2.7265625,1.971875,2.8484374999999997,2.025,1.6703124999999999,1.8140625000000001,33.348530703125
2025-03-27,6.095405703125,5.71875,5.3796875,3.109375,2.725,2.04375,2.8484374999999997,2.025,1.6703124999999999,1.7984375000000001,33.414155703125
2025-03-28,6.107905703125001,5.71875,5.3796875,3.109375,2.7125,2.0140625,2.8484374999999997,2.025,1.6703124999999999,1.7984375000000001,33.384468203125
2025-03-31,6.068843203125001,5.71875,5.3796875,3.109375,2.7109375,2.0500000000000003,2.8484374999999997,2.025,1.6703124999999999,1.7984375000000001,33.379780703125
2025-04-01,6.075093203125,5.71875,5.3796875,3.109375,2.7046875000000004,2.1187500000000004,2.8484374999999997,2.025,1.6703124999999999,1.7843749999999998,33.434468203125
2025-04-02,6.046968203125,5.71875,5.3796875,3.109375,2.709375,2.25,2.8484374999999997,2.021875,1.6703124999999999,1.775,33.529780703125
2025-04-03,6.051655703125,5.71875,5.3796875,3.109375,2.7046875000000004,2.25,2.8484374999999997,2.021875,1.6703124999999999,1.775,33.529780703125
2025-04-07,6.0407182031249995,5.71875,5.3796875,3.1015625,2.696875,2.3578124999999996,2.8484374999999997,2.0140625,1.6703124999999999,1.775,33.603218203125
2025-04-08,6.062593203125,5.71875,5.3796875,3.1718749999999996,2.696875,2.4375,2.8484374999999997,2.0265625,1.6703124999999999,1.775,33.787593203125
2025-04-09,6.087593203125,5.71875,5.3796875,3.1718749999999996,2.68125,2.58125,2.8484374999999997,2.0500000000000003,1.6703124999999999,1.7828125,33.971968203125
2025-04-10,5.965718203125,5.71875,5.3796875,3.015625,2.9109375,3.078125,2.8484374999999997,2.33125,1.6703124999999999,1.628125,34.546968203125
2025-04-11,5.964155703125,5.71875,5.3796875,3.015625,2.9250000000000003,3.13125,2.8484374999999997,2.33125,1.6703124999999999,1.525,34.509468203124996
2025-04-14,6.6813432031249995,5.71875,5.3796875,3.0,2.9250000000000003,3.13125,2.8484374999999997,2.40625,1.6703124999999999,1.49375,35.254780703125
2025-04-15,6.686030703125,5.71875,5.3796875,3.0,2.93125,3.13125,2.8484374999999997,2.4140625,1.6703124999999999,1.49375,35.273530703125
2025-04-16,6.573530703125,5.71875,5.3796875,3.0,2.9296875,3.1359375000000003,2.8515625,2.4296875,1.6703124999999999,1.49375,35.182905703125
2025-04-17,6.5407182031249995,5.71875,5.3796875,3.0,2.9921875,2.9812499999999997,2.8484374999999997,2.53125,1.6703124999999999,1.6375000000000002,35.300093203125
2025-04-22,6.614155703125,5.71875,5.3796875,3.0,2.990625,2.9812499999999997,2.8484374999999997,2.5390625,1.6703124999999999,1.6531250000000002,35.395405703125
2025-04-23,6.504780703125,5.71875,5.3796875,3.0,3.003125,2.9812499999999997,2.8484374999999997,2.546875,1.6703124999999999,1.6843750000000002,35.337593203125
2025-04-24,6.515718203125,5.71875,5.3796875,3.0,2.9828125,2.9812499999999997,2.8484374999999997,2.5546875,1.6703124999999999,1.6531250000000002,35.304780703125
2025-04-25,6.514155703125001,5.71875,5.3796875,3.0,2.9828125,2.9812499999999997,2.8484374999999997,2.5546875,1.6703124999999999,1.6531250000000002,35.303218203125
2025-04-28,6.537593203125,5.71875,5.3796875,3.0,2.9828125,2.9812499999999997,2.8484374999999997,2.4921875,1.6703124999999999,1.6531250000000002,35.264155703125
2025-04-29,6.518843203124999,5.71875,5.3796875,3.0,2.9984375,2.9812499999999997,2.8484374999999997,2.4921875,1.6703124999999999,1.6531250000000002,35.261030703125
2025-04-30,6.517280703125,5.71875,5.3796875,3.0,2.9984375,2.9812499999999997,2.8484374999999997,2.4921875,1.6703124999999999,1.6531250000000002,35.259468203124996
2025-05-02,6.531343203124999,5.71875,5.3796875,3.0,2.9968749999999997,2.9812499999999997,2.8484374999999997,2.4921875,1.6703124999999999,1.6531250000000002,35.271968203125
