date,SHANGHAI PUDONG DEVELOPMENT BANK CO.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,DBS BANK LTD,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-12-23,61.3158549683367,25.71136022804876,0.0,2.6743910594303504,4.865158789546718,1.5029463344598408,0.7336127590150943,1.9392384324274043,1.2574374287351304
2024-12-27,67.51939831539167,21.592251580846074,0.0,2.2459381405185166,4.084888134047512,1.262165637225413,0.6160837511152806,1.6285612171750816,1.0507132236804562
2024-12-30,67.50990347789647,21.589215195377147,0.0,2.2456223080585045,4.06741478711173,1.25407607726352,0.6558937776202924,1.6291234095702096,1.0487509671021298
2025-01-02,67.50914144242807,21.58897150153571,0.0,2.245596960016822,4.065575492968775,1.2538720340343845,0.6825233736044767,1.6055800663569857,1.0487391290547727
2025-01-03,67.49623218518308,21.584843207488216,0.0,2.245167551669952,4.090375241050062,1.248305884473877,0.6823928598752643,1.604798415522889,1.0478846547366538
2025-01-06,67.4936338418166,21.58401227467391,0.0,2.24508112142006,4.089215823526171,1.2469922035196241,0.6823665903946816,1.6223499323832709,1.03634821226568
2025-01-07,67.48769043868549,21.58211161413997,0.0,2.2448834224459917,4.088855732407262,1.2467242056592467,0.6823065020648782,1.6312238616040653,1.0362042229931052
2025-01-08,67.48548417221924,21.58140606489365,0.0,2.244810034084598,4.087614772981161,1.247210729008657,0.6822841965163342,1.6362851554550115,1.0349048748413396
2025-01-09,67.47961335933988,21.579528618236274,0.0,2.244614749723502,4.093058757096299,1.2469440591274654,0.6822248420803777,1.6392007697731008,1.0348148446230985
2025-01-10,67.46766140679422,21.575706463823067,0.0,2.244217184775565,4.110098456674083,1.2454053479612568,0.6821040067861001,1.6401755744070343,1.034631558778667
2025-01-13,67.46734132343005,21.575604103305963,0.0,2.2442065376511287,4.110026243470546,1.2459265781917879,0.6821007707150601,1.6401677930062155,1.0346266502292507
2025-01-14,67.4810883672581,21.58000031589426,0.0,2.244663813794328,4.094571790122644,1.2385353771072243,0.6822397545405117,1.6503900709126935,1.0285105103702312
2025-01-15,67.47952441548507,21.579500174586926,0.0,2.244611791130847,4.0946877872889464,1.2393502469188087,0.6822239428501615,1.651614968282068,1.028486673457176
2025-01-16,67.46168047527526,21.573793801961923,0.0,2.24401823747228,4.093394171193527,1.2390225194800546,0.6820435390409859,1.677832549872962,1.028214705703006
2025-01-17,67.46292505209367,21.57387554675409,0.0,2.2440596365755754,4.092204638612277,1.2387818256518723,0.6820561218223791,1.6778635036156206,1.0282336748745127
2025-01-20,67.46207162304141,21.573602629857184,0.0,2.2440312484544345,4.0925218391242355,1.2390297034234026,0.6820474935793969,1.6784747951527406,1.0282206673672043
2025-01-21,67.4539722339438,21.571012537413644,0.0,2.243761833629317,4.092030497456718,1.2381430994842901,0.6819656080413361,1.691702113776258,1.0274120762546368
2025-01-22,67.45489656107043,21.57130812670775,0.0,2.2437925800755205,4.090716262950789,1.237633024348028,0.6819749530701027,1.6922523368136408,1.0274261549637307
2025-01-23,67.45503165715687,21.571351328898484,0.0,2.2437970738574666,4.090724455680835,1.2376355030321051,0.6819763189034506,1.6923084302483664,1.027175232222425
2025-01-24,67.47359473741176,21.57728759067299,0.0,2.2444145487015876,4.091270283670196,1.237976090333077,0.6821639932819029,1.6658348533729088,1.0274579025555808
2025-01-27,67.47969931490397,21.57923976507072,0.0,2.244617608914854,4.079535113058721,1.2386153297578495,0.682225711098711,1.668832638027108,1.0272345191680687
2025-02-03,67.62664200821115,21.626230365840936,0.0,2.249505451632698,4.086199431951917,1.2413125183104663,0.6837113146869016,1.4569275010528833,1.029471408313058
2025-02-04,66.03802738347414,21.11820949097723,2.3617268002260676,2.1966624129608174,3.986547296372827,1.2114305381219577,0.6676502807311141,1.4157372671975315,1.0040085299383112
2025-02-05,66.04356152122975,21.119979245240117,2.3619247183343366,2.1968464982958515,3.9787281957455076,1.211532058772179,0.667706231351878,1.415628862880614,1.0040926681497724
2025-02-06,66.08542009071297,21.08746238382137,2.3634217119497514,2.1982388649350026,3.9732053234327074,1.2122999307296438,0.6681294251808545,1.415390140683049,0.996432128554656
2025-02-07,66.09361637620482,21.090077769510977,2.3637148368033456,2.198511502882852,3.9677594394979367,1.212450286985538,0.6682122903500065,1.4155656853290464,0.9900918124354757
2025-02-10,66.11680635762986,21.071648219659206,2.3645441832087157,2.1992828851086994,3.96547349289988,1.20827807267806,0.6678784977536868,1.4160623587409207,0.9900259323209784
2025-02-11,66.12190558928067,21.07327336191056,2.364726547711828,2.1994525039017816,3.9641777861885954,1.2089395498096092,0.6679300076096866,1.41271017424252,0.9868844793447499
2025-02-12,66.7866037526482,21.285114898765404,2.388498236974597,2.2215627565741527,3.0096725265468747,1.220257643592773,0.674644451867751,1.4165273904366809,0.9971183425935585
2025-02-13,66.9466663847874,21.336127397150555,2.3942225782824127,2.2268870156665397,3.0148979232176605,1.2228683046513533,0.6762195301858795,1.1839627854277894,0.998148080630391
2025-02-14,67.01140693687704,21.356760428513265,2.39647507413024,2.2290405193825698,3.009656149696257,1.2139144359638883,0.6745697298090445,1.1097157654160368,0.998460960211661
2025-02-17,67.30896122556413,21.432231292035503,2.4071162689451895,2.2377812628846634,2.944764606862721,1.2175270980035524,0.38983305450529493,1.0775837679160203,0.984201423282924
2025-02-18,67.49736128111905,21.493064628482088,2.413853868672463,2.244044888211377,2.67376399672131,1.2209349974678567,0.38997493845626147,1.0805999612733967,0.9864014395962012
2025-02-19,67.49113962038703,21.499046078872833,2.413631368421453,2.2438380403332245,2.6752577103629145,1.222404430185456,0.3878824257160155,1.0805003555078012,0.9862999702132742
2025-02-20,67.50693804600424,21.504078607323656,2.4141963548160503,2.2443632812548726,2.6752088050417266,1.2220048898607754,0.3879732218069597,1.0807532806264446,0.9644835132652715
2025-02-21,67.50856173724766,21.50459582799968,2.4142544215806625,2.244417263158249,2.672962871392836,1.2288912722908794,0.3811255629130976,1.0807792751343996,0.9644117682825322
2025-02-24,67.50938073395591,21.504856716289137,2.414283710701527,2.2444444918578856,2.6729952990988424,1.2276930063104514,0.381130186631533,1.080792386873798,0.9644234682809217
2025-02-25,67.50262998122298,21.50244258242597,2.414042288958639,2.244220053570605,2.677105546942684,1.2292052252127947,0.3866826152158754,1.0806843106023216,0.9629873958481303
2025-02-26,67.49440695263922,21.49982320004005,2.4137482153980976,2.243946667398038,2.6768848976113753,1.22821172567271,0.39955559058426615,1.080552663909762,0.962870086746484
2025-02-27,67.49659956436483,21.500458355526842,2.413826628008545,2.244019563864527,2.6770773319039343,1.227935204741148,0.3971954174262677,1.0805877665582333,0.9623001676056746
2025-02-28,67.49645718265515,21.50041300106396,2.413821536125926,2.2440148301839544,2.6792338862564717,1.2270360918596332,0.39608711046819683,1.0805854870962357,0.9623508742904697
2025-03-03,67.49639311108177,21.50039259161809,2.413819244785756,2.2440021527195744,2.6793368161178015,1.2270349270854173,0.3960867344792128,1.0805844613414743,0.9623499607708981
2025-03-04,67.50248045372842,21.502331661999634,2.4140369415270606,2.2442045340524692,2.6812661818111954,1.227040107851715,0.3855214494150204,1.08068191673978,0.9624367528747007
2025-03-05,67.50240925039243,21.502308980792424,2.414034395139397,2.244202166808356,2.6815798011857983,1.2270388135385504,0.38552104275717447,1.0806807768089641,0.9622247725769114
2025-03-06,67.50270324993714,21.502402631806085,2.4140449092087612,2.244211941191561,2.681591480520646,1.2266613599431686,0.38552272185296244,1.0806327420953836,0.9622289634442923
2025-03-07,67.50224042788307,21.502255203841358,2.4140283576757153,2.244196554092521,2.6821532471553344,1.2266529495254677,0.38552007857485016,1.0809417797518146,0.9620114014998767
2025-03-10,67.50212650342775,21.502218914190873,2.4140242834870067,2.244192766531272,2.682148720448579,1.2266086864442283,0.38551942792733557,1.0809399554315742,0.9622207421113799
2025-03-11,67.50290974182408,21.500622449744043,2.41405229381211,2.244218806273049,2.684236766792997,1.2247769607210186,0.385523901173352,1.080952497757588,0.9627065819017538
2025-03-12,67.50152128620671,21.500180207178037,2.4140026395900804,2.2441726453265045,2.6841815551935055,1.224857249656516,0.38551597139923915,1.0809302638335487,0.9646381816158536
2025-03-13,67.5017348910455,21.50024824331173,2.4140102785682074,2.2441797468869873,2.6841900491379,1.2248083849028313,0.3855171913432545,1.0806699806434497,0.964641234160142
2025-03-14,67.50167792962297,21.500230100300644,2.4140082415026463,2.244177853133131,2.684145591518927,1.2249339290323937,0.38551686602409546,1.0806690687187492,0.9646404201464428
2025-03-17,67.49794004641967,21.50695019941094,2.413874566590625,2.244053582522981,2.6839969578400393,1.2224928985359735,0.3854955181544973,1.080609227024673,0.9645870035006011
2025-03-18,67.49691487079896,21.508205655889736,2.4138379040590663,2.244019499275066,2.6838401712640625,1.2221579091224912,0.38585882201798233,1.0805928144610555,0.9645723531115764
2025-03-19,68.85117533472793,20.614669049394045,2.312423466669967,2.149739773769695,2.5716881755684415,1.1708104443462226,0.3702536927347845,1.0351930334148673,0.9240470293740566
2025-03-20,68.85395125052001,20.615500183867564,2.3125166980895893,2.1498264461693726,2.5627582870516483,1.1708071253031553,0.37607880437902425,1.035234769938251,0.9233264346813761
2025-03-21,68.85413764145657,20.61555599101177,2.312522958182806,2.1498322658523024,2.562241902406885,1.1709618651589586,0.37618086939229534,1.0352375723682468,0.9233289341701603
2025-03-24,68.84917034440505,20.615331732780916,2.312356127417579,2.1496771719706382,2.5611982192265086,1.1756161493204516,0.37822504386699995,1.0351628879307242,0.9232623230811338
2025-03-25,68.84996534203648,20.615569776897015,2.3123828280682206,2.149701994176215,2.5306196471076974,1.175175040375182,0.40803650567085026,1.0355790042080342,0.9229698614603052
2025-03-26,68.85104364082589,20.61589264915734,2.312419043621733,2.149735661891898,2.529446771680723,1.175041881851339,0.4079923749598694,1.0354941805953028,0.9229337954158991
2025-03-27,68.85180890561865,20.61612179044528,2.3124447456704833,2.1497595557492573,2.5294748859467844,1.174044506869049,0.4079969097088544,1.03590986402393,0.9224388359677149
2025-03-28,68.85293794574383,20.61645985605455,2.3124826654135755,2.1497948077613174,2.5277249849362717,1.1740132363953817,0.40820569046927074,1.0359268509966928,0.9224539622291071
2025-03-31,68.85327885308122,20.616561933070372,2.3124941150674574,2.1498054519087675,1.870631519802295,1.1740190492152616,1.0648185682177718,1.0359319801179045,0.92245852951895
2025-04-01,68.85343887197519,20.61660984712026,2.3124994894338897,2.149810448177593,1.8699285457837291,1.174092509848733,1.065225226614015,1.0359343876821114,0.9224606733644731
2025-04-02,68.85443378874344,20.616907752514344,2.3125329045335024,2.1498415124570025,1.8691168725402798,1.1740084278379124,1.0648364293415804,1.0359493567019598,0.9223729553299822
2025-04-03,68.85444074630459,20.61690983579916,2.312533138208928,2.1498417296928864,1.8691069566701906,1.1740085464684054,1.0648365369405273,1.0359494613819433,0.9223730485333663
2025-04-07,68.85318840794842,20.616534851314597,2.312491077393133,2.1498026279410083,1.8661426398277146,1.1740882389227973,1.0671412172896706,1.0359811421041576,0.9246297972585014
2025-04-08,68.85350148826662,20.61662859615693,2.3125015924536414,2.1498124032456287,1.8651911881546208,1.1745988076670102,1.0671460696562725,1.0359858527836932,0.9246340016155954
2025-04-09,68.84866645424884,20.615180854234737,2.312339203851406,2.1496614390117577,1.8698595593405614,1.1764865838851386,1.0679804827582748,1.035963623193801,0.9238617994754833
2025-04-10,68.84585618540255,20.620502505178745,2.312244818656147,2.1495736940069055,1.8696822005084872,1.1743572451795197,1.0681894768605,1.0358203023742414,0.9237735718329014
2025-04-14,68.84543188256626,20.620375419277234,2.3122305680957056,2.149560446002367,1.8696706774989036,1.1753199355852382,1.0677787568230581,1.0358644356129991,0.9237678785382236
2025-04-15,68.8456753343738,20.6204483372259,2.3122387446252994,2.1495680472964787,1.8696772890444116,1.175324091761689,1.067630980914806,1.0358680986457132,0.9235690761119124
2025-04-16,68.84605790497864,20.620562923615736,2.3122515935743557,2.1495799922958416,1.8697887138029488,1.1753306229555003,1.0672832908416023,1.0356212671609437,0.9235236907744266
2025-04-22,68.84511191995205,20.62331059617136,2.312219821887612,2.1495504558118643,1.8697630218144745,1.1750113721137976,1.065955187590625,1.0356070371201573,0.9234705875380724
2025-04-23,68.84523016665865,20.623346018273086,2.312223793300706,2.149554147827972,1.8697460264988615,1.174508220896027,1.0663106370218982,1.0356088158538697,0.9234721736689189
2025-04-25,68.84331740214623,20.628481284118163,2.312159551528169,2.1494944255947606,1.869694078327026,1.1744250733593045,1.0656243091732176,1.0355800429703026,0.9212238327828242
2025-04-28,68.8432895809012,20.629180164860585,2.3121586171287256,2.149493556932218,1.8696933227385526,1.1744245987458057,1.0655228474988379,1.0355796244674296,0.9206576867266469
2025-04-29,68.84325480437653,20.629725414312976,2.3121574491304844,2.149492471105028,1.8696923782538197,1.1744240054794717,1.0650171543504674,1.0355791013393139,0.9206572216519104
2025-04-30,68.84360257120431,20.62982962690702,2.3121691291660045,2.1495033294262993,1.8697018231440883,1.1744299381697842,1.0647194398962552,1.0355843326442546,0.9204598094419724
2025-05-02,68.84362343732572,20.629835879696145,2.312169829971888,2.149503980929064,1.8696821835365696,1.1744201909811247,1.064719762606925,1.035584646524232,0.9204600884283327
