date,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DBS VICKERS (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-07-26,0.0,21.537066640119047,4.734908534925972,3.226579875894458,12.147911095439705,3.40420977057511,0.0,9.198253570611598,4.861050643391229,40.89001986904288
2024-07-29,0.0,21.56430913585659,4.794487962389346,3.2428617224039202,12.144263659168764,3.3671019372916335,0.0,9.18679713888534,4.858501797298005,40.8416766467064
2024-07-30,0.0,21.564090414994798,4.794306600480665,3.2431153453386106,12.143804276049226,3.3730744479932753,0.0,9.185182121103772,4.858315162035831,40.83811163200382
2024-07-31,0.0,8.344102860382192,1.8554918061037398,1.2533519145323995,4.699330309238624,1.3012821505830396,0.0,3.5535099635890965,1.8805373240709422,15.796154408695951
2024-08-01,0.0,21.548678165722677,4.80406407243303,3.23945649383627,12.153408039462803,3.380023218348549,0.0,9.189512669646946,4.864456468614731,40.820400871935
2024-08-02,0.0,21.545415276405425,4.803075486012108,3.2599056251347083,12.150506054142973,3.388390821099558,0.0,9.187318401933965,4.863294935881276,40.80209339938999
2024-08-05,0.0,21.544541540709357,4.803536610502624,3.2593381571860376,12.149868044092392,3.3926513908678055,0.0,9.186003768715183,4.865239000055906,40.7988214878707
2024-08-06,0.0,21.544541854009324,4.841971827275442,3.253000103390058,12.14965591216743,3.394514147869767,0.0,9.177939759925072,4.865154054893479,40.77322234046943
2024-08-07,0.0,21.538890776579407,4.887599321476912,3.267044645528521,12.148904857719552,3.384140179329674,0.0,9.168258373071382,4.864853305998288,40.74030854029627
2024-08-08,0.0,21.58720154044296,4.88950704896132,3.206086542263247,12.157195140494977,3.407445891472463,0.0,9.173364749473455,4.859191562253692,40.720007524637886
2024-08-09,0.0,21.598637314375235,4.88837755750682,3.1958916080840907,12.152957685721635,3.3962492451780206,0.0,9.157839453359992,4.899079656034555,40.71096747973965
2024-08-12,0.0,21.566122041234,5.25128313716349,3.2017077356266057,12.123048188281532,3.3176841316818457,0.0,9.130200299994518,4.845503594037536,40.564450871980476
2024-08-13,0.0,21.56306964900373,5.2498647007561425,3.206700053937846,12.12032119579438,3.3349846599580806,0.0,9.127889562569754,4.844413632858451,40.55275654512162
2024-08-14,0.0,21.526878674497954,5.249883067679258,3.216077264107278,12.116850728219191,3.3800922643658984,0.0,9.125275931771935,4.843797182410023,40.54114488694846
2024-08-15,0.0,21.50346389358155,5.251535414277264,3.1875757963787352,12.121485648807118,3.4049293796067484,0.0,9.131059654069764,4.864391181889021,40.5355590313898
2024-08-16,0.0,21.494135667406873,5.251517252404771,3.194853349061627,12.12089620635627,3.4105358977963998,0.0,9.129805164688728,4.864668590203404,40.533587872081924
2024-08-19,0.0,21.53048701637375,5.199903920706219,3.189749539109446,12.119604904787664,3.4369150541735713,0.0,9.129978908905079,4.864091035970884,40.529269619973384
2024-08-20,0.0,21.573479890318445,5.1774981714596695,3.171007695990067,12.128282124795627,3.457968484257285,0.0,9.06590289324619,4.8675735577518715,40.55828718218085
2024-08-21,0.0,21.56679626629986,5.3081964375272985,3.1397214899431996,12.133651956300074,3.3801288638060303,0.0,9.004101148749543,4.86966932509704,40.59773451227695
2024-08-22,0.0,21.602453156438365,5.36269736023343,3.1435360800010756,12.146479836301854,3.217523308380782,0.0,9.009559541731926,4.874817613013626,40.64293310389894
2024-08-23,0.0,21.609411061613425,5.3624762511263935,3.1688727876978557,12.144812626688386,3.2054750985113065,0.0,9.005173676818016,4.87428714716998,40.629491350374636
2024-08-26,0.0,21.61623229118561,5.3650674040763375,3.1491099408965675,12.146508709764149,3.20449649572853,0.0,9.006807668820322,4.8747697733347515,40.637007716193736
2024-08-27,0.0,21.625315853727496,5.358888557390107,3.1553913318520483,12.14552468331045,3.2131106972147987,0.0,9.007583377408922,4.8767715734592825,40.617413925636896
2024-08-28,0.0,21.628970652111402,5.357864524987273,3.157134036808551,12.144685138876538,3.2260993551953074,0.0,8.993789591477574,4.8741345327397,40.61732216780366
2024-08-29,0.0,21.6307282420274,5.357408570849848,3.155783704242338,12.142080643754639,3.252140186480462,0.0,8.981345966821157,4.871901128154962,40.60861155766919
2024-08-30,0.0,21.633947626284293,5.356599979769799,3.169232210078006,12.139724123259887,3.255868475844078,0.0,8.97635166075875,4.86774427802616,40.600531645979025
2024-09-02,0.0,21.643699728298603,5.358241400731878,3.1743871853499703,12.143025636107643,3.2125683929644455,0.0,8.982243001215224,4.870753009962725,40.61508164536951
2024-09-03,0.0,21.591103034390414,5.441000235338035,3.129468822343023,12.137326654896693,3.2597940767788645,0.0,8.973257031739584,4.872030024180097,40.59602012033329
2024-09-04,0.0,21.607917841402912,5.449354926778546,3.157512935879187,12.142181628284341,3.2769793337654556,0.0,8.921954793963357,4.882810614231548,40.56128792569465
2024-09-05,0.0,21.609734840655793,5.467066390835488,3.1759706318491254,12.135606714982462,3.3048128523819145,0.0,8.917123612792672,4.883372815610131,40.50631214089241
2024-09-09,0.0,21.609609059960952,5.471748250789736,3.182589024231111,12.133524702693274,3.3388551465954937,0.0,8.896359799537521,4.891776025997718,40.47553799019419
2024-09-10,0.0,21.604908548121582,5.472206256855427,3.2184268843134736,12.132785243990607,3.3459925793315732,0.0,8.89286938707494,4.90376552597533,40.42904557433707
2024-09-11,0.0,21.656007603919033,5.47349914007454,3.214359193746793,12.130651402708246,3.380479986407287,0.0,8.89061294544206,4.86414749791151,40.39024222979053
2024-09-12,0.0,21.659140479592004,5.516156663472298,3.191872290853432,12.131713977620329,3.444467212611129,0.0,8.897283706115301,4.87264182840714,40.28672384132837
2024-09-13,0.0,21.674141078230864,5.5096993931818705,3.1754605726409584,12.14181306212496,3.4368992028943093,0.0,8.893720271783751,4.881767247708897,40.286499171434386
2024-09-16,0.0,21.764048893273046,5.502592396305161,3.1788367480879915,12.126004771247592,3.4349132240434956,0.0,8.894603545676771,4.880122038695808,40.218878382670134
2024-09-17,0.0,21.76297464765027,5.496962279559928,3.1666888276198257,12.130146674320425,3.4357426428650606,0.0,8.897346214626404,4.887967900286606,40.22217081307148
2024-09-19,0.0,21.812474577072905,5.496091406658023,3.1661871353489883,12.128224919085891,3.435198324928459,0.0,8.895857510477475,4.863023839752633,40.20294228667562
2024-09-20,0.0,21.803534282429133,5.495567564972302,3.1662271897308107,12.128002547653045,3.4352417824814907,0.0,8.90138950335139,4.872737527097266,40.197299602284566
2024-09-23,0.0,21.80055056371796,5.542576019935744,3.166966720912586,12.127729090469266,3.421556659968592,0.0,8.887086667789887,4.878581012547297,40.17495326465867
2024-09-24,0.0,21.78762464986573,5.549576456057957,3.176841289115683,12.127899400073842,3.428507531770354,0.0,8.878963683540201,4.885947922574658,40.16463906700157
2024-09-25,0.0,21.800087935350714,5.564377456057582,3.1746986127385206,12.13218269981523,3.4346450791440017,0.0,8.878498508403709,4.897724739468753,40.11778496902149
2024-09-26,0.0,21.82064698869606,5.590757083685474,3.176501587338729,12.128716914378664,3.44877597770997,0.0,8.849753439883495,4.911516802682431,40.07333120562518
2024-09-27,0.0,21.829392977423794,5.643719919254015,3.2051192116616147,12.138738965083459,3.419080215717369,0.0,8.839110596461605,4.880753112421814,40.044085001976335
2024-09-30,0.0,8.450303254847963,2.1814957927058076,1.2208143946506,4.6992849303333895,1.3200383751116398,0.0,3.402667123918236,1.8931782654621014,15.47569924692495
2024-10-02,0.0,21.91935278246143,5.649073550292256,3.1275115036720327,12.184531102564486,3.614197433107606,0.0,8.620881165771818,4.916095528580534,39.96835693354983
2024-10-03,0.0,21.79366387136159,5.68290384980233,3.4398983330715573,12.204037967744599,3.701677845881323,0.0,8.520519762895137,4.91611812788307,39.74118024136039
2024-10-04,0.0,22.090524783012793,5.432269329330111,3.451140623455685,12.212117626841293,3.7137756851842454,0.002728520774763992,8.663581836927897,4.941067635763955,39.49279395870926
2024-10-07,0.0,21.96085442452726,5.600864517323845,3.456699246935958,12.263643967434236,3.7197573251625835,0.0027329155014065207,8.728842942643587,4.954611549843902,39.31199311062723
2024-10-08,0.0,22.03917831613248,5.718042895936845,3.4623413942463945,12.251752386861726,3.725828845213467,0.000739291399543617,8.699452296765882,4.907391653803312,39.195272919640345
2024-10-09,0.0,22.393171477315306,5.749595014119642,3.4520378719291265,12.220241398773403,3.714741215114144,0.0007370913549590996,8.662347406949268,4.899501338972265,38.90762718547188
2024-10-10,0.0,21.712350616064004,5.908589498102234,5.0651003804593255,12.083777610598949,4.652959386876037,0.0007272613869983625,8.402453746111906,4.838485063976388,37.335556436424156
2024-10-14,0.0,21.744710406392773,6.010947012631018,5.3147745123776655,12.092022519110044,4.592209547899406,0.0007277576133954591,8.424177922983823,4.8458198978541835,36.97461042313769
2024-10-15,0.0,21.81283635281031,6.079477700717899,5.395879045369255,12.10969719433897,4.491549478276317,0.0007288214764199233,8.439565567104172,4.863973904087683,36.806291935818976
2024-10-16,0.0,21.805462861143397,6.148395015211385,5.343649618149602,12.141271035136256,4.51351021854025,0.0007307217439583675,8.489811585235,4.879934191910711,36.67723475292944
2024-10-17,0.0,21.820987743991374,6.226744231776322,5.250145595816994,12.158649020652938,4.508942753601844,0.0007317689559452602,8.542799345710742,4.909832962007725,36.581166577486115
2024-10-18,0.0,21.976807537937695,6.374316327084098,5.013757573251001,12.169985460269324,4.549206225405676,0.0007324498176280326,8.53657395083811,4.892467327945536,36.48615314745093
2024-10-21,0.0,21.987644340572835,6.505223041254317,4.934274265594591,12.19777979348474,4.564235441633084,0.000734125280781541,8.56431544620936,4.865662797805405,36.38013074816489
2024-10-22,0.0,22.062139612365524,6.580515294437318,4.987839765799792,12.228557589736777,4.576925551200314,0.0007359776328870502,8.578286756551892,4.892619655960636,36.092379796314866
2024-10-23,0.0,22.10077590711909,6.605347551180088,5.011969305380437,12.239194641820617,4.622837420403412,0.0007366151511383364,8.588524537662236,4.908504221800441,35.92210979948254
2024-10-24,0.0,22.4380559370859,6.623719720503679,4.926933112194353,12.252445885940338,4.509577467411305,0.0007374126764229385,8.617753312944334,4.923026299834664,35.707750851409
2024-10-25,0.0,22.471582414203763,6.647811401830704,5.059719658583235,12.256578199470663,4.569830769669669,0.0007376643695996237,8.61094558664752,4.935951021130585,35.44684328409426
2024-10-28,0.0,22.49216856421912,6.698150859768165,5.196658027906572,12.27379595422387,4.595857270163154,0.0007386976385374185,8.615580294269723,4.958497397197074,35.16855293461379
2024-10-29,0.0,22.597086285364128,6.748517438817808,5.137184340977869,12.283432805941116,4.687881266112464,0.0007392810855169642,8.619068380058557,4.924330810563802,35.00175939107874
2024-10-30,0.0,22.70232511374567,6.786064914203735,5.143384199097571,12.27959237163479,4.687332579749313,0.0007390465099809713,8.602231724073512,5.004063425521178,34.794266625464246
2024-10-31,0.0,8.679665566955649,2.6109694296592054,2.0016313253150093,4.711524066925063,1.8072911927336357,0.00028356277725021,3.3043915306614977,1.9550731835737327,13.273035937401229
2024-11-01,0.0,22.56967752458671,6.8289866219361866,5.368617270993422,12.292310213396988,4.78180622265017,0.0007398122116907572,8.63855725427961,5.114241319851603,34.405063760093626
2024-11-04,0.0,22.72079470473736,6.892254387433665,5.411257037913902,12.303886803197765,4.679434342757288,0.0007405086616199395,8.633260258991287,5.132384958339918,34.2259869979672
2024-11-05,0.0,22.75344679513376,7.018831942496018,5.369473000697441,12.331598818333378,4.613194224275455,0.0007421774057134303,8.658552527209325,5.151292380736427,34.102868133712484
