date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,HANG SENG BANK LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-07-26,12.237725276453897,3.9099137922198524,1.4488126747753882,1.0728223303397746,0.8609386086865675,0.8545827605774107,0.35907257226271067,0.3527918737925699,0.0
2024-07-29,12.234538897248795,3.9129709610551773,1.451482273128497,1.073384091846373,0.862743617764686,0.855150360941403,0.3594027568501713,0.35282218734932824,0.30895604563538936
2024-07-30,12.176664198722175,3.9588967737057503,1.4547886753638657,1.0771087325561493,0.8647503752220916,0.8670179318673502,0.36103735710306634,0.352820816243838,0.0
2024-07-31,12.173299455120016,3.963965520060217,1.4540234700319585,1.0765584387834415,0.8651856183567185,0.8754458433464711,0.3607118538579901,0.35301680399767277,0.0
2024-08-01,12.17274893357008,3.9669651319658343,1.45445937068842,1.077218070696626,0.8650149830633801,0.8799398672256512,0.3613482221960329,0.0,0.30965524353628626
2024-08-02,12.17634098341924,3.958123952425448,1.4546049428595216,1.0772334833979123,0.8644562376764611,0.8814982470377946,0.36236221570170546,0.3522126022517945,0.30931491468150885
2024-08-05,12.197094050502006,3.9544224985045755,1.4546355724564517,1.0780243050915546,0.8609760254834284,0.8799857789867724,0.3639734164169259,0.35221027123224125,0.0
2024-08-06,12.210283705060666,3.9531686850452235,1.457304589844946,1.0770083208951835,0.860637263073791,0.8793785390690673,0.3637644405139752,0.35196961677356164,0.0
2024-08-07,12.200004701377392,3.952687045123087,1.4651179109753574,1.0780932286777056,0.8620887050329084,0.881123917931813,0.3641816930140106,0.35198733252216646,0.0
2024-08-08,12.190381506735235,3.9374726576563783,1.4612670666733547,1.0800552105393804,0.865522492640518,0.8839959344891237,0.36282503963400725,0.0,0.0
2024-08-09,12.21103147282316,3.9386915337946657,1.4605481802431262,1.0809693385053518,0.8709115301253326,0.881737185866083,0.3635302989239274,0.3519966566003796,0.0
2024-08-12,12.244620415626986,3.963802008362633,1.4658402333284073,1.081547748373222,0.8653390414016757,0.8802326386195028,0.36385664166138526,0.3520013186394861,0.0
2024-08-13,12.212120077602695,3.9640982110172676,1.4662575697451468,1.092253832134968,0.8498660692738832,0.8819164319456513,0.3682296343433203,0.35190341581824874,0.3073615202958683
2024-08-14,12.219742511541888,3.980657167858616,1.4654412933179826,1.0954657766116929,0.8523970903048239,0.885889505588949,0.3701876907680674,0.3519220639746749,0.306349857809749
2024-08-15,12.253659867028535,3.9615989338106026,1.4657203723029784,1.0964194246831704,0.8503514901097343,0.8817677641805827,0.37080774196923727,0.35191740193556836,0.0
2024-08-16,12.287355696402956,3.9502923281295046,1.4661834433233525,1.094949176058297,0.8481420565363625,0.8775863113753399,0.3726282682403414,0.3517532981590181,0.3067181588991657
2024-08-19,12.32587587843745,3.9313875590848006,1.468561549471599,1.0929788771188562,0.8431381967225305,0.8746412546513472,0.37205287937381215,0.3517556291785714,0.30713074936009455
2024-08-20,12.324491406670099,3.9422478258038782,1.469431019764969,1.0927634955741732,0.841796154173087,0.8847856839137715,0.3721414581168364,0.3517532981590181,0.0
2024-08-21,12.332890014176062,3.9405200927591504,1.4699653220808522,1.0925628041147148,0.8422053320213899,0.8827666480175109,0.3722431045554763,0.3517719463154443,0.0
2024-08-22,12.33382504206335,3.9375056602312135,1.47020358491347,1.0928181300104627,0.8408829679390152,0.883947812921466,0.37185645368013626,0.3517532981590181,0.0
2024-08-23,12.338160738432432,3.9389614938311697,1.4691630644052813,1.092536552172506,0.8427201609999251,0.8805438437159817,0.3718033064343217,0.0,0.3072771373880399
2024-08-26,12.34251275193839,3.9369949431711704,1.4705066640757862,1.0921658081745973,0.8413571392745024,0.8807334255362491,0.37123686868287703,0.35174397408080504,0.0
2024-08-27,12.347890414047782,3.935007427321309,1.4699884271466641,1.0928064842367746,0.8395626411677299,0.879773534994408,0.37216694548463186,0.3517556291785714,0.0
2024-08-28,12.355278347419917,3.928756761092902,1.4690632408239321,1.0927260221038348,0.8389853501892454,0.8784791711189072,0.37252091080379596,0.3517520953529286,0.0
2024-08-29,12.360136192168932,3.9292937394192324,1.4664969514671502,1.0923424108779922,0.8380282475467898,0.8764092583898769,0.37193320016790815,0.3517567573920352,0.3079321538825089
2024-08-30,12.356688614249645,3.9285525031735267,1.4683423916752396,1.0925002488739832,0.8396929125264841,0.8779212509129102,0.37253460321265186,0.0,0.3079484710193818
2024-09-02,12.363158867637079,3.904739262889803,1.454731149896316,1.0927412964857866,0.8353028243746818,0.8766748029383397,0.3712982565846432,0.0,0.3078797285655477
2024-09-03,12.359735491260928,3.895913976217359,1.4546309880731265,1.073317947426734,0.8325538507442914,0.8810358319409184,0.37110949186434683,0.35167224878970926,0.3078843894228389
2024-09-04,12.38290228242718,3.9279885838561115,1.4545090367421007,1.0736327929976168,0.8247340508152925,0.8801468619688974,0.3717177337408574,0.3514637220344979,0.0
2024-09-05,12.388507718378811,3.9411976212104296,1.4554285306685222,1.0813032450764317,0.8262020810363233,0.88242519155173,0.37177551438869727,0.0,0.3084040750108154
2024-09-09,12.40111513693483,3.9270720169480686,1.4552084915958015,1.0809530049552794,0.8307599054163114,0.8848390914905937,0.37187106196316827,0.35144228209095807,0.0
2024-09-10,12.393096131965203,3.9178700304676295,1.4542045429352621,1.0823249516032507,0.8404696829769199,0.8841677416063595,0.37176619267411476,0.3514492733768949,0.3084157271540436
2024-09-11,12.370174445962185,3.9327086060698355,1.455397615202109,1.0862953308519618,0.8475001807062146,0.8873319603345433,0.37287081585214543,0.0,0.3070640785395756
2024-09-12,12.387665492144565,3.9227624158448418,1.4543617862776976,1.0867626703517,0.8489829112711421,0.887280714208626,0.3733252494380441,0.0,0.3071666173999835
2024-09-13,12.378267190355016,3.9213389387586584,1.4538680523431189,1.0912475616367943,0.8494715508887014,0.890260689248086,0.374033699746317,0.0,0.0
2024-09-16,12.370679198163401,3.9051469294336414,1.4537846229976052,1.0922072507964957,0.8539040261726981,0.8916168915201276,0.37472676922552867,0.35141664737585604,0.3068100618172015
2024-09-17,12.384361144741918,3.8868601350859224,1.4538405532851004,1.0926419689560523,0.8589953229565301,0.8888844173245484,0.3750400394266467,0.3514143169472104,0.0
2024-09-19,0.0,3.8823728667636095,1.4534728116448192,1.0928223907417973,0.8589557615998419,0.8921979372943436,0.3747394141313599,0.35126980706689465,0.3068520095328229
2024-09-20,0.0,3.8780256758463283,1.4477652190230774,1.090939278552978,0.8559441673045176,0.8916254208889706,0.3752218128610062,0.35136302421272003,0.30846932701289315
2024-09-23,12.369073532826556,3.8737446457982974,1.4474209681035444,1.090754969612252,0.8547947998964908,0.8946795594896495,0.37614233217603177,0.3513257373543899,0.3092849770388652
2024-09-24,12.361715311577683,3.875815762987674,1.4477511758600587,1.0918483228373523,0.8560604556939349,0.8961193122894944,0.37673439155602706,0.35132200866855684,0.30844369229779117
2024-09-25,12.356558072984896,3.8772327288562227,1.4529317653478768,1.0876876547680108,0.8586846628354952,0.8962996688232373,0.3768905302752846,0.3512590870951247,0.0
2024-09-26,12.321774095020157,3.8827082946802904,1.4542733465105957,1.087154895475332,0.8591895781667157,0.8972130010963197,0.3764019139620117,0.3511658699492993,0.30732042569059537
2024-09-27,12.300532331132345,3.896757703247653,1.4551961915934097,1.0806674854984735,0.8660932632908295,0.9018329174171421,0.37554586828589626,0.0,0.30715496525675534
2024-09-30,12.252086674688067,3.8702161597814304,1.4547127585047315,1.085022008081703,0.8528959368291034,0.8915098873382111,0.3761640759116075,0.35195266458084656,0.30076658818134394
2024-10-02,12.240220618315561,3.8244378491115865,1.4409910118592097,1.0892498365101189,0.8632676981423372,0.8827765143377755,0.3787281319165577,0.3518106067138097,0.29762967101907156
2024-10-03,12.177425987551322,3.8235928097386567,1.4397628400900642,1.0966069761828765,0.8708344220741416,0.8818378052676662,0.3806577621449563,0.0,0.2953171552491113
2024-10-04,0.0,3.8609693849918885,1.4601187683060006,1.0915284586702945,0.8758542813317248,0.8777364456019932,0.3721193763755249,0.3517072072171468,0.2934261554452767
2024-10-07,0.0,3.8551244210391107,1.4608648981423928,1.0908939164528684,0.8641583916533881,0.8778542371907592,0.37193526006457517,0.3525083204345349,0.2930582022814764
2024-10-08,0.0,3.8425751827670314,1.4855545368028547,1.0908043408168404,0.8600133480291927,0.8757837693956896,0.37531539892575455,0.3525329826117795,0.29090404610099985
2024-10-09,0.0,3.837913081110267,1.468343970041418,1.0933937250408379,0.8634359458908937,0.8790843884547733,0.37693914363416053,0.3525190097068251,0.29030088237046636
2024-10-10,12.203658095189706,3.8504002936572532,1.4737075348150708,1.1083402666701412,0.8365181784911264,0.8794238508653716,0.38135231798916175,0.3524649811410012,0.2898723799518635
2024-10-14,12.185999408051108,3.8645159923850607,1.4756440583432469,1.1135788764124213,0.8318640367325509,0.8768541078881049,0.38655489626719924,0.35252320157831135,0.28469504605544366
2024-10-15,12.264368643891814,3.850076145550485,1.474937960879549,1.1076112536423182,0.8366936083128295,0.8587523865097538,0.3846103336610393,0.35251854394332655,0.27806956028954544
2024-10-16,12.281963684448343,3.851964481187108,1.4809710234211888,1.1036428182214768,0.845887714565963,0.8591235674145986,0.3835577081544713,0.3525176124163296,0.27552183395285207
2024-10-17,12.289031799239751,3.8725061325980645,1.483868771026991,1.1051828605715706,0.8467400105341992,0.8532328375404599,0.38414689898005033,0.0,0.2637682920686734
2024-10-18,12.295792356420211,3.8696753943867885,1.483734398257679,1.1055936360314214,0.845393241405435,0.8539335600933852,0.38468359360171545,0.35252692768629923,0.2635097933270162
2024-10-21,12.293004356667554,3.861341008372057,1.4861870482914274,1.108469446176445,0.8451706530295108,0.8548588691476433,0.385773480188162,0.35253624295626884,0.0
2024-10-22,12.300464392812398,3.8451967419335045,1.4862713328541126,1.1082370395059726,0.8442184275026755,0.8507064897483467,0.38598773139746345,0.35266432791835123,0.2635351308613336
2024-10-23,12.309535612024092,3.828974357640986,1.4876425405936418,1.1098006494890897,0.8408633653482545,0.8483440813924292,0.38592857011788634,0.0,0.0
2024-10-24,12.315786176804252,3.8064103657772583,1.4882574927983219,1.112421025616276,0.8301811354022028,0.844054180662571,0.38511348399554385,0.3532581763789151,0.26349088332897785
2024-10-25,12.303079780612514,3.809991588713637,1.4924143761306488,1.1136780886952327,0.8272638583329093,0.8427042350267474,0.3848107377215309,0.3531021456069238,0.0
2024-10-28,12.289444912832366,3.8068149605554846,1.505272243269727,1.1168146146161664,0.8221463983342192,0.8414928400588171,0.38585404795812933,0.35309283033695416,0.0
2024-10-29,12.253763297526456,3.80343917192538,1.5050370327029938,1.1234517258389867,0.8153798560928059,0.8530614784917336,0.3872350367311267,0.35307652861450733,0.2634722527890386
2024-10-30,12.215638911030602,3.8123336525199414,1.5059418714514936,1.1276419298919949,0.8180663426909669,0.8532975972972888,0.38807108221090086,0.3530845397466812,0.0
2024-10-31,12.188504526142786,3.804983088540801,1.5088645605709974,1.1294141865397247,0.8204806579414294,0.854148370993893,0.3889052488341421,0.35291935474176506,0.0
2024-11-01,12.183703325854054,3.795947385060181,1.5238372326511394,1.1335448384014104,0.822241554560534,0.8541313145918192,0.39022497863432754,0.35302409520209727,0.0
