date,CHINA INDUSTRIAL SECURITIES,FUTU SECURITIES INTERNATIONAL,FORTUNE (HK) SECURITIES LTD,KINGSTON SECURITIES LTD,DL SECURITIES (HK) LTD,FOSUN INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2025-02-17,34.019973772660876,27.82707977229313,18.835194208946373,5.0631604977953115,3.63327642610194,2.839107272963687,2.7387634084755996,2.4364455267004836,1.6351428600856304,0.9718562539769691
2025-02-18,34.02120370736155,27.824470482243996,18.835875163585147,5.063343547812719,3.6334077810754457,2.8392099160926114,2.7388624238415584,2.436533612273965,1.6352019759143965,0.9718913897986136
2025-02-19,34.02243373099786,27.821861003519082,18.836556167463232,5.063526611066335,3.63353914554713,2.8393125666435823,2.738961446367243,2.436621704216847,1.6352610960177834,0.9719265281609027
2025-02-24,34.022679746398246,27.822062182727148,18.836692374148036,5.063563225305529,3.633565419581339,2.839333097644493,2.7389812517316154,2.4366393233698127,1.6352729205514556,0.9712104585423256
2025-03-05,34.02274125080426,27.82211247798376,18.836726426127022,5.063572378948064,3.6335719881492623,2.839338230441114,2.7388054283916836,2.4366437281978675,1.6352758767115936,0.9712122142453687
2025-03-06,34.02289501279216,27.82223821692087,18.836811556613114,5.063595263199193,3.633588409672971,2.8393510625138565,2.738365867260706,2.43665474033768,1.6352832671586985,0.971216603530748
2025-03-10,34.02756388845244,27.82605619216303,18.839396484525945,5.064290127544775,3.63408703780203,2.8397406994645564,2.7386693261289263,2.4233386898570934,1.6355076729372433,0.9713498811239505
2025-03-12,34.02633349385052,27.828665912657634,18.83871527526236,5.064107009080699,3.633955633711837,2.8396380179549734,2.7385702992351297,2.4232510649288908,1.6354485350036907,0.9713147583142708
2025-03-14,34.02756388845244,27.829672199165817,18.839396484525945,5.064290127544775,3.63408703780203,2.8397406994645564,2.735053319126138,2.4233386898570934,1.6355076729372433,0.9713498811239505
2025-03-19,34.02756388845244,27.833288206168604,18.839396484525945,5.064290127544775,3.63408703780203,2.8397406994645564,2.7314373121233504,2.4233386898570934,1.6355076729372433,0.9713498811239505
2025-03-20,34.03098546836693,27.83608693193671,18.84129084583914,5.064799358045035,3.634452456826936,2.8400262444354363,2.7219278761751236,2.423582364279817,1.6356721284422586,0.9711763256526106
2025-03-21,34.02975482631685,27.838696552101922,18.84060949957562,5.064616202753483,3.6343210263096926,2.8399235422752827,2.721829444735198,2.423494721729116,1.635612978615308,0.9711412055875304
2025-03-26,34.03037013621595,27.833775460397963,18.84095016654749,5.064707778743395,3.6343867403800822,2.8399748924268535,2.7254949647795743,2.423538542212111,1.6356425529940237,0.9711587653025582
2025-03-28,34.03018554090983,27.833624478075965,18.840847965162382,5.064680305598698,3.6343670259094423,2.839959487186401,2.7260226233669793,2.423525395900822,1.6356336805681122,0.9711534973213738
2025-04-02,33.860227366346535,27.694614010381425,18.746750443315673,5.039385591338284,3.6162157764937133,2.825775775795946,2.712407950936566,2.4114214962085936,1.6274647766910115,1.465736812492253
2025-04-03,33.86144577723643,27.69561056066848,18.74382666365441,5.039566926277842,3.61634590074346,2.8258774572152814,2.7125055529800934,2.4115082676935966,1.6275233386370194,1.4657895548933815
2025-04-17,33.863882862091586,27.69040665019097,18.745175699262347,5.039929635310213,3.616606177338963,2.826080842008678,2.712700778141068,2.411681829399022,1.6276404751735425,1.4658950510836086
2025-04-23,33.85779080759478,27.685425193485646,18.7418034742763,5.039022960605384,3.6159555560851766,2.8255724349080507,2.7302025965568792,2.411247971970638,1.6273476654412282,1.4656313390759168
2025-04-24,33.84683063130131,27.672866285555386,18.73573652586543,5.037391767941074,3.6147850275474673,2.824657762943995,2.7652868071870644,2.4104674218452544,1.626820873324006,1.4651568964890158
2025-04-25,33.85048323488258,27.66506105408463,18.737758405523163,5.037935381475005,3.6151751195144524,2.8249625877937183,2.7655852249800095,2.410727549064653,1.6269964327969955,1.4653150098847882
2025-04-28,33.84683063130131,27.66207588248808,18.73573652586543,5.037391767941074,3.6147850275474673,2.824657762943995,2.7760772102543703,2.4104674218452544,1.626820873324006,1.4651568964890158
2025-04-29,33.84683063130131,27.66567268351052,18.70336531666351,5.037391767941074,3.6147850275474673,2.824657762943995,2.8048516184338528,2.4104674218452544,1.626820873324006,1.4651568964890158
