date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SYSTEM SECURITIES LTD,BOCI SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,UBS SECURITIES HONG KONG LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,HSBC BROKING SECURITIES (HONG KONG) LTD
2024-06-21,18.563241169213732,20.939067174791912,14.061694394200112,13.772677485381957,8.828790666726418,5.156829581840032,4.8760132694142975,4.859265663091808,4.629189529481544,4.313231065858187
2024-06-24,18.591220189195038,20.938990495391813,14.075077066150865,13.772700580419944,8.806447158072386,5.137833662784619,4.876021445871767,4.859273811465659,4.629197292046823,4.31323829860109
2024-06-25,18.60928998277221,20.93346826586347,14.081556852700341,13.765393697095343,8.807361652996073,5.135107868311998,4.873434551632311,4.856695802412507,4.626741346366305,4.310949979849436
2024-06-26,18.61557146146274,20.940534260049844,14.086310016275174,13.770040141277526,8.77680354490204,5.136617659981199,4.875079556644005,4.858335157337787,4.628303081241772,4.312405120827916
2024-06-27,18.61586638435613,20.94086601687858,14.086141981854983,13.770258297356644,8.7769425941008,5.135505958888629,4.875156791585267,4.858412127000773,4.628376406551126,4.312473441427064
2024-06-28,18.61690680642081,20.942036380836274,14.086929242174836,13.771027903254812,8.771844229094683,5.135792977155875,4.8754292591991835,4.858683658772213,4.628635081857319,4.312714461233994
2024-07-02,18.62575509166485,20.951989758882128,14.093624509516692,13.777573028299411,8.728485106500244,5.138233928366983,4.877746464158155,4.860992904844635,4.630834989925868,4.3147642178410335
2024-07-04,18.651627038454542,20.94964693648029,14.092048579993815,13.776032439214308,8.710736307698932,5.137659378183836,4.877201041321554,4.8604493553677734,4.630317176387464,4.314281746897484
2024-07-05,18.666073988141875,20.933680365683163,14.092403133407633,13.776379041718725,8.710955468261513,5.137788640771969,4.877323750824665,4.860571643401472,4.630433674336832,4.314390293452148
2024-07-09,18.702862225908788,20.88727123859495,14.120348447235987,13.7725904678237,8.702970377795697,5.136375722917166,4.8759824621316055,4.859234961622659,4.629160281663175,4.31320381430627
2024-07-10,18.7296583036276,20.885987066388502,14.119480312819856,13.771743713947258,8.680078549626922,5.136618851939748,4.875682681414179,4.858936210559821,4.628875675842481,4.312938633833636
2024-07-12,18.72998282846995,20.884616274558837,14.119724958079704,13.77198233404834,8.680228947518717,5.136707853052108,4.875767161340501,4.859020400323572,4.62895587939583,4.3130133632124386
2024-07-15,18.758925425342383,20.87801514143434,14.117950773738203,13.770251844574851,8.665166790237024,5.135280008994156,4.875154507073074,4.8584098503351765,4.628374237680917,4.312471420589873
2024-07-16,18.764367168284377,20.87709838906069,14.117545972446072,13.769857012787364,8.664918335573212,5.135132766096344,4.87222051054995,4.858270546082269,4.628241529194968,4.31234776992475
2024-07-18,18.79000848102163,20.874542332166072,14.100122164147095,13.768171120557538,8.663857459016507,5.134504053654272,4.871623987383942,4.857675730859683,4.627674877237392,4.3118197939558724
2024-07-19,18.790222124598575,20.87358679270489,14.100338361458267,13.768327665528188,8.663955967620138,5.134562433287946,4.871679378054747,4.857730962937936,4.627727494191488,4.311868819617827
2024-07-22,18.72676725833687,20.772210352991134,14.48972264831609,13.701459232546107,8.621877861037083,5.1096254799917045,4.84801916499799,4.834138492942216,4.605252078634706,4.2909274302060965
2024-07-23,18.752485059565533,20.769900463642486,14.47143123628765,13.699935617379285,8.620919100101288,5.109057284827528,4.847480060702348,4.833600932190376,4.604739970267637,4.290450275035874
2024-07-24,18.782384356863446,20.772221903728756,14.434068413693293,13.701466851473409,8.621882655377563,5.10962832128506,4.8480218608207455,4.83414118104639,4.605254639462732,4.290929816248604
2024-07-25,18.804959292202422,20.766448137008194,14.430056375682362,13.69765844456843,8.61948615011323,5.108208068695203,4.84667432335411,4.832797501799992,4.603974580637043,4.28973712593901
2024-07-26,18.827521681344695,20.760677579103604,14.426046567392905,13.69385215421535,8.617090976725422,5.106788605421818,4.8453275347919496,4.831454569313834,4.60269523321405,4.288545098476375
2024-07-29,18.862693980933233,20.751681909800435,14.419795714366652,13.687918563416279,8.61335716310173,5.104575817263989,4.843228038568744,4.829361084291815,4.600700870358429,4.286686857898695
2024-07-30,18.896484767143377,20.743039576435926,14.413790385152694,13.682218034861268,8.609770007886327,5.10244994399314,4.841211007301033,4.827349828114631,4.598784842982679,4.284901606128923
2024-07-31,18.896411316801252,20.742958948564002,14.41412305741713,13.682164852292761,8.609736541844338,5.102430110849639,4.841192189589211,4.8273310642809975,4.5987669675775855,4.284884950783083
2024-08-01,18.89641131155482,20.742958942804893,14.414123081179342,13.682164848494022,8.609736539453914,5.102430109432991,4.841192188245095,4.827331062940729,4.598766966300776,4.284884949593421
2024-08-05,18.89873194675763,20.733225524299367,14.415893254408974,13.683845131214087,8.610793886130539,5.103056729945034,4.841786726585226,4.82792389902032,4.599331732823665,4.285411168815159
2024-08-06,18.898752937666156,20.73324855278835,14.415798195747845,13.683860329923833,8.610803450178924,5.1030623979336225,4.841792104380019,4.827929261417608,4.5993368413225815,4.285415928641061
2024-08-07,18.90051575260899,20.7087017879633,14.420966173605537,13.685136716442289,8.61160663825392,5.116868093642155,4.842243731188406,4.8283795951445505,4.59976585268316,4.2858156584676905
2024-08-08,18.90032680086639,20.70849475947048,14.42082200469903,13.68499990375082,8.612520263913938,5.116816939422048,4.8421953224358045,4.828331324994128,4.599719868024075,4.28577281242329
2024-08-13,18.90137658057999,20.715199264127587,14.421622979547424,13.685760008876564,8.601890040649536,5.117101142477253,4.842464272199072,4.82859950471022,4.599975349987776,4.286010856844583
2024-08-15,18.90152599995757,20.715363022156925,14.42173698552578,13.685868197702575,8.601958040408732,5.116351073103718,4.842502552902831,4.828637675810062,4.600011713765344,4.286044738666462
2024-08-16,18.90362594247317,20.71766448033212,14.42333922751644,13.687388685333643,8.59180380026146,5.116919495100078,4.843040550575229,4.829174133107101,4.600522770923905,4.286520914376851
2024-08-19,18.903615441599918,20.717652971769187,14.423331215420902,13.687436631573924,8.591799027555789,5.116916652675918,4.843037860289506,4.829171450524107,4.600520215355641,4.286518533235109
2024-08-20,18.90099058926807,20.71477623213801,14.435213922160518,13.685536069214812,8.590606017478859,5.116206145701782,4.842365382621936,4.828500898270123,4.599881412357754,4.285923330788136
2024-08-21,18.900990594517044,20.714776237890693,14.435213898398406,13.685536073015408,8.590606019864547,5.116206147122599,4.842365383966704,4.828500899611042,4.599881413635183,4.285923331978375
2024-08-23,18.895952920871633,20.709255136665735,14.47301173798261,13.681888472427827,8.574434618491978,5.114842526695247,4.8410747502110665,4.827213961151006,4.597544868997241,4.284781006505654
2024-08-27,18.895957359139327,20.709236512913172,14.473015137393098,13.681891686019856,8.574436632448954,5.114843728065745,4.841075887279188,4.827215094963515,4.597545948865242,4.284782012911905
2024-08-28,18.894909875616577,20.708088511591843,14.477756263004865,13.681133240399515,8.573961314849603,5.114560190459009,4.840807525791704,4.826947501838878,4.597291087281094,4.284544489166915
2024-08-29,18.894115648247794,20.70882286304671,14.479881236042235,13.68051796746362,8.573575723520454,5.114330176584507,4.840589823222323,4.826730422587571,4.597084336222192,4.2843518030625924
2024-08-30,18.89091665302153,20.705316616619843,14.47742962243865,13.678201695430282,8.58072848278436,5.121791066465916,4.839770254631494,4.825913200555707,4.596305995964299,4.283626412087921
2024-09-03,18.836564061917755,20.768199187397055,14.479604898311923,13.675013358328087,8.57872834741608,5.120597196332216,4.838642122482799,4.824788298433929,4.595234614413838,4.282627914966318
2024-09-05,18.836041370247493,20.76762289520884,14.479203106942535,13.674633893392249,8.581265176161525,5.120455106007648,4.838507856067518,4.824654416445362,4.595107102259925,4.282509077266903
2024-09-10,18.850272783659562,20.76398146825041,14.476664301187233,13.672236162041033,8.579760523919541,5.119557277529322,4.837659464653894,4.82380845411516,4.5943013891090505,4.281758175534798
2024-09-11,18.87278064994156,20.7582223248201,14.472649021832911,13.668444000639296,8.577380822727335,5.118137305896903,4.836317680816987,4.822470512024909,4.593027103601601,4.280570577698396
2024-09-12,18.89527603402336,20.752466375241237,14.468635969234345,13.664653942258663,8.575002441247372,5.116718121738961,4.834976641093905,4.821133311917962,4.59175352477539,4.279383638468801
2024-09-13,18.90206871410775,20.759926698382074,14.47383731242825,13.669566261217463,8.555894279460224,5.118557535422063,4.836714771274132,4.822866465547107,4.593404218454805,4.2671637437061305
2024-09-16,18.899237837309137,20.756817578649184,14.485281286353588,13.667519032495502,8.560714457425524,5.117790952357079,4.8359903985171275,4.82214416678782,4.592716285211869,4.261788004893177
2024-09-17,18.89777774047119,20.75510304212984,14.475636820837273,13.666463122119977,8.576415080815204,5.117395567609232,4.835616784811116,4.821771622798976,4.592361466113696,4.261458752293495
2024-09-19,18.91988121353523,20.743739467473223,14.471331552338915,13.662398513848034,8.581072555553828,5.115873578476488,4.83417860085614,4.820337556599965,4.590995629888468,4.26019133142971
2024-09-20,18.942353596256652,20.737990077124966,14.467320639355558,13.658611806910612,8.578694202518399,5.114455649263622,4.832838746977186,4.81900153894188,4.589723177252589,4.259010565398539
2024-09-23,18.96624296105939,20.685035734826393,14.505635579268741,13.655856404290583,8.576963590592662,5.11342389108093,4.831863800420842,4.818029383817038,4.588797275305408,4.258151379338014
2024-09-24,18.985403463707744,20.705932634797154,14.520289787247794,13.66965212932359,8.585628402802957,5.118589688661841,4.836745154062389,4.721872522186017,4.593433072839309,4.2624531443712055
2024-09-25,18.98571172748527,20.704821376883594,14.52048312112055,13.669834137177709,8.585742718206674,5.118657841349015,4.836809554063069,4.721935392687553,4.593494233203064,4.262509897823506
2024-09-26,18.986876533221274,20.704117593981806,14.513051754880102,13.670672804773728,8.590430579438813,5.118971879721652,4.837106300563458,4.722225091462579,4.593776051894295,4.262771410062291
2024-09-30,19.03173802169963,20.691781656712422,14.502185243607682,13.66304861853513,8.589521201542508,5.116117009627218,4.834408627974987,4.719591488561535,4.591214085511353,4.260394046227532
2024-10-02,19.03127848306855,20.691282034817334,14.482069984993476,13.662718711794538,8.611493480881718,5.115993476326981,4.834291896779946,4.719477529730793,4.591103226469816,4.2602911751368495
2024-10-03,19.055922942978718,20.68781772335228,14.49627724865751,13.660431182534753,8.610051670966465,5.087416953388599,4.833482498270213,4.7186873544247,4.590334544687896,4.259577880738868
2024-10-04,19.095205900927546,20.532096691299014,14.526160694937051,13.671925306612184,8.628356460793295,5.106237573508454,4.843446512623866,4.728414723572455,4.599797320090043,4.268358815636092
2024-10-07,19.095269550279916,20.53183180383951,14.526209114457922,13.671970878741435,8.628385221378732,5.1062545939436506,4.843462657107218,4.728430484624546,4.599812652426441,4.268373043200628
2024-10-08,19.126037503880326,20.467227143816366,14.490244651998394,13.6938890555852,8.64228802361144,5.110522530221844,4.851266864002899,4.736049341712193,4.607224269313428,4.27525061585791
2024-10-09,19.13387074084763,20.446996995703834,14.499868068402618,13.699330508268801,8.652229218618695,5.115398924433564,4.8532537430378095,4.7379890323969445,4.609111198556128,4.251951569733977
2024-10-10,19.059774296561727,20.460771521433653,14.53550965324121,13.706693519296465,8.656879552378587,5.118148309789934,4.855862232613885,4.74053557038093,4.611588468271039,4.25423687603257
2024-10-14,19.0702045685512,20.471968475225573,14.543464066385352,13.714194371051484,8.636539751583703,5.0913023518403,4.8585195549431806,4.743129781340909,4.614112114211394,4.2565649648669
2024-10-15,19.055019672219164,20.4556674063046,14.583668575209622,13.703274266914518,8.65750415545036,5.087248336681214,4.854650896088274,4.739353003081391,4.610438067933241,4.253175620117621
2024-10-16,19.055189439383827,20.45028133066557,14.584299654646097,13.70339635369579,8.661757529089623,5.0872936605770125,4.854694147700302,4.739395227468219,4.610479143776358,4.253213512997201
2024-10-17,19.0192352190128,20.468517376703208,14.59730485274721,13.715616027485963,8.633255077128846,5.09183013222262,4.859023204330119,4.743621469061731,4.614590427555882,4.257006213751621
2024-10-18,19.014313662110244,20.475167914773934,14.593527547002289,13.71206687401288,8.631021072678765,5.10444214500227,4.857765847821532,4.742393974753187,4.6133963222667,4.2559046395781985
2024-10-21,19.013168774941594,20.473935066855354,14.589477039021576,13.71124124497895,8.639694373294258,5.104134797052786,4.857473352710411,4.742108426396993,4.613118541098938,4.2556483836491426
2024-10-22,19.01340032403134,20.47415599062957,14.589654714829765,13.711408225321215,8.639799590546128,5.104196957010455,4.856343088435519,4.742166177469559,4.613174721287088,4.255700210439363
2024-10-24,19.011612654598682,20.48242600632778,14.588282972830841,13.71011905742145,8.638987263168115,5.103717052484025,4.855093615200704,4.7417203116393765,4.612740983433983,4.255300082895046
2024-10-28,19.01283085096872,20.482117917503835,14.588063541453764,13.709912835050368,8.638857318823378,5.103640284322677,4.85502058673808,4.7416489884946555,4.6126716003470225,4.2552360762975034
2024-10-29,19.011612654598682,20.48242600632778,14.588280354435762,13.710121675816527,8.638987263168115,5.103717052484025,4.855093615200704,4.7417203116393765,4.612740983433983,4.255300082895046
2024-10-30,19.051214193417763,20.485651068346343,14.588134290182953,13.697378102159943,8.630957314703059,5.098973141691795,4.850580800175579,4.7373128772285735,4.608453435455118,4.251344776638874
2024-10-31,19.045383960901056,20.50998480046335,14.583669891534484,13.693186301133819,8.628315987621454,5.097412705768357,4.8490963796226945,4.735863119995347,4.607043113005412,4.250043739954027
2024-11-01,19.066594379941193,20.504611105998357,14.579848914242799,13.689598633948771,8.626055335830829,5.0960771641426925,4.847825897824249,4.734622305744023,4.605836050088634,4.248930212238451
2024-11-04,19.13174833692276,20.483007871037977,14.572823166129547,13.67517555543859,8.628747630668956,5.09070804244689,4.842718328537695,4.729634005425089,4.600983436309972,4.244453627082519
2024-11-05,19.23086682401941,20.44530393612124,14.549695402633244,13.648268096053004,8.663623937177094,5.080691496820787,4.833189730808715,4.72032791393151,4.591930479406832,4.236102183028165
2024-11-06,19.342170377858032,20.501128211270238,14.569661618611244,13.666997303846737,8.67551283119824,5.087663614170045,4.839822207115436,4.726805512534673,4.598231881131792,3.9920064422635604
2024-11-07,19.351080854574736,20.51228054500506,14.58154144056445,13.674431963711045,8.627444957308791,5.090431233686932,4.842455004291997,4.729376830173006,4.600733256470749,3.990223914213236
2024-11-11,19.352335641696016,20.511608099607297,14.581063420072654,13.673983680604701,8.628551219645239,5.09026435623768,4.842296256142353,4.72922178901721,4.600582432582696,3.9900931043941497
2024-11-12,19.416465670561987,20.4863815579311,14.568896279514828,13.661792541313982,8.634736909765909,5.085726094145011,4.837979071807164,4.725005417043008,4.596480749959396,3.986535707957617
2024-11-13,19.526732048230084,20.444387043250785,14.571686653267488,13.64055185712866,8.621312044824574,5.077541917749744,4.830457219513718,4.717659210640455,4.589334367398061,3.980337637996433
2024-11-14,19.592069291407803,20.42778799213899,14.55985572035515,13.62947692409249,8.614312294771906,5.0734193985645675,4.8265353114559995,4.713828884683517,4.58560822997108,3.977105952558493
2024-11-15,19.611402496276238,20.447945873595348,14.574223200855021,13.642926318625747,8.624198725813912,5.078425784319795,4.831298075133139,4.718480431091752,4.590133249867538,3.8809658444215045
2024-11-18,19.557159979261762,20.394153797218355,14.80773526922199,13.605191808658612,8.600345345301733,5.064379537649521,4.817935350662405,4.705429745139304,4.57743755505673,3.8702316118295923
2024-11-20,19.45697303208843,20.419553547010878,14.826177454888132,13.622136295360793,8.611056582554918,5.070686932130787,4.823935813032168,4.711290088224935,4.583138491204677,3.8750517635042843
2024-11-21,19.47925835857231,20.4139036920876,14.822075222608957,13.618367207381631,8.608674002528593,5.069283931547942,4.822601085637659,4.709986528603093,4.581870389651478,3.873979581380734
2024-11-22,19.49027713793017,20.423154659962346,14.829364256972125,13.625064295680941,8.596298008043863,5.0717768472981835,4.824972690457168,4.712302753095374,4.584123610621966,3.84266573993786
2024-11-25,19.491267122939345,20.41877126235593,14.830201751157338,13.62583377655167,8.59678348735851,5.072063277892558,4.82524518268961,4.712568882248741,4.584382500807795,3.842882755998506
2024-11-26,19.6025533350835,20.39054665082347,14.80970214919813,13.60699895734499,8.584900261319012,5.065052228410335,4.818575306766109,4.706054757362752,4.57804556634984,3.8375707873418605
2024-11-27,19.602282375191706,20.39026479874942,14.810879707728047,13.606810872104147,8.584781594959273,5.064982215796146,4.818508701124413,4.705989707057006,4.5779822854746355,3.837517741815212
