date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-08-27,22.12652876597223,19.05873930344121,16.2920537000315,16.71267765954786,2.261047329495941,10.749650607832253,3.9918395113614946,1.5960812290361892,4.97699264659697,2.234389246684353
2024-08-28,22.122992715301503,19.072809040864396,16.288746398266028,16.713513355462485,2.0106506473823282,10.75154613858174,3.9911076800374334,1.8456617056057532,4.973419326165504,2.229552992332832
2024-08-29,22.12287369336631,19.061983202186685,16.304413334503444,16.720353288881938,2.0116850260604657,10.757402273921421,3.993210905120808,1.8509862778656194,4.968329874350082,2.208762123743228
2024-08-30,22.06476831212676,19.037772713569286,16.295459005769384,16.718678393167572,2.010177973813674,10.749905462379303,3.990469211157847,1.9745080277048073,4.947582837022925,2.2106780632884444
2024-09-02,22.091344014125447,19.028129958004882,16.306027240308683,16.666741332395045,2.0163765362042576,10.757852311448929,3.993344917631093,1.9763934386518534,4.943223380983383,2.220566870246425
2024-09-03,22.11001746096673,19.046381065149877,16.272014278762747,16.61291767737863,2.013424928979369,10.764598841195571,3.9875358593082852,1.9719890649164948,4.901473154952548,2.319647668389747
2024-09-04,22.110680125487217,19.07616647805402,16.281587523820303,16.675400543817965,2.0087361921368325,10.743170742616405,3.989637479592218,1.9875426893306885,4.918479384854335,2.2085988402900205
2024-09-05,22.08890826378678,19.012361158953897,16.28739709845301,16.710053461143794,2.0055919479427127,10.746308191945104,3.989710603930926,2.0352392887264514,4.929465471855894,2.194964513261431
2024-09-09,21.982948935926796,19.028008291546218,16.31881588164444,16.72198420967422,2.0073374868483222,10.756977820939985,3.993382821410021,2.0799527529508812,4.956417231643568,2.1541745674155512
2024-09-10,21.998129347398063,19.055376773281044,16.32561827848269,16.68595696160046,1.9834100248275006,10.764385438653537,3.995583988153397,2.0889509416418037,4.965489392197855,2.1370988537636504
2024-09-11,21.98238688591091,18.95716470549241,16.344292574960313,16.82077359649355,1.9853898476435823,10.775943951938725,4.00061124570279,2.089771910876545,4.986104502198124,2.0575607787830528
2024-09-12,21.984760940775953,18.91205844850195,16.345593151586392,16.884733234352744,1.9848685560353252,10.77671894486776,4.002122175518351,2.0912410379038753,4.993710248826569,2.024193261631081
2024-09-13,21.967275341796665,18.93483946502685,16.348102109824193,16.855529423668855,1.9877197024259372,10.780782841444546,4.003679668364992,2.0926177910291797,5.010781392647658,2.0186722637711245
2024-09-16,21.92487322154049,18.942094136731892,16.35737906256717,16.825707899799113,1.987111502115683,10.785125851327908,4.0046902481035875,2.0949648149033364,5.018404380654324,2.0596488822564987
2024-09-17,21.91079970322708,18.891025916958913,16.360332842563587,16.80598314492106,1.9864727535792488,10.788547399712696,4.005928155946998,2.095612398914926,5.021729881070839,2.1335678031046537
2024-09-19,21.914259937162612,18.894009257130893,16.363066909361955,16.78075998981006,1.9941677620075415,10.790451677352968,4.005056957146945,2.095943345719089,5.022673314059381,2.139610850248557
2024-09-20,21.921477445693306,18.90023203961971,16.368155255563625,16.761400119378216,1.9948245454387499,10.799772114824423,4.006376031249243,2.096708865405763,5.019912348499746,2.1311412343272216
2024-09-23,21.941372558201756,18.785921556623457,16.382372176908,16.810695899037867,1.987623052442535,10.798258832015769,4.007629163673497,2.133772261070886,5.0204359792977975,2.1319185207284392
2024-09-24,21.862885233662077,18.783954951111905,16.389383337052223,16.855224670725207,1.989674409104373,10.806022157420857,4.009715953627337,2.1344433736353174,5.028839270677924,2.1398566429827763
2024-09-25,21.843054193210865,18.71554403090891,16.435344740622142,16.83126911655302,1.9956460541181595,10.841172706988374,4.021750385075826,2.1406104115043516,5.048319283320099,2.1272890776982543
2024-09-26,21.805839824483915,18.547099677468644,16.433852674732876,16.808493491496016,1.9968639675188142,10.843167598475992,4.023625561524876,2.141639767365905,5.01856291072513,2.38085452620783
2024-09-27,21.760939907391517,18.378754880166703,16.423698859501645,16.793128225583196,2.00009205257939,10.862840542520336,4.0302057384684415,2.1482676310639803,4.985922297674759,2.6161498650500272
2024-09-30,21.76347615271724,18.285095179446007,16.449972497571615,16.706181933903704,2.002898015908143,10.873248208865753,4.034719417758977,2.141576623821618,4.974796796597039,2.7680351734099036
2024-10-02,21.913712160326416,18.061432564848086,16.43622470956915,16.617719855320388,2.106339512905828,10.857741227698758,4.031966585469346,2.1663851764729847,4.897271634005836,2.911206573383207
2024-10-03,22.209344251055228,18.239012479822573,16.369793257474036,16.488733856823785,2.134960920490779,10.825175122119528,4.022534038440983,1.9492861690326608,4.786564911252538,2.974594993487894
2024-10-04,22.173084027413243,18.209234442972345,16.30232593936286,16.548285445687096,2.1355730523651295,10.79193979029937,4.017650990577455,1.9260295164319394,4.782070864171413,3.11380593071915
2024-10-07,22.12758289589674,18.171867481742225,16.28382580685923,16.548324398833252,2.1264615377141407,10.815805571858174,4.010196694006591,1.9435275623720258,4.769217641452412,3.2031904092652095
2024-10-08,22.18453732518856,18.21864025156794,16.246306622239608,16.850266830203537,2.195961302535133,10.863756668556105,4.026630712851006,1.9589055576906327,4.459601031869407,2.995393697298065
2024-10-09,22.178099185031495,18.213353048247384,16.214797520222962,17.1186960905043,2.256316932033955,10.94234940877323,4.165950038878936,1.8213066842207577,4.401534774683345,2.687596317403633
2024-10-10,23.376381804837816,18.018314389566907,16.005918565089214,16.76992903401951,2.26346053090687,10.795750146287713,4.1202420578695955,1.8752402749007375,4.3977160090762775,2.3770471874453647
2024-10-14,23.96293735198167,17.85882733228344,15.90553586606111,16.287291529808787,2.3418797105958378,10.63730761221512,4.119954441625097,2.197746702820231,4.469806126446825,2.218713326161885
