date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,ICBC (ASIA) SECURITIES LTD,THE BANK OF EAST ASIA LTD,CHINA CONSTRUCTION BANK (ASIA),STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2024-06-27,31.849883759548327,19.993357688475587,19.428761208900696,2.656924609764198,0.631019594818997,2.9226170707406176,7.804716041182331,6.04450348721355,2.258385918299568,6.409830621056127
2024-06-28,31.872509960159363,19.9867197875166,19.42231075697211,2.6560424966799467,0.6308100929614874,2.921646746347941,7.802124833997344,6.042496679946879,2.257636122177955,6.4077025232403715
2024-07-02,30.70091975895972,19.156359023152554,19.029495718363464,2.537266095781795,0.9197589597209007,5.962575325087219,7.453219156359022,5.7722803679035835,2.3469711385981604,6.12115445607358
2024-07-03,30.405833861762844,19.27710843373494,19.023462270133166,2.6632847178186427,0.9194673430564362,5.960684844641725,7.450856055802156,5.7704502219403935,2.4096385542168677,6.119213696892835
2024-07-04,30.759412890874284,18.60242501595405,19.14486279514997,2.6802807913209956,0.9253350350989151,5.998723675813657,7.49840459476707,5.8072750478621575,2.4250159540523293,6.158264199106573
2024-07-05,31.001589825119236,18.537360890302068,19.07790143084261,2.670906200317965,0.9220985691573927,5.977742448330684,7.472178060413355,5.786963434022257,2.416534181240064,6.136724960254372
2024-07-08,31.07469271982351,18.373778758272927,19.06712890009455,2.9624960605105577,0.9139615505830444,5.924992121021115,7.4062401512763945,5.735896627797037,2.4582414119130163,6.082571698707848
2024-07-09,31.75148298470184,18.201685919450515,18.888541991882608,2.8098657508585703,0.9054011863877615,5.869497346237902,7.336871682797377,5.682172962847331,2.528879175772713,6.0256009990633785
2024-07-10,30.713640469738028,17.55495332731105,21.077988557663353,2.7702499247214694,0.8732309545317676,6.052393857271906,7.0761818729298405,5.480277024992472,2.5293586269196027,5.871725383920506
2024-07-11,30.630630630630627,17.687687687687685,21.02102102102102,2.7627627627627627,0.8708708708708709,6.036036036036037,7.057057057057057,5.465465465465465,2.5225225225225225,5.9459459459459465
2024-07-12,30.502392344497608,17.613636363636363,21.32177033492823,2.751196172248804,0.8672248803827751,6.010765550239235,7.057416267942583,5.442583732057416,2.511961722488038,5.921052631578947
2024-07-15,30.36680697534576,17.708959711365,21.136500300661456,2.7660853878532774,0.8719182200841853,6.043295249549008,7.0956103427540596,5.472038484666266,2.5856885147324116,5.9530968129885755
2024-07-16,30.785824345146377,17.842835130970723,19.815100154083204,2.8351309707241907,0.8936825885978429,6.194144838212635,7.2727272727272725,5.608628659476117,2.650231124807396,6.101694915254238
2024-07-17,30.300272975432215,17.561419472247497,19.502578101304216,2.7904155292690325,0.8795875037913254,6.096451319381256,7.158022444646648,5.520169851380043,4.124962086745526,6.066120715802245
2024-07-18,30.272727272727273,17.575757575757574,19.484848484848484,2.7878787878787876,0.8787878787878787,6.090909090909091,7.151515151515151,5.515151515151516,4.121212121212121,6.121212121212121
2024-07-22,30.17607771706132,17.60777170613236,19.520340012143294,2.792956891317547,0.8803885853066181,6.10200364298725,7.1341833636915615,5.5251973284760165,4.128718882817243,6.132361870066788
2024-07-23,30.19951632406288,17.533252720677147,19.588875453446192,2.81136638452237,0.8766626360338573,6.076178960096735,7.103990326481258,5.562273276904474,4.141475211608222,6.106408706166868
2024-07-24,30.217785843920147,17.543859649122805,19.600725952813068,2.813067150635209,0.8771929824561403,6.0798548094373865,7.1082879612825165,5.565638233514822,4.083484573502722,6.110102843315184
2024-07-25,30.181268882175228,17.522658610271904,19.72809667673716,2.7794561933534743,0.8761329305135951,6.072507552870091,7.099697885196375,5.5589123867069485,4.078549848942599,6.102719033232629
2024-07-26,30.165912518853695,17.49622926093514,19.698340874811464,2.77526395173454,0.8748114630467572,6.0633484162895925,7.088989441930618,5.671191553544495,4.072398190045249,6.093514328808446
2024-07-29,30.930843303180623,16.982783775897285,20.455208637292092,2.684563758389262,0.8462211847096587,5.865188211263496,6.85730960023344,5.485847680186752,3.9976655967318355,5.894368252115553
2024-07-30,30.903790087463555,16.96793002915452,20.43731778425656,2.7696793002915454,0.8454810495626822,5.860058309037901,6.851311953352769,5.481049562682216,3.9941690962099123,5.889212827988338
2024-07-31,30.98714953271028,16.99766355140187,20.327102803738317,2.7161214953271027,0.8469626168224298,5.8703271028037385,6.863317757009346,5.490654205607477,4.001168224299065,5.899532710280374
2024-08-01,31.005260081823494,17.416715371127996,19.871420222092343,2.7177089421391,0.847457627118644,5.8737580362361195,6.8673290473407365,5.493863237872589,4.003506721215663,5.902980713033314
2024-08-02,30.809761508596782,18.302828618968388,19.27343316694398,2.579034941763727,0.8874098724348309,5.906821963394343,6.5169162506932885,6.045479755962285,3.9101497504159735,5.7681641708264
2024-08-05,31.483457844183565,18.329775880469583,19.2102454642476,2.5346851654215583,0.8537886872998933,5.869797225186766,6.270010672358592,6.136606189967983,3.7620064034151546,5.549626467449306
2024-08-06,31.596509240246405,18.326488706365502,18.968172484599588,2.7977412731006157,0.9240246406570842,6.391170431211498,6.03182751540041,5.87782340862423,3.747433264887064,5.338809034907597
2024-08-07,32.30527966544694,18.531102979613173,19.602718243596446,2.953476215368531,1.1761630946157868,6.2467328802927335,3.5807631991636177,5.985363303711448,3.8421327757449033,5.776267642446419
2024-08-08,32.74565724656468,18.382162302307492,19.44516463572725,2.929738138449572,1.166709878143635,6.30023334197563,3.551983406792844,5.937256935442053,3.8112522686025407,5.729841845994296
2024-08-09,32.44078269824923,18.511843460350157,19.824922760041193,2.909371781668383,1.1585993820803295,6.256436663233779,3.5272914521112253,5.895983522142122,3.7847579814624095,5.690010298661174
2024-08-12,32.49097472924188,18.87570912841671,19.855595667870034,2.9138731304796286,1.1603919546157815,6.266116554925219,2.733367715317174,6.214543579164518,3.790613718411552,5.698813821557504
2024-08-13,32.233307751343055,18.726016884113584,20.465592223074953,2.8907649015093373,1.1511895625479662,6.216423637759018,2.7116909695574316,6.139677666922486,3.8117165515477107,5.653619851624456
2024-08-14,32.598102077455756,18.825339830725827,20.389843549628107,2.8981790202616056,1.1541420877147985,6.2323672736599125,2.718645806617081,5.8733008463708645,3.8214926904334443,5.488586817132598
2024-08-15,32.6348070534117,18.783542039355993,20.316892409915667,2.8878098645540504,1.1500127779197546,6.337848198313314,2.7089189879887554,5.852287247636085,3.8078200868898544,5.520061334014822
2024-08-16,32.729559748427675,18.49056603773585,20.0,2.842767295597484,1.1320754716981132,7.194968553459119,2.666666666666667,5.761006289308176,3.748427672955975,5.433962264150943
2024-08-19,32.31495280675609,19.523099850968702,19.746646795827125,2.80675608544461,1.1177347242921014,7.103825136612022,2.6328862394436165,5.6880278191753595,3.700943864878291,5.365126676602086
2024-08-20,32.26686507936508,19.221230158730158,19.717261904761905,3.1746031746031744,1.1160714285714286,7.093253968253968,2.628968253968254,5.729166666666666,3.695436507936508,5.357142857142857
2024-08-21,32.487059403500126,19.37392161695834,19.546462903623368,3.1550406704461422,1.1091939857037219,7.0495439980281,2.6127680552132118,5.693862459945772,3.6480157752033526,5.324131131377865
2024-08-23,32.85400926151596,19.156714599073847,19.839142091152816,3.1196685352181333,1.096758469412625,6.970509383378016,2.5834755057275163,5.630026809651475,3.6071167438459666,5.142578601023641
2024-08-26,32.80909750786354,19.162835712557463,20.033873699491895,3.0970239535446407,1.0887974836680379,6.919912896201306,2.5647229615291556,5.589160416162594,3.5809339462859904,5.153641422695379
2024-08-28,33.02685700459714,18.70312121945318,20.033873699491895,3.0970239535446407,1.3307524800387127,6.919912896201306,2.5647229615291556,5.589160416162594,3.5809339462859904,5.153641422695379
2024-08-29,33.382280959373475,18.330885952031327,20.26431718061674,2.7655408712677434,1.1013215859030838,6.999510523739598,2.594224180127264,5.65345080763583,3.622124326970142,5.286343612334802
2024-08-30,33.12039312039312,18.4029484029484,20.343980343980345,2.7764127764127764,1.1056511056511056,7.027027027027027,2.6044226044226044,5.675675675675676,3.6363636363636362,5.3071253071253075
2024-09-03,33.145516903478686,18.079372856442923,20.651641352278293,2.768250857422832,1.1024007839294463,7.006369426751593,2.596766291033807,5.6589906908378245,3.6256736893679564,5.365017148456639
2024-09-04,33.64734299516908,18.019323671497585,20.483091787439616,2.8502415458937196,1.0869565217391304,6.908212560386473,2.560386473429952,5.579710144927536,3.5748792270531404,5.289855072463768
2024-09-05,33.61486486486486,18.001930501930502,20.463320463320464,2.8474903474903472,1.085907335907336,6.94980694980695,2.557915057915058,5.574324324324325,3.571428571428571,5.333011583011583
2024-09-09,33.606755126658626,17.997587454764776,20.4583835946924,2.8468033775633295,1.0856453558504222,6.9722557297949335,2.55729794933655,5.572979493365501,3.5705669481302778,5.331724969843185
2024-09-10,33.685474189675865,17.911164465786314,20.600240096038416,2.8331332533013205,1.0804321728691477,6.938775510204081,2.545018007202881,5.546218487394958,3.5534213685474185,5.3061224489795915
2024-09-11,33.78539138710445,17.749226742802758,20.41399000713776,2.807518439210088,1.070663811563169,7.3756840352129425,2.5220080894599093,5.496074232690935,3.5212943135855346,5.258148941232453
2024-09-12,35.28212100611829,17.357806480852027,19.986403806934057,3.081803761613415,1.0197144799456153,7.251302968502153,2.4019941083163383,5.234534330387492,3.376387944708815,5.007931112621799
2024-09-13,35.16187050359712,17.828237410071942,19.87410071942446,3.0575539568345325,1.0116906474820144,7.059352517985612,2.383093525179856,5.305755395683454,3.3498201438848922,4.968525179856115
2024-09-17,35.26504941599281,17.767295597484274,19.85624438454627,3.054806828391734,1.0107816711590296,7.053009883198562,2.380952380952381,5.300988319856245,3.3468104222821204,4.964061096136567
2024-09-19,35.722234587135546,17.60516358780325,19.675050077898952,3.0269307812152237,1.0015579790785667,6.988649009570443,2.3592254618295128,5.252615179167594,3.3162697529490317,5.052303583351881
2024-09-20,35.60197663971249,17.654986522911052,19.85624438454627,2.7178796046720572,1.0107816711590296,7.053009883198562,2.380952380952381,5.300988319856245,3.324348607367475,5.098831985624439
2024-09-23,35.486033519553075,17.564245810055866,19.955307262569832,2.7486033519553073,1.005586592178771,6.972067039106145,2.368715083798883,5.273743016759776,3.3296089385474863,5.29608938547486
2024-09-24,35.54417983529935,17.760961495659917,19.8085911417761,2.7375918094814153,1.0015579790785667,6.9441353216113955,2.3592254618295128,5.252615179167594,3.3162697529490317,5.274872023147117
2024-09-25,35.63345906367872,17.70579099179055,19.747060128688705,2.729088085200799,0.9984468604393165,6.922564899045929,2.3518970490348345,5.236299090303972,3.305968493454626,5.3694253383625465
2024-09-26,35.02119116662949,17.80057996877091,20.521971893821103,2.476020521971894,1.204550524202543,6.959625250948026,2.27526210127147,5.152799464644212,3.301360695962525,5.286638411777828
2024-09-27,34.590909090909086,18.022727272727273,20.227272727272727,2.5227272727272725,1.2272727272727273,7.090909090909091,2.3181818181818183,5.25,3.3636363636363638,5.386363636363637
2024-09-30,34.94031221303949,18.20477502295684,22.199265381083563,2.5482093663911844,1.0330578512396695,4.591368227731864,2.3415977961432506,5.303030303030303,3.3976124885215793,5.440771349862259
2024-10-02,35.22332793334876,18.35223327933349,20.527655635269614,2.5688498032862763,2.198565146956723,4.628558204119416,2.3605646841009027,5.230270770654942,3.4251330710483683,5.484841471881509
2024-10-03,40.96361455417833,15.853658536585366,17.69292283086765,2.279088364654138,4.898040783686525,4.038384646141544,2.039184326269492,4.518192722910835,3.0987604958016792,4.618152738904438
2024-10-04,41.08356657337065,15.893642542982809,17.55297880847661,2.2191123550579768,4.898040783686525,4.038384646141544,2.039184326269492,4.518192722910835,3.0987604958016792,4.65813674530188
2024-10-07,41.29958142316125,15.846123181183975,17.679888379509666,2.3918676499900338,4.883396452062986,4.02631054414989,2.0330875024915285,4.504684074147898,2.6908511062387883,4.644209687063983
2024-10-08,41.378621378621375,15.484515484515486,18.2017982017982,2.277722277722278,4.895104895104895,4.035964035964036,2.0379620379620382,4.5754245754245755,2.697302697302697,4.415584415584416
2024-10-09,41.75494703178093,15.490705576654006,17.389566260243853,2.218668798720768,4.897061762942235,4.037577453527883,2.038776733959624,4.577253647811314,3.1780931441135323,4.417349590245853
2024-10-10,39.97071742313324,14.421669106881405,19.49121522693997,2.1961932650073206,6.460468521229869,3.934846266471449,1.8667642752562226,4.48389458272328,3.111273792093704,4.062957540263543
2024-10-14,40.86692829111666,14.341776667855868,19.211559043881554,2.1405636817695326,6.457367106671423,3.7995005351409206,1.8194791295041028,4.370317516946129,3.0324652158401713,3.9600428112736354
2024-10-15,41.17231638418079,14.194915254237289,19.08545197740113,2.11864406779661,6.391242937853107,3.7605932203389827,1.977401129943503,4.325564971751413,3.001412429378531,3.972457627118644
2024-10-16,41.02022867194371,14.142480211081795,19.19085312225154,2.216358839050132,6.367634124890062,3.746701846965699,1.9700967458223397,4.309586631486368,3.0782761653474053,3.95778364116095
2024-10-17,40.71825121443442,14.070090215128383,19.56974323386537,2.272727272727273,6.280360860513532,3.695350451075642,1.9430950728660652,4.510756419153366,3.036086051353227,3.9035392088827203
2024-10-18,41.01310043668122,14.16593886462882,18.62008733624454,2.3930131004366815,6.323144104803494,4.0,1.9563318777292578,4.541484716157205,3.056768558951965,3.9301310043668125
2024-10-21,41.02250916070494,14.34304658872797,18.495899493980108,2.495201535508637,6.1594835107311114,4.030710172744722,1.954283720118653,4.536730064561159,3.053568312685395,3.908567440237306
2024-10-22,40.77201447527141,14.682061002929519,18.421506117525418,2.481475099086679,6.255385145614338,3.9806996381182147,1.9300361881785282,4.5321385490263655,3.0156815440289506,3.9290022402205755
2024-10-23,40.93486853411239,14.641691012201411,18.37085409864238,2.47465200206221,6.238185255198488,3.9697542533081283,1.9247293349372745,4.5196769204330645,3.0073895858394915,3.918199003265166
2024-10-24,42.854801704359225,13.962635201573253,17.518846279908225,2.359882005899705,6.768272697476236,3.7856440511307765,1.8354637823664373,4.310062274664045,2.8679121599475583,3.736479842674533
2024-10-25,42.73353864202962,13.007772400645257,15.70611526616806,7.713741017744537,6.056606540548468,3.3875934887813464,1.6424695703182286,3.8568705088722686,2.5516937967443907,3.3435987681478223
2024-10-28,42.21483302009542,13.661992193147318,15.599248229001011,7.604452797455544,6.27439641463062,3.3395980916582335,1.6191990747433858,3.802226398727772,2.515541419690617,3.3685123608500795
2024-10-29,42.61017429502621,13.461810967833356,15.828255632705115,7.581125123990365,6.14992206319966,3.3583675782910585,1.58707666147088,3.7267960889896554,2.4656369562136886,3.230834632280006
2024-10-30,42.00363789002379,13.222331047992164,15.628935217573808,7.485658318175458,6.072477962781587,3.3160766755281936,2.966279557856443,3.679865677906814,2.434587938995383,3.190149713166363
2024-10-31,41.38762769580023,13.40805902383655,15.692395005675369,7.548240635641316,6.1577752553916,3.362656072644722,3.0079455164585696,3.7315550510783204,2.4687854710556185,3.234960272417707
2024-11-04,41.9741055269386,13.434498120562438,15.522762077126547,7.4202979256578026,6.097730753167201,3.2994570513712933,2.9514130586106084,3.6614228038424055,2.4641514687456496,3.1741612139774467
