date,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,SHANGHAI COMMERCIAL BANK LTD,OCBC BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,DBS BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD
2024-10-15,97.32902773605687,1.9587964353659757,0.17209872834685092,0.37548813457494745,0.0,0.05319415239811756,0.0,0.02816161009312106,0.0006258135576249124,0.08260738960648843
2024-10-16,97.32737189482319,1.9600107706662158,0.1722054191479902,0.3757209145047059,0.0,0.05322712955483334,0.0,0.028179068587852945,0.0006262015241745098,0.0826586011910353
2024-10-17,97.32628360939184,1.9608088806475057,0.17227554063196931,0.3758739068333876,0.0,0.05324880346806325,0.0,0.028190543012504073,0.0006264565113889794,0.08269225950334527
2024-10-18,97.26363795825293,1.9608088806475057,0.2349211917708673,0.3758739068333876,0.0,0.05324880346806325,0.0,0.028190543012504073,0.0006264565113889794,0.08269225950334527
2024-10-23,97.26372366615925,1.9607474644966891,0.23491383360583337,0.3758621337693334,0.0,0.05324713561732223,0.0,0.028189660032700004,0.0006264368896155557,0.08268966942925335
2024-10-25,97.26309722926963,1.9607474644966891,0.23491383360583337,0.3758621337693334,0.0,0.053873572506937785,0.0,0.028189660032700004,0.0006264368896155557,0.08268966942925335
2024-10-29,97.20045354030809,1.9607474644966891,0.29755752256738893,0.3758621337693334,0.0,0.053873572506937785,0.0,0.028189660032700004,0.0006264368896155557,0.08268966942925335
2024-10-31,97.19418917141192,1.9607474644966891,0.29755752256738893,0.3758621337693334,0.0,0.053873572506937785,0.0,0.028189660032700004,0.006890805785771112,0.08268966942925335
2024-11-04,97.16286732693115,1.9607474644966891,0.3288793670481667,0.3758621337693334,0.0,0.053873572506937785,0.0,0.028189660032700004,0.006890805785771112,0.08268966942925335
2024-11-08,97.12841329800229,1.9607474644966891,0.3633333959770223,0.3758621337693334,0.0,0.053873572506937785,0.0,0.028189660032700004,0.006890805785771112,0.08268966942925335
2024-11-12,97.12407147159206,1.9637121060028109,0.3638827544669745,0.3764304356554909,0.0,0.053955029110620355,0.0,0.028232282674161814,0.006901224653683999,0.08281469584420799
2024-11-18,97.18680987753463,1.9637121060028109,0.3011443485243927,0.3764304356554909,0.0,0.053955029110620355,0.0,0.028232282674161814,0.006901224653683999,0.08281469584420799
2024-11-19,97.18693341865382,1.9636258696729592,0.3011311237837126,0.3764139047296407,0.0,0.053952659677915175,0.0,0.028231042854723054,0.00690092158671008,0.08281105904052095
2024-11-21,97.19948054881147,1.9636258696729592,0.3011311237837126,0.3764139047296407,0.0,0.04140552952026048,0.0,0.028231042854723054,0.00690092158671008,0.08281105904052095
2024-11-22,97.19095113740049,1.9696063933549384,0.30204826479564545,0.3775603309945569,0.0,0.04153163640940125,0.0,0.028317024824591766,0.0069219394015668755,0.0830632728188025
2024-11-29,96.0393921278671,3.1211654028883364,0.30204826479564545,0.3775603309945569,0.0,0.04153163640940125,0.0,0.028317024824591766,0.0069219394015668755,0.0830632728188025
2024-12-09,96.03876286064877,3.1211654028883364,0.30204826479564545,0.3775603309945569,0.0,0.04216090362772552,0.0,0.028317024824591766,0.0069219394015668755,0.0830632728188025
2024-12-12,96.0135921719158,3.1211654028883364,0.30204826479564545,0.3775603309945569,0.0,0.04216090362772552,0.025170688732970455,0.028317024824591766,0.0069219394015668755,0.0830632728188025
2024-12-17,95.95066545008338,3.1211654028883364,0.30204826479564545,0.3775603309945569,0.0,0.04216090362772552,0.08809741056539659,0.028317024824591766,0.0069219394015668755,0.0830632728188025
2024-12-19,94.53863282799013,4.2869780068938175,0.5521154256779429,0.3660433761400726,0.0,0.04087484366897477,0.08541012109935027,0.027453253210505443,0.021962602568404356,0.08052954275081597
2024-12-23,94.54399180867404,4.282771398620152,0.5515736609863722,0.3656841951290865,0.0,0.040834735122747996,0.08532631219678685,0.027426314634681488,0.021941051707745192,0.08045052292839903
2024-12-27,94.54216338769838,4.282771398620152,0.5515736609863722,0.3656841951290865,0.0,0.040834735122747996,0.08532631219678685,0.027426314634681488,0.02376947268339062,0.08045052292839903
2025-01-02,94.26802246167856,4.265897708301715,0.5494005160115344,0.3642434360297465,0.2938230383973289,0.04067385035665503,0.08499013507360753,0.027318257702230987,0.025497040522082258,0.08013355592654424
2025-01-03,94.17999696463804,4.265897708301715,0.5494005160115344,0.3642434360297465,0.2938230383973289,0.1280922750037942,0.08499013507360753,0.027318257702230987,0.02610411291546517,0.08013355592654424
2025-01-07,93.57292457125513,4.872970101684626,0.5494005160115344,0.3642434360297465,0.2938230383973289,0.1268781302170284,0.08499013507360753,0.028532402488996814,0.02610411291546517,0.08013355592654424
2025-01-08,92.47776597359235,5.968128699347397,0.5494005160115344,0.3642434360297465,0.2938230383973289,0.1268781302170284,0.08499013507360753,0.028532402488996814,0.02610411291546517,0.08013355592654424
2025-01-09,92.1742297769009,5.968128699347397,0.8529367127029899,0.3642434360297465,0.2938230383973289,0.1268781302170284,0.08499013507360753,0.028532402488996814,0.02610411291546517,0.08013355592654424
2025-01-10,92.17798111696318,5.965267833305017,0.852527851265746,0.36406883328074563,0.29368219217980146,0.12681731025945972,0.08494939443217397,0.028518725273658407,0.026091599718453436,0.08009514332176403
2025-01-15,92.17793365412037,5.965304029659654,0.8525330242774706,0.3640710423960729,0.2936839741994988,0.12681807976796539,0.084949909892417,0.02851889832102571,0.026091758038385225,0.08009562932713603
2025-01-16,92.13849262452747,5.965304029659654,0.8919740538703785,0.3640710423960729,0.2936839741994988,0.12681807976796539,0.084949909892417,0.02851889832102571,0.026091758038385225,0.08009562932713603
2025-01-21,92.13729988226584,5.966209081309398,0.8921093835342098,0.364126278993555,0.2937285317214677,0.12683732051608831,0.0849627984318295,0.028523225187828474,0.02609571666120477,0.0801077813785821
2025-01-22,92.19798759543143,5.966209081309398,0.8921093835342098,0.364126278993555,0.2937285317214677,0.12683732051608831,0.0849627984318295,0.028523225187828474,0.02609571666120477,0.019420068212989597
2025-01-23,92.20177364762402,5.963313882250179,0.8916764730859286,0.3639495808513994,0.2935859952201288,0.12677577066323745,0.08492156886532652,0.028509383833359617,0.02608305329435029,0.01941064431207463
2025-01-27,92.26243191109926,5.963313882250179,0.8310182096106953,0.3639495808513994,0.2935859952201288,0.12677577066323745,0.08492156886532652,0.028509383833359617,0.02608305329435029,0.01941064431207463
2025-02-04,92.26008446191932,5.965123052279016,0.8312703266831707,0.36405999708752,0.29367506431726614,0.1268142323188195,0.08494733265375466,0.02851803310518907,0.026090966457938933,0.01941653317800107
2025-02-05,92.26243191109926,5.963313882250179,0.8310182096106953,0.3639495808513994,0.2935859952201288,0.12677577066323745,0.08492156886532652,0.028509383833359617,0.02608305329435029,0.01941064431207463
2025-02-06,92.14111538414879,5.963313882250179,0.9523347365611617,0.3639495808513994,0.2935859952201288,0.12677577066323745,0.08492156886532652,0.028509383833359617,0.02608305329435029,0.01941064431207463
2025-02-07,91.83782406677261,5.963313882250179,1.2556260539373278,0.3639495808513994,0.2935859952201288,0.12677577066323745,0.08492156886532652,0.028509383833359617,0.02608305329435029,0.01941064431207463
2025-02-11,91.65989644593726,5.9604214917120375,1.4369035637633536,0.3637730541173047,0.29344359698795913,0.1267142805175278,0.08488037929403776,0.028495555905855535,0.026070402211740173,0.019401229552922915
2025-02-12,91.47800991887861,5.9604214917120375,1.618790090822006,0.3637730541173047,0.29344359698795913,0.1267142805175278,0.08488037929403776,0.028495555905855535,0.026070402211740173,0.019401229552922915
2025-02-13,91.48043507257272,5.9604214917120375,1.618790090822006,0.3637730541173047,0.29344359698795913,0.1267142805175278,0.08488037929403776,0.028495555905855535,0.023645248517624805,0.019401229552922915
2025-03-10,91.48706569909487,5.9600240074204756,1.6126196581973822,0.36374879508211627,0.2934240280329071,0.12670583028693716,0.0848747188524938,0.028493655614765776,0.02364367168033756,0.01939993573771287
2025-03-27,91.27267592042318,5.7846765794444215,2.0300207709371634,0.35304709059776757,0.28479131974886585,0.12297806989155569,0.08237765447281242,0.027655355430158457,0.022948060888854892,0.01882917816521427
2025-04-01,91.25871451684071,5.783791734078541,2.029710251507575,0.3529930872187086,0.30004412413590237,0.12295925871451685,0.08236505368436535,0.027651125165465508,0.022944550669216062,0.018826297984997794
2025-04-14,90.67039270480953,5.783791734078541,2.618032063538756,0.3529930872187086,0.30004412413590237,0.12295925871451685,0.08236505368436535,0.027651125165465508,0.022944550669216062,0.018826297984997794
2025-05-02,90.67022803755913,5.783893817805286,2.6180782717153415,0.35299931753465275,0.30004941990445483,0.12296142894123738,0.08236650742475231,0.027651613206881132,0.02294495563975243,0.018826630268514815
