date,QUAM SECURITIES LTD,HENIK SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,IMPERIUM INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2025-03-31,78.62055,1.77,0.6740999999999999,0.6916,0.5008,0.47800000000000004,0.4524,0.39039999999999997,0.334,0.2604,84.17225
2025-04-01,78.62055,1.77,0.6737,0.6916,0.5008,0.47800000000000004,0.4524,0.3908,0.334,0.2596,84.17145000000001
2025-04-02,78.62055,1.77,0.6733,0.6916,0.5008,0.47800000000000004,0.4524,0.38839999999999997,0.334,0.2592,84.16825
2025-04-03,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4524,0.3848,0.33440000000000003,0.2572,84.16185
2025-04-07,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4524,0.3852,0.33440000000000003,0.2572,84.16225
2025-04-09,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4524,0.3852,0.3364,0.2572,84.16425
2025-04-14,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4516,0.386,0.3364,0.2572,84.16425
2025-04-17,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4516,0.3848,0.3364,0.2568,84.16265
2025-04-22,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4528,0.3916,0.3364,0.2568,84.17065000000001
2025-04-23,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4528,0.392,0.3364,0.2568,84.17105000000001
2025-04-25,78.16255,1.77,1.1305,0.6916,0.5004,0.47800000000000004,0.4528,0.3912,0.3364,0.2568,84.17025
2025-04-28,78.16255,1.77,1.1357000000000002,0.6916,0.5004,0.47800000000000004,0.4528,0.3912,0.3364,0.25639999999999996,84.17505
