date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,DEUTSCHE BANK AG,CMB WING LUNG BANK LTD,HANG SENG BANK LTD,CHONG HING SECURITIES LTD
2025-03-14,43.14565369729533,18.006316377354718,7.053742375295366,6.244589586977589,5.941950020709527,5.668361239471625,5.526126162862148,5.268251164143469,3.145009375890236
2025-03-17,43.13593572291951,18.036046167618498,7.052153615321124,6.24318307771435,5.929349853827167,5.6670845178425004,5.524881477758406,5.267064561891996,3.1443010051064486
2025-03-18,43.13885065554434,18.03050741207554,7.052630168160517,6.24360496396142,5.929750532635759,5.667467473938662,5.525254824412372,5.267420486437765,3.1445134828336254
2025-03-19,43.12816449478373,18.021537058741334,7.05088312254811,6.242058326409499,5.957557106579695,5.666063554557137,5.523886133304478,5.266115664884654,3.1437345381913637
2025-03-20,43.129135745168,18.019690895924843,7.05104190910957,6.242198898159286,5.957691271334835,5.66619115484964,5.524010531747874,5.266234258312477,3.1438053353934716
2025-03-21,43.130107039298565,18.017844649954952,7.051200702822968,6.242339476240595,5.957825442132917,5.666318760889415,5.524134935794325,5.266352857081891,3.143876135784371
2025-03-24,43.11457158110964,18.056379606519933,7.048660861370671,6.240090986482713,5.957930683365531,5.664277753708173,5.510888897818844,5.264455917560159,3.142743712064343
2025-03-25,43.132414038202846,18.005295327333073,7.051577866558742,6.242673374561754,5.964900664190619,5.666621848270133,5.5131695142113735,5.279303067177371,3.1440442994940927
2025-03-26,43.123673030715096,17.999394736504346,7.050148827718545,6.2796875777548555,5.959188397495092,5.665473477952579,5.500793620234535,5.278233189020322,3.1434071426046284
2025-03-27,43.15744261606475,17.905885794149317,7.055669707222383,6.293619069552994,5.984136348619941,5.66991003626763,5.505101219902983,5.282366504520721,3.1458687036992803
2025-03-31,8.47053715821559,3.515834190940169,1.3848205270827727,1.2352523911706215,1.1745100318327382,1.1128366449606775,1.0804895196817894,1.036773243445168,0.6174415381052542
2025-04-01,43.146509088660274,17.9131660565205,7.053882220443169,6.292024641051229,5.996137824883262,5.668473618514289,5.503706554894962,5.28102826723332,3.145071727798998
2025-04-02,43.16197030019942,17.876989714341608,7.056409923552555,6.298786786551262,6.000540217648891,5.670504871368138,5.505678764769921,5.282920682098592,3.1461987394696154
2025-04-03,43.157107089743654,17.881735861531475,7.05561485311713,6.298077080169789,6.002117585843971,5.669865955711876,5.5050584206487265,5.282325436911232,3.148097716322143
2025-04-07,43.1503004359439,17.881168704101942,7.054502055460192,6.297083759876106,6.014689631763329,5.668971715637551,5.504190173693737,5.28149231896308,3.1476012045601687
2025-04-08,43.14252403161406,17.875693510430775,7.053230716448073,6.295948920282386,6.029374644705611,5.667950072317579,5.503198226757876,5.280540505897536,3.1515393715461046
2025-04-09,43.02718006884071,17.8885623580586,7.034373507709109,6.279116346987604,6.219949874191207,5.652796489238768,5.488485116997852,5.266422684068447,3.1431135539077113
2025-04-10,43.01365072616446,17.891921447767334,7.0321616395470254,6.279387939157764,6.238207906049782,5.651019040178438,5.486759333532552,5.2647667252755,3.142125242327145
2025-04-11,43.00978676228589,17.90154308507646,7.031529932679445,6.276578077100019,6.237647520925314,5.650511402880053,5.486266451865517,5.2642937854503025,3.141842981736999
2025-04-14,42.83087591907726,17.84720469570999,7.002280381728275,6.693283234190273,6.164735187554771,5.627006572101962,5.46344484239334,5.242395531332968,3.128773635911165
2025-04-15,42.82704472169544,17.84337203772843,7.00165403174851,6.692684523828825,6.175364934102047,5.626503239578779,5.462956140373436,5.241926602047654,3.128493768896891
2025-04-16,42.822256688699696,17.8615010328577,7.000871251831133,6.694172272189671,6.163494604175189,5.625874200537285,5.462345385780763,5.241340558399419,3.1281440055291454
2025-04-17,42.8227641694696,17.875128780328012,7.000954218209077,6.692015591713115,6.1635676469157845,5.6259408720112205,5.462410119296841,5.229037525315851,3.128181076740498
2025-04-22,42.81020037732812,17.890002593013172,6.998900204758626,6.690052217920403,6.170980158978532,5.624290274412324,5.460807500067061,5.227503375387834,3.127263298133925
2025-04-24,42.79871993134827,17.894144043479425,6.997023304043122,6.688258141218747,6.1872033360448375,5.62278200395105,5.4593430709133,5.226101511589448,3.1264246574117944
2025-04-28,42.73282667582994,18.036174096205425,6.986250630346791,6.6779608448655186,6.162058255200082,5.614125123280213,5.450937822146258,5.218055363414449,3.1216111887113254
2025-04-29,42.733780201536966,18.041039280964664,6.986406519158507,6.680341220467873,6.1510389239461265,5.614250394951758,5.451059452512072,5.218171797320577,3.1239122091414595
2025-04-30,8.47053715821559,3.5760303179717767,1.3848205270827727,1.3316723448288916,1.2196792417747147,1.1128366449606775,1.0800472263163845,1.034327361134479,0.6192107115668738
2025-05-02,42.71376509369578,18.030359126249536,6.983134314377095,6.726279423506688,6.148157978080407,5.611620863312561,5.446276033419126,5.21572777596874,3.1246793913900697
