date,SDICS INTERNATIONAL SECURITIES (HONG,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-10-17,25.146546518784586,23.488898368567963,20.886706438553958,18.280605409902105,5.3742690713304935,3.013460945876558,1.544107183429039,0.3248870372614192,0.9305190601700686,1.00999996612381
2024-10-18,25.14981110473259,23.491588704079263,20.878508803838855,18.30103541968599,5.318251435481351,3.0094048399323055,1.6093933165570582,0.32492424867592623,0.911848222771835,1.0052339042448293
2024-10-21,25.19648364592945,23.53518394767791,21.036366980972808,18.34121985098379,5.390488313183626,2.9993352150776786,1.2773220106778187,0.324718521435126,0.8937268840376761,1.005154630024108
2024-10-22,25.183941684082043,23.523828462706007,21.190056986659357,18.25875640912314,5.378841912971243,2.997349183061758,1.2610764000772576,0.32436938967617546,0.8824025244608383,0.9993770471821807
2024-10-23,25.071269662546968,23.490480198923468,21.206218574928666,18.3370280758384,5.390454439484997,2.991024424048987,1.3150771990830692,0.3229101864937244,0.8782303768720227,0.9973068617796945
2024-10-24,24.988392787404543,23.494413284899593,21.17442035669801,18.424380631921974,5.386340097352575,2.991044676443888,1.3405972398041817,0.3229642523755323,0.8815105709999947,0.9959361020997051
2024-10-25,24.83392655442409,23.49765060480588,21.137601120156987,18.375156434512167,5.553527340488288,2.9901495548755586,1.4400916782892914,0.3210094139753643,0.8587357475665078,0.9921515509058658
2024-10-28,24.82562353929542,23.489794362337246,21.14083478597997,18.46184042355201,5.651642577248952,2.988899989501978,1.2644668024638408,0.32070990721524917,0.8644446510336243,0.9917429613717101
2024-10-29,24.85953812517608,23.498236484528345,21.144626172442727,18.342930066822298,5.685933137134926,2.9896665877378052,1.2967371134077719,0.3208251688553829,0.8707342729984422,0.990772870896222
2024-10-30,24.904044546250713,23.53733875616235,21.23336533648015,18.053659035586897,5.772298304224903,2.997414539055407,1.3038993549739075,0.3214168090841998,0.8817153817948749,0.9948479363865994
2024-10-31,23.593931186652494,22.291745521001012,20.107035385429025,17.006367279590865,5.587143852476102,2.8412355775398854,1.2328176031514564,0.30477222527032344,0.8316993470769288,0.9424560285508593
2024-11-01,24.869057433770195,23.50427169683291,21.324375389829477,17.84367675379214,5.950699154077689,2.9948188476948485,1.3343807832265262,0.31981146769572905,0.873284720249302,0.9856237528311848
2024-11-04,24.848441521813776,23.506598755733023,21.433622747729956,17.901609573371584,5.8090118672079,2.993615276074411,1.3247221292748839,0.3180738104533649,0.8777560180725573,0.9865483002685406
2024-11-05,24.862007863710367,23.51914125380859,21.490662713389998,17.866150306478616,5.779630896975092,2.9965210462054097,1.2928955068911574,0.3182435262083729,0.88765294803304,0.9870939382993539
2024-11-06,24.8923524913667,23.54784688321937,21.51619354957713,17.811303341388815,5.730055733738911,3.000814127267757,1.31338267041561,0.31934477258777516,0.8956141281407151,0.9730923022972117
2024-11-07,24.905479007458496,23.56026439944838,21.415490358468524,17.860458149144716,5.722707071704217,3.0047674553615336,1.3326075233850865,0.31812532628109474,0.9035653656539381,0.9765353430940144
2024-11-08,24.92739606750816,23.57541430726769,21.369622482480672,17.95060296339181,5.7106093115656655,3.010518637580275,1.2345362002615434,0.31902425935730105,0.9136168133601741,0.9886589572267129
2024-11-11,24.91539807996054,23.56408528511899,21.428467851970588,17.876311587084075,5.698861924579212,3.0102479564676785,1.2788567157161423,0.3188709541872147,0.9176311775938963,0.9912684673216654
2024-11-12,24.91485970912713,23.563576113393424,21.399130779491742,17.884950904588738,5.721024567255428,3.012978273270479,1.2589657403257677,0.3189026207563118,0.9312025928178049,0.9944086989731747
2024-11-13,24.91676553161445,23.565305635133402,21.30013813194856,17.81793213402664,5.79295316272718,3.0154358739808953,1.306168390368339,0.31869467031066434,0.9446511047314955,1.0219553651583753
2024-11-14,24.905259742238293,23.554241653031966,21.41364371304668,17.676726765023904,5.907322263381672,3.0172768698344132,1.2318774257424168,0.31885337376062656,0.9628231060801514,1.0119750878598777
2024-11-15,24.892452396243353,23.542165490143596,21.612723773531584,17.441866774161994,5.974769026009526,3.0151906207959467,1.2260835177378266,0.31857433389176,0.9642940765593087,1.0118799909251077
2024-11-18,24.768405806162484,23.424847786540692,21.58495768977531,17.791215305294113,6.0466453684998225,3.0042279677818757,1.1171234755963355,0.31725509004141206,0.9601978084604825,0.9851237018474717
2024-11-19,24.753574299212524,23.410857041077655,21.702538891022257,17.593996524673656,6.065826505685082,3.002625194043088,1.0880577251764452,0.31698899232989036,0.9580537399601882,1.1074810868192118
2024-11-20,24.74720377885528,23.40479585964947,21.7497505872629,17.56151467536655,6.140160508297166,3.001464831112207,1.0526285740509467,0.31690692238303286,0.9575184685053509,1.068055794517098
2024-11-21,24.747103850571055,23.4047375713677,21.66214990471837,17.550845411889224,6.263939666783071,3.0017254338344626,1.04147985640527,0.3166380554490772,0.9586075430510222,1.0527727059307486
2024-11-22,24.736783149945616,23.394976700311858,21.67581631365434,17.57215888589691,6.32893127791528,3.0000716249868202,1.0242389958844464,0.31713763645410975,0.9595667287316001,0.9903186862190161
2024-11-25,24.72263402387484,23.381595070503767,21.743245312504186,17.502617774642438,6.383063088450183,2.9981069389372617,1.0167464096984462,0.31632496514206393,0.9519399637375742,0.9837264525092426
2024-11-26,24.730954430206157,23.389464149966457,21.817328198592804,17.475142985498017,6.334443737433768,2.998675826341433,0.9928981253246834,0.31694809395545226,0.9536381248729073,0.990506327808322
2024-11-27,24.74399137730089,23.401793929132797,21.67830338438704,17.567708775516152,6.344081979229238,3.0011564432002964,1.0199596479318151,0.31803418138561734,0.9556533700368252,0.96931691187933
2024-11-28,24.73655957827774,23.394765255924398,21.66451906320512,17.57655816523744,6.352359161248636,3.001058943411406,1.064138648937403,0.31774725809419674,0.9544093294144345,0.9378845962492259
2024-11-29,24.728690981659987,23.38732347849438,21.63929714496024,17.490152098648004,6.396681436869171,3.0035867361082413,1.1412944540720924,0.3175313790564745,0.9529768203620195,0.9424654697693907
2024-12-02,24.74188523320048,23.39980202938343,21.622451919108094,17.495466170261658,6.385180989766235,3.008826761288664,1.1350275504257517,0.317700801242646,0.9536575904248971,0.9400009548981455
2024-12-03,24.737960542564917,23.396090227189166,21.595344221947464,17.646777175717293,6.3782726078056875,3.0075838317550536,1.0532638949201631,0.31765040583632204,0.9375615865181615,0.929495505745772
2024-12-04,24.759354479389128,23.416287447470367,21.480935594402638,17.69208110880464,6.396882774015013,3.012019352811223,1.0477956141221507,0.31907409633074907,0.9254394054249875,0.9501301272290976
2024-12-05,24.76838704105107,23.42479378889267,21.372025160795037,17.710700926314153,6.428425145449845,3.015301602413513,1.1241706012534731,0.31947747734130716,0.925775586109729,0.9109426703791987
2024-12-06,24.785765318056594,23.441229358741687,21.231925836481324,17.774192731504478,6.4572727449819345,3.0190282066022847,1.1145236182296843,0.32085232849598144,0.9349402877572681,0.920269569148765
2024-12-09,24.780358075009072,23.436115438600474,21.19419943694153,17.831497310891876,6.406663346273615,3.0119079133654183,1.1603922541229945,0.32139590211335706,0.9355032850561205,0.9219670376255419
2024-12-10,24.776244521449613,23.432061852712113,21.083292377492544,17.870271786430912,6.390544522543036,3.0305768968376063,1.2304253225178,0.3212252878727055,0.9340762071084807,0.9312812250351867
2024-12-11,24.744112890895174,23.434057631260206,20.8934600181275,18.024945586346956,6.4446564953916745,3.030950054473567,1.2283787103976211,0.32109926842934466,0.9359004530916206,0.9424388915863384
2024-12-12,24.738958626765285,23.428831342788072,20.79464653605255,18.12876061242907,6.481248749280237,3.030504106194446,1.1962426269830377,0.32102765652877635,0.936803478476886,0.9429762645016404
2024-12-13,24.72876846205498,23.419217120570337,20.723612528363635,18.227886624240252,6.530283476225372,3.0238381611527347,1.1589818331749184,0.31884577298291555,0.9283334262841922,0.9402325949506589
2024-12-16,24.72655786472587,23.41712358894558,20.723790772218454,18.22799051489328,6.5550464586001596,3.0240468124311946,1.1360053442273208,0.31866400184091503,0.9293233173388603,0.9414513247783699
2024-12-17,24.731251422400494,23.421477855078514,20.756272411676832,18.188156169250504,6.542449451962386,3.0281349417336583,1.1347088263469476,0.31973884684495935,0.9342099964180932,0.943600078287614
2024-12-18,24.73963569221797,23.42930917172205,20.754835938734516,18.16036735062963,6.554374619484232,3.030105868818805,1.1182512272760186,0.32517460199841125,0.9406754549911597,0.9472700741272079
2024-12-19,24.751670602131522,23.440397905248357,20.74331423616415,18.122386318024404,6.56616414937531,3.0336878607525644,1.115534979547615,0.327514746517348,0.9480437694159211,0.951285432822808
2024-12-20,24.75916284480501,23.44774757258355,20.6987959398478,18.158073100962365,6.539658577533021,3.0340635567416467,1.1343807305918818,0.3274256018446571,0.9502785688409265,0.9504135062491392
2024-12-23,24.758541780431965,23.447159404044214,20.577563605966898,18.189127457451566,6.5589845790330985,3.0296328827504033,1.2104297430265123,0.32699536012114877,0.9526526210827388,0.9489125660914578
2024-12-27,24.771868380879685,23.459780136225568,20.45752935650869,18.036338844553796,6.520327856022558,3.0326839357583495,1.690920100119414,0.3273633039333691,0.9601518104635781,0.7430362755349936
2024-12-30,24.792622579845734,23.479435050306368,20.378448997329578,18.46963264931438,6.517396112696142,3.0370496628711376,1.296485581855053,0.32903986819967207,0.9563459535478238,0.7435435440341074
2025-01-02,24.788858780223837,23.475834228832486,20.32379776959841,18.487343678044553,6.521198244082916,3.0379283591354826,1.3143715852538413,0.3289894064308672,0.9575053347421345,0.7641726136554808
2025-01-03,24.790375136346928,23.47745217097185,20.412191043860613,18.432654876105833,6.527217971975231,3.0373886235476393,1.2612126924133245,0.32901208020760636,0.9695186378935683,0.7629767666774048
2025-01-06,24.80281490666299,23.48926951822761,20.506888263067314,18.28849481032878,6.673520565458984,3.0392746671324145,1.1715119710198583,0.3292545583056673,0.9641260687350155,0.734844671061365
2025-01-07,24.797128939406694,23.483939264165954,20.51631805905841,18.29296731038156,6.640016204079025,3.0373584534072644,1.1768589201117707,0.32917984289379104,0.9722842438358895,0.7539487626596395
2025-01-08,24.79579880218263,23.48267956745432,20.497619196022118,18.287069896526297,6.67174435984918,3.0341407914017164,1.1747226067382046,0.32916218543177134,0.9733271837007179,0.7537354106930421
2025-01-09,24.787520984463814,23.474840120838405,20.477249816930303,18.289543087562553,6.736602790001806,3.028364846624355,1.160230989619887,0.329052298083811,0.9730982774185752,0.7434967884564847
2025-01-10,24.783843227931378,23.47135712846267,20.5679355364388,18.180931342502657,6.780403663173288,3.0269169728390657,1.1580353186861994,0.32812014225757746,0.969286141545823,0.7331705261625413
2025-01-13,24.793672323552983,23.480665701449627,20.598530528477717,18.280636307653012,6.7662066698455146,3.0243905843317167,1.1246410283971648,0.328000535518794,0.9683642376965775,0.6348920830768932
2025-01-14,24.823593850216167,23.5090026640297,20.66751140148779,18.15289928040757,6.778719089333599,3.023020484227142,1.1003639641972665,0.3283963734826498,0.9700906576867991,0.6464022349313128
2025-01-15,24.825593886301835,23.51089678354962,20.772656819127768,18.063257165120472,6.832623862240853,3.020571112455865,1.0642986025008343,0.32646083582826035,0.9556717023737886,0.6279692305007065
2025-01-16,24.830635383416244,23.515452654744795,20.786320815134662,18.06531329213645,6.776865791624158,3.0149614756974494,1.0879350785444748,0.32652409643171576,0.9677273448839699,0.6282640673860775
2025-01-17,24.834705628437565,23.519489545634052,20.761776210650766,18.12956190108665,6.750916787182863,3.016248744864851,1.0895668245883738,0.32582970140684453,0.976283112919171,0.5956215432288638
2025-01-20,24.82245690911976,23.507889503730897,20.794496912530953,18.121012650175587,6.746260105916966,3.014684170332113,1.0990824240468193,0.3256689990165023,0.9704548822103793,0.5979934429200213
2025-01-21,24.81801745185064,23.504012957274252,20.897234593009564,18.09433394265923,6.742840064837506,3.0113795109461874,1.0852044935893712,0.3262114133510921,0.9616415175537707,0.5591240549283839
2025-01-22,24.826048927942406,23.511600984768638,20.9845792032502,18.01759614285472,6.7143357620846515,3.011524562714522,1.0836903494936403,0.3263167273320702,0.9650681790558283,0.559239160503322
2025-01-23,24.829800904453606,23.515391171910828,20.98865204562204,18.00243476831032,6.723575455826553,3.0115867788491917,1.0805992746562818,0.3263693312132358,0.9638000714961233,0.5577901976618224
2025-01-24,24.82359900718951,23.509517583123934,21.067537322467135,17.93764999208746,6.755517328017799,3.0094881664427597,1.0710233165147263,0.32628781187000283,0.9537306956732352,0.5456487766134315
2025-01-27,24.8300080842304,23.515587384257156,21.139967179715303,17.803281895335253,6.790218074672919,3.0112656037596155,1.0812436816157573,0.326449010828907,0.9549388893723674,0.5470401962123241
2025-02-03,24.823110622580614,23.50905505202412,21.144923367831524,17.809463518667737,6.804372788446536,3.0105060473411416,1.0632857400581195,0.32576208107488275,0.951076907565049,0.5584438744102761
2025-02-04,24.81920607416182,23.505247922046806,21.1417359372859,17.744747356831414,6.825963020574252,3.0101723616754206,1.1486270443255373,0.32494010059916284,0.954788245553686,0.5245719369459975
2025-02-05,24.84622845143332,23.499885438266528,21.136912664779842,17.80520072351937,6.824405746381529,3.0090818701205326,1.095146194690559,0.32425072876999944,0.9426693707281738,0.5162188113101482
2025-02-06,24.852114519924196,23.512730309303745,21.148465951625308,17.777569476152824,6.828135918256118,3.0115537936625634,1.0800802230151783,0.32365849151241666,0.9458200632902956,0.5198712532573568
2025-02-07,24.863674786843013,23.507273141243342,21.259701348275577,17.728965183441147,6.846533502644771,3.0028541945890987,1.0964397454925559,0.2560391657174673,0.9230956040860968,0.515423327666926
2025-02-10,24.841081597007918,23.485912490046815,21.154141498185016,17.600310754665465,6.969378118866152,2.9999141900748936,1.2413096189631856,0.24967736425442238,0.9469894270229106,0.5112849409132215
2025-02-11,24.81535422331729,23.47795117855754,21.187135183895492,17.77236867527254,6.861658063846505,2.9980713147406477,1.201505854970954,0.23718416234818426,0.9411364221289732,0.5076349209218745
2025-02-12,24.811731529849222,23.47461457970289,21.30359750413996,17.637658288234444,6.979815099613663,2.99340080769258,1.1437534807057934,0.2367663430961511,0.9221235899499799,0.49653877701531296
2025-02-13,24.84004918286987,23.501515328266763,21.292379198595217,17.692829806428474,6.863449604287151,2.9849292221297055,1.1762853795424721,0.2368453897799151,0.9092253784289027,0.5024915096715268
2025-02-14,24.87534997309708,23.534913895899106,21.322561290200696,17.704851021156056,6.827973634640464,2.9882854508646877,1.114074512727729,0.23700868226286564,0.8898954922606096,0.5050860468907096
2025-02-17,24.856622037299232,23.518997432568785,21.335673662043124,17.648921673685745,6.840481213811031,2.986687820202521,1.1829690101517643,0.23704081417112505,0.8883700528533399,0.5042362832133338
2025-02-18,24.848068577832073,23.518842208975276,21.290391677683594,17.85565943009678,6.876645135421253,2.9715248426412084,1.010848040555671,0.23857859057355704,0.884900672757606,0.5045408234629855
2025-02-19,24.828451192833782,23.518850934025544,21.264078723348977,17.847948912330637,6.976724120910031,2.895270819188501,1.040866266049315,0.23973318515037567,0.8841313303267753,0.5039445158360638
2025-02-20,24.828612518086548,23.52228506072403,21.324821126762362,17.833627505238063,6.959577145797718,2.8947313459552406,1.0408411604952366,0.21090132389002025,0.881469963852791,0.5031328491979868
2025-02-21,24.835759646522543,23.52905615163032,21.400046019253015,17.678594933858204,7.001794014281029,2.896835126858212,1.0121552581560385,0.21096203363963126,0.8818392032225907,0.5529576125784205
2025-02-24,24.80852842570525,23.51158592434352,21.292508297685263,17.905484182473298,7.014773064741214,2.8927606563074635,1.0247321240790284,0.1361319264367076,0.861544664943733,0.5519507332845186
2025-02-25,24.78327358127698,23.48761493171427,21.15396601718772,18.04260670554971,6.994842444711036,2.8890811562314704,1.1064286898240479,0.1359931345484989,0.8541135576517074,0.5520797813045614
2025-02-26,24.777955086270733,23.482574485289256,21.07423025780837,17.98090406700698,7.027942321663065,2.8890183094581,1.2271721921077026,0.13596395039715553,0.8533154778949247,0.550923852103715
2025-02-27,24.792909178799132,23.49612736571927,21.025263469438084,18.03684076139718,7.014966737852858,2.890762588325326,1.2423486970174822,0.1362346532518543,0.8254153337642739,0.5391312144345376
2025-02-28,23.522347739570574,22.291745521001012,19.836740228617,17.204396457111134,6.612474800743572,2.7460691689923076,1.2167464353632802,0.09160857444394917,0.7923156847072322,0.5246454974591566
2025-03-03,24.818000569734302,23.520034016661686,20.804986567465917,18.3689186461599,6.881709269900149,2.897783318200987,1.205502398400343,0.09838810784091243,0.835281938063873,0.5693951675719275
2025-03-04,24.805464190741866,23.507624707588768,20.85826579382229,18.327287160522115,6.848729517481644,2.897831502400392,1.2776850053526971,0.09872084935641508,0.8432843423793993,0.5351069303544083
2025-03-05,24.793833252927612,23.49705776188744,20.940857084084072,18.272736869841356,6.911819729598588,2.894990979022964,1.1471916849701784,0.09888793652432569,0.8410021065879504,0.6016225945555097
2025-03-06,24.76967335618323,23.47476212367356,21.05728324725326,18.16269602621986,6.938832873779546,2.889939327152363,1.1810496823391947,0.09783381994666696,0.8316767760371977,0.5962527674151242
2025-03-07,24.762150625854357,23.467632667323794,21.10261903516693,18.114126722472214,6.9439254486546265,2.8846456628008776,1.220220513694081,0.09308094056398102,0.8256066309534963,0.5859917525156456
2025-03-10,24.739166790175044,23.445850382692786,21.112435957272805,18.24317572685868,6.966905461042273,2.8773069439829966,1.128871323508502,0.09305209043938109,0.8184143315718367,0.574820992455693
2025-03-11,24.732901698771983,23.43991281830689,21.103484009597363,18.259568658680823,7.011492377741621,2.876980998819942,1.1193948138763736,0.09333536034646675,0.8207768143523024,0.5421524495062374
2025-03-12,24.72636055282895,23.434731185754433,21.060012826071922,18.357354839860896,7.000528499185579,2.8759615538168557,1.0867418989493154,0.0933147276101074,0.8205186814562344,0.544475234465706
2025-03-13,24.706945046113443,23.416329885662538,21.118259860682688,18.281114025491657,7.027668963011051,2.8786651997234523,1.1010197818562295,0.09324145549564887,0.8255533715913174,0.5512024103719727
2025-03-14,24.721615695015917,23.430234184785554,21.144524791944438,18.235279102247695,6.975714284650117,2.8873329558902165,1.1416556971272824,0.09116903240420804,0.8197943930447756,0.5526798628897956
2025-03-17,24.727433142068193,23.435747746215917,21.13182042066175,18.234728356992193,6.999386467878309,2.888223309547975,1.130909551184337,0.09119048614029719,0.8169386749828709,0.5436218443281574
2025-03-18,24.691849878867153,23.40202324373418,21.121661585067834,18.224865297055345,7.104459376312489,2.880888832435721,1.1489813546417211,0.08611954521351847,0.7774898580689584,0.561661028603079
2025-03-19,24.683336289703757,23.393954378401414,21.14310749015553,18.065656966325406,7.298133128856015,2.8800103582207193,1.1401752598521788,0.08608985175472605,0.7782361826116178,0.5313000941186395
2025-03-20,24.67569659772865,23.38539004055568,21.244421140726587,17.952506806459514,7.501554369842448,2.874287660694239,1.0532043648253309,0.08410681201913574,0.7720010449310938,0.45683116221731995
2025-03-21,24.913298327035616,23.61056743695248,21.523134807975158,17.22897954816546,7.916640640008524,2.900380134129998,0.5872901348953029,0.08505189226113691,0.7741031875140089,0.4605538910623151
2025-03-24,24.870900147719684,23.57172047476546,21.626168247087836,16.993499902514404,7.976440098814187,2.87810884829094,0.7670899308589783,0.08491195459757055,0.7730806302857757,0.4580797650651643
2025-03-25,24.806022297643935,23.51004934681215,21.749315096120313,16.228103270029397,8.04537738382133,2.567788247416674,1.7515730573115746,0.08457439048017705,0.7669610424029173,0.4902358679615337
2025-03-26,24.789049038565487,23.494145016938326,21.796244105951914,15.332195708684774,8.232996057746366,2.282879216430518,2.6958674700026424,0.08474783534931903,0.7690178887364687,0.5228576615941863
2025-03-27,24.685221613595516,23.39574121874563,21.962433047810975,14.933206998444835,8.362474858900521,2.2764183651482925,2.8117533555074776,0.08450772047202254,0.7729939375570114,0.7152488838177212
2025-03-28,24.72621017646429,23.434588664590635,21.95249732608629,16.270173592491176,8.474506038838046,2.272529111078758,1.3077315583674027,0.08464804127074516,0.7739131711659695,0.7032023196466841
2025-03-31,22.377643578049625,21.20870399433768,19.91687311525435,16.074941829414925,7.649583864683629,2.058621151080987,1.6363555868604676,1.0290101648869903,0.7253561243711794,0.6074400583567848
2025-04-01,23.9568578420038,22.703101199210632,21.351655229022576,17.730580064114783,8.221944622920391,2.2062193843096893,1.4819803160954068,1.1016272160888563,0.7793819844756394,0.4666521417582275
2025-04-02,23.747844108978168,22.505025977317977,21.56116193393799,18.064712131091806,8.057047471147106,2.1893278037126174,1.5751911971121197,1.0920159716445346,0.7393295568411603,0.46834384821652253
2025-04-03,23.45498213856277,22.229196878218936,21.405274104851205,18.551587029725795,8.087040887666214,2.1585481700206013,1.8106607057549167,1.0785591133481631,0.7311592330944316,0.4929917387569661
2025-04-07,23.569264903027307,22.338078669854557,21.54074473247381,17.721067061437793,8.075334128473951,2.1699617317549587,2.2446505018727096,1.085925483431833,0.7350695188937953,0.5199032687792793
2025-04-08,23.60117091650855,22.36831801088271,21.538689860169487,18.000999468353466,8.215906327010188,2.172167217808627,1.7226135102446711,1.0895000683941565,0.7353142726523109,0.5553203479758321
2025-04-09,23.58059957902604,22.34823207336381,21.490131010756546,17.882063223630176,8.4785473695815,2.1495922990780856,1.6842983857613556,1.0875892511031298,0.7424247019851501,0.5565221057142061
2025-04-10,23.431318462000533,22.206752674747314,21.5095243658661,18.208654631075106,8.459592031989027,2.134330614509246,1.6734759405140405,1.0805768988075188,0.739614153939525,0.5561602265515913
2025-04-11,23.420787624782403,22.19677219934469,21.636831182830782,18.102212480375584,8.584345485459194,2.1334621738100723,1.6225604889872152,1.0784568398016958,0.7253529345621279,0.4992185900462375
2025-04-14,23.390797168226783,22.168005327132533,21.665644154484852,18.152599620971298,8.715854885247783,2.1289923818480303,1.5195774478052777,1.0743205426039597,0.7099942977456001,0.4742141739338819
2025-04-15,23.418253541623464,22.19404358275387,21.651019920567677,18.142657182863875,8.575563535219692,2.093023297957142,1.675514975256126,1.0740753211711913,0.700496410369352,0.4753522322176091
2025-04-16,23.39416019982738,22.17120974175347,21.562757701538334,18.13383668196774,8.79520405327541,2.049621384880517,1.622088546734022,1.0557380377968373,0.6910588889665314,0.5243247632597602
2025-04-17,23.398497544749393,22.17624887108674,21.489989383460525,17.69871844361677,8.848457951979412,2.0493433516214767,1.9872577896436532,1.0582459046685426,0.6908168013800199,0.6024239577934688
2025-04-22,23.396707163905255,22.174242520330143,21.536519707576083,17.308836508758816,9.269542330804777,2.0162852051146034,1.9469378819129155,1.0587851210705184,0.6850033864487948,0.6071401740780978
2025-04-23,23.396888785877305,22.173692531224162,21.620950381152284,17.260236153839823,9.19789036863853,2.011808733298048,2.010909581039131,1.0498877951807346,0.7046333556817648,0.573102314068224
2025-04-24,23.479524550016535,22.251197186804212,21.709938927776122,17.27282203320874,9.12724098457849,2.0177120062925917,1.8816926759492865,1.051664229634292,0.7126440476022513,0.49556335813748115
2025-04-25,23.453243704334085,22.226635883731028,21.430006631346014,17.763880028657894,8.783806952377406,2.0165031515512437,2.0625640761329027,1.0488304034774787,0.7124211383897728,0.5021080300021744
2025-04-28,23.407063062355913,22.182371719444976,21.268226743837136,17.95524913521683,8.73693191385903,2.0123784119275716,2.1205159347042617,1.0467053695984372,0.7226717385569189,0.5478859704989248
2025-04-29,23.40238624543975,22.178059968474944,21.192656565192586,18.516005474437222,8.682831440922557,2.009610281010733,1.681828861787336,1.046592637816233,0.7355229514513923,0.5545055734672409
2025-04-30,22.379517565837894,21.20870399433768,20.26236490484067,17.744751117498566,8.280922195234673,1.9213753868792698,1.6091875877139288,1.0007615341526932,0.7053181976138009,0.5299222758671625
2025-05-02,23.41838631287819,22.193532707243836,21.114261692213816,18.715156041973568,8.513615055722866,2.0131730439192586,1.6832014297626752,1.0471957010449378,0.7397402198221257,0.5617377954187271
