date,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BNP PARIBAS,HANG SENG SECURITIES LTD
2024-10-24,93.7612091216306,4.75506239855246,0.6785343657699369,0.23682179824911523,0.2847183417152285,0.18519996806897104,0.09845400601367713
2024-10-25,93.40730688379766,4.888108352624997,0.6785343657699369,0.23682179824911523,0.2847183417152285,0.4060562518293819,0.09845400601367713
2024-10-28,93.40730688379766,5.021154306697533,0.6785343657699369,0.23682179824911523,0.2847183417152285,0.2730102977568452,0.09845400601367713
2024-10-29,93.05074372688327,5.2872462148426065,0.6785343657699369,0.23682179824911523,0.2847183417152285,0.36348154652617015,0.09845400601367713
2024-11-01,93.05074372688327,5.4176312498336925,0.6785343657699369,0.23682179824911523,0.2873792607966792,0.2304355924536335,0.09845400601367713
2024-11-04,94.3941898593534,3.810194845668139,0.6910381832470665,0.24118587572152517,0.2926749952575811,0.4704479553399637,0.10026828541231944
2024-11-06,94.3941898593534,3.94569252865776,0.6910381832470665,0.24118587572152517,0.2926749952575811,0.3349502723503428,0.10026828541231944
2024-11-13,0.33332430015446735,3.94569252865776,0.6910381832470665,0.24118587572152517,0.2926749952575811,94.39581583154929,0.10026828541231944
2024-11-14,0.33332430015446735,3.94569252865776,0.6910381832470665,0.24118587572152517,0.2926749952575811,94.38497601691012,0.11110810005148912
2024-11-15,93.30480907147303,4.075667776244216,0.6901031095234229,0.24085951665719468,0.2922789640334497,1.285323807204135,0.11095775486455034
2024-11-18,94.2345268057698,4.067548916132175,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.3556060729073638,0.11095775486455034
2024-11-20,94.2345268057698,4.202863251332846,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.22029173770669264,0.11095775486455034
2024-11-21,93.85294038050391,4.338177586533518,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.4665638277719142,0.11095775486455034
2024-11-22,93.85294038050391,4.473491921734189,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.331249492571243,0.11095775486455034
2024-11-25,93.468647668534,4.744120592135531,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.4449135341398068,0.11095775486455034
2024-11-26,93.468647668534,4.879434927336202,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.30959919893913557,0.11095775486455034
2024-11-27,93.468647668534,5.014749262536873,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.17428486373846447,0.11095775486455034
2024-12-02,93.08164866986009,5.285377932938216,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.2906551920110417,0.11095775486455034
2024-12-03,93.08164866986009,5.420692268138887,0.6901031095234229,0.2489783767692349,0.2922789640334497,0.1553408568103705,0.11095775486455034
2024-12-04,92.69735595789018,5.420692268138887,0.6901031095234229,0.2489783767692349,0.2949852507374631,0.5369272820762632,0.11095775486455034
2024-12-05,92.69735595789018,5.556006603339558,0.6901031095234229,0.2489783767692349,0.2949852507374631,0.40161294687559196,0.11095775486455034
2024-12-06,92.69735595789018,5.69132093854023,0.6901031095234229,0.2489783767692349,0.2949852507374631,0.26629861167492086,0.11095775486455034
2024-12-09,88.95015405899304,8.742203517500204,1.060038942920852,0.38244542254399366,0.45311468540538385,0.2416057386767056,0.17043763395982328
2024-12-11,88.37648592517705,8.950054290621939,1.060038942920852,0.38244542254399366,0.45311468540538385,0.6074230993709604,0.17043763395982328
2024-12-18,88.42232227340314,9.162654799164006,1.0605887307248396,0.38264377735955,0.4533496927412059,0.3479146953926778,0.17052603121458207
2024-12-19,94.30583434065629,3.1184500903818213,1.1311589943774745,0.4081044215008927,0.48351502112605765,0.3710645093320617,0.18187262262539786
2024-12-23,93.01943950117506,2.809286403216823,1.3856248217026885,0.49991170037900917,0.5922866884925218,1.470664148995422,0.2227867360384715
2024-12-27,92.25327048211594,4.1514406422778585,1.3856248217026885,0.49991170037900917,0.5922866884925218,0.8946789289935201,0.2227867360384715
2024-12-30,8.302228102029659,51.56831113781024,17.211936309085875,6.209796629160395,7.35725904976612,6.583059404804493,2.7674093673432196
2025-01-03,8.302228102029659,51.50081334836284,17.211936309085875,6.209796629160395,7.424756839213516,6.583059404804493,2.7674093673432196
2025-01-06,5.410089156509921,33.56014655623633,11.216038495203493,4.046570751210672,4.838291115577978,39.125500873091624,1.8033630521699737
2025-01-07,35.2539882913355,33.56014655623633,11.216038495203493,4.046570751210672,4.838291115577978,9.281601738266044,1.8033630521699737
2025-01-10,37.967468372028364,22.50865590223299,16.881491926674745,6.0905774794277505,7.282212203663614,6.555315021879737,2.714279094092802
2025-01-13,7.950872656755009,57.85391079508727,16.483516483516482,7.239819004524888,7.110536522301228,0.7110536522301228,2.650290885585003
2025-01-14,7.950872656755009,57.65998707175177,16.483516483516482,7.433742727860375,7.110536522301228,0.7110536522301228,2.650290885585003
2025-01-17,11.74785100286533,37.44030563514804,24.355300859598856,10.983763132760267,10.506208213944603,1.0506208213944603,3.9159503342884436
2025-01-20,28.91239792130661,26.13214550853749,18.93095768374165,8.537490720118782,8.166295471417966,6.276911655530809,3.0438010393466963
2025-01-21,28.91239792130661,12.620638455827764,18.93095768374165,8.537490720118782,8.166295471417966,19.788418708240535,3.0438010393466963
2025-01-23,9.131403118040089,44.98886414253897,18.93095768374165,8.537490720118782,8.166295471417966,7.201187824795843,3.0438010393466963
2025-02-04,94.43257573500938,2.8119507908611596,0.7685204491972238,0.342557564564654,0.3276637574096691,1.1946024842870333,0.12212921867087664
2025-02-05,94.44568228530576,2.808972029430163,0.7685204491972238,0.342557564564654,0.33064251884066603,1.1814959339906468,0.12212921867087664
2025-02-06,91.59688421554317,3.8217509159691403,0.7685204491972238,0.342557564564654,0.33064251884066603,3.0175151172142622,0.12212921867087664
2025-02-07,94.36471954961128,3.8217509159691403,0.7685204491972238,0.342557564564654,0.33064251884066603,0.24967978314616784,0.12212921867087664
2025-02-11,94.37961335676626,3.8068571088141554,0.7685204491972238,0.342557564564654,0.33064251884066603,0.24967978314616784,0.12212921867087664
2025-02-12,92.54116526391014,5.251861267030023,1.0602349036727277,0.4725853252804794,0.456147574835941,0.04951872321417197,0.16848694205651873
2025-02-17,91.53435304918216,6.2586734817580005,1.0602349036727277,0.4725853252804794,0.456147574835941,0.04951872321417197,0.16848694205651873
2025-02-18,90.6960277765107,7.0969987544294595,1.0602349036727277,0.4725853252804794,0.456147574835941,0.04951872321417197,0.16848694205651873
2025-02-19,88.37419552621965,9.418831004720511,1.0602349036727277,0.4725853252804794,0.456147574835941,0.04951872321417197,0.16848694205651873
2025-02-20,86.80028092115509,10.992745609785064,1.0602349036727277,0.4725853252804794,0.456147574835941,0.04951872321417197,0.16848694205651873
2025-02-21,85.72253981325893,11.789976506345177,1.0602349036727277,0.4725853252804794,0.456147574835941,0.33002893455022,0.16848694205651873
2025-02-24,85.09379585875534,12.698162218405926,1.0602349036727277,0.4725853252804794,0.456147574835941,0.050587176993066967,0.16848694205651873
2025-02-27,93.13081676316203,4.452594040810048,1.1603729924535278,0.5172205198920764,0.4992302409393084,0.055365083477143126,0.1844003592658707
2025-02-28,92.33024934976386,5.253161454208219,1.1603729924535278,0.5172205198920764,0.4992302409393084,0.055365083477143126,0.1844003592658707
2025-03-03,91.50269651793653,6.0807142860355405,1.1603729924535278,0.5172205198920764,0.4992302409393084,0.055365083477143126,0.1844003592658707
2025-03-04,85.24000802169857,11.159755058367185,1.718935406005214,0.7661921383356575,0.7595295980023039,0.08241562392358333,0.27316415366749525
2025-03-06,91.2648379072994,4.479888402533825,1.8195239050291228,0.7925956404482921,0.7857035044443939,0.5748730640851482,0.28257757615982587
2025-03-07,10.227272727272728,49.24242424242424,20.0,8.712121212121213,8.636363636363637,0.07575757575757576,3.106060606060606
2025-03-14,10.211800302571861,49.167927382753405,19.969742813918305,8.69894099848714,8.774583963691377,0.07564296520423601,3.1013615733736764
2025-03-17,12.250453720508167,22.323049001814883,23.95644283121597,10.43557168784029,10.526315789473683,16.78765880217786,3.720508166969147
2025-03-18,41.761343012704174,3.176043557168784,23.95644283121597,10.43557168784029,10.526315789473683,6.423774954627949,3.720508166969147
2025-03-19,17.686779400461184,17.33282090699462,10.146041506533436,4.41967717140661,4.458109146810147,44.38086087624904,1.5757109915449656
2025-03-20,8.4375,28.1875,16.5,7.187499999999999,7.249999999999999,29.875,2.5625
2025-03-21,33.871875,28.1875,16.5,7.187499999999999,7.249999999999999,4.440625,2.5625
2025-03-27,25.371875,39.625,16.5,7.187499999999999,7.249999999999999,1.503125,2.5625
2025-04-02,25.371875,39.25,16.875,7.187499999999999,7.249999999999999,1.503125,2.5625
2025-04-03,47.496,27.76,10.8,4.6,4.64,3.064,1.6400000000000001
2025-04-07,56.4608,19.0,10.8,4.6,4.64,2.8592,1.6400000000000001
2025-04-08,66.0748,9.0,10.8,4.6,4.64,3.2452,1.6400000000000001
2025-04-09,38.41558139534884,39.46511627906977,6.279069767441861,2.6744186046511627,2.697674418604651,9.514651162790697,0.9534883720930233
2025-04-10,47.196285714285715,18.571428571428573,7.7142857142857135,3.371428571428572,3.314285714285714,18.660857142857143,1.1714285714285713
2025-04-11,54.314571428571426,27.942857142857143,7.7142857142857135,3.371428571428572,3.314285714285714,2.1711428571428573,1.1714285714285713
2025-04-15,32.91457142857143,51.48571428571429,7.7142857142857135,3.371428571428572,3.314285714285714,0.028285714285714286,1.1714285714285713
2025-04-16,42.66703703703703,37.111111111111114,10.0,4.37037037037037,4.296296296296296,0.03666666666666667,1.5185185185185186
2025-04-17,33.407777777777774,46.370370370370374,10.0,4.37037037037037,4.296296296296296,0.03666666666666667,1.5185185185185186
2025-04-24,15.555925925925926,64.22222222222223,10.0,4.37037037037037,4.296296296296296,0.03666666666666667,1.5185185185185186
2025-04-28,39.55938320209974,49.96719160104987,4.429133858267717,1.935695538057743,1.9028871391076114,1.5331364829396326,0.6725721784776902
2025-04-29,39.566108923884514,49.96719160104987,4.429133858267717,1.935695538057743,1.9028871391076114,1.5264107611548556,0.6725721784776902
2025-04-30,58.88549804687499,25.537109375,6.591796875,2.880859375,2.83203125,2.271728515625,1.0009765625
