date,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,ZHONGTAI INTERNATIONAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-12-16,65.56273566854118,33.03385765688353,1.1518995150557634,0.027296197039236098,0.15870008958611867,0.06551087289416664
2024-12-17,66.7200944230048,31.669047804921725,1.1518995150557634,0.23474729453743046,0.15870008958611867,0.06551087289416664
2024-12-18,68.0849042749666,30.304237952959916,1.1518995150557634,0.23474729453743046,0.15870008958611867,0.06551087289416664
2024-12-19,97.5478978490055,0.23312530033682846,1.5867560764861548,0.3233673520801169,0.21861137034811623,0.09024205174328843
2024-12-27,95.66785510435365,2.113168044988671,1.5867560764861548,0.3233673520801169,0.21861137034811623,0.09024205174328843
2024-12-30,97.19043610062698,0.4140427048516875,1.713000210268746,0.34909482958083454,0.23600434176546184,0.09742181290627941
2025-01-02,97.20179469370296,0.41236880001487763,1.706074839277239,0.3476834980517596,0.23505021600848025,0.09702795294467709
2025-01-06,72.97094123441428,25.163483612439357,1.3340439804584685,0.2718667827474604,0.18379459010392266,0.07586979983650058
2025-01-07,75.4006490058699,22.729258482382075,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-08,73.56764428954877,24.56226319870321,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-09,76.74485246450539,21.385055023746578,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-10,78.3334565519837,19.796450936268258,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-14,79.92206063946202,18.20784684878994,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-15,83.09926881441866,15.030638673833307,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-16,81.44956456972963,16.680342918522328,1.2892133171458648,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-01-24,81.48011464833499,16.680342918522328,1.2586632385405128,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-02-04,83.12981889302401,15.030638673833307,1.2586632385405128,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-02-05,88.07893162709107,10.081525939766243,1.2586632385405128,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-02-06,84.77952313771303,13.380934429144286,1.2586632385405128,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-02-11,79.83041040364597,18.33004716321135,1.2586632385405128,0.3299408489378043,0.17761815701151798,0.0733201886528454
2025-02-13,79.83455662201236,18.330999186103636,1.2587286107791162,0.3299579853498655,0.1724335990106149,0.07332399674441455
2025-02-14,76.5349767685137,21.630579039602292,1.2587286107791162,0.3299579853498655,0.1724335990106149,0.07332399674441455
2025-02-18,74.88518684176438,23.280368966351617,1.2587286107791162,0.3299579853498655,0.1724335990106149,0.07332399674441455
2025-02-21,74.88672134673288,23.278946545184372,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-03-04,81.48547784773002,16.680190044187228,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-03-06,83.1351669729793,15.030500918937943,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-03-18,81.48547784773002,16.680190044187228,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-03-19,83.1351669729793,15.030500918937943,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-03-31,84.7848560982286,13.380811793688657,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-04-08,88.08423434872718,10.081433543190084,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-04-09,89.79502307120791,8.370644820709341,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
2025-04-11,93.21660051616941,4.949067375747859,1.258651702967974,0.3299378250498573,0.17242306338716615,0.07331951667774605
