date,MORGAN STANLEY HONG KONG SECURITIES LTD,DBS BANK (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,MIDAS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,ORIENT SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2025-03-21,71.01490495429714,9.246567562080097,3.9257241125292572,3.6230126963401577,2.645740359671304,2.6121753227622677,2.3717016156285786,2.328766433316244,1.1529943736318633,1.0784125697430889
2025-03-24,71.04705588804732,9.250753806943713,3.9275014252771188,3.6246529610317895,2.59652225350001,2.613357945984816,2.3779177923818096,2.329820747412213,1.153516374551879,1.0789008048693274
2025-03-25,71.0287212770137,9.248366530360636,3.926487882772558,3.6237175724876516,2.5958521873732296,2.6126835351899933,2.4025055974516203,2.3298243420358746,1.1532186947425755,1.0786223805721642
2025-03-27,70.9639098799698,9.239927696823582,3.9229050903389746,3.6304824329027285,2.593483556715683,2.5851210844951744,2.4578209964287194,2.376544669372514,1.1521664202068718,1.0776381727459379
2025-03-28,70.99193737501245,9.243577045177625,3.9244544582241176,3.631916307227898,2.594507863967805,2.586142088953678,2.4192963020721847,2.3774832956975303,1.1526214731864113,1.0780637904802972
2025-03-31,70.96512489900526,9.240085899606612,3.922972256936292,3.643134039280841,2.5935279614263993,2.585165346026591,2.41838257402852,2.4017642528089076,1.1521861471939407,1.0776566236866403
2025-04-01,70.81883610144345,9.221038218685244,3.9148853706643063,3.6356240165940448,2.7815589219584043,2.579836239222271,2.4259607706846498,2.3970142282604563,1.1498110097404346,1.0754351227467351
2025-04-02,70.74808418581031,9.211825893913854,3.910974184676134,3.6319918280711008,2.821453197005896,2.5772588408069215,2.4406063845436123,2.4347824960645825,1.148662285248003,1.0743607038595833
2025-04-03,70.73757235883063,9.210457190844673,3.9103930878955717,3.6440012607606866,2.8210339824338058,2.576875908896776,2.4335174508118245,2.4344207334440635,1.1484916157614784,1.0832364103204852
2025-04-07,70.58479404483539,9.190564535869116,3.9019474593122667,3.643644167385572,2.965204836075745,2.5713103976188494,2.486664053230393,2.428962543861378,1.146011114850256,1.0808968469610372
2025-04-08,70.5183196512936,9.181909170190208,3.898272735960025,3.6402127054172166,3.02866622844167,2.5688888236580207,2.4902270021781003,2.448692948338526,1.1449318399882593,1.079878894534381
2025-04-09,70.43922246787126,9.171610241381451,3.893900221198595,3.636129644824161,3.051061164661597,2.56600741820932,2.5665094635203736,2.444446823155966,1.143647622153781,1.0874649330234991
2025-04-10,70.43908163310164,9.171591903847759,3.893892435812537,3.636122374819427,3.04905568447377,2.5660022877855173,2.568703650045807,2.4444419357779816,1.1436453355676472,1.0874627587679078
2025-04-11,70.48629280827157,9.177739082685425,3.8965022829828557,3.6385594538726584,3.0439967311535994,2.567722128258823,2.502600892265611,2.4460803014941024,1.1444118537989747,1.0960944652163782
2025-04-14,70.47515372522193,9.176288707104913,3.8958865113086194,3.637984445394797,3.043515682554783,2.5673163462422703,2.518008591869548,2.4456937427670242,1.144231000214901,1.0959212473212123
2025-04-15,70.47592911698024,9.17638966777345,3.895929375185213,3.638024471744606,3.058252298394913,2.5675446353208287,2.5020328890164962,2.4457206511265133,1.144243589435928,1.0959333050218063
2025-04-16,70.53335549342248,9.183866927229902,3.8991039215827548,3.6409888677509885,3.096681177709469,2.5696367650253613,2.3866510602073334,2.4477135141727175,1.1451759611539298,1.0968263117450705
2025-04-17,70.40994095458082,9.167797612312466,3.8922815308286,3.6346181094211514,3.258641610583548,2.56514058681113,2.390069558806251,2.443430669092473,1.143172208997951,1.0949071585656074
2025-04-23,70.42183363276835,9.169346110510498,3.892938961456064,3.6502236969469104,3.259192015476349,2.5655738550555163,2.4010673754811913,2.401366959177039,1.143365297914235,1.0950920952138352
2025-04-24,70.40389060115592,9.167009819922209,3.8919470655731057,3.649293643356878,3.258361594251169,2.5649201632896164,2.4259349576369567,2.400755106275192,1.1430739757684354,1.0948130727705199
2025-04-25,70.39418406718768,9.165745970844489,3.891410485618901,3.648790517856187,3.28668508635264,2.564566539583906,2.4106147040133674,2.400424115888304,1.142916380978158,1.0946621316763705
2025-04-30,70.39460603474905,9.165800913557822,3.8914338121055234,3.64881238999317,3.286105352640434,2.56458191250005,2.4106291540879234,2.4004385048768815,1.1429232320219556,1.0946686934671825
