date,CCB INTERNATIONAL SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-04-07,71.44614852414907,18.911633375796104,1.903004178525285,1.7714195772304906,1.6361135062356325,1.3203748226629388,1.256304686846742,1.0496733654004204,0.7053279631533169
2025-04-08,71.45240518205217,18.913289498944312,1.903170827762216,1.7715747033853153,1.6362567834130677,1.3204904500793904,1.2476575374282757,1.0497652870406062,0.7053897298946472
2025-04-09,71.45756774982269,18.910277119503302,1.903308335356987,1.7719216478886215,1.6363750059769242,1.3205858579445489,1.244682453391635,1.0498411345145113,0.7054406956007832
2025-04-11,71.46320049282441,18.90519888173975,1.9038962907647266,1.7720613220977506,1.6365039955318919,1.3206899549770084,1.2430288693970026,1.0499238897144092,0.70549630295304
2025-04-14,71.46539124381871,18.9057784329348,1.903954655946572,1.7721156457926954,1.6365541636286278,1.320730441588468,1.2400014100723975,1.04995607581564,0.7055179304020839
2025-04-15,71.47086870898988,18.90722746639138,1.9041005845580845,1.7610831976455812,1.6366795973284363,1.3208316689779551,1.2400964499849711,1.0535403212973005,0.7055720048264191
2025-04-17,71.46930363326523,18.906813434167308,1.9040588883865395,1.7632344425748803,1.6366437571665207,1.3208027452833253,1.2400692942376694,1.0535172507734412,0.7055565541450899
2025-04-23,71.4743121168771,18.908138401117085,1.9041923225639235,1.761168045190915,1.63675845121025,1.3208953055654042,1.235119282486035,1.0538100762818556,0.705605998707427
2025-04-24,71.4871495608497,18.911534476716298,1.9045343330223663,1.7549132989049219,1.6370524280851828,1.3211325505136473,1.2239512696060664,1.0539993502659117,0.7057327320359035
2025-04-28,71.48871541828117,18.911948715736635,1.9045760500198567,1.7527613345300503,1.637088286148149,1.321161488654766,1.2239780790844554,1.0540224371105478,0.7057481904343692
2025-04-29,71.48558377201243,18.91112025584218,1.904492617852337,1.7526845527825934,1.637016571593021,1.3211036136401972,1.2283050775299968,1.0539762644326218,0.705717274314611
2025-04-30,66.71983193972575,17.65036667093323,1.7775252112203475,1.635837782033909,1.527881074421526,1.2330291847116146,1.1478482780204968,0.983710498268829,0.6586689994642907
