date,CCB INTERNATIONAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,KINGSTON SECURITIES LTD,GREAT BAY SECURITIES LTD
2025-03-27,66.52250282277987,6.861239727840285,6.88022185270831,5.605266027900273,3.6911755586601607,3.5423093462039437,3.5393496217982463,3.35793504210891
2025-03-28,66.50811410240325,6.859755651690236,6.841181840528673,5.654973898813692,3.6903771627682302,3.549804552505938,3.538584065635111,3.357208725654875
2025-04-01,66.51590721985514,6.860559446568596,6.84198345901256,5.610569046410531,3.690809584331514,3.583570434985676,3.5389987007756347,3.357602108060355
2025-04-02,66.51570737351675,6.860538834090439,6.841962902345762,5.610552189515286,3.690798495333229,3.5838601171265867,3.538988067891541,3.3575920201804013
2025-04-03,66.52450174858092,6.861445900316321,6.846623620856709,5.573732905720586,3.6912864743014437,3.604917430731369,3.539455975242234,3.358035944250427
2025-04-07,66.51420856425587,6.860384244452213,6.845564258410072,5.587892603261324,3.6907153299699886,3.604810313340269,3.5389083232973726,3.357516363012901
2025-04-08,66.50831390311622,6.859776259462514,6.844957586805854,5.587397389770973,3.69038824923487,3.6133531042861406,3.538594696091691,3.357218811231741
2025-04-09,66.50921302118054,6.859868995970028,6.8375396328423825,5.587472925138372,3.69043813915907,3.6195605546953455,3.538642533936719,3.3572641970775385
2025-04-10,66.53424823242517,6.862451168598802,6.840038267142807,5.552009559926795,3.6918272835227173,3.620923019517634,3.539974539824807,3.358527929041275
2025-04-11,66.53184883297574,6.862203690615762,6.839791597427762,5.555716123962978,3.691694146550605,3.6204919176885273,3.5398468790608026,3.3584068117178227
2025-04-14,66.516057105397,6.8605749060084955,6.813230739300466,5.554397441902079,3.6908179011239564,3.668305556777273,3.5390066754806355,3.3576096740101002
2025-04-15,66.52365219043716,6.861358275500061,6.802440037004871,5.5550316665202235,3.6912393343394343,3.668874661851325,3.5394107742475756,3.3579930600993477
2025-04-17,66.52105367668959,6.8610902605426904,6.80217432348237,5.558720828803456,3.6910951489882082,3.6687313500977905,3.539272519547896,3.3578618918480028
2025-04-22,66.51625695383692,6.860595518703409,6.801683829973595,5.558319998663863,3.6908289902388516,3.6756776381106846,3.539017308476543,3.357619761996136
2025-04-24,66.5243518249788,6.861430436950824,6.802511578807834,5.543972033712262,3.691278155397129,3.6789795952614543,3.5394479985122267,3.358028376379469
2025-04-25,66.52265273804802,6.8612551903462045,6.80233783703955,5.543830436084196,3.6911838771020435,3.6814397137359527,3.539357598084843,3.357942609559185
2025-04-28,66.52295257061144,6.861286115567122,6.802368496706699,5.543855423375327,3.6912005140982904,3.681005584313177,3.5393735507658888,3.3579577445620594
2025-04-29,66.40293608822428,7.029321062642103,6.790096095868667,5.533853551824748,3.684541084767977,3.674364548027124,3.53298803799169,3.35189953065342
