date,EVERBRIGHT SECURITIES INVESTMENT,MORTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,GET NICE SECURITIES LTD,KGI ASIA LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-01-24,78.06452740842938,17.20712633818499,1.9303987680469343,0.8342354551354766,0.6918190117922655,0.6744880931782662,0.5974049252326813
2025-02-05,78.06454090533886,17.20712931319854,1.9303991018018198,0.8342355993700065,0.6918191314038084,0.6744882097933925,0.5973877390935839
2025-02-06,78.06022213250351,17.206177361367526,1.9358246166824529,0.8341894468658984,0.6917808578209881,0.6744508950109775,0.5973546897486465
2025-02-19,78.05590383749758,17.205225514860548,1.9412495312836306,0.8341432994681075,0.6917425884727604,0.6744135843570734,0.5973216440602916
2025-02-20,78.04780832198503,17.20344108648031,1.9286024766898249,0.8561825098897488,0.6916708448559374,0.6743436380062451,0.5979511220929064
2025-02-24,78.04295181866344,17.202370607109067,1.934013556499586,0.8561292341694875,0.6916278058286065,0.6743016771595758,0.5986053005702371
2025-03-03,78.0418726777795,17.20213274089578,1.9353695663996449,0.8561173960209167,0.6916182423276835,0.6742923532361339,0.5985970233403509
2025-03-05,78.03647742098423,17.20094350849555,1.9421490534309933,0.8560582101884919,0.6915704287899812,0.6742457374864606,0.5985556406242912
2025-03-19,78.03539845914142,17.200705681746832,1.9435048383543616,0.8560463740039979,0.6915608668757464,0.6742364151099582,0.598547364767687
2025-04-02,78.03162232764079,17.19987333991428,1.955162644880815,0.8490920954121582,0.6915274022580784,0.6742037888221936,0.5985184010716805
2025-04-09,78.02784656157637,17.199041078631836,1.9605980551956705,0.8455947498359694,0.6914939408789581,0.674171165691847,0.6012544481893559
2025-04-11,78.019217611109,17.19713906954029,1.9714400453377992,0.8455012371282202,0.691417469885239,0.674096610390738,0.6011879566087173
2025-04-17,78.019217611109,17.19713906954029,1.9721312208962387,0.8455012371282202,0.691417469885239,0.674096610390738,0.6004967810502775
2025-04-25,78.019217611109,17.19713906954029,1.9748959231299978,0.8455012371282202,0.691417469885239,0.674096610390738,0.5977320788165184
2025-04-30,64.63518851558291,14.247006823741373,1.6389698015190277,0.700457317123361,0.5728062889807355,0.5584567857050248,0.4946198195161736
2025-05-02,78.01166884487998,17.19547515664013,1.9850714719029556,0.8454194304736441,0.6913505716387989,0.6740313880277944,0.5969831364366998
