date,UOB KAY HIAN (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,EMPEROR SECURITIES LTD,DBS BANK LTD,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-10-29,16.97763437487119,4.407593589613281,3.9127365883418848,1.9078608870362328,1.5954677689032206,0.0,1.1758581293485129,1.5193531709761743,4.002040905677667,1.1489189984393333,36.6474644132075
2024-10-30,16.97763437487119,4.407593589613281,3.913324345854835,1.9078608870362328,1.5954677689032206,0.0,1.1488212837528053,1.5193531709761743,3.999983754382342,1.1489189984393333,36.61895817382941
2024-10-31,16.97763437487119,4.407593589613281,3.917732527201961,1.9078608870362328,1.5954677689032206,0.0,1.018926873390819,1.5193531709761743,3.999983754382342,1.1783068740868416,36.52285982046206
2024-11-01,16.97763437487119,4.407593589613281,3.917732527201961,1.9078608870362328,1.5954677689032206,0.0,0.9736695448936565,1.5222919585409251,4.007918480807169,1.1783068740868416,36.48847600595448
2024-11-04,16.97763437487119,4.407593589613281,3.917732527201961,1.9078608870362328,1.5954677689032206,0.0,0.9578000920440021,1.525230746105676,4.007918480807169,1.1930008119105957,36.490239278493334
2024-11-06,16.97763437487119,4.407593589613281,3.920671314766712,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.525230746105676,4.007918480807169,1.1930008119105957,36.48142291579908
2024-11-07,16.97763437487119,4.407593589613281,3.920671314766712,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.525230746105676,4.00850623832012,1.1930008119105957,36.482010673312026
2024-11-11,16.992328312694944,4.407593589613281,3.920377436010237,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.525230746105676,4.00850623832012,1.1930008119105957,36.4964107323793
2024-11-13,16.99732425155502,4.407593589613281,3.9168508909325364,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.525230746105676,4.005861329511844,1.1930008119105957,36.495235217353404
2024-11-14,17.00026303911977,4.407593589613281,3.9003936805699317,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.525230746105676,4.005861329511844,1.1930008119105957,36.48171679455555
2024-11-15,17.00026303911977,4.407593589613281,3.8710058049224236,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.554618621753184,4.005861329511844,1.1930008119105957,36.48171679455555
2024-11-18,17.00026303911977,4.407593589613281,4.27273806502386,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.5549125005096591,4.005861329511844,1.1930008119105957,36.88374293341346
2024-11-19,17.00026303911977,4.407593589613281,4.27273806502386,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.5587329243438353,4.005861329511844,1.1930008119105957,36.887563357247636
2024-11-21,17.016132491969422,4.407593589613281,4.27273806502386,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.5587329243438353,4.005861329511844,1.1930008119105957,36.90343281009729
2024-11-22,17.033765217357928,4.407593589613281,4.265391096111983,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.5587329243438353,4.005861329511844,1.1930008119105957,36.91371856657392
2024-11-25,17.05580612409356,4.407593589613281,4.265391096111983,1.9078608870362328,1.5954677689032206,0.0,0.9460449417849989,1.554030864240234,3.99116739168809,1.1930008119105957,36.9163634753822
2024-11-26,17.058744911658312,4.407593589613281,4.265391096111983,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.554030864240234,3.99116739168809,1.1930008119105957,36.918950490075446
2024-11-27,17.058744911658312,4.407593589613281,4.264509459842558,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.554030864240234,3.9988082393564417,1.1930008119105957,36.925709701474375
2024-11-28,17.058744911658312,4.407593589613281,4.2677421261637845,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.554030864240234,3.9988082393564417,1.1930008119105957,36.9289423677956
2024-11-29,17.058744911658312,4.407593589613281,4.25010940077528,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.536398138851729,3.9988082393564417,1.1930008119105957,36.893676917018595
2024-12-02,17.058744911658312,4.407593589613281,4.247170613210528,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.5349287450693536,3.9841143015326876,1.1930008119105957,36.87457479784771
2024-12-03,17.058744911658312,4.407593589613281,4.243056310619877,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.5369858963646792,3.9841143015326876,1.1930008119105957,36.87251764655238
2024-12-04,17.058744911658312,4.407593589613281,4.243350189376352,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.5369858963646792,3.972359151273684,1.1930008119105957,36.861056375049856
2024-12-05,17.058744911658312,4.407593589613281,4.243350189376352,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.5369858963646792,3.9647183036053324,1.1930008119105957,36.85341552738151
2024-12-06,17.058744911658312,4.407593589613281,4.241880795593977,1.9078608870362328,1.5954677689032206,0.0,0.9456931689134982,1.5369858963646792,3.9647183036053324,1.1930008119105957,36.85194613359913
2024-12-09,17.058744911658312,4.407593589613281,4.2124929199464685,1.9078608870362328,1.5954677689032206,0.0,0.945794557084482,1.5058347481783205,3.9993959968693917,1.1930008119105957,36.82618619120031
2024-12-10,17.058744911658312,4.407593589613281,4.2124929199464685,1.9078608870362328,1.5954677689032206,0.0,0.945794557084482,1.5058347481783205,3.990873512931614,1.1930008119105957,36.817663707262525
2024-12-11,17.058744911658312,4.407593589613281,4.20044389093099,1.9078608870362328,1.5954677689032206,0.0,0.945794557084482,1.5058347481783205,4.003510299460043,1.1930008119105957,36.81825146477548
2024-12-12,17.058744911658312,4.407593589613281,4.198386739635665,1.9078608870362328,1.5954677689032206,0.0,0.9434435270326813,1.5058347481783205,4.011151147128396,1.1930008119105957,36.8214841310967
2024-12-13,17.058744911658312,4.407593589613281,4.210141889894668,1.9078608870362328,1.5954677689032206,0.0,0.9434435270326813,1.5058347481783205,4.0002776331388175,1.187123236781094,36.816488192236626
2024-12-16,17.058744911658312,4.407593589613281,4.213080677459419,1.9078608870362328,1.5954677689032206,0.0,0.9434435270326813,1.5058347481783205,3.988816361636289,1.187123236781094,36.80796570829885
2024-12-17,17.058744911658312,4.407593589613281,4.212199041189994,1.9078608870362328,1.5954677689032206,0.0,0.9434435270326813,1.4973122642405432,3.999689875625867,1.187123236781094,36.809435102081224
2024-12-18,17.058744911658312,4.407593589613281,4.212199041189994,1.9078608870362328,1.5954677689032206,0.0,0.9434435270326813,1.4899652953286662,4.00850623832012,1.187123236781094,36.8109044958636
2024-12-19,17.16101471891164,4.573635087021702,4.230125645334973,1.904922099471482,1.5954677689032206,0.0,0.9369781943902296,1.5202348072455996,3.906236431066791,1.1815395404080675,37.010154292753704
2024-12-20,17.16101471891164,4.609488295311662,4.230125645334973,1.904922099471482,1.5954677689032206,0.0,0.9511422688160591,1.5099490507689717,3.905942552310316,1.1815395404080675,37.04959194023639
2024-12-23,17.16101471891164,4.624182233135416,4.231888917873824,1.904922099471482,1.5954677689032206,0.0,0.9825872957588928,1.50407147563947,3.915346672517518,1.1862416005116687,37.105722782723134
2024-12-27,17.16101471891164,4.624182233135416,4.231888917873824,1.904922099471482,1.5954677689032206,0.0,0.9972959275204706,1.4993694155358688,3.9118201274398174,1.1935885694235457,37.11954977821529
2024-12-30,17.16101471891164,4.624182233135416,4.238354250516276,1.904922099471482,1.5954677689032206,0.0,0.9972959275204706,1.5140633533596228,3.9118201274398174,1.1935885694235457,37.140709048681494
2025-01-02,17.16101471891164,4.624182233135416,4.255105339635355,1.904922099471482,1.5954677689032206,0.0,0.9972959275204706,1.5140633533596228,3.9118201274398174,1.1935885694235457,37.15746013780058
2025-01-03,17.16101471891164,4.624182233135416,4.255399218391831,1.904922099471482,1.5954677689032206,0.0,1.01287150161365,1.5140633533596228,3.914465036248093,1.1935885694235457,37.175974499458505
2025-01-06,17.16101471891164,4.624182233135416,4.255399218391831,1.904922099471482,1.5954677689032206,0.0,1.011989865344225,1.5023082031006196,3.9297467315847974,1.1935885694235457,37.178619408266776
2025-01-07,17.16101471891164,4.624182233135416,4.255399218391831,1.904922099471482,1.5954677689032206,0.058775751295016415,1.011989865344225,1.4979000217534935,3.925044671481196,1.1935885694235457,37.228284918111065
2025-01-09,17.16101471891164,4.624182233135416,4.2333583116561995,1.904922099471482,1.5954677689032206,0.0672982352327938,1.011989865344225,1.4993694155358688,3.9318038828801227,1.1935885694235457,37.222995100494515
2025-01-10,17.16101471891164,4.624182233135416,4.21719498005007,1.904922099471482,1.5960555264161709,0.12519235025838496,0.9408712062772548,1.5061286269347955,3.9300406103412726,1.1862416005116687,37.191843952308155
2025-01-13,17.16101471891164,4.624182233135416,4.21719498005007,1.904922099471482,1.5960555264161709,0.12519235025838496,0.9408712062772548,1.5017204455876694,3.9318038828801227,1.1841844492163431,37.18714189220456
2025-01-14,17.16101471891164,4.624182233135416,4.202501042226316,1.904922099471482,1.6089861917010742,0.1260739865278102,0.9408712062772548,1.5017204455876694,3.9329793979060232,1.1841844492163431,37.18743577096103
2025-01-15,17.16101471891164,4.624182233135416,4.200737769687465,1.904922099471482,1.6089861917010742,0.1260739865278102,0.9408712062772548,1.5017204455876694,3.934742670444874,1.1841844492163431,37.18743577096103
2025-01-16,17.16101471891164,4.624182233135416,4.220721525127772,1.904922099471482,1.6089861917010742,0.14400059067279022,1.011989865344225,1.4870265077639153,3.916228308786944,1.1830089341904428,37.2620809751057
2025-01-17,17.16101471891164,4.624182233135416,4.157537592485629,1.904922099471482,1.6192719481777023,0.22540500621638795,1.0108143503183245,1.482324447660314,3.914758915004568,1.1818334191645425,37.282064730546004
2025-01-20,17.16101471891164,4.624182233135416,4.1472518360090005,1.904922099471482,1.6289699471413799,0.22540500621638795,1.0108143503183245,1.4785040238261378,3.914758915004568,1.1818334191645425,37.27765654919888
2025-01-21,17.16101471891164,4.624182233135416,4.142843654661874,1.904922099471482,1.6339658860014563,0.2445071253872683,1.0108143503183245,1.4785040238261378,3.912995642465718,1.1818334191645425,37.295583153343856
2025-01-22,17.16101471891164,4.624182233135416,4.142843654661874,1.904922099471482,1.643370006208659,0.2445071253872683,1.0090510777794741,1.4638100860023837,3.9118201274398174,1.1818334191645425,37.28735454816256
2025-01-23,17.16101471891164,4.624182233135416,4.1399048670971235,1.904922099471482,1.643370006208659,0.2847685150243545,1.0090510777794741,1.4432385730491282,3.90447315852794,1.1818334191645425,37.29675866836976
2025-01-24,17.16101471891164,4.624182233135416,4.139610988340648,1.904922099471482,1.643370006208659,0.2965236652833578,1.0090510777794741,1.4376548766761015,3.90447315852794,1.1818334191645425,37.30263624349926
2025-02-03,17.16101471891164,4.624182233135416,4.139317109584173,1.904922099471482,1.643370006208659,0.35765044663017487,1.0089327915799928,1.4338344528419253,3.896832310859588,1.1818334191645425,37.35188958838759
2025-02-04,17.16101471891164,4.624182233135416,4.065847420465403,1.904922099471482,1.6495414600946354,0.3993812300496365,1.0089327915799928,1.424430332634723,3.924163035211771,1.1788946315997917,37.34130995315449
2025-02-05,17.16101471891164,4.624182233135416,4.058500451553526,1.904922099471482,1.6510108538770112,0.3993812300496365,1.0089327915799928,1.421491545069972,3.9288650953153725,1.1788946315997917,37.33719565056384
2025-02-06,17.16101471891164,4.624182233135416,4.058500451553526,1.904922099471482,1.6510108538770112,0.3993812300496365,1.0086389128235178,1.421491545069972,3.9294528528283226,1.1788946315997917,37.337489529320315
2025-02-10,17.16101471891164,4.624182233135416,4.043806513729772,1.904922099471482,1.6563006714935626,0.3993812300496365,1.0086389128235178,1.4044465771944172,3.941795760600276,1.1788946315997917,37.32338334900952
2025-02-13,17.16101471891164,4.899546627952568,4.043806513729772,1.904922099471482,1.6659986704572403,0.3993812300496365,1.1688028351024373,1.4044465771944172,3.2482418953190826,1.1862416005116687,37.08240276869994
2025-02-14,17.16101471891164,4.899546627952568,4.043512634973297,1.904922099471482,1.6659986704572403,0.3993812300496365,1.1688028351024373,1.4044465771944172,3.2482418953190826,1.1862416005116687,37.08210888994347
2025-02-17,17.16101471891164,4.899546627952568,4.060263724092376,1.904922099471482,1.6759905481773931,0.3993812300496365,1.2128846485736997,1.4023894258990917,3.1791803875474383,1.186829358024619,37.08240276869994
2025-02-18,17.16101471891164,4.907481354377396,4.07495766191613,1.904922099471482,1.6759905481773931,0.3993812300496365,1.2128846485736997,1.4023894258990917,3.127457726407824,1.186829358024619,37.053308771808915
2025-02-19,17.16101471891164,4.907481354377396,4.082304630828007,1.904922099471482,1.6759905481773931,0.3993812300496365,1.256966462044962,1.3979812445519653,3.08102488288476,1.186829358024619,37.05389652932186
2025-02-20,17.16101471891164,4.907481354377396,4.0881822059575095,1.904922099471482,1.6759905481773931,0.3993812300496365,1.256966462044962,1.3979812445519653,3.053694158532578,1.1880048730505193,37.03361889512508
2025-02-21,17.16101471891164,4.907481354377396,4.0881822059575095,1.904922099471482,1.6759905481773931,0.3993812300496365,1.2569517681071383,1.3979812445519653,3.053694158532578,1.1880048730505193,37.03360420118726
2025-02-24,17.16101471891164,4.907481354377396,4.0881822059575095,1.904922099471482,1.6759905481773931,0.4002628663190618,1.2569517681071383,1.400332274603766,3.0528125222631526,1.1880048730505193,37.03595523123906
2025-02-25,17.16101471891164,4.907481354377396,4.102876143781263,1.904922099471482,1.6759905481773931,0.4002628663190618,1.2569517681071383,1.3988628808213908,3.0528125222631526,1.186829358024619,37.04800426025454
2025-02-26,17.16101471891164,4.907481354377396,4.102876143781263,1.904922099471482,1.6759905481773931,0.4002628663190618,1.2569223802314908,1.3988628808213908,3.0507553709678272,1.186829358024619,37.04591772108357
2025-02-27,17.16101471891164,4.907481354377396,4.102876143781263,1.904922099471482,1.6774599419597684,0.4002628663190618,1.2566285014750158,1.3988628808213908,3.0507553709678272,1.186829358024619,37.04709323610946
2025-02-28,17.16101471891164,4.907481354377396,4.113161900257891,1.904922099471482,1.6774599419597684,0.4002628663190618,1.2566285014750158,1.4041526984379422,3.0475227046466014,1.186829358024619,37.05943614388142
2025-03-03,17.16101471891164,4.907481354377396,4.113161900257891,1.904922099471482,1.6774599419597684,0.3987934725366864,1.2566285014750158,1.4041526984379422,3.046934947133651,1.186829358024619,37.057378992586095
2025-03-04,17.16101471891164,4.907481354377396,4.113161900257891,1.904922099471482,1.6774599419597684,0.3987934725366864,1.2566285014750158,1.4041526984379422,3.0495798559419267,1.186829358024619,37.060023901394366
2025-03-05,17.16101471891164,4.907481354377396,4.102876143781263,1.904922099471482,1.6780476994727185,0.3987934725366864,1.2560407439620656,1.4041526984379422,3.0575145823667538,1.186829358024619,37.05767287134257
2025-03-06,17.16101471891164,4.907481354377396,4.0931781448175855,1.904922099471482,1.6780476994727185,0.3987934725366864,1.329510433080836,1.3982751233084405,3.055751309827903,1.186829358024619,37.113803713829306
2025-03-07,17.16101471891164,4.907481354377396,4.0931781448175855,1.904922099471482,1.6780476994727185,0.3987934725366864,1.329216554324361,1.3982751233084405,3.0645676725221556,1.186829358024619,37.12232619776709
2025-03-10,17.16101471891164,4.907481354377396,4.0931781448175855,1.904922099471482,1.6780476994727185,0.3987934725366864,1.329216554324361,1.393866941961314,3.0645676725221556,1.186829358024619,37.11791801641996
2025-03-11,17.16101471891164,4.907481354377396,4.0931781448175855,1.904922099471482,1.6780476994727185,0.3987934725366864,1.3292216972025994,1.392691426935414,3.072502398946983,1.186829358024619,37.12468237069712
2025-03-12,17.16101471891164,4.907481354377396,4.0931781448175855,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3292216972025994,1.392691426935414,3.058396218636179,1.1953518419623963,37.14848654997161
2025-03-14,17.16101471891164,4.907481354377396,4.0931781448175855,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3289278184461242,1.392691426935414,3.0592778549056043,1.1953518419623963,37.149074307484554
2025-03-17,17.16101471891164,4.907481354377396,4.057324936527626,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3309849697414498,1.392691426935414,3.054575794802003,1.1953518419623963,37.11057619038632
2025-03-18,17.16101471891164,4.907481354377396,4.054973906475825,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3309849697414498,1.392691426935414,3.054575794802003,1.1953518419623963,37.10822516033452
2025-03-19,17.16101471891164,4.907481354377396,4.0611453603618015,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3309849697414498,1.392691426935414,3.055163552314953,1.1953518419623963,37.11498437173344
2025-03-20,17.16101471891164,4.908362990646821,4.060851481605327,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3309849697414498,1.3779974891116598,3.055163552314953,1.1953518419623963,37.100878191422645
2025-03-21,17.16101471891164,4.908362990646821,4.060557602848851,1.904922099471482,1.6780476994727185,0.42818134818419457,1.3309849697414498,1.3779974891116598,3.055163552314953,1.1953518419623963,37.10058431266617
2025-03-24,17.16101471891164,4.908362990646821,4.060682501320353,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.0560451885843785,1.1953518419623963,37.09382510126724
2025-03-25,17.16101471891164,4.908362990646821,4.060388622563878,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.0560451885843785,1.1953518419623963,37.09353122251077
2025-03-26,17.16101471891164,4.908362990646821,4.060094743807403,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.1060045771851423,1.1462740896310577,37.094118980023715
2025-03-27,17.16101471891164,4.908362990646821,4.059382087822951,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.1083556072369434,1.1462740896310577,37.09575735409106
2025-03-28,17.16101471891164,4.908362990646821,4.062614754144176,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.1083556072369434,1.1462740896310577,37.09899002041229
2025-03-31,17.16101471891164,4.908362990646821,4.062320875387702,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.107767849723993,1.1462740896310577,37.09810838414286
2025-04-01,17.16101471891164,4.908362990646821,4.062026996631227,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.1233434238171722,1.1462740896310577,37.11339007947957
2025-04-02,17.16101471891164,4.908362990646821,4.049977967615749,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.3779974891116598,3.072502398946983,1.1462740896310577,37.050500025593905
2025-04-03,17.16101471891164,5.1375884206973845,4.045863665025097,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.382111791702311,2.843276968896419,1.1462740896310577,37.050500025593905
2025-04-07,17.16101471891164,5.144641510852787,4.045275907512147,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.382111791702311,2.843276968896419,1.1462740896310577,37.056965358236354
2025-04-08,17.16101471891164,5.169033447640219,4.034108514766094,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3305661925134726,1.382111791702311,2.8394565450622427,1.1462740896310577,37.066369478443555
2025-04-09,17.16101471891164,5.169033447640219,4.026173788341267,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3402641914771505,1.382111791702311,2.8227054559431632,1.1515639072476092,37.05667147947988
2025-04-10,17.16101471891164,5.169033447640219,4.0267615458542165,1.904922099471482,1.6780476994727185,0.4208343792723175,1.3399703127206755,1.382111791702311,2.8227054559431632,1.1515639072476092,37.056965358236354
2025-04-11,17.16101471891164,5.169033447640219,4.026467667097742,1.904922099471482,1.6780476994727185,0.4208343792723175,1.35642752308328,1.382111791702311,2.8227054559431632,1.1515639072476092,37.073128689842484
2025-04-14,17.16101471891164,5.488479655928632,4.020296213211765,1.904922099471482,1.6780476994727185,0.8719382704615685,1.4954321748959938,1.382111791702311,1.6927416372964725,1.1430414233098316,36.83802568466242
2025-04-15,17.131626843264133,5.51786753157614,4.021471728237666,1.904922099471482,1.6780476994727185,0.8719382704615685,1.5248200505435021,1.3806423979199356,1.6677619429960908,1.1577353611335859,36.85683392507682
2025-04-16,17.089602181088196,5.51786753157614,4.020883970724715,1.904922099471482,1.6780476994727185,0.9013261461090768,1.523078818911387,1.3806423979199356,1.6677619429960908,1.1577353611335859,36.841868149403325
2025-04-17,17.089602181088196,5.51786753157614,4.022941122020041,1.904922099471482,1.6780476994727185,0.9013261461090768,1.523078818911387,1.3806423979199356,1.6677619429960908,1.165670087558413,36.85186002712348
2025-04-22,17.089602181088196,5.51786753157614,4.02235336450709,1.904922099471482,1.6780476994727185,0.9013261461090768,1.522491061398437,1.3806423979199356,1.6686435792655159,1.180364025382167,36.86626008619076
2025-04-23,17.089602181088196,5.51786753157614,4.01941457694234,1.904922099471482,1.6780476994727185,0.9324772942954354,1.5233726976678623,1.3871077305623873,1.6495414600946354,1.1806579041386422,36.88301117530984
2025-04-24,17.089602181088196,5.51786753157614,4.019120698185865,1.904922099471482,1.6739333968820675,0.9712692901501462,1.5233726976678623,1.3771158528422347,1.6230923720118782,1.17301705647029,36.87331317634616
2025-04-25,17.07196945569969,5.51786753157614,4.034696272279044,1.904922099471482,1.6695252155349412,1.0985187917038568,1.523078818911387,1.3583076124278293,1.5907657087996192,1.1615557849677618,36.931207291371756
2025-04-28,17.07196945569969,5.51786753157614,4.017063546890539,1.904922099471482,1.6695252155349412,1.0985187917038568,1.523078818911387,1.3583076124278293,1.5907657087996192,1.1759558440350408,36.927974625050524
2025-04-29,17.07931642461157,5.51786753157614,3.960344946890848,1.904922099471482,1.6695252155349412,1.1132127295276109,1.5248420914502376,1.3656545813397063,1.596643283929121,1.1838905704598681,36.916219474791525
2025-04-30,17.07931642461157,5.51786753157614,3.77079314896442,1.904922099471482,1.6695252155349412,1.6283821896284296,1.379078228238597,1.3685933689044572,1.3630096725314307,1.2250335963663797,36.906521475827844
2025-05-02,17.07931642461157,5.51786753157614,3.7713809064773707,1.904922099471482,1.6695252155349412,1.641018976156858,1.3802537432644972,1.3685933689044572,1.3635974300443807,1.22562135387933,36.92209704992103
