date,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-06-20,23.84770021547314,16.010015287758957,2.454467757273723,5.469887929892986,16.140021426937754,2.216123168779266,1.0833844931566214,0.8149458909633694,31.92372973168177,0.03972409808240945
2024-06-21,23.847987288135595,16.010208012326657,2.4544973035439135,5.469953775038521,16.47968027734977,2.384678351309707,0.5742006933744221,0.8149557010785824,31.924114021571647,0.039724576271186446
2024-06-24,23.941074816614098,16.07270178491583,2.4640781157476224,5.575898198165537,16.544006574097573,2.3939866342795684,0.10151180074683681,0.8181367750667681,32.04872566435848,0.0398796360076859
2024-06-25,23.64804355872906,15.880786636258343,2.434655936190283,5.481856499779101,16.346463838374188,2.501522406237686,1.1928500638813597,0.8083678611087894,31.66604974387754,0.03940345556364852
2024-06-26,23.66075695307273,15.88932428557775,2.435964828443085,5.484803593615598,16.355251839816496,2.502867246487623,1.1397304788301634,0.8088024467170027,31.68307368823473,0.03942463920481697
2024-06-27,23.652547941932013,15.891032917139613,2.4362267757930582,4.8879861401517415,16.35701057410837,2.503136388075751,1.7372602903399248,0.8088894199175578,31.686480673875383,0.03942887866658701
2024-06-28,21.944949597000516,14.93006443501493,2.2889023596237177,4.592398015311735,15.36786331694394,2.3517657888237804,7.956714038750815,0.7599739565793314,29.77032397117263,0.037044520778608474
2024-07-02,21.957767044816354,19.993260698640906,4.536673031562395,4.595080310007862,15.506009210378524,2.3531393912164438,0.4728743120296529,0.7604178366842638,29.78771200718859,0.037066157475008424
2024-07-03,20.417168070597675,22.37616678049891,4.3798310946325385,4.435121041619237,14.966229767673811,2.2712242928849427,1.6337637276265435,0.7339469433332249,28.750772433082904,0.03577584805021628
2024-07-04,20.316024639944473,22.384174908901613,5.465903175429464,4.6536092313031405,14.971585979524555,2.2720371334374456,0.28305570015616865,0.8567586326566025,28.761061946902654,0.03578865174388339
2024-07-05,19.82245077188416,21.83918991842047,6.759144631728195,4.540308330423557,14.607074458517177,2.216720100731147,1.2834756478219005,0.8358992265286904,28.060819604482113,0.03491730946259087
2024-07-08,19.212585504927752,21.16727686675076,6.551190146550574,4.847757642884246,15.178086125383297,2.148519623829595,2.8530699730281306,0.8101816242603246,27.197489462511154,0.03384302987416546
2024-07-09,19.18920856677558,21.14039310479039,6.542869726424468,4.8416006882918685,17.21549066401729,2.145790869890303,0.9187467352227219,0.8091526430612601,27.162946954410906,0.03380004711521719
2024-07-10,19.19078104993598,21.14212548015365,6.543405889884762,4.841997439180537,18.007682458386682,2.145966709346991,0.11984635083226633,0.8092189500640204,27.165172855313703,0.03380281690140845
2024-07-11,19.187832855387136,21.138877509217536,6.59360917656698,4.841253584596477,18.004916018025398,2.145637034002458,0.08398197460057354,0.8090946333469888,27.16099959033183,0.03379762392462105
2024-07-12,19.17212443716742,21.121571837904217,6.5882112157183785,4.816823577568563,18.09250920998772,2.1438804748260334,0.08391322144903807,0.8084322554236594,27.13876381498158,0.03376995497339337
2024-07-15,19.167263427109972,21.115089514066497,6.586189258312021,4.471611253196931,18.460358056265985,2.1432225063938617,0.08388746803069054,0.8081841432225064,27.1304347826087,0.03375959079283888
2024-07-16,19.16828644501279,21.115089514066497,6.586189258312021,4.470588235294118,18.460358056265985,2.1432225063938617,0.08388746803069054,0.8081841432225064,27.1304347826087,0.03375959079283888
2024-07-18,19.169309462915603,21.115089514066497,6.586189258312021,4.469565217391304,18.460358056265985,2.1432225063938617,0.08388746803069054,0.8081841432225064,27.1304347826087,0.03375959079283888
2024-07-19,19.169309462915603,21.115089514066497,6.586189258312021,4.459335038363172,18.470588235294116,2.1432225063938617,0.08388746803069054,0.8081841432225064,27.1304347826087,0.03375959079283888
2024-07-22,19.15682139273941,21.13065378078994,6.611519482380884,4.342840762505375,18.485226970249187,2.144802309629599,0.08394930281127787,0.8599684678228464,27.150433055549865,0.03378447552161183
2024-07-23,19.135821430399837,21.13346644140685,6.612399529002201,4.343418829672861,18.49792658577791,2.145087800133108,0.08396047714124814,0.8600829365688835,27.154046997389038,0.03378897250806327
2024-07-25,19.124558439563817,21.13346644140685,6.612399529002201,4.354681820508882,18.49792658577791,2.145087800133108,0.08396047714124814,0.8600829365688835,27.154046997389038,0.03378897250806327
2024-07-26,19.12162162162162,21.13022113022113,6.612407862407863,4.354013104013104,18.50941850941851,2.144758394758395,0.08394758394758395,0.85995085995086,27.14987714987715,0.033783783783783786
2024-07-29,19.12553757935695,21.134548433340157,6.613762031537989,4.354904771656768,18.51320909277084,2.1451976244112223,0.06348556215441327,0.8601269711243089,27.15543723121032,0.03379070243702642
2024-07-30,19.126561540036864,21.134548433340157,6.613762031537989,4.354904771656768,18.51320909277084,2.1451976244112223,0.06348556215441327,0.8601269711243089,27.15543723121032,0.032766741757116524
2024-07-31,19.127389643767728,21.134332026090252,6.613694309908766,4.354860179600864,18.513019526730222,2.145175658655963,0.06348491209387576,0.8601181638525102,27.155159173057825,0.03276640624200039
2024-08-01,19.142807352051747,21.15816342220992,6.621152012793308,4.367971625098666,18.419083351272665,2.1475945915469854,0.06355649865198716,0.8610880462527294,27.185779745979026,0.03280335414296112
2024-08-02,19.124966715143074,21.138444521824624,6.614981258065177,4.363900780401877,18.386554966100654,2.1455930849429548,0.17205710657299111,0.8602855328649557,27.16044325187931,0.032772782204379264
2024-08-05,19.09355679321445,21.092432681007615,6.600582494507179,4.354401921209954,18.39047570384753,2.140922793929794,0.3351898216749272,0.8584129579479842,27.101323386643507,0.032701446017066066
2024-08-06,19.093751916119935,21.092648231038076,6.6006499478815375,4.35342448954565,18.390663641752,2.140944672675619,0.33519324708238807,0.858421730332945,27.10160034336869,0.032701780203159815
2024-08-07,17.964497268651414,19.815477962001133,6.200977333166924,4.046620136135406,17.166693868146428,2.0113094152321884,0.013440731175775962,0.8064438705465576,31.943817743685255,0.030721671258916484
2024-08-08,17.997973889940173,20.681614006919357,6.172945696427547,3.7425693369268114,16.13337920752337,2.002217252518302,0.013379972093201064,0.9098381023376724,32.31549974195768,0.030582793355888146
2024-08-12,17.78533314444917,20.437266846106624,6.100014166312509,3.700240827312651,15.94276809746423,1.9785616470699343,1.1928035132455022,0.8990886338952637,31.933701657458563,0.030221466685555084
2024-08-13,18.261419881361697,20.440548607700155,6.1434994521479585,3.6989458571050746,15.945328144481808,1.978879359202025,0.6630898855178147,0.899233007140968,31.93882948577474,0.03022631956776363
2024-08-14,19.016771928485564,20.645309011810948,6.205041118891794,3.7359995420633862,15.151023679139078,1.998702512927169,0.049609799843538326,0.9082409509817017,32.25877234826079,0.030529107596023584
2024-08-15,19.299329752341112,20.57327565717545,6.1833911679421965,3.7239150068926175,14.310025193706327,1.991728858677568,0.8366211912344916,0.905072015971859,32.14621856728621,0.030422588772163334
2024-08-16,19.29951323395193,20.573471250380283,6.183449954365683,3.7229996957712204,14.310161241253422,1.9917477943413449,0.836629145117128,0.9050806206267112,32.14652418618801,0.0304228780042592
2024-08-19,19.45266833674941,20.534426478402793,6.1717148713277155,3.727321035451302,14.271616184620056,1.9879678129507325,0.8350413725043649,0.9033629393456313,32.08551582782965,0.030365140818340547
2024-08-23,19.452299166872262,20.534036779078814,6.1715977454310815,3.727250298901182,14.26944755470366,1.9879300855901165,0.8388210957812232,0.9033457954567021,32.0849069136318,0.030364564553166454
2024-08-26,19.458207566869792,20.540273743759137,6.173472293410787,3.728382405983636,14.16842265125197,2.092943789509653,0.8390758775177022,0.9036201757882947,32.09465231505211,0.0009491808569204777
2024-08-27,19.458207566869792,20.540273743759137,6.173472293410787,3.728382405983636,13.361618922869564,2.092943789509653,1.6458796059001084,0.9036201757882947,32.09465231505211,0.0009491808569204777
2024-08-28,19.46959773715284,20.540273743759137,6.1744214742677075,3.7056020654175446,13.361618922869564,2.1033847789357787,1.6458796059001084,0.9036201757882947,32.09465231505211,0.0009491808569204777
2024-08-29,19.562287644970862,20.53793443805402,6.173718277243133,3.3483286828768293,13.337319438908187,2.1031452271131106,1.6570810318319,0.9035172636334301,32.375718922612606,0.0009490727559174686
2024-09-03,19.2529352973594,20.21315349480193,6.076088885567771,3.2953791834409065,13.126406934494064,2.0698866979889594,3.2122474523393647,0.8892293034681811,31.86373868614502,0.00093406439439935
2024-09-04,19.2529352973594,20.21315349480193,6.076088885567771,3.2935110546521074,13.126406934494064,2.0698866979889594,3.214115581128163,0.8892293034681811,31.86373868614502,0.00093406439439935
2024-09-05,19.252755464225668,20.212964692695685,6.0760321315150385,3.2934802914253694,13.126284326545862,2.0698673640949,3.215019615169064,0.8892209975714552,31.86344106108724,0.0009340556697179153
2024-09-09,19.21072295908836,20.212964692695685,6.0760321315150385,2.46870913506445,13.126284326545862,2.0698673640949,4.081823276667289,0.8892209975714552,31.86344106108724,0.0009340556697179153
2024-09-10,19.264705882352942,20.26976395653803,6.093106032221806,2.4756463094792056,12.88216560509554,2.0756837766953913,4.093293368302735,0.89171974522293,31.952978643686773,0.0009366804046459348
2024-09-11,19.46775126330859,20.516321093698153,6.167221289949468,2.505759549475241,11.853769068138078,2.1009319567299034,4.143083326222778,0.9025664362846877,32.34164794220541,0.0009480739876939995
2024-09-12,19.84402330952772,20.912859862578156,6.286421137064275,2.5541907863583213,12.08287832078626,2.1415386994211274,2.290364042250935,0.9200112102206287,32.96674623346251,0.0009663983300636856
2024-09-13,20.80335731414868,20.925195327608883,6.290129186973002,2.592442175292024,12.09000541502282,2.14280188752224,1.248356153786648,0.9205538794770636,32.98619169180784,0.0009669683607952349
2024-09-17,21.34093875380674,20.921351573451926,6.288973751631459,2.5919659689660173,12.087784599023541,2.1424082757287186,0.7250930536085465,0.9203847827137815,32.980132450331126,0.0009667907381447286
2024-09-25,21.39907323031584,20.978343059891035,6.306105434592939,2.5999961223025765,12.134284661767843,2.1482443724916145,0.4401186575411521,0.9228919867382748,33.06997305000291,0.0009694243558175156
2024-09-30,20.96510722358349,20.55197827036678,6.177939863619959,2.5462039622390638,11.878169696278992,2.104583357076377,2.4730753889110493,0.9041350884190933,32.397857427773666,0.000949721731532661
2024-10-02,18.670602364802,18.30268789011621,5.502647292656935,1.844647055838422,10.57817548251772,1.874249369893601,20.284351371010032,0.8051829423008611,22.136610450462644,0.0008457804015765346
2024-10-03,11.714570773541649,5.434321134414537,3.4527044238770483,1.2211301689734226,6.701091109790269,1.207862783391356,68.701176021058,0.5052220429651015,1.0613908465653392,0.0005306954232826696
2024-10-04,11.563737512076527,5.435763501820769,3.453620834262297,1.2108375534817553,6.708708900001062,1.2081833720843818,69.38242507245916,0.5053561380598995,0.5308362794746845,0.0005308362794746844
2024-10-07,37.63518883245223,17.103762827822123,11.827511143360631,3.940776061642652,21.83407622404202,3.932137797588197,0.35244117342178916,1.6447254759683494,1.7276528108911233,0.0017276528108911232
2024-10-08,37.56963247848507,17.073969956711448,11.806908921580463,3.9339116637635168,21.697738992463307,3.9252884466136626,0.624320921649449,1.6418605453322526,1.7246434299708533,0.0017246434299708535
2024-10-09,37.64039119466427,17.106127103708054,11.829146075958116,3.8220962781214363,21.531257559525866,3.932681342226216,0.7637280989736324,1.6449528285585928,1.7278916266371773,0.0017278916266371773
2024-10-10,37.62803793204705,17.10051301539046,9.165184046430484,3.8208418979842125,21.524191180280862,3.931390668992797,3.4563764185652843,1.644412968752699,1.7273245470091374,0.0017273245470091376
2024-10-14,37.3295415610224,16.960186390735284,9.07969574453505,3.789488110738025,21.34756390050024,3.899129719728637,4.248612348386213,1.6309189337353525,1.7131501404783114,0.0017131501404783116
2024-10-15,37.1325292948674,18.116562735558144,9.07969574453505,3.789488110738025,21.323579798533544,3.899129719728637,3.3132323716850545,1.6309189337353525,1.7131501404783114,0.0017131501404783116
2024-10-16,37.1325292948674,18.116562735558144,7.195230590008908,3.789488110738025,21.323579798533544,3.899129719728637,5.197697526211197,1.6309189337353525,1.7131501404783114,0.0017131501404783116
2024-10-22,37.15309323413957,18.1274319899892,7.199547457016988,3.791761660695613,21.29351869311072,3.9014690505168246,5.185388347018187,1.631897423590517,1.7141779659564256,0.0017141779659564256
2024-10-23,37.14231830884496,18.13053988718775,7.200781799166767,3.792411747561164,21.297169406964183,3.90213794640561,5.186277367257016,1.6321772078111338,1.7144718569444681,0.0017144718569444683
2024-10-25,37.7902210127863,18.446805170338585,7.326390705950075,3.8777539379350046,21.66867270221711,3.9510178449945053,3.5323669475116435,1.6606485600153504,1.7443787395119228,0.0017443787395119228
2024-10-30,37.779754740349226,18.446805170338585,7.326390705950075,3.8777539379350046,21.66867270221711,3.9510178449945053,3.5428332199487156,1.6606485600153504,1.7443787395119228,0.0017443787395119228
2024-10-31,37.94367721773138,18.462908322712433,7.332786284197845,3.8811390261361454,21.46935069923355,3.954466888978124,3.5459259388585296,1.6620982244181781,1.7459014962375823,0.0017459014962375825
2024-11-01,37.94367721773138,18.462908322712433,7.334532185694083,3.8811390261361454,21.46935069923355,3.954466888978124,3.544180037362292,1.6620982244181781,1.7459014962375823,0.0017459014962375825
2024-11-04,37.94433968852574,18.463230672532998,7.3346602416369855,3.8812067881835324,21.46972553949298,3.954535931280118,3.5424959843564494,1.6621272435225924,1.745931978490118,0.001745931978490118
2024-11-06,37.929770672623825,18.456141575622187,7.331844043422109,3.87971656951377,21.49987783168697,3.9530175573318442,3.541135816258857,1.6614890572096757,1.7452616147160458,0.0017452616147160458
2024-11-11,37.929770672623825,18.456141575622187,7.331844043422109,3.837830290760585,21.49987783168697,3.9530175573318442,3.5830220950120424,1.6614890572096757,1.7452616147160458,0.0017452616147160458
2024-11-12,37.91918204976096,18.45098928708518,7.329797257214642,3.8576961998813553,21.49387584185365,3.951914017517535,3.5890009421781763,1.6610252294378336,1.7447744006699932,0.0017447744006699934
2024-11-13,38.23808853543529,18.606165106622562,7.338658596664086,3.890140052079668,21.67464283200788,3.9851502568794426,2.830952213385882,1.6749947216552887,1.7594482370328666,0.0017594482370328667
2024-11-14,39.84051329055912,19.385884509624198,7.151237396883594,3.1915673693858846,22.307974335472043,4.152153987167736,0.3904674610449129,1.7451879010082494,1.833180568285976,0.001833180568285976
2024-11-15,39.815696907518685,19.373809174849775,7.146782940055695,3.189579363916166,22.294078850945333,4.1495676388685325,0.4525135570863256,1.7441008354096437,1.832038692657189,0.0018320386926571888
2024-11-20,39.76324648711944,19.348287470725996,7.219701405152225,3.234777517564403,22.264710187353632,4.144101288056206,0.45191744730679156,1.7418032786885245,1.8296252927400467,0.001829625292740047
2024-11-21,39.9213639905057,19.1607327281622,7.575510499900346,3.203420847601964,22.048884781939083,4.1039299885850955,0.44753673606203914,1.7249189179395192,1.811889619684369,0.0018118896196843686
2024-11-22,39.66622259028553,19.038274583228315,7.527094660281568,3.182947466964318,22.547078097432756,4.077701364634717,0.4446764843553091,1.7138947899038632,1.8003096532603606,0.0018003096532603607
2024-11-26,39.551234371125986,18.728084156837742,8.946976941876528,3.1310877342117376,22.160238019339072,4.011263415152482,0.012396840576630184,1.6859703184217052,1.7709772252328833,0.0017709772252328835
2024-11-29,39.607349342035256,18.754655410917604,8.959670840279502,3.1355300961231514,22.191678785514135,4.016954563189444,0.012414429113609762,1.5464831695811017,1.773489873372823,0.001773489873372823
2024-12-02,39.58348103509394,18.743353420772777,8.954271534916696,3.133640552995392,22.17830556540234,4.014533853243531,0.07266926621765331,1.545551222970578,1.7724211272598371,0.001772421127259837
2024-12-03,39.3727301576108,18.643559818060012,8.906597087549804,3.1169563837664396,22.060223546419376,4.098938683403265,0.005288953139875181,2.0309580057120695,1.7629843799583937,0.0017629843799583937
2024-12-04,39.3727301576108,18.643559818060012,8.906597087549804,3.1204823525263565,22.060223546419376,4.098938683403265,0.0017629843799583937,2.0309580057120695,1.7629843799583937,0.0017629843799583937
2024-12-05,39.3810615411744,18.64750484923294,8.908481749250573,3.0999823664256745,22.0648915535179,4.099806030682419,0.0017633574325515784,2.0313877622994183,1.7633574325515784,0.0017633574325515784
2024-12-10,39.104550787063786,18.516572989441613,8.84593160687083,3.771602668487682,21.909964805378998,4.071019593423333,0.010505857015286023,2.017124546934916,1.7509761692143369,0.001750976169214337
2024-12-11,39.10592025775272,18.517221453711326,8.846241398028331,3.7682326778616333,21.91073210877445,4.071162163581922,0.010506224938275927,2.0171951881489782,1.7510374897126548,0.0017510374897126548
2024-12-12,38.30111989572793,18.136136788488912,8.664185631720661,5.4434135382188,21.459808948875818,3.9873775917954344,0.31556020511413335,1.9756812841928348,1.7150011147507245,0.0017150011147507248
2024-12-13,38.38010620564024,18.173537953908813,8.682053309044663,5.454639192974617,21.504064342057777,3.9956005430579666,0.10998642355084295,1.979755623915173,1.718537867981921,0.0017185378679819212
