date,EMPEROR SECURITIES LTD,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,CHINA MERCHANTS BANK CO LTD,CMB WING LUNG BANK LTD
2025-04-11,0.0,0.0,1.3669491778542755,0.6789335396575835,0.5526141397549627,0.49963837840402175,0.4593594868753037,0.34710936738264603,0.22678198969297625,0.0
2025-04-14,14.968453682324204,0.0,1.3666589526307114,0.6784498309516434,0.5510985191430168,0.4995416366628337,0.4620682556285685,0.347206109123834,0.2269754731753523,0.0
2025-04-15,0.0,0.0,1.3670459195954636,0.6782563474692673,0.551775711331333,0.0,0.4581985859810474,0.34730285086502205,0.0,0.22535263046692314
2025-04-16,0.0,0.0,1.3704318805370446,0.6757410621983786,0.5524529035196492,0.4994448949216457,0.4444612587323473,0.34710936738264603,0.22707221491654034,0.0
2025-04-17,13.752732468061312,0.0,1.371399297948925,0.0,0.5529688594726521,0.4992514114392696,0.44213945694383466,0.347206109123834,0.0,0.2252558887257351
2025-04-22,0.0,0.0,1.36820682048972,0.0,0.5506148104370766,0.4987677027333295,0.4486211536034326,0.3481735265357143,0.0,0.0
2025-04-23,0.0,0.0,1.3666589526307114,0.0,0.5512920026253929,0.5227057693981187,0.45045924668600507,0.0,0.0,0.0
2025-04-24,13.749539990602107,1.7108028792970975,1.3644338925833868,0.6748703865276863,0.5514854861077689,0.5226090276569307,0.45597352593372265,0.0,0.2263950227282241,0.0
2025-04-25,0.0,0.0,1.365304568254079,0.6728388099627377,0.5525496452608372,0.5227057693981187,0.45829532772223536,0.0,0.0,0.0
2025-04-28,13.748572573190227,1.6620772889853936,1.3665622108895235,0.6710974586213533,0.5501633489781992,0.5221253189509907,0.46090735473431216,0.34759307608858614,0.22649176446941213,0.22438521305504283
2025-04-29,13.7479921227431,1.6581108775966844,1.3540825262762677,0.6733225186686779,0.5626430335914548,0.5225122859157427,0.473967489794696,0.3515594874772953,0.22658850621060017,0.22448195479623087
2025-04-30,13.745670320954586,1.6542412079491635,1.3549532019469601,0.6729355517039257,0.5677703458744203,0.5242536372571273,0.47290333064162765,0.0,0.0,0.22477218001979493
2025-05-02,13.734448278976775,1.63624724408819,1.3470203791695416,0.6801911822930279,0.5650615771211556,0.5504552994294811,0.4823840212780544,0.3501083613594749,0.22513738009277978,0.2245786965374189
