date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,EVERBRIGHT SECURITIES INVESTMENT,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,EMPEROR SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD
2024-06-11,35.6855613240745,44.091355171033555,5.348432628334174,2.999245242977407,1.7231218421390435,2.7449061160452066,2.845028000503398,2.382035232114408,1.1526608044044733,1.027653638373829
2024-06-12,35.692919922374564,44.094152362543326,5.354958041177091,2.9997858037381504,1.715090225208618,2.744885887363243,2.8350358000907643,2.382464551717466,1.1528685510709944,1.0278388547157875
2024-06-13,35.693135022952454,44.09047425622305,5.357291852657284,2.999535577108699,1.7160799552627923,2.7428032602297896,2.8378887542848115,2.3822658188366646,1.1527723847342595,1.0277531177101937
2024-06-14,35.66705965326471,44.09047596875373,5.375980759671204,2.9972664584143938,1.7156049848829187,2.760177093900823,2.8334780456565625,2.3804636585470584,1.152517744163189,1.0269756327454131
2024-06-17,35.66292860224885,44.0731368811007,5.410524987892219,3.002920592869249,1.7151609087620905,2.759793704602613,2.816210666257064,2.3801330115412984,1.1523576591562936,1.0268329855696259
2024-06-18,35.66059044303681,44.07092743915854,5.422245400155578,3.0034189920940695,1.714887221164153,2.7580382612039505,2.8115722087689794,2.38003876213045,1.1514889476403407,1.026792324647123
2024-06-19,35.657068626633595,44.061201284741756,5.432907585932311,3.014532786551561,1.7130669201671025,2.7581694208863907,2.806431161841942,2.3797968450772027,1.1501374109697455,1.0266879571983956
2024-06-20,35.65799934610172,44.05752115932068,5.429779298218848,3.018807105519153,1.711689448183416,2.7571161225757272,2.810845889768681,2.379598077213159,1.1500413479982328,1.0266022051003902
2024-06-21,35.6541483682758,44.055848698715494,5.42621010471487,3.0272237433082125,1.7168530416995338,2.7573326349078062,2.8066338411606075,2.3793410863668414,1.1499171463096567,1.0264913345411784
2024-06-24,35.652865778232105,44.05568543867684,5.424702447706708,3.031596567355584,1.716766518601554,2.757296525113172,2.80556675016962,2.3792211763006077,1.1498591947019754,1.026439603141835
2024-06-25,35.65834381862165,44.022094466224246,5.401677374560339,3.0501254181616924,1.7580062526182363,2.764050790395085,2.785275244115987,2.379634794723093,1.1541737948728268,1.026618045706846
2024-06-26,35.673413042934676,44.03492769052375,5.4086278975450774,3.050622518358552,1.758086998540047,2.7720118212584555,2.738876696321435,2.3800226203901516,1.1566253533232216,1.026785360804639
2024-06-27,35.67419941422017,44.036116995927244,5.407490606734377,3.0506193797500143,1.7580851897463237,2.772214737693978,2.7378450364617075,2.380020171722946,1.156624163338493,1.0267843044047467
2024-06-28,35.66819619349897,44.01690758170858,5.417231925599017,3.050079635150608,1.7822562395406372,2.7717242510921425,2.7309829391479576,2.379599075914438,1.1564195223892324,1.0266026359584184
2024-07-02,35.66464981851568,44.01407188558613,5.417473191427985,3.049925905654879,1.7914238836088285,2.771070247153298,2.728993798102035,2.379479139843996,1.1563612367667921,1.0265508933403829
2024-07-03,35.681203362108235,44.03467147667679,5.433826526325072,3.054855205296684,1.8074337002570557,2.76918930049632,2.6513560251784116,2.3805149048079293,1.1599517575323122,1.026997741321192
2024-07-04,35.678906291569625,44.01433998833614,5.42565876572764,3.0545440189529813,1.8347225763643,2.7739490738716377,2.6508801515379807,2.3802724109155604,1.1598335977106382,1.0268931250134998
2024-07-05,35.68180723117603,44.02098841571437,5.411203782077666,3.054748326070772,1.839578785460055,2.775163632884277,2.6496168312874784,2.3804316185068775,1.1594995667373664,1.026961810085101
2024-07-08,35.68257866015328,44.17282219128273,5.412365421229204,3.054823178466236,1.839623861801553,2.7543420196330684,2.5164397666891403,2.380489947701254,1.1595279786753871,1.0269869743681543
2024-07-09,35.68581022315896,44.17682266611974,5.411826449334896,3.055099835982119,1.8377321892856129,2.7545914643231626,2.508640387538889,2.380705534789947,1.1596329903606588,1.029138259106016
2024-07-10,35.68752839347893,44.17933187908661,5.397930922687863,3.057125917623556,1.8522453251909217,2.755982959268906,2.496001488432521,2.380840757217402,1.1596988567123026,1.0333135003009866
2024-07-11,35.68125655945049,44.19666505419899,5.366486268242719,3.059505492016161,1.8684969451140276,2.755654724540999,2.497601637546482,2.3810907195131827,1.1598206124356782,1.0334219869412682
2024-07-12,35.675089605453294,44.193605922923666,5.359354005858214,3.059312063723177,1.8816560068963504,2.7606267047901714,2.4963115703200778,2.3809401820114475,1.1597472861671632,1.0333566518564359
2024-07-15,35.669374965628506,44.18601827530171,5.373886479481303,3.05897203485584,1.8795944437022964,2.7607315235850747,2.496239941501719,2.3806755511478985,1.1612649859141873,1.033241798881464
2024-07-16,35.687510024017406,44.20582154958718,5.327333879611756,3.0606067539831425,1.8802899991416422,2.761486089862532,2.499324383724064,2.3819477876427144,1.1618855676202995,1.0337939648092704
2024-07-17,35.678947585906165,44.19840341914738,5.327984159267789,3.0613285598899957,1.900667469487796,2.761125638157442,2.4946840146920795,2.3815480755964242,1.1616905928772772,1.0336204849776554
2024-07-18,35.678021556355155,44.197766395208824,5.330995830865386,3.0612844374913215,1.9006400754965287,2.760159303658186,2.494339212952048,2.3815137507562127,1.161673849631829,1.033605587584506
2024-07-19,35.676823439976644,44.197071942036075,5.332880485626868,3.0612434678313685,1.902776534030373,2.759092890144892,2.493379304337528,2.3814818785762393,1.161658302764634,1.0335917546753746
2024-07-22,35.404323900125604,44.61634980610922,5.286369129994192,3.0380633228229925,1.912990908546466,2.734011787689779,2.465814835095739,2.3634489792461757,1.152862070713433,1.0257652596564046
2024-07-23,35.407997521484916,44.59645117495491,5.292827559173499,3.037548158790735,1.9301342635307688,2.7330374289899826,2.460697782792715,2.3630482094870215,1.1526665800307592,1.0255913207646954
2024-07-24,35.40057226367288,44.58768214337829,5.274281911981938,3.0371039297965705,1.9565093785036018,2.7453217482022065,2.457886661626003,2.36270262335163,1.1524980072580207,1.0254413322288662
2024-07-25,35.40872169653318,44.56054716064213,5.288249384613462,3.0379696244516428,1.9588038609635237,2.7490670498061,2.454704997732812,2.3633760869800864,1.1528265147401242,1.0257336235369414
2024-07-26,35.391106001710824,44.580481495174226,5.264256387454172,3.0367999677447233,1.9867469253600298,2.7443129113948146,2.4561087887632027,2.362466157312305,1.1523826619596267,1.025338703126077
2024-07-29,35.38866731798983,44.577795506127494,5.273538420511674,3.036616999522378,1.9843806004411775,2.7442496848320177,2.454837496007011,2.3623238179294854,1.152313230515554,1.025276926123375
2024-07-30,35.387734032215384,44.57674851332976,5.28474952833008,3.0261297635363578,1.9851509280943103,2.7464318009823288,2.4530438536689294,2.362268334341856,1.152490399921419,1.0252528455795717
2024-07-31,35.38314730871262,44.58211148723913,5.288531312539792,3.0257811934704937,1.988598046974129,2.746421763581337,2.445307626509781,2.3619962323193944,1.1529702786214757,1.025134750031847
2024-08-01,35.38217815584048,44.58163163518212,5.290852180394194,3.0257070478743615,1.9842610099342086,2.7504385656893957,2.444941397535348,2.361938352516623,1.1529420255313927,1.0251096295018758
2024-08-02,35.39188322163797,44.571527596288476,5.303266993652406,3.0217131877554184,1.985878159356329,2.751672977236074,2.4302534292037636,2.362647575621784,1.1557394183951974,1.025417440852579
2024-08-05,35.390445381192485,44.57061716823681,5.305201290428399,3.021651465561933,1.9865525132375166,2.756621196071863,2.4235652651725075,2.3625993156507876,1.1573499090024955,1.0253964954452042
2024-08-06,35.40237098965736,44.539920801997454,5.326970303272664,3.023644678745576,1.9906052297990278,2.757597445477582,2.4136191051416644,2.3625607090934744,1.1573309970798105,1.0253797397353774
2024-08-07,35.404769573824524,44.54200939137844,5.338756707175717,3.0246281398348387,2.020981101403894,2.7172829394848783,2.4057435853905607,2.3628502890314507,1.1574728515672157,1.0255054209084755
2024-08-08,35.403934225700404,44.51048193218139,5.369613419356076,3.0247487554019963,2.0352599943058483,2.721374994644738,2.388576839183353,2.362944514342644,1.1575190090576597,1.0255463158258828
2024-08-09,35.393036089990304,44.46063855403617,5.400642494375985,3.0239921630606346,2.07621182855551,2.713647972072479,2.386958170061636,2.3623534617074715,1.15722947426054,1.025289791879264
2024-08-12,34.82636204584463,45.350624617859694,5.322349109377838,2.9757642472461256,2.0301360706087475,2.673384312761336,2.348487976521634,2.3246776418865536,1.1392759445842675,1.0089380333091686
2024-08-13,34.79017237632343,45.28722296220622,5.369057655957804,2.9725261808365273,2.0972912838112103,2.6718806347199053,2.3466351557744254,2.3221480528600362,1.1352255362380212,1.0078401612724144
2024-08-14,34.8381680415611,44.69230414519665,5.404782090396569,2.976721483108716,2.1147267945480905,2.6762547630961553,2.825526911066049,2.325425437956029,1.136827747280713,1.0092625857899333
2024-08-15,34.828021203198084,44.59716210374927,5.461023823975467,2.973081289078569,2.1683654126783014,2.6786044749198683,2.8276940799192527,2.322581705398303,1.1354375353974584,1.0080283716854261
2024-08-16,34.802640756141095,44.54546367747495,5.4540380746759185,2.9710260387656975,2.2679006004410316,2.6743448285593567,2.823632365438627,2.320976136524614,1.1326459864793312,1.0073315354993788
2024-08-19,34.823327178719374,45.09232800337147,5.465677225496555,2.9726634463762993,2.2827027592580937,2.515199333005477,2.384689850855576,2.3222552851892115,1.133270216336014,1.0078867013919373
2024-08-20,34.82834192749564,44.88271066250263,5.569388584297444,2.925057237375688,2.414664802099977,2.5192962564367263,2.39164166070393,2.3251099261979173,1.1346632929947817,1.0091256498952617
2024-08-21,34.832557694130635,44.82816809216379,5.590751734558743,2.924980799624782,2.4100788466154444,2.5207380404985753,2.4239427048223936,2.3250491663019757,1.1346336419134138,1.009099279370243
2024-08-22,34.85293699840643,44.79441652797052,5.608058152201481,2.924343246173163,2.422271661407927,2.5243350819039643,2.4027577387396493,2.3261409914628906,1.1351664571229227,1.00957314461105
2024-08-23,34.85383869948491,44.77565326913995,5.61121747660977,2.927425600107819,2.420651366936719,2.5324634596522473,2.4080763274230597,2.3260333999894955,1.1351139520374105,1.00952644861862
2024-08-26,34.855987003630084,44.7648685874245,5.613363947767281,2.92749624675856,2.42302249976441,2.5349378436760084,2.4095421809544577,2.326089533429476,1.13514134538907,1.009550811206153
2024-08-27,34.85092644918289,44.73521626180082,5.6119073837313715,2.9268939050903793,2.441122408580222,2.53773383410718,2.426337945041361,2.325610933106263,1.134907786445191,1.0093430929143163
2024-08-28,34.861432212611874,44.71533467553267,5.620966189002461,2.9276326456513226,2.4425430020907686,2.5488323373402513,2.41428009466987,2.326197911377758,1.1331830831848857,1.0095978485381356
2024-08-29,34.88020477405295,44.6262315900081,5.61375082672981,2.9281700868821074,2.451741506076978,2.5744442437975303,2.4295079711540426,2.326624944007824,1.1595408714592228,1.0097831858314337
2024-08-30,34.861496236641266,44.562860114839445,5.651168505179886,2.9268695828332802,2.4535680098450587,2.596322519964701,2.423603436045565,2.325591607463154,1.18918528183468,1.009334705352962
2024-09-02,34.85583069632129,44.58414067510376,5.599973127043406,2.9259635975797584,2.430296479929715,2.5981318583716395,2.4568223087412147,2.324871742213799,1.2149472395116334,1.009022275183787
2024-09-03,35.00022077365634,43.67201712285213,5.626570868720955,2.9368565432955984,2.5070308329506594,2.6176900219317436,3.0603207253936,2.333526908568286,1.2249175312646303,1.0208486713660596
2024-09-04,34.99587843588046,43.63655541550685,5.661528017690273,2.9402377222089657,2.4764892980699407,2.795114358644554,2.897310695822961,2.3362134790087246,1.2386486110769033,1.0220239660903598
2024-09-05,34.907980838958636,43.50367251909467,5.6306540996295915,2.9325735859859736,2.4670121683028254,2.8040455961625863,3.1733881000096273,2.330123815505033,1.2392475382422694,1.0113017381087852
2024-09-09,34.919690819753626,43.482507347249225,5.644142614606492,2.9333541848596623,2.4827819544999588,2.9883659106593936,2.959204456773555,2.330744052976526,1.2432045506279925,1.0160041079935713
2024-09-10,34.933944981628066,43.474213340089946,5.630667461675333,2.9343653112665247,2.4871653770050157,2.9881865339159828,2.9643568348271128,2.3315474598313015,1.2436330829057378,1.0119196168549807
2024-09-11,34.931844177319434,43.413528084873974,5.63918481758492,2.9343918995382903,2.5214564179003025,2.999602848188468,2.97143897523141,2.3315685859730464,1.2450554075357732,1.0119287858543804
2024-09-12,34.904562668609294,43.336263036460686,5.686561422354423,2.9313812325228703,2.6103932758943444,3.0078021418958474,2.9367747967828066,2.329176411759001,1.2441807340209214,1.0129042796998033
2024-09-13,34.897184762338604,43.40028011922055,5.593805035600522,2.9303136154609573,2.6616797266217285,3.0082164367279343,2.9239292075041003,2.328328119339779,1.2437275999948838,1.0125353771909469
2024-09-16,34.90362008141209,43.39112547298889,5.584085489006417,2.930177981128144,2.669809414899577,3.011398480914172,2.9254041883823563,2.3282203488849817,1.2436700320395848,1.0124885103437908
2024-09-17,34.93478935285923,43.40474182199404,5.537425219212803,2.9311042840653347,2.671760853559314,3.01265249008625,2.9298526701181102,2.3289563578788,1.2359083668058686,1.0128085834202538
2024-09-19,34.93746421348747,43.39993551881962,5.5368120478565865,2.930779716397525,2.6714650035638354,3.0146342023410275,2.931742885330907,2.328698467384212,1.2357715119357016,1.012696432883118
2024-09-20,34.94056895533657,43.39316480709217,5.535948264124723,2.930322493031657,2.6710482352158453,3.0216119929691345,2.9304803121451104,2.3283351731572894,1.2359813221964948,1.0125384447310046
2024-09-23,34.97438009908394,43.38355070604076,5.525727251138517,2.933017742746523,2.6777361957203607,3.0257008616352636,2.8951957767784386,2.3304767274491764,1.2407448828627525,1.013469756544275
2024-09-24,35.08204176759915,43.32671936882457,5.513193994691677,2.9454826212326766,2.7896798034577808,3.0410888957763627,2.675461567112291,2.340380898432902,1.2681742342911175,1.0177768485814633
2024-09-25,35.244873961442934,43.51786213785848,5.506499929953118,2.9575576053547077,2.8153907867080874,3.0526742188309313,2.2714583029192204,2.3507827131896115,1.2605999895005893,1.022300354242316
2024-09-26,35.23398064462569,43.49236075607742,5.487151542212859,2.9558935066645016,2.8756586293189494,3.047605018364545,2.2856178413604535,2.3494600223223587,1.2505468920959324,1.0217251469572872
2024-09-27,35.105239384086836,43.33958435594246,5.396533530692659,2.9442442942596148,2.8134406977616186,3.025983896711572,2.7916886565249603,2.340200771684568,1.2253858966591094,1.0176985156765987
2024-09-30,35.05160670620227,43.280562145362325,5.352305098547241,2.939288782159724,2.7974951644387147,3.0168511029643788,3.004498697420606,2.3362619364245774,1.205144758023364,1.015985608456804
2024-10-02,34.99325219513368,43.074098777668134,5.282157613429019,2.93028628727646,2.7723992680817537,3.0129602053733047,3.403205900965841,2.332311886993062,1.1850600406223337,1.014267824456413
2024-10-03,34.948084494988294,43.21331853903436,5.280700649866815,2.9304893071546148,2.7598193176127284,2.993722790005532,3.3682778676911584,2.3292677687743164,1.1432372042823495,1.0330820605898279
2024-10-04,34.95786710756452,43.20548213875984,5.282787541551725,2.9072707412387433,2.7609099766687244,2.9694211829040578,3.3590323294288327,2.3785387018526243,1.1451999534731923,1.0334903265577404
2024-10-07,34.95259477403752,43.23946675183228,5.282127775989292,2.872663712971048,2.76056516754868,2.975395533573757,3.360526452961368,2.378241646952716,1.1450569298354898,1.0333612542978385
2024-10-08,34.970323791187255,43.29091944567569,5.284867945887604,2.8466438097698337,2.7619972452823593,2.9466073716407553,3.3396167351489954,2.379475389574678,1.145650942450113,1.0338973233827213
2024-10-09,34.95587206273766,43.310167702338795,5.283429821989347,2.8085945277384115,2.7612456476481264,2.924448170512513,3.4022872253303804,2.3788278841955277,1.1415109793681244,1.0336159781411134
