date,YUANTA SECURITIES (HONG KONG) CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,FULBRIGHT SECURITIES LTD,LONG BRIDGE HK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,ICBC (ASIA) SECURITIES LTD
2024-12-10,37.70836532352311,22.855293391799908,9.422080173009077,8.441916082874437,6.075730088922766,5.24268256015918,3.878452296995236,2.9903280055683616,1.7950059444285578,1.5901461327193671
2024-12-11,37.70642378972977,22.84492230346929,9.43134101793902,8.441481424272432,6.075417260849058,5.242412624157686,3.8782526026797743,2.994771194957104,1.7949135229016513,1.5900642590442147
2024-12-12,37.77081285994406,22.84061195900748,9.435795604733647,8.456020166537877,6.083117892644684,5.240757847736008,3.7729367198429857,3.009139228871232,1.7980048979561762,1.5928028227258535
2024-12-13,37.761074878526465,22.837485578326376,9.458408031387455,8.45825978625077,6.074919961437849,5.239406687973452,3.7666234822138067,3.013888083208798,1.7975413405964245,1.5923921700786068
2024-12-16,37.7666388243994,22.84085059200887,9.445251266485492,8.45950607756481,6.074709981498859,5.240178693942879,3.7671784793701693,3.0152530806839435,1.7978062012434168,1.5926268028021537
2024-12-17,37.804586882794716,22.865091736734055,9.435014551216872,8.468190588215773,6.063667680996028,5.245444044878774,3.734090223997478,2.9992929500575687,1.7903942610037527,1.5942270801049792
2024-12-18,37.81860166158392,22.85789114034012,9.452160529405093,8.471329884994933,6.0566937818325,5.2197232168958125,3.735474512328163,3.0022491970117677,1.7910579894447276,1.594818086162966
2024-12-19,37.81713694488067,22.859772285691363,9.452901019799361,8.471001789882049,6.0564592057202455,5.219521056703574,3.7353298371769843,3.0021329197208853,1.7909886216617223,1.5947563187631464
2024-12-20,37.819089925699004,22.881241048974847,9.455602454137091,8.47143925568047,6.0291062208299175,5.219790607106596,3.73552273986903,3.002287958110355,1.7910811132331772,1.5948386763595181
2024-12-23,37.81902017291066,22.87843227665706,9.4675734870317,8.471423631123919,6.026881844380403,5.219780979827089,3.7286916426512966,3.0022824207492795,1.7910778097982707,1.594835734870317
2024-12-27,37.819787467734216,22.878896447927936,9.469609988629164,8.471595504415998,6.022393076793258,5.219886881854894,3.72858285078752,3.003265541756236,1.7911141482524602,1.594868091848319
2024-12-30,37.81811341007616,22.87769930127324,9.651964540792566,8.471220517133423,5.857611713747959,5.215229421588508,3.719196127631753,3.003132605004975,1.791034866253351,1.594797496498067
2025-01-02,37.83206842060109,22.886141248947187,9.618625813075818,8.47434642587968,5.8597731920911516,5.217153858714153,3.7205685234607717,3.0042407709955987,1.791695764118299,1.5953859821162528
2025-01-03,37.86238624434857,22.813264852977426,9.702040284988085,8.481137588827965,5.8423111473844855,5.2132101967163775,3.707670249175309,3.0066483063483433,1.7746666383537386,1.596664490879698
2025-01-06,37.87812314407819,22.825887171037138,9.738030429959647,8.484662639018069,5.8355030973978534,5.21703952126338,3.6451112652549265,3.00291036249761,1.7754042503669125,1.5973281191262818
2025-01-07,37.84023687748381,22.826124065412586,9.860052944959572,8.476176152254128,5.7975561167667955,5.204624241188373,3.623011219201175,3.0028594707164915,1.773628464420858,1.5957304475962084
2025-01-08,37.81720669072238,22.83030577438592,9.94792641643928,8.471017412882563,5.786650461487956,5.195186029119526,3.616564323831849,2.967834626028308,1.772549005142808,1.5947592599594071
2025-01-09,37.80793275147899,22.844804935590073,9.983285593250809,8.468940059537584,5.785231397270933,5.1789769086736985,3.5880198360273368,2.9671068219302605,1.7813335201757547,1.5943681760645638
2025-01-10,37.80779332845947,22.84472069158484,9.983617544807444,8.4689088289172,5.785210063271125,5.178957810337818,3.5880066046093977,2.967095880231991,1.7813269512131038,1.594362296567613
2025-01-13,37.87007820572843,22.86758031346932,10.037925484318686,8.482860580674533,5.785506314911724,5.187489669068522,3.5754488126008273,2.811860232539456,1.784261524240636,1.5969888624478605
2025-01-14,37.8737854483763,22.912301084126717,10.040570480242554,8.483690999411714,5.776837423474359,5.18467279949243,3.5346095841641216,2.812135495984049,1.7842514871071204,1.5971451976206288
2025-01-15,37.87448500951711,22.91087720853686,10.0407559381485,8.483847700424922,5.776944126591841,5.184768564823922,3.5346748714197713,2.8121874385266907,1.7842844437548662,1.5971746982555202
2025-01-16,37.87203665858003,22.910319645160904,10.045647763278069,8.483299272203071,5.776570682924892,5.18443340164029,3.534446376576039,2.812005648021853,1.7841691008138656,1.597071450800983
2025-01-17,37.8771435775567,22.879604991544372,10.067321750679545,8.4844432170727,5.777349634389971,5.185132505349997,3.5349229849886075,2.812384837689836,1.7844096901204476,1.5972868106078169
2025-01-20,37.87091751786194,22.867533052787497,10.104452072188378,8.483048585773796,5.77159801235399,5.1842801986168485,3.5158728179896555,2.811922551618864,1.7933509343986318,1.5970242564103985
2025-01-21,37.85057468081748,22.881092341188644,10.126713128454753,8.478491810117667,5.7684977262889365,5.181679989589015,3.5139842229279785,2.8104120922479696,1.7923876135124983,1.5961663948550537
2025-01-22,37.85057468081748,22.881092341188644,10.126528536527513,8.478491810117667,5.7684977262889365,5.1818645815162565,3.5139842229279785,2.8104120922479696,1.7923876135124983,1.5961663948550537
2025-01-23,37.85057468081748,22.881092341188644,10.126528536527513,8.478491810117667,5.7684977262889365,5.182049173443498,3.513799631000737,2.8104120922479696,1.7923876135124983,1.5961663948550537
2025-01-24,37.85127338476775,22.881514715478595,10.12671546751999,8.478648319121032,5.768604210065799,5.18214483165367,3.51201854075542,2.8104639711440575,1.792420700151645,1.5961958593420467
2025-02-03,37.84924721437478,22.88028987299598,10.120635823052693,8.488900415224977,5.768295417942998,5.182052018026615,3.511830543170384,2.8103135276218287,1.7923247522632482,1.5961104153264996
2025-02-05,37.84317000451239,22.876616132208405,10.133775282993273,8.488829297866628,5.767369239897645,5.181219969308367,3.511266671157525,2.809862293678133,1.7920369702209962,1.5958541381566378
2025-02-06,37.84247159969106,22.878039462841755,10.133588261728537,8.48867263447642,5.767262801708586,5.181124348645339,3.5112018698850145,2.8098104369924233,1.7920038977468917,1.5958246862839727
2025-02-07,37.842401760626736,22.87799724094657,10.13356955998173,8.488656968455437,5.767252158105758,5.181299338842212,3.511195389889315,2.809805251429125,1.7920005905666212,1.5958217411564957
2025-02-10,37.841912894394206,22.87899353983828,10.133438649686866,8.48854730792761,5.767177653985951,5.181232404340977,3.51115003058911,2.809768953021955,1.7919774406465145,1.5958011255685283
2025-02-11,37.841284370654506,22.878613538155477,10.133270341420474,8.488406319983538,5.767081865803235,5.181146348237626,3.5110917132108623,2.811383204596687,1.791947677342381,1.5957746205952181
2025-02-12,37.83988772598053,22.88035269248194,10.132896343066886,8.488093030208244,5.767976253417446,5.180955122686679,3.5109621259724095,2.811279442173067,1.7918815402061492,1.5957157238066504
2025-02-13,37.846103586289765,22.8841111887331,10.134560847693658,8.489487347256688,5.768923743931103,5.181806184760229,3.4951121217350702,2.8117412437626834,1.7921758879437872,1.5959778478939164
2025-02-14,37.84617343901838,22.888767687618184,10.119813916059199,8.489503016342791,5.778901196662597,5.1818157488438965,3.4951185726796954,2.8117464334065154,1.7921791957711215,1.5959807935976198
2025-02-17,37.84050130428805,22.902504583693585,10.118543958705697,8.488437650233037,5.770794097808224,5.1721226538270955,3.506121895337689,2.811393581260329,1.7919542913245237,1.5976259835217714
2025-02-18,37.840431470793135,22.902093223896987,10.117233456518429,8.488421985079379,5.770783447983133,5.172113108831956,3.506115424896308,2.8113883929189334,1.7919509843273493,1.599468504754391
2025-02-19,37.84175835127346,22.901788968687743,10.115189024238324,8.488719632886314,5.770985801381752,5.17229446976415,3.5062383673665236,2.811486974680192,1.7920138193609467,1.5995245903605897
2025-02-21,37.84015213939098,22.90432325745126,10.113652406520735,8.48835932504293,5.770740849075842,5.172074929203695,3.5060895433695998,2.8113676397448475,1.7919377564607109,1.6013021537394014
2025-02-24,37.840221971854895,22.904365526449585,10.113486524916931,8.488374989965315,5.770751498743704,5.172084474057916,3.506096013715454,2.8113728280096444,1.7919410634090618,1.6013051088774901
2025-02-25,37.82716778201575,22.896463936021547,10.137485414370246,8.485446654644571,5.7687606942067955,5.179155347910508,3.5048864742209087,2.8085581326704268,1.791322876263127,1.600752687676123
2025-02-26,37.799274597549115,22.924192217823517,10.14936654023587,8.479005267693783,5.76450689685367,5.1852910135817085,3.5023020236608393,2.80648714415415,1.7900019817220705,1.5995723167252733
2025-02-27,37.78903418604158,22.951155030966387,10.151961511561368,8.47670817326432,5.762945202260578,5.183886237581885,3.508356454839575,2.7872971934438437,1.7895170423393096,1.5991389677011525
2025-02-28,37.80631374381979,22.93436143938535,10.138165579282262,8.480584265146634,5.765580388545173,5.186256641157614,3.5108826021260926,2.787649820735992,1.7903353237215744,1.5998701960795159
2025-03-03,37.804362034682036,22.938339867750646,10.137642207695832,8.48014646436246,5.765282746833657,5.185988906393896,3.510701356694375,2.7875059113968046,1.7902428996403843,1.5997876045499089
2025-03-04,37.805825797643095,22.93922802695978,10.134162789346997,8.480474810712742,5.765505975236166,5.186189704875051,3.510837289013733,2.7876138420081733,1.7903122168066252,1.5998495473976402
2025-03-05,37.82319048835624,22.903648583463458,10.13881753762351,8.48436999932671,5.7681541445580224,5.188571786956445,3.512449860684413,2.7888942280643665,1.7911345296980619,1.6007688412687726
2025-03-06,37.82528369654546,22.904731642391546,10.13937863930808,8.484839540698912,5.768473365314817,5.189043405594515,3.5071100538753646,2.789048570840893,1.7912336545317198,1.6008574308986883
2025-03-07,37.84168851313879,22.871110889647404,10.143776085425934,8.48851941360101,5.7709751508490825,5.1914784455831375,3.5086310866762815,2.7902581805464433,1.7920105121440548,1.6015517223878586
2025-03-10,37.84140916317787,22.870942053525535,10.143701203369545,8.488456750763813,5.770932549111522,5.192178328644181,3.508605185719018,2.7902375826676398,1.7919972833985571,1.601539899622315
2025-03-12,37.84525058670336,22.873263768725828,10.14473092856477,8.489318445879787,5.771518378142428,5.192705406161147,3.49880998193978,2.7905208301610287,1.7921791957711215,1.6017024779507512
2025-03-14,37.836381569053316,22.86698079348545,10.166711106969501,8.48732897787611,5.770165825376367,5.191488497957745,3.4979900373759865,2.789866872845068,1.7917591993733457,1.6013271196871157
2025-03-17,37.868035772823184,22.869490140311836,10.11020873636242,8.494429541666475,5.774993189866522,5.193800239162654,3.500916482369834,2.792200896629099,1.7932581987081524,1.6026668020998298
2025-03-18,37.88174805298216,22.896246188408327,10.058814672353224,8.49750543391409,5.777084355223255,5.196050447414584,3.502184188672518,2.7932119720697277,1.793907550022955,1.603247138939156
2025-03-19,37.87740942127707,22.8945474966218,10.068192083142064,8.4965322067431,5.776422700399103,5.19545533894227,3.501783080272325,2.7928920629144245,1.793702092129047,1.6030635175587917
2025-03-21,37.83589284643383,22.980721768854977,10.055495841271746,8.487219349273204,5.770091293657421,5.189760717432521,3.4979448547558967,2.789830836866215,1.7917360556895923,1.6013064357646019
2025-03-25,37.8118911662224,23.056687870486737,10.031229455821892,8.481835373651633,5.766430962802187,5.186468526664902,3.486505500422755,2.7880610721652146,1.7905994451170206,1.6002906266452632
2025-03-27,37.838685717185605,23.0831760911989,9.957510022744364,8.487845836581979,5.770517215130307,5.188113878675198,3.490821519028221,2.790036769285421,1.7918683133647355,1.6014246368052705
2025-03-28,37.84308532481159,23.11354402076668,9.894071843633467,8.488832741665044,5.771188168971974,5.189086234691909,3.4989789223362697,2.8075252454877413,1.7920766588013388,1.6016108388339876
2025-04-01,37.846158673497165,23.114498265457456,9.894875370418736,8.489522144834073,5.771656864201792,5.189507655705071,3.491510939292395,2.807753252901748,1.7922221986376528,1.6022946350539098
2025-04-03,37.86041436053484,23.12320491006432,9.843393838231181,8.49271993227243,5.773830900797018,5.209003631032449,3.4928261028118572,2.8088108622617276,1.7928972832343792,1.602898178759799
2025-04-07,37.85342493697865,23.118936127595273,9.841576646054923,8.491152088450502,5.772764991974066,5.2265030280709235,3.492181291035415,2.8082923267639748,1.7925662958768205,1.602602267199452
2025-04-09,37.839663319360334,23.110531235323048,9.835046048145479,8.488065128991092,5.770666302501391,5.263910636794042,3.490911708067399,2.807271371718937,1.7919146081640074,1.6020196409342686
2025-04-10,37.82744692175219,23.103070084410486,9.831870839317522,8.485324788051365,5.768803263884469,5.2944958385104055,3.4897846799255055,2.806365054371939,1.7913360950533481,1.6015024347227718
2025-04-16,37.830936516092606,23.095976317496106,9.832777832615472,8.486107562036038,5.769335437870788,5.294984257481732,3.490106613702679,2.806623942465316,1.7915013463935197,1.601650173845741
2025-04-17,37.83442675432486,23.09810712542681,9.833684993269717,8.48689048045635,5.7698677100526155,5.295472766574992,3.4812027231118536,2.806882878328122,1.7916666282254843,1.6017979402291893
2025-04-23,37.83442675432486,23.10272006731205,9.833684993269717,8.48689048045635,5.7698677100526155,5.295472766574992,3.476589781226618,2.806882878328122,1.7916666282254843,1.6017979402291893
2025-04-24,37.82919163844706,23.09952336454633,9.85630829375208,8.485716156991744,5.769069338604889,5.293817576013069,3.4670686135507633,2.8064944924482753,1.7912342247686237,1.601576300877168
2025-04-25,37.827377136431856,23.103027463105647,9.85583552945322,8.48530913404464,5.76879262140615,5.293748137871745,3.4669023133282724,2.806359877097229,1.7911483070429266,1.6014994802183176
