date,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,SOOCHOW SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-19,78.33820662768031,4.751461988304094,16.89814814814815,0.0,0.012183235867446393,0.0
2024-11-20,77.418943068675,13.722236405412305,8.852438090375287,0.0,0.006382435537401073,0.0
2024-11-21,80.14367493545852,12.066449657649567,7.784263104725558,0.0,0.005612302166348637,0.0
2024-11-26,80.2907915993538,11.977048632388168,7.726589047963901,0.0,0.005570720294134032,0.0
2024-11-27,80.90592701961612,17.770512550094917,1.3182872811643114,0.0,0.005273149124657245,0.0
2024-11-28,82.76777349849068,15.925887373789946,1.3011345893619237,0.0,0.005204538357447695,0.0
2024-11-29,77.92755282606433,20.7661080462163,1.3011345893619237,0.0,0.005204538357447695,0.0
2024-12-03,94.34073879321677,4.0094649664782445,1.6432233469173128,0.0,0.006572893387669252,0.0
2024-12-04,84.15275404232943,14.197449717365584,1.6432233469173128,0.0,0.006572893387669252,0.0
2024-12-10,78.03996319179703,20.31024056789799,1.6432233469173128,0.0,0.006572893387669252,0.0
2024-12-11,65.81438149073222,32.5358222689628,1.6432233469173128,0.0,0.006572893387669252,0.0
2024-12-12,92.75122121423587,5.059316120027914,2.180739706908583,0.0,0.008722958827634334,0.0
2024-12-13,95.4553384508025,2.35519888346127,2.180739706908583,0.0,0.008722958827634334,0.0
2024-12-16,76.52651779483601,21.284019539427774,2.180739706908583,0.0,0.008722958827634334,0.0
2024-12-17,81.93475226796929,15.875785066294487,2.180739706908583,0.0,0.008722958827634334,0.0
2024-12-18,84.63886950453595,13.171667829727843,2.180739706908583,0.0,0.008722958827634334,0.0
2024-12-19,85.31765882941471,12.589628147407037,2.08437552109388,0.0,0.00833750208437552,0.0
2024-12-30,86.55792044661548,11.25261688764829,2.180739706908583,0.0,0.008722958827634334,0.0
2025-01-02,97.8020061055386,0.00872219799389446,2.1805494984736153,0.0,0.00872219799389446,0.0
2025-01-03,97.8021978021978,0.008721437292865864,2.180359323216466,0.0,0.008721437292865864,0.0
2025-01-06,67.44269894411538,31.264486221993305,1.2876641771825907,0.0,0.0051506567087303634,0.0
2025-01-08,65.89750193149627,32.809683234612415,1.2876641771825907,0.0,0.0051506567087303634,0.0
2025-01-09,14.888739042481456,81.72623061362104,3.3715441672285906,0.0,0.013486176668914364,0.0
2025-01-10,23.25016857720836,73.36480107889413,3.3715441672285906,0.0,0.013486176668914364,0.0
2025-01-16,19.06945380984491,77.54551584625759,3.3715441672285906,0.0,0.013486176668914364,0.0
2025-01-21,14.888739042481456,81.72623061362104,3.3715441672285906,0.0,0.013486176668914364,0.0
2025-01-24,14.888739042481456,81.71274443695212,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-02-04,19.06945380984491,77.53202966958868,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-02-06,10.708024275118005,85.89345920431558,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-02-14,6.527309507754551,90.07417397167903,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-02-18,5.043830074173972,91.55765340525961,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-02-28,13.13553607552259,83.46594740391099,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-03-04,34.03910991233985,62.56237356709373,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-03-05,38.2198246797033,58.381658799730275,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-03-18,34.03910991233985,62.56237356709373,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-03-31,38.2198246797033,58.381658799730275,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-04-02,42.400539447066755,54.20094403236683,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-04-08,46.58125421443021,50.020229265003366,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-04-09,59.12339851652057,37.478084962913016,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-04-10,67.48482805124748,29.11665542818611,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
2025-04-16,63.03438975050574,33.56709372892785,3.3715441672285906,0.013486176668914364,0.013486176668914364,0.0
