date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2025-01-23,59.766283506606996,10.509840066093917,9.104628006819517,6.302083582061041,3.925520179179461,3.0253248582849013,2.27794784120268,2.005740237536951,1.9054532256601036,1.1771784965544247
2025-01-27,59.733478431035635,10.561346735778994,9.09963057361322,6.298624435598575,3.9233655030212775,3.0236642897372015,2.2743110245616047,2.0046393081130613,1.9044073427074086,1.176532355833023
2025-02-03,59.719226584718754,10.58030005153557,9.097459487316524,6.297121643030292,3.9224294249012233,3.0229428718673055,2.276154301311294,2.004161020022523,1.9039529690213968,1.1762516462751236
2025-02-04,59.717801774117355,10.575275923442875,9.09724243566558,6.296971403213261,3.92233584165597,3.0228707490134514,2.283257542861778,2.004113203765824,1.9039075435775328,1.1762235826863705
2025-02-05,59.719226584718754,10.573142333606917,9.097459487316524,6.297121643030292,3.9224294249012233,3.0229428718673055,2.283312019239946,2.004161020022523,1.9039529690213968,1.1762516462751236
2025-02-07,59.72207640989912,10.571260868320337,9.097893621691783,6.297422144172862,3.922616604789219,3.023087127900207,2.281034959962587,2.004256659381353,1.9040438264122852,1.1763077774702464
2025-02-11,59.719226584718754,10.5707564276307,9.097459487316524,6.297121643030292,3.9224294249012233,3.0229428718673055,2.285697925216163,2.004161020022523,1.9039529690213968,1.1762516462751236
2025-02-13,59.717801774117355,10.570504225338672,9.09724243566558,6.299357252265364,3.92233584165597,3.0228707490134514,2.2856433919138808,2.004113203765824,1.9039075435775328,1.1762235826863705
2025-02-14,59.719226584718754,10.5707564276307,9.097459487316524,6.299507549006508,3.9224294249012233,3.0229428718673055,2.285697925216163,2.001775114046306,1.9039529690213968,1.1762516462751236
2025-02-17,59.72777687630647,10.560338656256265,9.098762014756554,6.290864489772543,3.9229910181641166,3.0186031861177662,2.283638932106484,2.03308293642082,1.8875218341653381,1.1764200559336433
2025-02-18,59.72777687630647,10.56749739899014,9.098762014756554,6.290864489772543,3.915832275430241,3.0186031861177662,2.283638932106484,2.03308293642082,1.8875218341653381,1.1764200559336433
2025-02-19,59.73205294030613,10.568253953102106,9.099413418353466,6.2913148688185805,3.916112619857865,3.0116600403781995,2.283802423646543,2.0332284900176116,1.8876569666712806,1.1765042788482192
2025-02-20,59.567156435775516,10.598574957520027,9.074293547327688,6.271567213551707,3.9053017863007438,3.0033460416279945,2.4964421534609875,2.027615552668028,1.8824458945544718,1.173256417212838
2025-02-21,59.564321376047666,10.60282995968759,9.073861662280054,6.271268722425027,3.9051159160245397,3.0032030993436742,2.4963233369346387,2.0275190496361413,1.8823563007772155,1.173200576843448
2025-02-25,59.572827364943656,10.604344080084159,9.075157440772282,6.2697842240300075,3.9009134658866427,2.9964917959434305,2.496679820448498,2.0278085862937276,1.8826251076975802,1.173368113900009
2025-02-26,59.582754089619314,10.606111100531317,9.076669650168537,6.275589876406848,3.901563481937118,2.996991106625279,2.4756717640113504,2.028146483593914,1.882938812820171,1.1735636342861495
2025-02-27,59.58133578355527,10.603478236030641,9.076453589400568,6.277820889411519,3.901470609238797,2.996919766340235,2.4779932301510597,2.028098205656775,1.882893991402006,1.173535698813134
2025-02-28,25.03,4.4545,3.8129999999999997,2.5873,1.6889999999999998,1.2590000000000001,1.05,0.852,0.791,0.49
2025-03-03,59.538817977250126,10.576881907145134,9.069976546034948,6.1520273645450265,4.00097050889871,2.9805089462842353,2.607053316143274,2.026650935542034,1.881550340391724,1.1655621577647848
2025-03-04,59.548733370129995,10.578643345197083,9.071487029177213,6.1530519023239,4.001636816961992,2.988142593403247,2.567042880797853,2.026988447117489,1.8818636874060257,1.182409927485202
2025-03-06,59.54731668324062,10.578391675270854,9.071271215069778,6.150526481069996,4.00154161650862,2.9880715043607764,2.5717398855207003,2.0269402242956858,1.881818917157145,1.1823817975058168
2025-03-07,59.544483511673384,10.56599374818607,9.070839617659233,6.150233848291219,4.001351229190356,2.9879293364227637,2.58826999842991,2.0268437855351866,1.8817293830496862,1.1823255415621923
2025-03-10,59.5459000637567,10.575761036093903,9.071055411230693,6.1503801611997675,4.001446420584849,2.988000418700696,2.5169621361348216,2.0268920037683062,1.8817741490384159,1.2418281994918496
2025-03-11,59.52041243389263,10.571234257885326,9.067172697180686,6.145369630559677,3.9997336681505153,2.9867214549328462,2.5016170148004413,2.026024426435338,1.8809686869839821,1.3007457291785565
2025-03-12,59.462438648922166,10.64646099900698,9.058341133373562,6.139383947279646,3.9958378668592522,2.9790610493706913,2.515809929253239,2.0240510478977902,1.8791365949379717,1.2994787830986987
2025-03-13,59.45537640027744,10.645196537668532,9.05726529022205,6.150531606601613,3.9953632882647487,2.9787072315600445,2.5155111309586022,2.0238106549355326,1.8789134132089276,1.2993244463025073
2025-03-14,59.38202833635423,10.632063922867419,9.046091651878493,6.287662393121838,3.9904343452556064,2.9560530286495155,2.510035396718449,2.0213139489641954,1.8765954620078387,1.2977215141824117
2025-03-17,59.38202833635423,10.632063922867419,9.046091651878493,6.311386735245832,3.9904343452556064,2.9560530286495155,2.493428357231654,2.0213139489641954,1.8765954620078387,1.2906042115452139
2025-03-18,59.36794368228306,10.598707804405988,9.043946035179598,6.364442799946871,3.9894878655053985,2.955351890855961,2.4928369480655013,2.020834519269084,1.8761503576782226,1.290298096810307
2025-03-19,59.36794368228306,10.598707804405988,9.043946035179598,6.338352213430485,3.9894878655053985,2.955351890855961,2.5189275345818865,2.020834519269084,1.8761503576782226,1.290298096810307
2025-03-20,59.38484606916449,10.577999848157006,9.046520897392096,6.342529324678282,3.9906236950992673,2.9561932961318,2.503036859886877,2.0214098622024825,1.876684508218502,1.3001556390692024
2025-03-21,59.39189157123942,10.581627665279353,9.047594189418135,6.355145952666821,3.9910971483349864,2.9541711948139464,2.491469682373208,2.0097855437810543,1.8769071607211498,1.3003098913719218
2025-03-24,59.476568180630075,10.601466597598126,9.060493586605773,6.347573175426173,3.9967873623579617,2.9583830357524747,2.364330217328283,2.0126509488211615,1.8795831174941424,1.3021637779858284
2025-03-25,59.51192140527072,10.607768172177998,9.065879197694656,6.348968586835572,3.999163076454868,2.960141516163086,2.3086726202364307,2.013847280474003,1.8807003528393582,1.3029377918533103
2025-03-27,59.54165060968938,10.613067287060693,9.070408061316245,6.352140216662147,4.001160859987916,2.961620256055265,2.2955530498741608,2.0148532986978385,1.881639857461618,1.2679065031947439
2025-03-31,25.03,4.4615,3.8129999999999997,2.6703,1.6820000000000002,1.2449999999999999,0.9780000000000001,0.847,0.791,0.522
2025-04-01,59.54731668324062,10.60456109131223,9.071271215069778,6.3527446959351765,4.00154161650862,2.9619020883194,2.338594178970257,2.0150450351859694,1.881818917157145,1.225204478300796
2025-04-02,59.538817977250126,10.603047588237812,9.069976546034948,6.351838020161847,4.00097050889871,2.9614793600350144,2.352532600059943,2.014757444136271,1.881550340391724,1.2250296147936002
2025-04-03,59.540234259779055,10.596163544154448,9.070192298543251,6.359125379411401,4.00106568217932,2.961549806369354,2.3525885610436075,2.014805370276982,1.8815950978619753,1.2226800003806007
2025-04-08,59.544483511673384,10.596919768387899,9.070839617659233,6.357200291180375,4.001351229190356,2.961761165482755,2.3479986107080153,2.0149491623806375,1.8817293830496862,1.2227672602876596
2025-04-09,59.58559090432978,10.618518906462764,9.077101802565299,6.3615890760543525,4.004113619699668,2.9042916861079635,2.325813915842197,2.016340211584791,1.8830284620585238,1.2236114152946664
2025-04-10,59.58559090432978,10.618518906462764,9.077101802565299,6.363969643010179,4.001733052743842,2.9042916861079635,2.325813915842197,2.016340211584791,1.8830284620585238,1.2236114152946664
2025-04-11,59.58842798918219,10.621405172742163,9.07753399611473,6.364272654553766,3.999542909381785,2.9044299699082012,2.321163295623357,2.0164362168133163,1.8831181198339237,1.22366967584657
2025-04-14,59.594102969467244,10.61289308775071,9.07839850669511,6.364878764214015,3.9999238109750292,2.9047065770175804,2.321384354583722,2.016628254699911,1.883297461000743,1.2237862135959316
2025-04-23,59.594102969467244,10.605750366659683,9.07839850669511,6.362497857183673,3.9999238109750292,2.9047065770175804,2.3309079827050914,2.016628254699911,1.883297461000743,1.2237862135959316
2025-04-24,59.59552188343754,10.606002885728028,9.07861466006981,6.365030309668142,4.000019047709751,2.904775737027319,2.3262015533407303,2.0166762698869993,1.8833423016300077,1.2238153515016736
2025-04-25,59.513336408466444,10.603265030505638,9.066094755312927,6.39429546956807,3.98261440208475,2.8936368521415767,2.4466329670120643,2.013895163322856,1.8807450698800223,1.2054838817056526
2025-04-29,59.51192140527072,10.605390548470236,9.065879197694656,6.394143437283042,3.9801420867927764,2.893568052345764,2.4489524189943603,2.013847280474003,1.8807003528393582,1.205455219835088
2025-04-30,25.03,4.4635,3.8129999999999997,2.6893000000000002,1.669,1.217,1.0290000000000001,0.847,0.791,0.508
2025-05-02,59.49211842330436,10.556701717023826,9.062862466962027,6.392015744138731,3.9645566731950335,2.892605198608127,2.5598486433039875,2.013177159590044,1.8800745374683883,1.1860394364054685
