date,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SINOMAX SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT
2025-02-13,60.63575674240064,16.0449256019472,6.5801229480568795,6.39230798012802,4.1693847912628605,3.4026609281184594,2.7748410080859447
2025-02-14,60.63562928630949,16.044977553244387,6.580144253604272,6.392328677555968,4.169398291166428,3.402671945473945,2.774849992645514
2025-02-17,60.63772010333855,16.045445130058518,6.5770980507473915,6.392514960439071,4.169519794232627,3.4027711048839544,2.774930856299885
2025-02-19,60.73605052381015,16.071464501558694,6.5877635047867384,6.396394674281273,4.033579881700943,3.3953162162520845,2.7794306976101213
2025-02-21,60.702940332790064,16.062703160394264,6.606862284320752,6.424732485036168,4.031380980072897,3.3934652633579767,2.7779154940278787
2025-02-25,60.649732787317504,16.048709523370846,6.601106464036502,6.506578013176349,4.027868888641279,3.3905089165542774,2.775495406903253
2025-02-26,60.65189915609669,16.047825986212892,6.600743050215842,6.506219803474979,4.027647140479827,3.3903222572713125,2.775342606248462
2025-02-28,60.65150632363546,16.047722047060663,6.600700298279391,6.506825347444655,4.027621054066028,3.3903002987068622,2.775324630806936
2025-03-03,60.58911062300479,16.031212830367682,6.6974325589920936,6.49948438375824,4.023477608127482,3.3868125013658137,2.7724694943838974
2025-03-05,60.50286076027758,16.008477539980213,6.6895495829983105,6.538724370614406,4.0177715562675145,3.3820093609845308,2.8606068288774495
2025-03-06,60.50272038997828,15.99989738976911,6.731166893845438,6.51132689574137,4.015618129535923,3.380196687152174,2.8590736139776958
2025-03-07,60.50284791709895,15.999845729987344,6.73114516054276,6.5113058722486405,4.01560516408051,3.380185773318233,2.85906438272356
2025-03-10,60.50538756066868,16.000517333171715,6.791807995968275,6.511579188243808,4.015773721531681,3.380327658656844,2.7946065417590016
2025-03-11,60.50636440342881,16.000775657101958,6.790303175468558,6.511684315890181,4.015838555088566,3.380382233112664,2.794651659909266
2025-03-12,60.633623104811264,16.034428942195373,6.8045847336587295,6.315057039310357,4.02428478061411,3.3874919488822965,2.8005294505278706
2025-03-13,60.83302161351717,16.087159441467993,6.681849105771683,6.271221707886104,3.9183769297133915,3.3986319865094856,2.809739215134168
2025-03-14,60.78790069658281,16.075313100233775,6.741808419542676,6.275686836654469,3.915491496125034,3.3961292852471403,2.8076701656140983
2025-03-17,60.887892225370166,16.093167557537257,6.5869169142101045,6.222576685773696,3.9198403368165837,3.4885604720864745,2.8010458082057195
2025-03-18,60.89078771185671,16.09384701821606,6.606681375511535,6.1988062299382864,3.920005834215808,3.488707760658344,2.8011640696032596
2025-03-19,60.940861281481126,16.107081801333088,6.586761284863171,6.147021869858938,3.9232294529674103,3.491576701224186,2.803467608272072
2025-03-20,60.95889207733403,16.11184746262567,6.588710134051741,6.119253245437396,3.924390233236396,3.492609766812375,2.8042970805023955
2025-03-24,60.964838634516504,16.11341917790767,6.58935286459089,6.047337803184857,3.9875304074394053,3.4929504718840496,2.804570640476627
2025-03-25,60.91044280533136,16.099127860128974,6.583508634095543,6.026380094611649,4.0255783252025,3.4898525033754546,2.8651097772545273
2025-03-27,60.908591011683356,16.09855255077027,6.63850086206055,6.009921359136896,4.025434469404546,3.453992355637893,2.865007391306488
2025-03-28,60.763304397851904,16.060152316109768,6.861198117844672,5.995585760345999,4.015832511231716,3.4457534710205477,2.8581734255953917
2025-03-31,60.67736794865722,16.037438731368958,6.791298463168981,5.971248228971807,4.107243290700282,3.561272174837751,2.854131162294995
2025-04-01,60.58305944318884,16.012512355531825,6.772018462883383,5.942256336488016,4.081148549590342,3.555737026103889,3.0532678262137085
2025-04-02,60.613025972677605,16.02043271194996,6.775368143352339,5.886679888951429,4.092219382594402,3.55749581972419,3.0547780807500797
2025-04-03,60.613025972677605,16.02043271194996,6.79702865043354,5.886679888951429,4.092219382594402,3.5358353126429902,3.0547780807500797
2025-04-07,60.6132219298601,16.020484504758628,6.797050624696702,5.886375627932453,4.092232612420295,3.5358467437226073,3.0547879566092084
2025-04-08,60.50329336669531,15.991429642028349,6.929941087945723,5.847301939312224,4.0848109107371195,3.529434107341751,3.113788945939522
2025-04-09,60.5107136884623,15.99339088325763,6.930790998584261,5.83575474450736,4.085311885306079,3.5298669686832507,3.114170831199112
2025-04-10,60.457055030299,15.979208536992548,6.955278658723012,5.81606914725861,4.08168918214193,3.518997791492722,3.19170165309218
2025-04-14,60.44984276425136,15.977302286297048,6.954448923961749,5.7699139850675,4.106351075187059,3.4908498030033206,3.2512911622319653
2025-04-16,60.44886826568353,15.977044719734693,6.956593721914076,5.769176138390184,4.106284877608062,3.490793527784429,3.2512387488850263
2025-04-17,60.546473899385454,16.002842548863594,6.967826401004938,5.778491516975117,3.9514471262805286,3.4964300454592423,3.2564884620311254
2025-04-22,60.51051839351842,15.993339265483112,6.963688559328837,5.800879514010181,3.8745466026059905,3.4943536914964644,3.3626739735570026
2025-04-23,60.53806742846314,16.000620661742886,6.966858965145187,5.771231385374517,3.876310593769576,3.4827060445146727,3.3642049209900216
2025-04-24,60.47948252413644,15.985136275298872,6.96011688064748,5.765646353461185,3.872559346084887,3.576109363656564,3.3609492567145716
2025-04-25,60.662643563121954,16.03354697668575,6.981195471040697,5.780842620503624,3.6937129598381033,3.476930576946413,3.3711278318634545
2025-04-28,60.600291473010834,16.017066897560102,6.928122151746809,5.774900782185668,3.6899163774640296,3.521840298602669,3.4678620194298855
2025-04-30,60.71214585505523,16.046630767245258,6.944148090836837,5.597744439483344,3.6967271255011176,3.528340816350751,3.47426290552746
