date,CROSBY SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,HANG SENG SECURITIES LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,KAM FAI SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,ALPHA SECURITIES CO LTD
2025-02-25,48.75684411900521,10.58199749323834,10.129461046243156,8.323932977109308,4.925126987268289,5.7495547199683354,3.112837258394353,3.620951250082459,2.283297051256679,2.5159970974338677
2025-02-26,48.75700493767708,10.582032396702939,10.129494457069915,8.323960432615715,4.925143232215952,5.749573684193166,3.1128475257191295,3.6209631933610176,2.282974744292975,2.5160053961521083
2025-02-27,48.74719693971771,10.57990370663501,10.126962142197598,8.322285978103153,4.917557050521039,5.748417095370003,3.1229389262630263,3.6367233874159086,2.2825154992745023,2.5154992745020444
2025-02-28,40.107934165043226,8.704871417795843,8.258808654268798,6.847361880626658,4.805349497229744,4.729649064733366,2.5626902685601727,2.992202041469728,1.9186939369108795,2.069687810331074
2025-03-03,48.14914342204481,10.450104476615316,9.914122339429296,8.22018426319964,5.7687703680540965,5.677892813344343,3.439829449865068,3.5921063560543502,2.303208563988059,2.4846379474050226
2025-03-04,48.0983044339816,10.439070578626952,9.90332898405953,8.211504859581362,5.844024846175621,5.6718977259046435,3.4970439038040415,3.5883135772180483,2.2644965851150713,2.4820145055331224
2025-03-05,48.072573419773626,10.43348601849458,9.897543216079585,8.207111973996367,5.840898484693272,5.668863446782148,3.549157629949056,3.586393947228496,2.263285153766478,2.4806867092363953
2025-03-06,47.98993588182777,10.415550685820957,9.794010226442659,8.193003814625436,5.824364905445987,5.659118578037496,3.937829721613505,3.5802288775261744,2.129534940345751,2.4764223683142603
2025-03-07,47.98580756789043,10.414654692478369,9.785376795763046,8.184183488799762,5.823863866918357,5.658631754755293,3.937490971477172,3.5799208898512096,2.1538606369389535,2.4762093351274057
2025-03-10,47.942231007860045,10.405197003874077,9.776004073537734,8.176751321224073,5.81857513747379,5.653493074823688,4.004131916460044,3.5766699153346315,2.1729858934296367,2.473960655982279
2025-03-11,47.915035825825385,10.39929466640087,9.770458645117689,8.172113067309764,5.81527455661388,5.650286136596798,4.059071688927138,3.5746410529437793,2.1712670559615437,2.472557304303151
2025-03-12,47.93881048861128,10.404454627562197,9.774982284942444,8.176167937124113,5.821565184114985,5.653089716834737,4.098380592404497,3.576414731793218,2.0823502895216044,2.47378414709092
2025-03-13,47.88794904772241,10.393415856499104,9.763963444462082,8.167493302146877,5.839685630148924,5.647091981689835,4.1563944654837846,3.5726202778920637,2.100226447367995,2.4711595465869296
2025-03-14,47.8870958075588,10.39323067254318,9.763303545830478,8.167347778409487,5.841849254826498,5.6469913650256816,4.156320409217766,3.5725566229815686,2.100189026731004,2.4711155168755354
2025-03-17,47.85663179909545,10.386618881582994,9.756768744152316,8.162152012250594,5.902396700368747,5.643398956886588,4.15367631109514,3.570283893901574,2.0985292165642004,2.469543484102395
2025-03-19,47.479876916751785,10.304849454283824,9.679957858762615,8.097894865321488,5.906197203003848,5.598970880148008,4.120976186346496,3.542176569215055,2.818998246256432,2.45010181991045
2025-03-20,47.44726334304826,10.297771129970341,9.673308767830319,8.092332481672166,5.971311001835993,5.595124988765776,4.118145518507581,3.5397434745207805,2.8165804306238527,2.4484188632249286
2025-03-21,47.41758435634481,10.291329717106718,9.667257965696102,8.087270604311884,6.054506436391515,5.59162515277007,4.115569555691708,3.5375293110029737,2.7904395607920627,2.4468873398921547
2025-03-24,47.397591018182,10.286990440064834,9.6631818247404,8.083860655488024,6.11624227052869,5.589267477783531,4.0920306084659055,3.5360377331266264,2.788942347001759,2.4458556246182357
2025-03-25,47.39926281850874,10.287353281163073,9.663522662959917,8.084145788141287,6.1132514705953085,5.589464621541155,4.092174941921707,3.5361624556897486,2.7887200650284503,2.445941894450617
2025-03-26,47.38118323944452,10.283429359018536,9.659836689557908,8.081062239067895,6.1493833788754175,5.5873326228233955,4.090614056878191,3.5348136514067297,2.7873358281313854,2.445008934796022
2025-03-27,47.381107303923606,10.283412878265803,9.659821208206857,8.08104928794197,6.1655603029652255,5.587323668276797,4.090767766192389,3.5348079863325887,2.771144581595792,2.445005016298965
2025-03-28,47.37351498078729,10.28176506972019,9.65827332365487,8.079754384952874,6.164572336900264,5.586428358539001,4.106296449414004,3.534241570603109,2.770540295417472,2.4446132300109285
2025-04-02,47.373590891974395,10.281781545191606,9.658288800044868,8.079767331928565,6.16458221499363,5.586437310216083,4.1063030293318805,3.534247233861857,2.7703844952048264,2.4446171472522895
2025-04-07,47.34635440021524,10.27587024201504,9.652735961462083,8.075122032465119,6.219011440943974,5.5832255006213725,4.103942193125184,3.532215289610906,2.768311275671659,2.443211663869422
2025-04-09,47.372148621018965,10.281468520263298,9.65799475711603,8.079521346485409,6.243710782522865,5.586267233257061,4.047051358470975,3.534139635049128,2.753155024003179,2.4445427218130895
2025-04-11,47.3485533996909,10.276347504384244,9.653184282385348,8.075497081174577,6.291049736144588,5.583484813299274,4.045035594455433,3.532379343204221,2.7511431065271186,2.443325138734295
2025-04-15,47.33786362995888,10.274027437969949,9.651004906042246,8.073673895500018,6.314447846080931,5.582224243278209,4.044122356437419,3.53158184636274,2.7482803233120268,2.4427735150575787
2025-04-16,47.30007119601302,10.265825113793628,9.643299975201389,8.067228235218828,6.389882166598671,5.577767645011879,4.040893709952242,3.528762389306199,2.7454462550097194,2.440823313894422
2025-04-23,47.28615093271318,10.262803913508707,9.640461982121465,8.064854075132073,6.41791116392816,5.576126125405658,4.039704487547564,3.527723885550503,2.744158446880213,2.440104987212481
2025-04-24,47.267552940612184,10.258127952803115,9.63667031728394,8.061682108511267,6.455357214232611,5.573932993852574,4.0381156419623805,3.5263364057141486,2.74307914911306,2.4391452759147194
2025-04-25,47.24859201298992,10.254013002704102,9.63280465898267,8.058448241694315,6.493521022316834,5.5716970638436605,4.036495790422491,3.5249218495291794,2.7413395214442335,2.438166836072595
2025-04-28,47.24640228847214,10.25353778296271,9.632358228991041,8.058074774868357,6.498493795395888,5.571438844896883,4.036308720005753,3.524758487882444,2.7405732367018514,2.4380538398229312
2025-04-30,40.107934165043226,8.70432876236576,8.177003348184003,6.8405786877506385,5.51663510220915,4.729649064733366,3.426462049392497,2.992202041469728,2.3259568371870913,2.069687810331074
