date,KGI ASIA LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),UPBEST SECURITIES CO LTD,HANG SENG BANK LTD,CMB WING LUNG BANK LTD
2025-03-11,39.759486106961454,12.944427845832088,8.67941440095608,8.649536898715267,9.829698237227367,6.662682999701225,6.1024798326859875,3.779504033462802,3.5927696444577233
2025-03-12,39.712026260817666,12.928976424947777,8.669054013727246,8.639212175470009,9.817964786630856,6.6547299313637716,6.214562817069531,3.774992539540436,3.5884810504327067
2025-03-13,39.697105341689046,12.928976424947777,8.669054013727246,8.639212175470009,9.817964786630856,6.6547299313637716,6.22948373619815,3.774992539540436,3.5884810504327067
2025-03-14,39.56216377764495,12.948296473401074,8.682008368200837,8.652121936640764,9.832635983263598,6.679617453676031,6.268679019725044,3.7806335923490733,3.5938433950986255
2025-03-18,39.69590817619438,12.916449280763212,8.66065439367966,8.630841469777147,9.808451963926363,6.663188492211374,6.268167250503093,3.771334873667735,3.5850040992770364
2025-03-19,39.7018263138278,12.91837495341036,8.661945583302273,8.632128214685055,9.809914275065225,6.6492732016399545,6.269101751770406,3.771897130078271,3.585538576220648
2025-03-20,39.7018263138278,12.91837495341036,8.661945583302273,8.632128214685055,9.809914275065225,6.574729780096907,6.343645173313455,3.771897130078271,3.585538576220648
2025-03-28,39.7018263138278,12.91837495341036,8.647036898993663,8.632128214685055,9.809914275065225,6.574729780096907,6.3585538576220655,3.771897130078271,3.585538576220648
2025-04-01,39.91306954436451,13.062050359712229,8.69304556354916,8.678057553956835,9.25509592326139,6.609712230215828,6.392386091127099,3.7919664268585134,3.604616306954436
2025-04-02,39.88019468363909,13.051291651067014,8.68588543616623,8.670909771621115,9.247472856608011,6.686634219393485,6.3871209284912025,3.7888431299138903,3.601647323099962
2025-04-03,39.893736436428945,13.043478260869565,8.718102222554815,8.665718775724015,9.167103195390256,6.72753124298436,6.383297163810521,3.7865748709122204,3.614457831325301
2025-04-08,39.95652825663319,13.064008394543547,8.829260980362765,8.829260980362765,8.731824314195773,6.738120221855794,6.393344326187977,3.7925348523459754,3.665117673512217
2025-04-09,39.93856757566677,13.05813605034462,8.840275696733594,8.825292178603537,8.727899310758167,6.780041953850764,6.375486964339226,3.790830086904405,3.663470182798921
2025-04-10,39.93856757566677,13.05813605034462,8.915193287383879,8.825292178603537,8.652981720107881,6.780041953850764,6.375486964339226,3.790830086904405,3.663470182798921
2025-04-11,39.96104285286185,13.05813605034462,9.065028468684448,8.825292178603537,8.480671261612226,6.795025471980821,6.3605034462091705,3.790830086904405,3.663470182798921
2025-04-22,39.96104285286185,13.05813605034462,9.065028468684448,8.825292178603537,8.323344321246628,6.795025471980821,6.517830386574768,3.790830086904405,3.663470182798921
2025-04-23,40.08091099790231,13.05813605034462,9.132454300269703,8.825292178603537,8.121066826490859,6.795025471980821,6.517830386574768,3.790830086904405,3.678453700928978
2025-04-25,40.05094396164219,13.05813605034462,9.132454300269703,8.825292178603537,8.121066826490859,6.795025471980821,6.547797422834882,3.790830086904405,3.678453700928978
2025-04-28,40.16528925619834,13.0954169797145,9.151014274981218,8.850488354620586,7.8437265214124725,6.81442524417731,6.589030803906837,3.8016528925619832,3.688955672426747
2025-04-29,40.159434458900506,13.10821989922539,9.15996089343461,8.859141159660073,7.753628638038655,6.821087463337595,6.640595623072873,3.8053696322478756,3.692562232082425
2025-04-30,40.18642411486131,13.102307750131551,9.15582951214012,8.8551454559122,7.7501315492746,6.818010974968053,6.6376005412313015,3.803653311283169,3.6908967901977
2025-05-02,40.22858861568539,13.106248590119558,9.158583352131739,8.857808857808857,7.6923076923076925,6.820061658771335,6.639596962177608,3.80479735318445,3.6920069178133694
