date,CHINA CONSTRUCTION BANK (ASIA),EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,FULBRIGHT SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD
2024-11-25,27.33397109569593,20.562295757966712,18.120289003114475,0.0,10.220000207421453,7.363191119669719,7.214847450582313,4.575498712399133,4.609906653150261
2024-11-26,27.351579943733086,20.57608357135355,18.09136075376988,0.0,10.215756967577661,7.367934569241713,7.21516450447852,4.5692432835834715,4.6128764062621155
2024-11-27,27.3570595883577,20.580205805826637,18.061414531472668,0.0,10.212388979848845,7.382947227461878,7.221483159224586,4.570700152978812,4.613800554828874
2024-11-28,27.3466945448036,20.57727969150592,18.042663764113666,0.0,10.218262338946692,7.393681405834135,7.23498479903551,4.574380977823648,4.612052477936828
2024-11-29,27.34995128348796,20.57973025541888,18.03506868908836,0.0,10.222727169457867,7.394561924984805,7.227185272578156,4.578173674204367,4.612601730779602
2024-12-02,27.3578002492776,20.58563628417412,18.024000133896433,0.0,10.238114887263976,7.369610187408816,7.221137195580077,4.5897755942272775,4.613925468171703
2024-12-03,27.353801156688913,20.560971215322244,18.162670269012413,0.0,10.215503790209896,7.254839369885892,7.203839693116645,4.647575639680635,4.600798866083365
2024-12-04,27.220766399017492,20.460973273264727,18.067332481858724,0.0,10.159355680013448,7.207702754299622,7.174191586032035,5.131254868312072,4.578422957201879
2024-12-05,27.21211645062772,20.454471385690226,18.062668409117368,0.0,10.164744836480653,7.225878916422792,7.166525906137481,5.136626024701851,4.576968070821907
2024-12-06,27.211237102804326,20.45381040825672,18.08308919182517,0.0,10.158492029420282,7.211642435218835,7.1662943229393,5.138614341465458,4.576820168069906
2024-12-09,27.18956449915665,20.437519810207537,18.07891157016108,0.0,10.145019746585083,7.254870061317514,7.171349615547369,5.1495897733476275,4.573174923677138
2024-12-10,27.185321884732407,20.43433077360692,18.07985700948126,0.0,10.162268947645119,7.246743201462125,7.170230610080358,5.148786239923911,4.572461333067903
2024-12-11,27.31712336618346,20.533942373556023,18.160484104210983,0.0,10.20721288431087,7.3056668530164455,7.201749713753427,4.6791908950981735,4.594629809870618
2024-12-12,25.108612874819887,18.874329425593295,16.682819196429172,8.118007379480382,9.319372238759012,6.739872804642554,6.629945221773481,4.303873592582795,4.223167265919424
2024-12-13,25.100006020098665,18.8678595894404,16.677597366799503,8.115224648690381,9.308725851334005,6.78426071782488,6.621711098833338,4.3028950792583895,4.221719627720437
2024-12-16,25.092526593502136,18.86223724932144,16.67411761734212,8.11280643305228,9.290556095830047,6.8135275399920525,6.6197379279079,4.314028924673958,4.220461618378073
2024-12-17,25.08417983329926,18.858941787439303,16.679990111378658,8.110107794889371,9.275053778091722,6.843532068825432,6.616542989889622,4.312593909160142,4.219057727026489
2024-12-18,24.95534261877052,18.762078603352737,16.584439914852595,8.068452707708316,9.227415302314759,6.819248744433769,6.5771259492749685,4.8085083313456085,4.197387827946732
2024-12-19,24.950043518528375,18.758094601338062,16.58091831986145,8.066739425692905,9.198295730558097,6.8578002776976525,6.585605773905172,4.80600581172796,4.1964965406903225
2024-12-20,4.999660583088567,3.758875455367863,3.320816765730885,1.6164684887516445,1.843217490242506,1.3776764210930887,1.3210541596581529,0.9581125886466924,0.8409227152640437
2024-12-23,24.959764776580997,18.741690621491543,16.57354633072972,8.069882460515357,9.226580356215964,6.845157838534681,6.598546011843631,4.786699987059795,4.198131617028313
2024-12-27,24.940913398285492,18.72852285415977,16.551155998037324,8.063787514972995,9.273912296449248,6.866644503503869,6.589613195875914,4.790489347371206,4.194960891344184
2024-12-30,24.94596228129661,18.73231413956106,16.544137952152973,8.065419897842837,9.326644961224602,6.816685491525624,6.582059820046653,4.790965363276626,4.195810093073022
2025-01-02,24.953970798553637,18.73832786071397,16.566735671985843,8.06800917676937,9.329639137046723,6.78133752916019,6.579233895059278,4.785588837383633,4.197157093327359
2025-01-03,24.95273838430431,18.737402421534348,16.577770482475678,8.067610717960815,9.289668368958331,6.791373990987433,6.588786463273266,4.797699364277177,4.196949806228635
2025-01-06,24.945346454417177,18.73185170550335,16.5718720724048,8.06522079137779,9.327402177013768,6.789362133226351,6.57696004542936,4.796278107148035,4.195706513479371
2025-01-07,24.934882047501826,18.724487339893084,16.56097210960471,8.061837484901076,9.31608657004284,6.81267068505761,6.579136270302009,4.815981050192419,4.193946442504425
2025-01-08,24.954587051331075,18.76398010599165,16.568132620321236,8.068208420933907,9.253313240482761,6.794346699723709,6.581865931036053,4.8183051856242765,4.197260744555333
2025-01-09,24.96642500988613,18.772881364039545,16.57599221210252,8.072035818145652,9.189510693865735,6.835124890582509,6.589929695985335,4.798848474024593,4.199251841367979
2025-01-10,24.966301639930688,18.77328274253097,16.5759103029217,8.071995930708873,9.167228828969646,6.864739722633918,6.584955697716675,4.796354043547736,4.1992310910397945
2025-01-13,24.968028930266208,18.775075747302104,16.577057105122588,8.072554390698683,9.118445298157189,6.916609133681783,6.5854112770211515,4.787296503453002,4.199521614297295
2025-01-14,24.97432322388734,18.77980883375609,16.583707595085137,8.07458943430383,9.10591493804154,6.91835277026886,6.587071420571499,4.775651495025476,4.200580289060229
2025-01-16,24.97518739423235,18.78045865932828,16.584281430387318,8.074868834096755,9.085468612398492,6.935893337990216,6.587299348741207,4.7758167438037145,4.2007256390216705
2025-01-17,24.97889165890495,18.783738528150188,16.585257996477175,8.076066480820517,9.079400259403865,6.9369220543821815,6.5882763624420555,4.770097978041867,4.201348681377201
2025-01-20,24.97691591434874,18.782747152471714,16.583946159521105,8.075427691693964,9.078682110020733,6.936373367668098,6.592698787788767,4.772192447363534,4.201016369123346
2025-01-21,24.97197792009072,18.77903375975714,16.579678963260097,8.073831160892906,9.085289582152289,6.967622913584385,6.59139539593404,4.750984485893548,4.200185818434873
2025-01-22,24.99421428392702,18.79575560007401,16.619177178023183,8.081020525220433,9.004334337622106,6.950576543848743,6.597264721410857,4.753730924859441,4.203925885014207
2025-01-23,25.020082909492302,18.815208916682067,16.638853809185356,8.089384256593528,8.94878144732457,6.923600936858108,6.597159877608768,4.758650962910502,4.2082768833447926
2025-01-24,25.019711210719713,18.814929397621892,16.639101822654002,8.08926408056493,8.948648504076854,6.911118065707786,6.602013875697985,4.766998677844215,4.208214365112621
2025-01-27,25.019215629535356,18.815051909212404,16.63778185997628,8.08910385141441,8.891029125327442,6.934255138180949,6.606835012969195,4.7985964630247855,4.208131010359183
2025-02-03,25.052587257152258,18.8401481758262,16.669891022108214,8.099893420739084,8.766529238846205,6.946479431777466,6.605730447858509,4.804997022363615,4.21374398332845
2025-02-04,25.02516389980579,18.819525151522047,16.652634247148097,8.091027020256563,8.784670392661049,6.991873602505691,6.610882317666472,4.815091883042095,4.209131485392199
2025-02-05,25.028139095709445,18.84702630621663,16.748733848435478,8.09198894764067,8.717354089120414,6.933756136648118,6.596807252289244,4.826562422614329,4.2096319013256736
2025-02-06,25.011654678792066,18.827772016205053,16.837290233965504,8.082659893341122,8.560349573962101,6.977221192666633,6.599097881499083,4.888785087228277,4.215169442340158
2025-02-07,25.01462519318275,18.83198752062692,16.847702453880228,8.083619832131117,8.586108997502775,6.933018035456977,6.604830175104158,4.882437734295921,4.2156700578191595
2025-02-10,25.030355918257996,18.843830225285483,16.882560464179125,8.088703306307126,8.544962841785148,6.890832315114757,6.613935358286589,4.886498441994113,4.218321128789658
2025-02-11,25.04101946009019,18.851858156352154,16.89074360088348,8.092149291108809,8.527301985330078,6.918536836906306,6.59941485452491,4.861829841483957,4.217145973320114
2025-02-12,25.056162406544736,18.863258358292228,16.886583240766527,8.097042821246939,8.488343432532362,6.9078503509455835,6.603405689879384,4.877657510185339,4.219696189606906
2025-02-13,25.060634317120247,18.866624987354268,16.884143664391697,8.0984879448391,8.461599776255207,6.944778328547596,6.609541888051037,4.8537397915372695,4.220449301903577
2025-02-14,25.07617418582649,18.878324007878785,16.892133003304806,8.103509742683055,8.34282857701038,7.013574164560847,6.613640404147997,4.856749550912882,4.223066363674759
2025-02-17,25.086503309954022,18.887589007151362,16.937800643970988,8.106847658482355,8.201848470937389,7.054676452176651,6.63373432215131,4.866194248703707,4.2248058864722156
2025-02-18,25.087623846860108,18.888432657630986,16.95791286994101,8.107209766420679,8.199733326559842,7.054991562864957,6.620134254674971,4.858967119496952,4.224994595550494
2025-02-19,25.095719586523675,18.894527927329797,16.958917030044258,8.109825951200374,8.20039353136969,7.038899204375324,6.614823672899014,4.860535101107064,4.226357995150805
2025-02-20,25.10120274572976,18.898656189298624,16.955173864216185,8.111597865596803,8.11925841655801,7.097045857765254,6.6207380544341765,4.8615970785368905,4.234729927864295
2025-02-21,25.188632709010257,18.98939693970276,17.020209974336588,8.139851360487835,7.954199217152919,6.921948325546954,6.6492800086456585,4.877533905622539,4.258947559494488
2025-02-24,25.175335217676004,18.979372126360747,16.996283697909885,8.135554199773372,7.974901780413866,6.954650619921725,6.638299230384604,4.88890393616531,4.256699191394493
2025-02-25,25.330759249988553,18.896100771656744,17.085177535552155,8.185780368676115,7.765062782793973,6.898867815373524,6.65623083790506,4.899042020906047,4.2829786171478235
2025-02-26,25.428237989522152,18.802815089765364,17.06842719958957,8.217281183340315,7.74413780101493,6.8212875481314965,6.67379698684832,4.942040485233483,4.301975716554369
2025-02-27,25.4401395168909,18.786955260887524,17.074906151444395,8.221127230279961,7.681833655627575,6.868768217910209,6.68446970811414,4.947373213269481,4.294427045575814
2025-02-28,5.0021344672826835,3.6433945411865105,3.361685332617688,1.6164684887516445,1.4774784509843386,1.3351256129542868,1.3222416240713286,0.9779165263974328,0.8443861531358066
2025-03-03,25.51744979648444,18.54570899881958,17.18585710537053,8.246110491253237,7.500228347288306,6.95779008326319,6.749205802225089,4.990171954922655,4.307477420372976
2025-03-04,25.541044308745587,18.48757206537926,17.177494963453437,8.25373519343329,7.50312122339851,7.01576098699083,6.738772526394772,4.971038436206218,4.311460295998095
2025-03-05,25.561967693516834,18.470353494907584,17.18802709542078,8.260496705420216,7.420773318422025,7.0821902918974695,6.739236142298402,4.961962986620308,4.314992271496381
2025-03-06,25.5717954206588,18.477960609376186,17.198176461971062,8.263672591903266,7.431720396420448,7.051525255050449,6.751944701213724,4.936553320770511,4.316651242635552
2025-03-07,25.565846156961637,18.423591518334025,17.201761710517932,8.261750053162924,7.442129642156546,7.093380050418369,6.7604890578346355,4.93540483444105,4.315646976172885
2025-03-10,25.599249590237495,18.397021089099503,17.238416698359302,8.27254456451797,7.432609289507209,7.039345455222401,6.753116620292565,4.948436726173736,4.319259966589823
2025-03-11,25.609624980359385,18.404477411997064,17.24894981812695,8.27589743143913,7.413330199549425,7.015347343945379,6.759400042096543,4.951962207425307,4.321010565060816
2025-03-12,25.58396122585464,18.386540152147777,17.213950280243104,8.267604041740928,7.424121448237223,7.095369464672209,6.760218125116034,4.951554840552535,4.316680421435551
2025-03-13,25.542463948392758,18.357222414723566,17.186029190749252,8.254193958140645,7.51869717921243,7.134390457258583,6.751274215212755,4.9460498861004805,4.309678750209534
2025-03-14,25.540657161683754,18.35642914880513,17.184813509709823,8.253610084636225,7.503007492287868,7.133885794831301,6.745744039803436,4.972478869996371,4.309373898246087
2025-03-17,25.55214751743761,18.365192917566297,17.192544697656174,8.257323259106471,7.498800652375552,7.08705184678708,6.753833734534613,4.9817927540852045,4.311312620450993
2025-03-18,25.567397871903356,18.37665965361394,17.184597316695285,8.262251498760445,7.47596350301928,7.067509484656198,6.758370432969979,4.993364486038978,4.313885752342535
2025-03-19,25.570372518768043,18.379303540981688,17.177491378787142,8.263212772983154,7.459128575034699,7.088059874251357,6.752580698347252,4.995462988123339,4.314387652723328
2025-03-20,25.576712118600526,18.383860276694637,17.17011273650277,8.265261451087976,7.4508584066428964,7.074131987176459,6.750713026986833,5.012892688020488,4.3154573082874155
2025-03-21,25.58719876131989,18.391397796514635,17.163485695513014,8.26865026992512,7.414431114500192,7.090193167269245,6.753480869674615,5.013935647314865,4.31722667796843
2025-03-24,25.581889633084142,18.38758173637272,17.160936570826777,8.266934594636508,7.40024075703211,7.114531939841491,6.754609964367016,5.016943914044802,4.316330889794432
2025-03-25,25.53381949831263,18.353030202265305,17.381758146024083,8.251400454437674,7.393406959228881,7.094091478795045,6.749494477411272,4.934778577130795,4.308220206394308
2025-03-26,25.545949187609462,18.361748700256708,17.37940256053398,8.2553202332151,7.381758172635276,7.097461484817325,6.7451202943461945,4.922972565770886,4.310266800815066
2025-03-27,25.538592575556557,18.35696618370316,17.372882053821524,8.252942901768838,7.380137626304996,7.120678612968883,6.746209186684841,4.922565310383066,4.309025548808134
2025-03-28,25.52118591042966,18.34495926765333,17.36104099643728,8.247317837937405,7.4129731619658505,7.141069087947615,6.748679352568246,4.9166857938992,4.30608859116141
2025-03-31,5.0021344672826835,3.595599098556182,3.3957259791287298,1.6164684887516445,1.442943027634474,1.3838116538944973,1.3227364009101519,0.9629742658649699,0.8439903316647479
2025-04-01,25.553180864851427,18.368968673814408,17.329727429198876,8.257657191259494,7.427827128551395,7.081777852395412,6.750062791810805,4.9193110950518735,4.311486973066304
2025-04-02,25.51229833045841,18.34008486091736,17.304525099660395,8.234351759023443,7.470450982339112,7.103253236686048,6.817996616105486,4.912450089806879,4.304589025002864
2025-04-03,25.512555854360226,18.3427935147898,17.294100959716523,8.234434877461714,7.473554622364217,7.0982778835533775,6.831692483879532,4.907957327884023,4.304632475990583
2025-04-07,25.52750114127717,18.358588756730896,17.28605182698732,8.239258619643607,7.473387630307824,7.08324602285649,6.825594476403325,4.899217390750164,4.307154135043205
2025-04-08,25.519253301117406,18.35265716535474,17.29106836433154,8.23659654599395,7.513884228814308,7.070355856504913,6.833485910493995,4.876936117740558,4.305762509648589
2025-04-09,25.508436095704184,18.46497825762264,17.262040127269785,8.233105183778429,7.457713701844232,7.06231260601707,6.823019945835486,4.884456716494342,4.303937365433833
2025-04-10,25.538979660030158,18.466373696990086,17.280183392966926,8.242963427413583,7.466643498924788,7.070768953500024,6.803402218462853,4.821594291673726,4.309090860037848
2025-04-11,25.537947460841625,18.46613255634271,17.268370416405645,8.24263027470842,7.466341722445725,7.070483176931294,6.800601209319777,4.83857648184676,4.30891670115804
2025-04-14,25.54401282618765,18.47051833717549,17.313908596585577,8.24458793258617,7.468115008666724,7.072162445153878,6.787056548020873,4.789698219399973,4.309940086223664
2025-04-15,25.54078620940029,18.46970100736785,17.315258420599058,8.243546509454685,7.461108499851216,7.089963881817524,6.781146595535483,4.789093204017846,4.3093956719560484
2025-04-16,25.55653982123719,18.481093158651998,17.32341063155171,8.248631146662195,7.454082290365557,7.094336986780545,6.777745588345375,4.752106659935366,4.312053716470066
2025-04-17,25.55873653944919,18.483187324220925,17.324899669265516,8.249340159634635,7.441071294997727,7.094946782135078,6.788440550800698,4.746953319465014,4.312424360031219
2025-04-22,25.55873653944919,18.484198562199595,17.324899669265516,8.249340159634635,7.441071294997727,7.094946782135078,6.78742931282203,4.746953319465014,4.312424360031219
2025-04-23,25.565328960502598,18.48896623213386,17.304080848452486,8.251467930061047,7.453105574955597,7.0967767973420965,6.780076520087238,4.7466604633467675,4.31353667311831
2025-04-24,25.564165344976047,18.48863042629366,17.30329324672911,8.251092361406519,7.445180448282139,7.096453784887117,6.779767922364041,4.758076124180953,4.31334034088042
2025-04-25,25.582148563833524,18.501636330568036,17.312934909911455,8.256896626781355,7.43270491663152,7.062983572239697,6.779476357011435,4.754844144869009,4.316374578153966
2025-04-28,25.603009697623495,18.517230108228524,17.300715127139675,8.263629768244883,7.398246379162171,7.059119727587632,6.785004726255196,4.753150071145809,4.319894394612613
2025-04-29,25.604565927251716,18.518355642392955,17.28150569318076,8.264132057063028,7.391098183091606,7.074744571035664,6.79048239584914,4.754958559062675,4.3201569710724534
2025-04-30,5.0021344672826835,3.6177651009354648,3.3759349055757983,1.6144893813963512,1.4427451168989447,1.3902437527992,1.3265956602529736,0.9268555566308706,0.8439903316647479
2025-05-02,25.59639783162365,18.5124481140173,17.273967275373955,8.261495721765767,7.382663985408371,7.123124064321559,6.788316168554854,4.742808038277799,4.318778800656746
