date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,FUTU SECURITIES INTERNATIONAL,KINGKEY SECURITIES GROUP LTD,DBS BANK (HONG KONG) LTD,CHINA DEMETER SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-03-06,73.01325297078867,4.908051094140611,4.29231875620698,4.206705249820212,3.3820759563028666,3.6272730385945686,2.898530872230403,2.3348515461799253,1.3369405157357623
2025-03-07,73.0532807949289,4.9107418194277885,4.29467192050711,4.154188795614186,3.3839301010793217,3.6292616069898918,2.900119924618811,2.3361315744389244,1.337673462395066
2025-03-10,73.0743129768376,4.882679955855034,4.2959083649225756,4.156070275494746,3.3849043411500994,3.6303064784793295,2.900954874796926,2.3368041512719095,1.338058581191777
2025-03-11,73.12293361502476,4.885928689997668,4.298766685415609,4.116993401286818,3.387156517086689,3.6327219348908675,2.9028850506907387,2.3136652353449576,1.3389488702618908
2025-03-12,73.14400592820287,4.887336699967065,4.300005489076737,4.089362169283127,3.388132616093973,3.6337688000878257,2.9037215940278847,2.3143319793610715,1.33933472389944
2025-03-13,73.17011229168384,4.8890810751448255,4.301540235565439,4.055130000274552,3.3893418993493123,3.6350657551547103,2.904757982593416,2.3151580045575595,1.3398127556763584
2025-03-14,73.16458823771646,4.8887119688681775,4.301215486297468,4.062373458336479,3.3890860174464494,3.634791322072984,2.904538684858925,2.314983219288553,1.3397116051145137
2025-03-17,73.22966129065509,4.897507610480818,4.306535736618954,3.993870384750177,3.3932780385231203,3.611800196532507,2.908131360678381,2.3178466634140307,1.341368718346928
2025-03-18,73.24364826220854,4.899224593048834,4.3080455345358555,4.017267927848659,3.3944676638803344,3.567696876374835,2.909150901891773,2.318659260888693,1.3418389793224814
2025-03-19,73.28791163414886,4.905543511923196,4.31299679983483,3.9668283954440655,3.398368948074739,3.551151027149788,2.9124944083135476,2.321324111351984,1.3433811637589899
2025-03-20,73.322316325828,4.90807684362735,4.315224127246436,3.968876953797425,3.4001239413344346,3.504785512635131,2.9139984851614678,2.322522894718722,1.3440749156510363
2025-03-21,73.29937358022993,4.906725407861224,4.314035933090108,3.99807255455359,3.3991877194190128,3.5038204722241346,2.9131961175741723,2.321883389550492,1.3437048254973498
2025-03-24,73.30469384664106,4.907265892849766,4.3145111322235525,4.024674019304116,3.3995621463092243,3.4697839646412496,2.9135170115797155,2.3221391493521693,1.3438528370991505
2025-03-25,73.3066659322804,4.907536179998073,4.3147487710504935,4.069647356897953,3.3997493906889007,3.4217809784778925,2.913677485094254,2.3222670503834872,1.3439268551285406
2025-03-26,73.30694023684934,4.906361883778573,4.314927017350592,4.069815477829799,3.3998898375103273,3.421922335444781,2.9137978518314513,2.32236298540347,1.3439823740016523
2025-03-27,73.29588092336714,4.912874954389299,4.3146002437160496,4.0757034374978485,3.3996323605345227,3.4216631899264036,2.913577187076165,2.322187110587879,1.343880592904696
2025-03-28,73.28747788128534,4.882297454540447,4.314956726499081,4.113220278299905,3.399913246442071,3.4219458960747455,2.913817913921192,2.322378975344088,1.3439916275931396
2025-03-31,49.48981964636177,3.2280417817711675,2.914585484276028,2.7783203579168645,2.296509194408014,2.3113913925086735,1.9681706988122147,1.568676693547637,0.9078140841402275
2025-04-01,73.35521099766285,4.785279457286848,4.320608897682852,4.11929761666747,3.404366800184765,3.426428310433026,2.9176347303325083,2.325421064605754,1.3457521251439168
2025-04-02,73.35493880365455,4.786071367005689,4.321323909670746,4.115842096190312,3.404930184450957,3.4269953456300635,2.918117565936907,2.3258058955352525,1.3459748319255302
2025-04-03,73.3545713438558,4.786137371313516,4.321383504685464,4.115898857422616,3.4049771415568566,3.427042607034746,2.9181578094509146,2.3258379705288124,1.3459933941512725
2025-04-07,73.35199884145122,4.786599452447779,4.3218007158176395,4.116296229889179,3.40530587756622,3.4273734733706185,2.9184395451316814,2.3260625202573637,1.3461233440682991
2025-04-08,73.35126374952587,4.786731492017517,4.321919933795386,4.116409778973138,3.4053998137995243,3.4274680183441952,2.918520051032723,2.3261266852867144,1.3461604772249234
2025-04-09,73.42180304212438,4.6936816885654515,4.327052536369473,4.117846070992108,3.409443980308355,3.4315383924934233,2.921986011475285,2.3288891343823575,1.3477591432891673
2025-04-10,73.39305803833332,4.691932333473672,4.325439825519198,4.115621139232643,3.4475142697412466,3.430259443566366,2.920896974883875,2.32802114751496,1.3472568277347174
2025-04-11,73.38440303657696,4.699792960662526,4.325051759834368,4.118012422360248,3.4472049689440993,3.429951690821256,2.920634920634921,2.3278122843340237,1.347135955831608
2025-04-14,73.38385197761168,4.6998902668792315,4.325141307273443,4.118097683181846,3.4472763411250753,3.430022705784109,2.9206953905187825,2.327860480203179,1.347163847422652
2025-04-15,73.38454212302533,4.6998902668792315,4.325141307273443,4.117407537768208,3.4472763411250753,3.430022705784109,2.9206953905187825,2.327860480203179,1.347163847422652
2025-04-16,73.36958021692932,4.733254215770154,4.3240968178180115,4.1026136394999035,3.4464438495294347,3.4305743383103797,2.9199900643060195,2.3272983192117684,1.3461485386250103
2025-04-17,73.3670941969491,4.737099923417114,4.323828316349411,4.102358890859039,3.4462298452473763,3.4303613194334246,2.9198087497671468,2.3271538074112916,1.3460649505660924
2025-04-22,73.36691044570168,4.737132606595833,4.323858148199255,4.102387194701255,3.4462536221884914,3.430384986891127,2.9198288947150544,2.327169863391748,1.3460742376155652
2025-04-23,73.36672669191867,4.737165290225543,4.3238879804607455,4.102415498934034,3.4462773994577027,3.430408654675415,2.9198490399409405,2.3271859195937603,1.346083524793189
2025-04-24,73.38495407272451,4.738342201334686,4.324962216103186,4.07859050537256,3.447133599718432,3.4312609124724816,2.920574453254936,2.327764090460515,1.3464179485586911
2025-04-25,73.40825779907081,4.739846883478189,4.326335627549929,4.048130224980498,3.4482282526905847,3.432350525000518,2.921501894972283,2.328503282547616,1.3468455097095755
2025-04-28,73.40605474817909,4.740239566433083,4.326694052262764,4.048465601159861,3.448513928682385,3.4326348855673303,2.92174393316994,2.3286961924816185,1.3469570920639304
2025-04-29,73.42481078393459,4.741450748577427,4.327799569084581,4.0239489530965145,3.449395061046351,3.4335119606651565,2.9224904701397714,2.3292911993812497,1.3473012540743605
2025-04-30,49.44563812075044,3.1931616299727468,2.914585484276028,2.6904223753848444,2.323018109774814,2.3123215298899646,1.9681706988122147,1.568676693547637,0.9073490154495819
2025-05-02,73.46628522465,4.74453059137333,4.330610721837556,3.967826195115884,3.4516356399519053,3.4357422225907652,2.924388794449742,2.3308042069184736,1.3481764031123455
