date,KOALA SECURITIES LTD,SUPREME CHINA SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-02-26,50.232599524365696,13.15334984789931,8.204239757155378,7.864009875755533,7.773785643409998,6.404688949147848,2.3869759626275395,0.7787051168101277,1.754641399944738,1.4470039228838378
2025-02-28,50.23266638349708,13.15336735488788,8.204250676923598,7.864020342680887,7.773662891160623,6.404697473730371,2.386979139670755,0.7787061532595293,1.754643735356423,1.4470058488328494
2025-03-10,50.23266638349708,13.165606351402765,8.204250676923598,7.864020342680887,7.761423894645739,6.404697473730371,2.386979139670755,0.7787061532595293,1.754643735356423,1.4470058488328494
2025-03-11,50.217315741665224,13.167700691125281,8.201743533212,7.861588111503011,7.783522587514469,6.402740256962101,2.3862497007523933,0.7784681878057409,1.7541075323343032,1.446563657125476
2025-03-14,50.201959895400364,13.16367416791335,8.199235539486335,7.859184133180894,7.781142480683036,6.400782376625257,2.4160988020194294,0.7782301416728985,1.7535711475196085,1.4461213154988264
2025-03-17,50.201959895400364,13.169789925411763,8.199235539486335,7.859184133180894,7.781142480683036,6.400782376625257,2.4160988020194294,0.7721143841744867,1.7535711475196085,1.4461213154988264
2025-03-18,50.24036713315255,13.179865533094523,8.205508401928507,7.834594655815501,7.787095479128952,6.3291738694639745,2.448549431329599,0.7727050937959171,1.7549127251018086,1.4472276771886607
2025-03-21,50.24113587734287,13.18006720250173,8.20563395708012,7.846955595569881,7.775738638188494,6.32697551544694,2.4485868973804545,0.7727169172077585,1.7549395775919254,1.4472498216898333
2025-03-26,50.241443381606196,13.180147871992675,8.205684180216622,7.84700362339126,7.775786230121678,6.326402183377803,2.4486018841218358,0.7727216466738075,1.7549503188180655,1.4472586796800542
2025-03-27,50.23913719137939,13.191783447981855,8.205307521677634,7.846643429060684,7.775429304822509,6.3261117879213,2.448489488032981,0.7726861770895427,1.7472194046378033,1.447192247396304
2025-03-31,50.211479413583994,13.19675490814172,8.200790314877029,7.842323674930077,7.826201010432142,6.310395286352545,2.447141539362278,0.7722607959268427,1.746257520959961,1.4463955354334126
2025-04-01,50.21153700229913,13.196770043807271,8.200799720554434,7.842217977144786,7.826209986484351,6.310402523891864,2.4471443460459024,0.7722616816507352,1.7462595237833813,1.4463971943381382
2025-04-03,50.248425510054915,13.237072299579264,8.219067372572276,7.847979356619371,7.715652661923139,6.315029354648274,2.448942169983945,0.7728290329555113,1.7475424342822918,1.44745980738101
2025-04-08,50.21768516545002,13.228974291334856,8.275215947746261,7.843178219321521,7.7109324777726584,6.311166026064714,2.4474439871959546,0.7723562414092574,1.7464733449308105,1.446574298773945
2025-04-09,50.19311995707005,13.271420459868006,8.271167923559645,7.8393415369518715,7.707160486640524,6.308078764912789,2.4462467601364892,0.7719784244718322,1.7456190147977717,1.4458666715910227
2025-04-10,50.165593768885564,13.301180538112797,8.270662198983509,7.838862215565509,7.706689247209002,6.307693069628992,2.4460971891064576,0.7719312233431512,1.7455122822970521,1.445778266867966
2025-04-11,50.165593768885564,13.325637764990997,8.270662198983509,7.838862215565509,7.682232020330804,6.307693069628992,2.4460971891064576,0.7719312233431512,1.7455122822970521,1.445778266867966
2025-04-14,50.16560757164158,13.32564143145865,8.270664474605582,7.838864372380458,7.682206619662106,6.307694805152124,2.4460978621351246,0.7719314357353017,1.7455127625640707,1.445778664665005
2025-04-15,50.164840763373185,13.32543774186879,8.270538053054816,7.838744551126285,7.682089193005864,6.307598388647566,2.447589025950226,0.7719196363485065,1.7454860814635376,1.4457565651612216
2025-04-22,50.152575018432145,13.322179555097291,8.268515833732671,7.83682790911449,7.680210854607458,6.3060561253442575,2.446990568898316,0.7717308952056989,1.769510174607095,1.445403064960578
2025-04-23,50.1495095193529,13.321365257343992,8.268010433408447,7.842461241382699,7.679741413521042,6.305670677354022,2.4468410003600476,0.7716837243406375,1.7694020160168535,1.4453147169193628
2025-04-24,50.07031982299501,13.458999916667707,8.254954647978426,7.830077428851813,7.667614547346825,6.295713568081003,2.442977261756986,0.8375948194714645,1.6987155262220728,1.4430324606286953
2025-04-28,49.788693317487606,13.383298161065682,8.20852366773203,7.784139856004882,7.624487131780462,6.260302573741002,2.42923644380945,1.397241999037314,1.6891608974681065,1.4349159518734633
2025-04-30,49.79322577262227,13.384516493872331,8.209270921029251,7.775745093641033,7.625181217998576,6.26087247302243,2.429457586491843,1.3973691953192593,1.6893146682436153,1.435046577759393
2025-05-02,49.66662816646036,13.350486809684037,8.121810717973156,7.7559755225858185,7.611847942103438,6.244954414787179,2.4232807720768417,1.7085979919842085,1.6850196423694044,1.4313980199755536
