date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,DEUTSCHE BANK AG,DBS VICKERS (HONG KONG) LTD,DBS BANK LTD,IFAST SECURITIES (HK) LTD
2024-11-26,76.1180365415328,11.752230761668809,7.871063461298341,2.056093520929678,0.08198064484447373,1.7814291349946352,0.05845141211132096,0.0,0.05521950148905204,0.22549502113087802
2024-11-27,76.15397971092945,11.737036205386667,7.90424716371451,2.057039460216988,0.0820183613743728,1.7263571248385405,0.05847830363476192,0.0,0.055244906119411734,0.2255987637852901
2024-11-28,76.42023839283443,11.704664389029844,7.927500256866976,2.0525833111372855,0.08878664889802915,1.4676400983279227,0.05835162252632216,0.0,0.05512522949564084,0.2251100508835367
2024-11-29,76.40350417022776,11.698107943910708,7.923059615201522,2.0514335430290656,0.08873691446981628,1.496760571947169,0.05831893647929078,0.0,0.05509435073399034,0.22498395400067628
2024-12-02,76.38836426240131,11.691644964763425,6.974605978574393,2.050300165539799,0.976226993850908,1.580647351609064,0.058286716391036796,0.0,0.0550639121672038,0.22485965470286232
2024-12-03,76.87493828779662,11.744791499295514,7.0146524010309435,2.062072470218253,0.9819248510160216,0.9814682895263666,0.058621383965860537,0.0,0.055380075215773455,0.2261507419346468
2024-12-04,79.55422582667157,9.95041220141713,7.013360612349355,2.064001966352837,0.08226500721109312,0.9956448258706732,0.058610588500030314,0.0,0.055369876655636856,0.22610909497168094
2024-12-05,79.67964637392694,9.942822267107083,7.024417467179626,2.0672559513356106,0.07747960110492567,0.8673816629088251,0.058702990531578576,0.0,0.05545716957011689,0.22683651633529414
2024-12-06,79.63483633020232,9.662462908871737,7.023687942905966,2.0670412554688835,0.07747155442347721,1.1935387460653957,0.05869689390410317,0.0,0.05545141003894739,0.22681295811917274
2024-12-09,79.55459795029685,9.640450548022853,7.027650040016659,2.068207283665544,0.0775152565105342,1.2904253214908779,0.05873000511229386,0.0,0.05548269045363622,0.22694090443075954
2024-12-10,79.55788370491808,9.622269422697645,7.027923902580365,2.068287880244166,0.07751827722538958,1.3088468472676351,0.05873229377915617,0.0,0.05548485257493742,0.22305281871262467
2024-12-11,79.5994135122181,9.604420235241436,7.031838556683859,2.0694399461671678,0.07756145601421009,1.2798684644154619,0.05876500850658311,0.0,0.055515758431179625,0.2231770623219997
2024-12-12,79.5913747399066,9.60352868477563,7.031185811511624,2.0692478460608865,0.07755425620927194,1.2896821575074804,0.05875955352133426,0.0,0.055510605064388444,0.22315634544279234
2024-12-13,79.63517894668948,9.526208268167492,7.176252543346993,2.069937651302316,0.07758010972533584,1.177303492113376,0.05877914162823033,0.0,0.05552911010060305,0.22323073692617013
2024-12-16,79.66476900507892,9.527611394582523,7.178919024851571,2.070706778423956,0.08940628964102354,1.1309230993416213,0.058800982204918494,0.0,0.05554974306246643,0.22331368281299216
2024-12-17,80.91600362615614,8.143004025291459,7.291672907627926,2.1032298126788866,0.0787788185811508,1.1243429606405664,0.059724525015711655,0.0,0.05642222110489031,0.22682110290327143
2024-12-18,81.16143838138751,8.005247440812841,7.286517045574437,2.101742641913229,0.07872311494132948,1.0236060351565863,0.059682294458184994,0.0,0.05638232557029167,0.22666072018558722
2024-12-19,80.85406646023475,7.974930231873996,7.273010951619073,2.0937829915361887,0.07842497735824551,1.3843570052623775,0.05945626764209762,0.0,0.05616879628747926,0.22580231818578622
2024-12-20,80.85572753328707,7.9755295307281715,7.264164021603278,2.0939403348246235,1.4592725992549505,0.009912940653132125,0.05946073565273037,0.0,0.05617301725171052,0.2258192867443346
2024-12-23,78.64029741248136,8.323859656556062,7.242529665659145,2.087704097537766,1.465330688589591,1.8998423654359065,0.05928364786726936,0.0,0.05600572104996379,0.22514674482293134
2024-12-27,78.62557004879058,7.2386001618842775,8.324278429795546,2.0873131226999937,1.4656518033283379,1.918214074942933,0.05927254552061268,0.0,0.05599523257713489,0.22510458046058907
2024-12-30,77.39425168303045,7.12469785622374,6.633551249776508,2.0546246858278954,4.560441649988767,1.897390929283586,0.05834430584184667,0.0,0.05511831736717901,0.22157932266003064
2025-01-02,77.39425168303045,7.560971320427868,6.633551249776508,2.0546246858278954,4.124168185784639,1.897390929283586,0.05834430584184667,0.0,0.05511831736717901,0.22157932266003064
2025-01-03,77.39425168303045,4.727319268650347,7.404761584796517,2.0546246858278954,3.4462737150938603,4.6377271167318765,0.05834430584184667,0.0,0.05511831736717901,0.22157932266003064
2025-01-06,77.48058117041181,4.453558018610303,7.5892087092053595,2.054653092773024,3.44916119360938,4.637791237279361,0.05834511250182017,0.0,0.055119079425100255,0.22158238618384787
2025-01-07,81.07879690232834,4.661164052205621,7.94298551230555,2.150432327538234,3.7666122494347616,0.04934392405399956,0.06106491481169447,0.0,0.05768849772100046,0.2319116196008112
2025-01-08,80.94369470003038,4.66093923399293,8.033278947022318,2.1503286074487944,3.766430577426582,0.09467981529265483,0.0610619695163021,0.0,0.057685715277644004,0.23190043399240165
2025-01-09,80.94369470003038,4.339787036879568,8.514636337048142,2.1503286074487944,3.6062253845141194,0.09467981529265483,0.0610619695163021,0.0,0.057685715277644004,0.23190043399240165
2025-01-10,81.01395121513502,4.343553831991126,8.435229993442741,2.152195023293155,3.609355471782026,0.09476199431719609,0.06111496933549173,0.0,0.057735784617099606,0.2321017160861329
2025-01-13,78.33918724057247,5.57365092274088,8.119158931367975,2.079811900694403,5.517179556133715,0.031862293388538666,0.05905953650057094,0.0,0.05579400130701647,0.22429561729442737
2025-01-14,78.30710094285622,5.221812657720401,8.481763516507405,2.078586236639139,5.479333926135593,0.09245343067546644,0.05902473183819492,0.0,0.055761121073049855,0.22416343655453488
2025-01-15,78.1943638746946,5.224248359604143,8.485719814584101,2.0795557881615623,5.631152974180326,0.04585179723325871,0.0590522637815926,0.0,0.055787130713100125,0.22426799704731215
2025-01-16,73.54867314777968,3.2833002480033757,7.977659568114206,1.9550478325176084,12.90498189617368,0.011533082682757108,0.05551666416870912,0.0,0.05244702239002852,0.21084053816994744
2025-01-17,73.52007799031003,3.447789795390995,7.975256914983967,1.9544590255179537,12.735616880431614,0.04809118376023589,0.05549994406605163,0.0,0.05243122677961908,0.2107770387595389
2025-01-20,73.58914396760153,3.3757862950537105,7.961993228731,1.9512085557732053,12.713138120861117,0.09055166745534295,0.055407641855226765,0.0,0.05234402816654914,0.2104264945023146
2025-01-21,73.48634525224574,3.361602953073929,8.062538390597213,1.9505256235445874,12.708525710153259,0.11239526972454075,0.05538824891836068,0.0,0.05232570750897266,0.21035284423339512
2025-01-22,73.4407770571293,3.3607207519480804,8.086705332214766,1.9500137380170257,12.705190552537719,0.13860923924487437,0.055373713122123996,0.0,0.05231197542974747,0.21029764035637613
2025-01-23,66.10211971852726,10.699161828970752,8.082194570179857,1.948926020884319,12.701925140845963,0.14786676269798077,0.055342825680004856,0.0,0.05228279582408042,0.21018033638978148
2025-01-24,64.69570519683244,10.331201239807477,7.919755682658694,1.9097557965170961,13.885119477086826,0.9470440289925471,0.05423052543065099,0.0,0.051231997168292714,0.2059560555059794
2025-01-27,66.80583840276128,8.860139522358503,8.178068647916241,1.9720449254350876,12.86670621711035,0.9956263909152642,0.05599932340785873,0.0,0.05290299430947791,0.21267357578592794
2025-02-03,66.80548379973828,8.860092493051875,8.178025239017645,1.9720344578905016,12.866637921089676,0.9956211061656608,0.055999026165434396,0.0,0.05290271350225871,0.21320324337866808
2025-02-04,68.86307226561182,6.206029390066659,8.429905914799702,2.032772515967054,13.241223021884515,0.8949711736748929,0.05772377904176338,0.0,0.05453210089569431,0.21976983805789851
2025-02-05,68.8699806054181,6.206651978610328,8.422634806753685,2.032976443599487,13.2425513806852,0.8931457581351726,0.05772956988825635,0.0,0.054537571553202685,0.2197918853565526
2025-02-06,68.69976743538858,6.438463617789858,8.401818140945798,2.0279519124174175,13.209822220171857,0.890938335257248,0.05758689040717124,0.0,0.05440278114295167,0.2192486664791196
2025-02-07,68.27772591156969,6.512202584018073,8.537582387077975,2.054137742512995,13.380393404888888,0.9024425330293108,0.058330478319045,0.0,0.055105254399350566,0.22207970418467365
2025-02-10,67.4027128171153,7.703067592540467,8.427259122279809,2.027594024183299,13.212038906259385,0.8961476557635356,0.05757672760676656,0.0,0.05439318026673998,0.21920997398468786
2025-02-11,67.40647579952267,7.7031026256717166,8.422294708993935,2.0276032455703263,13.212644747346303,0.8966974848488154,0.0575769894625832,0.0,0.054393427643956965,0.21921097093969277
2025-02-12,67.47714546043596,7.640598932218809,8.445301562739006,2.033141970221466,13.243629600161539,0.8280964109048525,0.057734270277541216,0.0,0.05454201204734543,0.21980978099348242
2025-02-13,67.38193748132473,7.6580553740070085,8.446846090098079,2.0335138034087783,13.252567809009296,0.8949326449444243,0.05774482906686773,0.0,0.054551987017356876,0.21984998112346169
2025-02-14,80.54967421380027,7.660700871705176,8.446846090098079,2.0335138034087783,0.08437495624095942,0.8927432675390454,0.05774482906686773,0.0,0.054551987017356876,0.21984998112346169
2025-02-17,80.7711785758177,7.675686301539591,8.470026195066136,2.039094236971107,0.08049015275812921,0.6304662527846522,0.05790329427208813,0.0,0.054701690323394475,0.22045330046719178
2025-02-18,79.89953984541488,7.941964690240385,8.470816555172602,2.0392845101415924,0.6967642165966418,0.618540818839044,0.05790869737861598,0.0,0.05470679467995633,0.22047387153627884
2025-02-19,75.65354241818945,8.337811346728966,8.470816555172602,6.406039410573625,0.5566123613295966,0.24208854441091646,0.05790869737861598,0.0,0.05470679467995633,0.22047387153627884
2025-02-20,71.17712692447503,17.117681954181595,8.470816555172602,2.0392845101415924,0.7393312259019658,0.12266946653236362,0.05790869737861598,0.0,0.05470679467995633,0.22047387153627884
2025-02-21,68.85704127478422,18.0008666330756,8.48089817994701,2.0397510161618237,1.5442685846974158,0.7440087503313012,0.05792194455222838,0.0,0.05471930938741322,0.22052430706298634
2025-02-24,73.81091014173379,13.585505453619604,9.210188313751448,2.2218898404364094,0.0870558531774629,0.7215349388210855,0.06309406350049691,0.0,0.059605450194782236,0.24021594476492505
2025-02-25,73.5185643467149,13.585505453619604,9.210188313751448,2.2218898404364094,0.09263763446660638,1.0082989525508321,0.06309406350049691,0.0,0.059605450194782236,0.24021594476492505
2025-02-26,73.50823340558333,13.583596397609993,9.22294623698093,2.2215776170769574,0.09262461688449297,1.008157264839512,0.06308519742617179,0.0,0.059597074345735745,0.24018218925288148
2025-02-27,74.80592238948279,13.311269991149521,9.203684087247069,2.2169378458361857,0.0924311701058143,0.007647898623990875,0.0629534438099639,0.0,0.05947260568461045,0.23968056806005214
2025-02-28,76.37094652022778,11.977471027541139,9.028313376130555,2.174836421547418,0.09067582819695516,0.0025269033250496435,0.06175790751955306,0.0,0.058343173296513,0.23512884221504404
2025-03-03,68.56851041572145,20.924074156268535,8.105935934729319,1.9526443054344866,0.1080070249021272,0.021890297339876876,0.05544841222946004,0.0,0.05238254425468736,0.2111069091200611
2025-03-04,68.1369243179492,21.39624198915958,8.05504906927417,1.9403861345270796,0.11225406704574123,0.047170402168198546,0.05013868176579141,0.0,0.0520537008610126,0.2097816372492314
2025-03-05,68.1369243179492,21.425620993469952,8.056964088369392,1.9403861345270796,0.09218901924394854,0.03594142656440152,0.05013868176579141,0.0,0.0520537008610126,0.2097816372492314
2025-03-06,63.56729952929224,25.89299552610371,8.113752747523499,1.9555839467084772,0.13095700015021683,0.024993735994263494,0.050531386215148376,0.0,0.05246140443864363,0.2114247235737979
2025-03-07,62.38770237792861,25.917941695986457,9.175667610604927,2.056047209666027,0.10579344651381263,0.026277727037301846,0.053127310542245926,0.0,0.05515647865323448,0.22228614306738312
2025-03-10,65.10560969908434,22.482797891045863,9.580370393558429,2.2180799031836465,0.1937338030281857,0.06308537807902914,0.056717138020578255,0.0,0.05950324304615052,0.24010255095378127
2025-03-11,64.99496536219145,22.480474090988466,9.581500452929816,2.218341538368729,0.3182973027391807,0.02706821272203809,0.07971190584688422,0.0,0.05951026179330432,0.24013087242013934
2025-03-12,64.99819952596225,22.680470390524476,9.472206185332675,2.218451923531559,0.22393193693616634,0.027368120961839975,0.07971587232885025,0.0,0.05951322303701928,0.2401428213851631
2025-03-13,64.98655172863005,22.85470282859697,9.32287356781804,2.218439559847034,0.23517643596819426,0.002886076671453142,0.07971542806324022,0.0,0.05951289136306824,0.2401414830419459
2025-03-14,64.79994230738872,22.272500289559478,9.553403881429578,2.7381436816901457,0.22663777921627845,0.031131426782907725,0.0794781604879971,0.0,0.05933575527068947,0.2394267181742035
2025-03-17,63.510098849688404,22.613318647030663,9.47761840938406,2.743607353715218,0.3069256045505613,0.9694357630830729,0.0796367506324684,0.0,0.059454153406012615,0.2399044685095459
2025-03-18,63.639347009266686,23.046921367000518,9.47761840938406,2.743607353715218,0.32519433479864623,0.3883161532868458,0.0796367506324684,0.0,0.059454153406012615,0.2399044685095459
2025-03-19,63.41365846702482,22.94070783599689,9.572737264321466,2.733860428376166,0.6816424951686543,0.27974455357044054,0.07935383352277038,0.0,0.05924293688716191,0.23905218513164161
2025-03-21,63.41365846702482,22.94533136085395,9.692511028028122,2.733860428376166,0.5498150723799591,0.28717468779541905,0.07935383352277038,0.0,0.05924293688716191,0.23905218513164161
2025-03-24,63.40571848916225,22.93048017915309,9.692514868918064,2.733861511733925,0.5498152902573674,0.30996055558127483,0.07935386496863,0.0,0.059242960363596435,0.23905227986180302
2025-03-25,61.81543584789417,22.937702625114937,9.427492894052465,2.659109665938753,2.480754661187065,0.31218124221028426,0.0771840959982831,0.0,0.05762308290508526,0.2325158846989477
2025-03-26,61.865511106077484,24.9303893183411,9.435129888505642,2.661263749319921,0.5422192034212712,0.1978661107944525,0.07724662105342095,0.0,0.05766976203488855,0.23270424045181617
2025-03-27,61.83359762403011,25.515040883467748,8.717860673474881,2.6613920786241483,0.5881789263833714,0.3162914633757749,0.0772503459773922,0.0,0.05767254293942639,0.23271546172715032
2025-03-28,61.77234573528978,24.933118806846842,9.45629375512423,2.661520420305356,0.596342597443521,0.3949110457466011,0.07725407126062132,0.0,0.05767532411217422,0.05053824387086838
2025-03-31,61.701436106229124,25.0315470081003,9.419986802684841,2.658079248349849,0.5410300089716544,0.3957489642026342,0.07975488972123797,0.06434331682824512,0.057600753687560756,0.050472901224551565
2025-04-01,61.71665451774611,25.014019801009486,9.422310204613463,2.658734852925673,0.5411634518514182,0.39488311321495856,0.07977456094461405,0.06435918684903645,0.05761496068222126,0.05048535016301662
2025-04-02,61.56386879643419,25.22952204992705,9.42912364844632,2.660657432441045,0.5319132012127636,0.3324984178656239,0.07983224738015728,0.06440572614727665,0.057656623107891374,0.05052185703768408
2025-04-03,61.62030990069086,25.288691684158206,9.43776816935274,2.663096695055164,0.535735072019021,0.20175061231401067,0.07990543674082477,0.06446477263631757,0.05770948209059566,0.05056817494226109
2025-04-07,61.460787388170466,25.326097315087626,9.437380457298197,2.66312344901193,0.5355503390248997,0.3244106468501766,0.07990623948546559,0.06446542026122103,0.05771006185061403,0.050568682959400924
2025-04-08,61.29359970229401,25.761013358316497,9.43637873254848,2.662840773466263,0.528545862253853,0.06499798398078903,0.07989775788846823,0.06445857762016519,0.05770393625278261,0.05056331537869245
2025-04-09,57.44764149530097,29.59774902299201,9.43646978964734,2.6628664687634145,0.5575267236696352,0.044734491543565756,0.08028451209958522,0.06445919961841698,0.05770449307157687,0.050563803293488765
2025-04-10,58.19883542623568,28.707768403573102,9.522597001758244,2.716148149562575,0.5639578795149084,0.03261857736250061,0.08189093652866782,0.0657489730783054,0.058859110629979984,0.05157554175603598
2025-04-11,58.159560759127814,28.687861679039084,9.515993781588094,2.7142647007257716,0.5635668162320202,0.007022786532518329,0.17566802166775541,0.06570338100451323,0.05881829616871094,0.051539777913719956
2025-04-14,57.44958921909784,28.62315900958904,9.496427102256607,2.7122159140749185,0.5382755433403693,0.7428706302453923,0.2615340213647053,0.06565378664848673,0.05877389882604051,0.051500874556597374
2025-04-15,57.46088420302628,28.576292484962888,9.4982941650669,2.7127491543569877,0.5383813720102301,0.775850031031937,0.26158544075008666,0.06566669463399394,0.0587854541783359,0.05151099998235454
2025-04-16,57.94402611832562,28.769033821900674,9.568842924760867,2.7328981500476672,0.5423802098412744,0.0020202851483936577,0.2635283715625257,0.06615443525132174,0.05922208425193174,0.051893598909719445
2025-04-17,52.31260043678869,40.05796996750304,4.168433793852602,2.4672950524000243,0.48966772078122345,0.10607457076299974,0.23791675050602012,0.05972506175799378,0.053466447501916585,0.04685019814549213
2025-04-22,49.458637719940036,39.102354872093144,8.167570797519769,2.3326894691902313,0.5212992708246399,0.04120040742925679,0.22493698024056694,0.056466705299022445,0.05054953558205901,0.0442942418812691
2025-04-23,49.44933931038481,39.089129997775736,8.167570797519769,2.3326894691902313,0.520745592801124,0.06427736932541415,0.22493698024056694,0.056466705299022445,0.05054953558205901,0.0442942418812691
2025-04-24,49.44933931038481,39.112376021663806,8.167570797519769,2.3326894691902313,0.4846508575276471,0.0706171940221607,0.23144586692922672,0.056466705299022445,0.05054953558205901,0.0442942418812691
2025-04-25,49.44933931038481,39.1340159566287,8.167570797519769,2.3326894691902313,0.4630109225627522,0.0706171940221607,0.23144586692922672,0.056466705299022445,0.05054953558205901,0.0442942418812691
2025-04-28,47.954959429003914,42.2274655530562,6.456893672237276,2.2753687562144425,0.4832841757325343,0.2286774594885768,0.22575859381254895,0.055079160214310696,0.049307391928379934,0.043205808311824564
2025-04-29,46.44509727886013,42.250916868273656,7.966890416688894,2.2753743846146044,0.4599385107267342,0.22843066304011825,0.22575915225376977,0.0550792964592835,0.04930751389618492,0.04320591518662358
2025-04-30,46.00504749414752,42.65156463230038,7.911299825131667,2.2594974989742647,0.4590373570735702,0.34264269553185495,0.2241838720419376,0.05469496951205782,0.04896346073085416,0.04306819455590182
2025-05-02,46.49620546393216,42.17077332356032,7.911280392171793,2.2594919488465735,0.44845179636916366,0.34264185387980023,0.2241833213667912,0.054694835161802964,0.04896334045921882,0.04331372425238588
