date,UBS SECURITIES HONG KONG LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CHINA CITIC BANK INTERNATIONAL LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD
2025-02-05,43.75551405167229,29.120114328638035,17.837300313937487,0.6236545034112483,3.225472556488628,2.120092646579385,0.0,0.4094089905709787,2.441206796728161,0.46723581197378494
2025-02-07,43.75551405167229,29.121346421300476,17.837300313937487,0.6224224107488069,3.225472556488628,2.120092646579385,0.0,0.4094089905709787,2.441206796728161,0.46723581197378494
2025-02-10,43.75551405167229,29.12442665295658,17.837300313937487,0.6224224107488069,3.2223923248325246,2.120092646579385,0.0,0.4094089905709787,2.441206796728161,0.46723581197378494
2025-02-11,43.755244499093834,29.127943489316678,17.83719042858026,0.6193383636814362,3.222372473525123,2.1200795859068773,0.0,0.4094064684374501,2.4411917578558984,0.4672329336024393
2025-02-12,43.75551405167229,29.127506884612686,17.84161263825603,0.6211903180863656,3.2186960468452006,2.117628461254502,0.0,0.4094089905709787,2.441206796728161,0.46723581197378494
2025-02-13,43.746728347922755,29.097021444424705,17.846406754790028,0.6678757090431695,3.2069631549324065,2.117203260986253,0.0,0.40932678502085523,2.440716624913882,0.4677579179659461
2025-02-14,43.748210351137054,29.087536121586965,17.850706996595566,0.7436593851389526,3.1879775483678894,2.117274985253566,0.0,0.4093406517403565,2.4438790263103676,0.4114149338692861
2025-02-18,43.2494850595669,28.737673418932058,17.628334118043252,0.7412709594025059,3.135498490296363,2.0931382588394003,1.0812292021330316,0.5763901576345561,2.4160190459780035,0.34096128917392826
2025-02-19,43.24895835489112,28.73975910083256,17.626901606338233,0.7424797607703236,3.1372870484617223,2.093112767999302,1.0812160346126425,0.5751653094104469,2.415989623002758,0.3391303936808874
2025-02-20,43.23283423428829,28.861738162033017,17.622003817245908,0.8030716860478179,3.069161790846208,2.001029305565543,1.080204247178538,0.57677693781541,2.4150888912964166,0.3380909276828499
2025-02-21,43.211135024658745,28.877062732968906,17.614984214125656,0.848297252093497,3.0828308789903454,2.0000249588659713,1.0687112028706436,0.5764874447968555,2.413876721864215,0.30658956876517013
2025-02-24,43.21060925363868,28.88827048638831,17.616595007379544,0.8452450581381267,3.0821849942172865,1.9908750066607497,1.0693065738001302,0.5764804303920793,2.4138473510451974,0.30658583833989395
2025-02-25,43.20771774171699,28.908845727085403,17.61359116150068,0.8537051696331441,3.0801537432764197,1.9700584363120073,1.069235019319425,0.576441854216786,2.4136858243156913,0.3065653226234554
2025-02-26,43.20798059044609,28.909021590420856,17.61369831157233,0.8537103630414192,3.0801724810052145,1.9700704209152986,1.0692415238764958,0.575837023476632,2.413700507670531,0.3065671875751273
2025-02-27,43.206140716497785,28.91083214974282,17.61112335380345,0.8548906336058263,3.08004132169097,1.9699865317542162,1.0691959936388558,0.5764208148425949,2.4148143510335847,0.30655413338990223
2025-02-28,43.206403546039915,28.911008018743168,17.611230484952188,0.8542875187877214,3.08006005805198,1.9699985154826762,1.0692024977211179,0.5764243212983053,2.4148290407174975,0.3065559982054396
2025-03-03,43.20272422341276,28.908546047432278,17.609730767468267,0.8627304585692797,3.079797769739728,1.969830756550699,1.069111447769722,0.5763752348001446,2.41462340140478,0.3065298928523411
2025-03-04,43.20272422341276,28.906721257094414,17.609730767468267,0.8645552489071426,3.079797769739728,1.969830756550699,1.069111447769722,0.5763752348001446,2.41462340140478,0.3065298928523411
2025-03-05,43.206929214717285,28.89980163282772,17.61144475115988,0.8652477201226721,3.080097531457866,1.9700224833769944,1.0692155061230373,0.5758230116884863,2.4148584206214867,0.30655972790457886
2025-03-06,43.20666637877972,28.902059105652977,17.609512660558277,0.8707173271949694,3.0800787946409445,1.9700104993569347,1.0692090018825116,0.5764278277966767,2.4087605410933173,0.306557863043665
2025-03-07,43.20430099923311,28.90230169889847,17.608548615317947,0.9807693610534881,3.079910173546252,1.9699026497371344,1.06915046727857,0.5763962708470611,2.302178683771598,0.3065410803163715
2025-03-10,43.18433700586585,28.93089873813896,17.6028440143231,1.1049570999957523,3.078486997962934,1.9689923902832391,1.0686564305196435,0.5749139185233904,2.1795139716371494,0.30639943274997905
2025-03-11,43.18171153808287,28.93947528246536,17.600557883231296,1.1626468444098963,3.078299835927023,1.9688726819249764,1.0685914596708606,0.5748789656197285,2.1185847040108587,0.3063808046571291
2025-03-12,43.18039892390269,29.01398128712845,17.600022871045958,1.218542822100887,3.0715188231041246,1.9688128332040897,1.0685589772088917,0.5748614907616165,1.9969304800832106,0.3063714914600741
2025-03-13,43.18223660609997,29.023119746321825,17.59955594722318,1.2757443306768703,3.06435384162946,1.968896622432154,1.0686044532086068,0.574885955860453,1.9362179664529886,0.30638453009449246
2025-03-14,43.18538728237382,29.03678970827528,17.601448071054417,1.4995885343023885,3.062753365940043,1.9690402777025038,1.0686824210713546,0.5749279008749695,1.6949755537838378,0.3064068846213885
2025-03-17,43.18328678044248,29.03963331102746,17.599983961229587,1.6837364990834287,3.061996406339604,1.9689445051931789,1.0686304412320915,0.5748999368519014,1.5124961773592525,0.3063919812410225
2025-03-18,43.18144900886266,29.03961338541669,17.599842914285926,1.869093834889573,3.06125813160274,1.9688607118897121,1.0685849630204813,0.5748754705631134,1.33004263749668,0.3063789419724214
2025-03-19,43.1811864828346,29.041260716752106,17.59973591424399,2.0508625743258904,3.060631560161398,1.9688487419999943,1.0685784664490965,0.5748719755489955,1.1476464883735704,0.3063770793103625
2025-03-20,43.18144900886266,29.045693024478247,17.59923495037977,2.2308323590521746,3.0582183120719617,1.9688607118897121,1.0704088547389483,0.5736595427508022,0.9652642938032998,0.3063789419724214
2025-03-21,43.180923959998616,29.04777168016815,17.598413002475393,2.413192188223884,3.0569652137694034,1.9688367722558193,1.0710037960120773,0.5736525675496873,0.7828656028760113,0.3063752166709519
2025-03-24,43.18013641064263,29.048457787221977,17.598092036234856,2.506771771108942,3.0550856234517196,1.9688008638965293,1.0709842626563162,0.5736421050660556,0.6916595108323679,0.3063696288886061
2025-03-25,43.178298907190886,29.05147708531966,17.59612732142536,2.6008926280399596,3.053131857546302,1.968717082818378,1.0709386875969722,0.5736176940883295,0.6004421444517322,0.30635659152241435
2025-03-26,43.17896826533978,29.047671943953752,17.597008028895228,2.7474438315228484,3.050747471857049,1.9687476022426165,1.0709552894908785,0.5736265864182176,0.45846963955944026,0.30636134072018717
2025-03-27,43.17975577208506,29.048201721262227,17.595505146482438,2.7468859998918322,3.048371351739312,1.968783508659069,1.0709748217897788,0.573637048335772,0.46151770155430283,0.3063669282002035
2025-03-28,43.18054330755628,29.00313518130574,17.595826062712487,2.7925324356569763,3.0466030961022055,1.9688194163852824,1.07099435480116,0.5736475106349466,0.4615261189608878,0.3063725158840348
2025-03-31,43.18106834716339,28.957890944380694,17.59482409627589,2.839379198632969,3.0454242231765973,1.9688433555971045,1.0710073772045896,0.5736544857130843,0.4615317307358588,0.306376241119825
2025-04-01,43.182118464682816,28.95859516939805,17.59525198362889,2.8388402759745985,3.043674364650199,1.9688912357672779,1.0710334229615217,0.5736684363782394,0.46154295469521806,0.30638369186318665
2025-04-02,43.18159339953875,28.91203764123837,17.595038037350978,2.887443032736557,3.0424214237651865,1.9688672953910962,1.0710203999247065,0.5736614609608466,0.4615373426473006,0.3063799664462078
2025-04-03,43.17896826533978,28.86529325023522,17.595792170937106,2.9365097440110617,3.042236466150184,1.9687476022426165,1.0709552894908785,0.5736265864182176,0.46150928445474915,0.30636134072018717
2025-04-07,43.17083237732354,28.828855844263778,17.59247672824797,2.986405037401899,3.041055425997799,1.9683766459491345,1.0707534974459143,0.5735185022777732,0.4614223257336953,0.30630361535849515
2025-04-08,43.16637206286075,28.78576570313039,17.590659112648126,3.0371476258877554,3.040133479275772,1.9681732776483936,1.070642869574091,0.5734592476206467,0.46137465260441823,0.3062719687496541
2025-04-09,43.161125813916954,28.79806683117061,17.588521222147254,3.0325247600776124,3.0385486394288423,1.9679340746186829,1.072335781710113,0.5733895519332778,0.46131857918040203,0.3062347458162506
2025-04-10,43.15981445092676,28.751617412474406,17.58798683071635,3.0816530268546902,3.037848660003748,1.9678742829458769,1.0723032009692106,0.5733721306583877,0.46130456295399414,0.3062254414965786
2025-04-15,43.16007671714986,28.751792125415204,17.58809370640469,3.08167175291991,3.037259456886458,1.9678862409897726,1.0723097169590061,0.5733756148286756,0.46130736613113854,0.30622730231528184
2025-04-16,43.16033898656038,28.751966840479344,17.588200583391927,3.0816904792127136,3.0372779133005317,1.967898199178998,1.0723162330279927,0.5727714323491622,0.46131016934235103,0.3062291631566003
2025-04-24,43.162699554698,28.753539371613513,17.589162534731283,3.076389726744613,3.037444031121559,1.9680058294223222,1.0723748812127054,0.5728027589333617,0.46133539977642257,0.30624591174621596
2025-04-25,43.16401109301807,28.75441307435019,17.58969699761058,3.073444613711742,3.0375363266517965,1.9680656290893037,1.0724074663096685,0.5728201640719636,0.46134941787680683,0.30625521730988003
2025-04-30,43.16584738057558,28.760498301358627,17.590445300210806,3.0644592007955005,3.0376655498175973,1.968149354728686,1.0724530887723893,0.5728445330430889,0.4613690446486071,0.3062682460491173
2025-05-02,43.16637206286075,28.760847886155112,17.587012602846865,3.066927455931378,3.037702472741598,1.9681732776483936,1.0724661244747211,0.5728514959871033,0.46137465260441823,0.3062719687496541
