date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,SINO-RICH SECURITIES & FUTURES LTD,KGI ASIA LTD
2025-01-27,38.218268283091945,23.089528782912712,11.459483759650443,7.135941823345979,7.181697228740898,3.9557590977145387,3.263966496252905,3.01799579351099,2.6773587347795886
2025-02-03,38.18626861537546,23.07459279921191,11.452070933504748,7.2121848540456766,7.1681570871651195,3.9532002255104643,3.261855125733118,3.0160435347011725,2.675626824752327
2025-02-04,38.132741551302104,23.094574042530567,11.461987754911567,7.218430182909411,7.174364290566338,3.9566234649271093,3.264679700862336,3.018655251417083,2.677943760573492
2025-02-05,38.16576919442689,23.082245076148,11.455868808467805,7.214576646451187,7.170534278547419,3.9545112338204547,3.2629368617778107,3.0170437517182034,2.6765141486422346
2025-02-06,38.17077030678934,23.08037819918196,11.454942265250978,7.21399313618533,7.169954330399627,3.9541913955243966,3.262672957567072,3.016799735182246,2.676297673919049
2025-02-07,38.19876159295818,23.069929266302417,11.449756391699179,7.210727222194538,7.166708353626578,3.952401256726491,3.261195882518851,3.0154339716894683,2.675086062284303
2025-02-10,38.20530155582853,23.068996785919023,11.449293595601858,7.210435766524818,7.166418677187776,3.952241501722622,3.2570220925425324,3.015312088653176,2.6749779360196677
2025-02-11,38.193720138540584,23.070302279563705,11.449941520614113,7.214886013107718,7.170866432807116,3.952465162344305,3.2572064101217437,3.01548272766297,2.675129315237739
2025-02-12,38.15422122342882,23.08504595793079,11.457258904368176,7.219496874185453,7.1754491620239875,3.9549910882903356,3.2592880128291597,3.0174098505467275,2.676838926396547
2025-02-14,38.154838535952386,23.08380151988811,11.457444275977938,7.219613681335262,7.175565256508107,3.955055077685246,3.2593407461636033,3.017458670436892,2.6768822360524602
2025-02-17,38.16531665335811,23.04794197677127,11.463750481724594,7.223587374611809,7.1795147054223785,3.9572319498094712,3.2651817724547776,3.0191194871731084,2.6783555986744814
2025-02-18,38.156796526681696,23.049623954172727,11.463379336288208,7.223353506865586,7.179282264553866,3.965197724244576,3.2650760603393794,3.019021741464027,2.678268885389937
2025-02-20,38.155561218704456,23.048877733658042,11.463008214883132,7.223119654262075,7.1790498387356765,3.9683068048839933,3.2649703550687392,3.0189240020838866,2.678182177719995
2025-02-21,38.154325990709644,23.048131561458856,11.462637117507034,7.222885816799805,7.178817427966348,3.9681783370145443,3.264864656642193,3.018826269032072,2.681332822869505
2025-02-24,38.15379306753924,23.047505661485022,11.46393606345526,7.218038314556175,7.18205921704713,3.9686280109525613,3.2652346310794687,3.0191683624011945,2.681636671483956
2025-02-25,38.16402634102548,23.040168953556993,11.460689250415404,7.215994023590825,7.180025116072574,3.9755960098348426,3.2643098521623766,3.018313274309783,2.680877179031719
2025-02-26,38.18043118547378,23.017954254330604,11.459298322041153,7.215118253328099,7.1791537111820345,3.9751135109925992,3.274431992466324,3.0179469562390384,2.680551813946363
2025-02-27,38.29493054447507,22.942344967585623,11.447812899467836,7.207886686461869,7.1719581908478505,3.971129335245745,3.2711500956115462,3.014922129140368,2.6778651511640854
2025-02-28,19.817449748953976,11.876066945606695,5.925941422594142,3.7311506276150626,3.71255230125523,2.0556485355648535,1.693305439330544,1.5606694560669456,1.3861924686192468
2025-03-03,38.291042547949125,22.945179514184975,11.450034087316583,7.209285213015693,7.174966640184613,3.9702829487263815,3.2717847879241835,3.0155071062409697,2.671917154457481
2025-03-04,38.340392584004796,22.926829739969314,11.440877238483301,7.20351978608437,7.169228658584998,3.9671078244857374,3.2691682683147585,3.013095537636286,2.669780362436441
2025-03-05,38.35284223386894,22.922200599195975,11.43856721865465,7.202065328249094,7.167781124448212,3.966306828412977,3.2685081927483846,3.0124871655427414,2.6692413088790246
2025-03-06,38.37506938351586,22.9215416771859,11.432196401495375,7.198054070501655,7.163788961609225,3.964097756671877,3.2666877664938068,3.010809332597455,2.667754649928844
2025-03-07,38.39973062350476,22.903752212988763,11.430166618248187,7.196776058031299,7.162517032899291,3.9633939322330605,3.2661077670020764,3.0102747642495045,2.6672809908430595
2025-03-10,38.38562797591307,22.898016277891504,11.431735023821147,7.197763573266531,7.178835790571579,3.9639377746230076,3.2657487754275483,3.010687823120305,2.6676469853653106
2025-03-11,38.39071583085485,22.89105332633635,11.432288681499278,7.1981121727625315,7.179183473364017,3.9641297546312897,3.265906940997393,3.0108336356698655,2.6677761838844254
2025-03-12,38.436434072844996,22.874066621661946,11.423805152636858,7.1927706882991975,7.173856035271639,3.9611881031278404,3.2634834178894816,3.0085993941492255,2.665796514118818
2025-03-13,38.26016723393192,22.964324097315735,11.444667691467716,7.213987049508823,7.195037853903026,3.9684221586385617,3.2686352334948046,3.014093799984084,2.670664881755335
2025-03-14,38.25985806824561,22.964946592964143,11.444575211512788,7.2139287560559096,7.194979713571267,3.9683900913464165,3.2686088209114756,3.0140694442521148,2.670643301140278
2025-03-17,38.197200721979996,23.083037860571554,11.425832676958386,7.202114660164664,7.183196650119146,3.969958525969937,3.2632558905808566,3.0091333675813585,2.666269646074099
2025-03-18,38.19271311521345,23.08471395935843,11.42666232617547,7.202637618005733,7.1837182342912085,3.9702467914361,3.2634928411621673,3.009351865892431,2.6664632484650093
2025-03-20,38.19454520396564,23.08756749043492,11.425279644408059,7.201766063790915,7.1828489694139215,3.969766372246845,3.2630979426414326,3.0089877196668833,2.6661405934313804
2025-03-21,38.20164239708704,23.083905697887015,11.424265890430913,7.201127058075793,7.182211642194228,3.9694141387284136,3.262808411127095,3.0087207351060727,2.6659040293634235
2025-03-24,38.22306971568543,23.075901824951394,11.420304759512842,7.198630214312852,7.179721356965498,3.9680378254298314,3.261677098935921,3.007677522628179,2.6649796815780515
2025-03-25,38.21413368904373,23.093885618398495,11.417634849734625,7.196947273830642,7.178042837113402,3.967110152901511,3.260914563805448,3.006974369096248,2.664356646075898
2025-03-27,38.20696944371334,23.096058515607147,11.419107749008372,7.197875695395382,7.1789688199654424,3.9676219185815293,3.261335228746655,3.0073622752101414,2.6647003537719884
2025-03-28,38.191520931285936,23.101832625466955,11.421962573029502,7.199675193997897,7.180763591771141,3.968613840420686,3.2621505760011527,3.0081141281790607,2.6653665398476667
2025-04-01,38.19102246356858,23.102018935144027,11.422054687892985,7.199733257320499,7.180821502577077,3.9686458461569853,3.2621768843131482,3.0081383877597143,2.6653880352669854
2025-04-02,38.19391226797954,23.107481083577827,11.423160182155295,7.212528332338813,7.18151650511267,3.9448334710810946,3.2624926171586646,3.008429533251377,2.6656460073447183
2025-04-07,38.188926899137755,23.1093449665776,11.424081590853637,7.213110105354029,7.182095776668842,3.945151667080784,3.2627557745536233,3.008672197548829,2.665861022224901
2025-04-10,38.18989555325973,23.11139558520168,11.426708684332239,7.2056833030260155,7.182733083324691,3.945501741974513,3.263045296726008,3.008939173495182,2.66609757865994
2025-04-11,38.183735095548236,23.123798577907763,11.424865428292609,7.204520945637297,7.181574428063353,3.9448652883712776,3.2625189309878997,3.008453797919621,2.6656675072719427
2025-04-14,38.183735095548236,23.121378909973778,11.424865428292609,7.204520945637297,7.181574428063353,3.9472849563052614,3.2625189309878997,3.008453797919621,2.6656675072719427
2025-04-16,38.18473224502302,23.121005942262578,11.42468113539528,7.2044047305232315,7.181458583096334,3.947221283206813,3.2624663037538943,3.0084052689745424,2.6656245077643064
2025-04-17,38.18584677325232,23.121192424614094,11.424773281100737,7.204462837611598,7.18151650511267,3.946446570026538,3.2616860676859436,3.008429533251377,2.6656460073447183
2025-04-22,38.18553878799057,23.121005942262578,11.42468113539528,7.2044047305232315,7.181458583096334,3.947221283206813,3.2616597607863405,3.0084052689745424,2.6656245077643064
2025-04-24,38.18484963371364,23.120758835858332,11.424957576970929,7.204579054600352,7.181632351948405,3.9473167936248306,3.2617386827582378,3.0084780629792847,2.6656890075459883
2025-04-25,38.18546561299311,23.119518657619242,11.425141878787063,7.204695275338616,7.181748202521708,3.9473804698047217,3.2617912995280536,3.008526594272908,2.6657320091345738
2025-04-29,38.18484963371364,23.119145710891587,11.424957576970929,7.204579054600352,7.1832454769151495,3.9473167936248306,3.2617386827582378,3.0084780629792847,2.6656890075459883
2025-04-30,19.808663138075314,11.991548117154812,5.926778242677824,3.737426778242678,3.726359832635983,2.0476987447698747,1.692050209205021,1.5606694560669456,1.3828451882845187
