date,SOLOMON JFZ (ASIA) HOLDINGS LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,ARK GROUP HOLDINGS (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CGS INTERNATIONAL SECURITIES HK LTD,ABN AMRO CLEARING HONG KONG LTD,UBS SECURITIES HONG KONG LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2025-03-17,93.7020059255676,0.0,1.5904178129818303,1.4129909000211627,0.9749977325634127,0.757134867128216,0.6178764700547208,0.09334280617952051,0.5723387852586389,0.27889470024488316
2025-03-19,93.70076657238035,0.0,1.5903967772594234,1.412972211042648,0.9749848367183823,0.7571248528547594,0.6178682976878122,0.09466422542556387,0.5723312151976706,0.27889101143339773
2025-03-20,93.5563412167771,0.0,1.5879454246343783,1.4107943311650089,0.9734820471799206,0.7559578610561903,0.6169159485035544,0.24865297251611151,0.571449054439531,0.27846114372820985
2025-03-24,93.5563412167771,0.0,1.5305929939478093,1.4107943311650089,0.9734820471799206,0.7559578610561903,0.6169159485035544,0.3060054032026805,0.571449054439531,0.27846114372820985
2025-03-26,93.55810627756837,0.0,1.530621870554631,1.4108209476158673,0.973500413171687,0.754085494466518,0.6169275874169411,0.30601117638846437,0.5714598355614419,0.27846639725608724
2025-03-27,93.64290758847811,0.0,1.532009230199824,1.4120997193928613,0.9743827964786259,0.754768999520362,0.6174867721870362,0.21564828557724627,0.5719778082429764,0.2787187999229558
2025-03-28,93.79284024981294,0.0,1.525235092627059,1.4058557898021875,0.9700743347658849,0.751431611639388,0.6147564098225666,0.09287145763068744,0.5694486744197415,0.27748637947954385
2025-03-31,93.8346905124064,0.0,1.5594241374188467,1.406001169474094,0.9701746502388774,0.7516973355920603,0.23878329569832832,0.39220626364308103,0.5695075611576665,0.2775150743706556
2025-04-01,93.83945426785701,0.0,1.5595033055302763,1.4060725486804202,0.9702239036093834,0.7553080272866071,0.238795418136418,0.3835768921246399,0.5695364736497718,0.27752916312547476
2025-04-02,93.73583521882047,0.0,1.567742386695927,1.413501033001223,0.9753497365988647,0.759487449932992,0.4290782755967874,0.2674650924975569,0.5725454170848762,0.27899538977130317
2025-04-03,93.64732853546751,0.0,1.5632406178180724,1.4121663856056472,1.0688501929029104,0.7617918159311555,0.4286731339027573,0.2672125482257276,0.572004811714296,0.278731958431925
2025-04-08,93.64803592572379,0.0,1.5632524261760747,1.4121770527838469,1.06885826675001,0.742913148656279,0.42867637200044567,0.28534361149456977,0.5720091325063216,0.27873406390865985
2025-04-09,93.90481528681718,0.0,1.567538805012034,1.4160491886784234,1.071789035560294,0.7354820872996787,0.4298517863466196,0.021397908307122473,0.5735775598431325,0.2794983421355112
2025-04-10,93.59289155967078,0.0,1.5583685163131382,1.4113454965471295,1.068228872754313,0.8085322422048546,0.6171569635877392,0.09323411009551777,0.5716723066383064,0.27856993218822723
2025-04-11,93.37366525260171,0.0,1.723050388538354,1.408039646540248,1.0657267182960424,0.872540214237431,0.6157113725844626,0.09301572417636836,0.5703332561340482,0.2779174268913354
2025-04-14,93.37366525260171,0.0,1.723050388538354,1.408039646540248,1.0657267182960424,0.8348820263117759,0.6157113725844626,0.13067391210202356,0.5703332561340482,0.2779174268913354
2025-04-15,93.244094458578,0.02594809253315433,1.7206593823977916,1.4060857678473049,1.0642478531714021,0.984147219699491,0.6148569752421352,0.092886650082451,0.5695418281371337,0.2775317723111289
2025-04-16,93.23445249545955,0.025945409354636143,1.72048145655272,1.4059403706809355,1.0641378039655114,0.9840454533490259,0.6147933955772478,0.10321760678040032,0.5694829343129919,0.2775030739669779
2025-04-17,92.28812297614174,1.2353444746343099,1.5651170581010163,1.3916700785350058,1.0533368072356422,0.9647522983585812,0.608553243756281,0.054713961365243605,0.5637026835895337,0.2746864182826516
2025-04-23,92.2433179997805,1.2347447270373382,1.564357209156977,1.3909944363942777,1.0528254225717586,0.9642839206028262,0.6082577971395142,0.10323641511083498,0.5634290114787733,0.2745530607271936
2025-04-24,92.20164211183912,1.2341868645927072,1.5636504265177265,1.3903659797264636,1.052349751972691,0.9638482533968958,0.4220554658971747,0.3342976773934449,0.5631744520716044,0.2744290165921717
2025-04-25,92.00765151824378,1.3985728545506495,1.5562787349390883,1.3874406747585244,1.050135627057134,0.8393663563262324,0.6067037986708177,0.31800926939504026,0.5619895431724485,0.27385162288627735
2025-04-28,91.8343688367485,1.4768655265326531,1.5533477161825573,1.384827637292938,1.0481578533134566,0.884082260020926,0.6055611626033575,0.3785220233520681,0.5609311197325901,0.273335864220965
2025-04-29,91.46579215782474,1.4709381357542177,1.5471133646026807,1.3792696400213216,1.0439510781653758,0.8805340012652836,0.6031307465725758,0.7783522172893792,0.5586798261065236,0.2722388323978966
2025-04-30,91.306477241552,1.6930053745325593,1.5444186059357374,1.3768672311859138,1.0421327264659366,0.8790002890721521,0.6020802147603554,0.726362827898961,0.5578908411999625,0.27176464739641737
2025-05-02,91.3012659532945,1.7094788160869598,1.670999432935406,1.3767886469249635,1.0420732470707799,0.8881557144645659,0.6020458512228711,0.5795842017277059,0.5578589997569723,0.2717491365152776
