date,CHEONG LEE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,FUTU SECURITIES INTERNATIONAL,RIFA SECURITIES LTD,VALUABLE CAPITAL LTD,LEEDS SECURITIES INVESTMENT LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHIEF SECURITIES LTD
2024-06-14,78.21516629169837,3.360536259877054,2.3279295447399657,4.436632962592364,4.902448888015399,0.1503055533525878,0.32896500371859966,4.97227531793857,0.3373945006642799,0.9683456774028114
2024-06-17,72.93406965155177,3.1336324815875587,2.158325531656176,2.690603495786266,4.348944002797976,0.14015690584034723,0.2846697768478795,13.136188643656515,0.2870092448321566,0.8864002654433526
2024-06-18,74.69073413019525,3.333464314008737,2.2159640472180624,4.321522692755378,4.470652672465153,0.14353267602707342,0.4215646018599727,9.200893024360285,0.2939220490654552,0.90774979204462
2024-06-19,77.9585691049714,3.4852097325647016,2.257444556321483,6.221945849054515,4.949508540152178,0.14981245228321366,0.7586738513854927,2.8819721831882004,0.377596069796519,0.9592676602822989
2024-06-20,77.35985233564776,3.2505596103821683,2.007336077733133,7.497591840268542,4.566731373225949,0.14866190233770757,0.7294237430919949,3.031264016611039,0.4449667829284422,0.9636123177732597
2024-06-21,74.01824153682725,2.986884898060311,1.6783008377482838,9.538167582546034,3.222967434583684,0.14224035158203258,0.5186218221439094,6.6925173089420325,0.30808447446709564,0.8939737530993694
2024-06-24,73.47891752520408,3.131984708531587,1.6382615653611936,11.287479489365897,2.604337774021251,0.1412039362952449,0.5204050652259092,6.009672456426209,0.3002775465870647,0.8874599329815612
2024-06-25,73.72130810106134,3.0697704514153874,1.427141196597337,11.665122413941708,2.1888139628460244,0.14166973661708793,0.1872941804370789,6.408968289902428,0.299524201630828,0.8903874655507756
2024-06-26,51.79130109182326,2.1566004433085695,0.9236367846906087,8.198998390751454,1.4980092690544369,0.09952699122859524,0.14726117395980612,34.36440102402039,0.19474248891809437,0.625522342244789
2024-06-27,56.20748675858942,2.3447460452073283,0.9324040837708242,9.353372886144117,0.8955262871624773,0.10801354520299376,0.6491109137653199,28.61923796261438,0.20709323941915436,0.6830082781239815
2024-06-28,56.64127385735011,2.3328289629312677,0.9310248937840696,9.468434085057574,0.979613639402199,0.10884715092177824,0.7098587422370689,27.94401037271641,0.1958288303707079,0.6882794652288142
2024-07-02,56.1122317224408,2.3063675580903378,0.918076093391039,9.647589977250757,1.0978891527961725,0.10783049424757492,0.635268330759271,28.303143654934605,0.19399974540420395,0.6776032706852395
2024-07-03,56.02097800946172,2.209323508873526,0.8996206398807272,11.044021235074826,1.0324946395595438,0.10765513260768979,0.38403962487454707,27.43443804862539,0.1909278571201699,0.6765013039218667
2024-07-04,55.41655720291646,2.1770970034116823,0.8739740326378457,10.144623029601371,1.0465239649135571,0.10649362125263123,0.5476901700610226,28.824772672923192,0.19306589742057279,0.6692024048616556
2024-07-05,55.41601556668642,2.5756612810451167,2.2057682217360366,9.406237402790401,1.4324362114456237,0.10649258039397001,0.5057367218627044,27.447444044360992,0.22662248651339903,0.6775854831653433
2024-07-08,53.18460012816247,2.4961035087549255,1.9864096327598328,8.488009620529152,1.672673357891517,5.137051808394959,0.3605695547628762,25.706136346299836,0.29398924161096057,0.6744568008334657
2024-07-09,52.00202093820304,2.2634645647439773,2.1110852731410756,8.862178135625461,1.5213257889959837,5.022827567699117,0.7894904915231503,26.46111145499776,0.31097216122197874,0.6555236238484485
2024-07-10,52.463794073515594,2.3709333146151024,2.2308027350988766,8.309431019728903,1.8287138917435626,5.067429811847032,0.6732903919381084,26.044784558492175,0.34153291785877077,0.6692872851618871
2024-07-11,51.854964574866756,2.39052220982334,2.326573022965802,8.523096831641478,2.112287753775367,5.008623528270556,0.6419255233915688,26.135066174067457,0.37289675921080695,0.6340436219868741
2024-07-12,51.736404920133936,2.4516332678564767,2.3752737353931503,8.621098129420556,2.1074582816344223,4.997171959822542,0.5386346905413242,26.14972096050172,0.38379300449480686,0.6388110502010664
2024-07-15,52.49920122272533,2.4480099318615167,2.442086660578474,7.22218446906745,2.357101328672607,5.07084975595566,0.47901798878214674,26.427971352111356,0.4013736584714503,0.6522036317740088
2024-07-16,52.38927226749905,2.4936448993532876,2.726468871876652,7.175336255991087,3.4823918133857337,5.060231818867118,0.5969858159878046,25.028262764930364,0.3926018253915779,0.6548036667173185
2024-07-17,51.62179345566581,2.3280656743982235,2.5689769937935014,5.808066258193577,3.3298032080179873,4.9861017434555865,0.5335338557051313,27.803320127014956,0.379035189867032,0.6413034938881922
2024-07-18,50.04440997690545,2.255507465029878,2.623064825762177,5.111608892784165,3.3303372485672047,4.833743718151802,0.5361718897280945,30.26841892735354,0.37124138201825235,0.6254956736994349
2024-07-19,49.99895256885469,2.208041625651742,2.7190858361591737,4.694427433544468,3.599814577247801,4.829353028747926,0.5697476640913486,30.362037053174816,0.37847367955029687,0.6400665329777404
2024-07-22,49.993668772824634,2.0277391762978834,2.6483148623344093,4.765834094524957,3.769730164460154,4.828842671729428,0.5659030984677635,30.366397161248788,0.3935711061713495,0.6399988919406354
2024-07-23,49.78210322186744,2.0973511690919775,2.630513002716936,5.269465204967412,3.3039315440170296,4.808407748960061,0.6313384201162782,30.392393196833222,0.448430687605026,0.6360658038246173
2024-07-24,50.10107734294016,2.0918273173313926,2.629163832257272,5.333568695028623,2.633920558108341,4.8392171671288375,0.35473968052171867,30.95500074768866,0.45130396485093427,0.6101806941440637
2024-07-25,50.297026080362905,2.1571183804335483,2.57005828472212,5.579060461823214,2.246357176312598,4.858143676184177,0.3599344105558373,30.779096996855383,0.5444446991117753,0.6087598336384392
2024-07-26,50.421410895381754,2.188621431118349,2.5987419489923407,5.6119411803440125,2.034358567676135,4.870157891528274,0.36082453028188977,30.77887918025094,0.52479907445717,0.6102652999691331
2024-07-29,50.74943697304354,2.3632452591511526,2.611422837563663,7.158185741449831,2.2473548496630946,4.901841629892246,0.36317194288480376,28.424476365650637,0.5666289037634495,0.6142354969375861
2024-07-30,50.381029783173446,2.2521778554742573,2.8250999829500008,8.162610793415338,2.4484201759072186,4.866257516889849,0.15459695990965702,27.69184603195368,0.6081843449426482,0.6097765553839009
2024-07-31,48.76217351524738,2.4418809240938906,2.5775421545452097,9.015050633199092,2.3660557704939715,4.709893672870318,0.16070281732293873,28.743581818768877,0.6218622290456145,0.6012564644127049
2024-08-01,50.12554089118737,2.5898358619639934,2.7216065819167747,9.86281826943031,2.724373602930663,5.202042192412912,0.22837172063544953,25.331729251632368,0.6809869221214869,0.5326947057686735
2024-08-02,49.869572700433004,2.6709848080520016,2.8511571424325943,10.676919690201318,2.8803347681681113,5.17547774433822,0.3480043176883899,24.297415144726997,0.7001592061949318,0.5299744777644304
2024-08-05,48.989338352955244,2.612714983435487,2.8489477364387743,11.000213979984226,2.9555780204202784,5.084126785657684,0.34557011880074906,24.94396410172179,0.6989258790708172,0.5206200415149538
2024-08-06,48.68961337595054,2.7552126072875724,2.9457723319862525,11.529987004698983,2.8600967947537894,5.053021246469926,0.22551528491923592,24.71026860423011,0.702021019609381,0.5284917300942035
2024-08-07,48.37226889177036,2.8251338544509808,2.996143461620274,11.454837963149647,2.7755481810709366,5.0200871500615,0.22038382192891984,25.135073770818273,0.6864605910565033,0.514062314072605
2024-08-08,48.237150754402016,2.881141795015189,3.0681031648915553,11.590805277238003,2.837171718875701,5.006064553216586,0.38773230859175817,24.801963726531138,0.6772403161379829,0.512626385100074
2024-08-09,48.58389106969379,5.0900462396142405,6.270994441366311,11.310036407994723,6.623469594838145,4.604410169164371,0.7619610858405638,12.394000639743908,2.951212507411709,1.4099778443322375
2024-08-12,48.13776780794654,7.287930741323979,8.126440837508943,6.1521336750129665,6.559005485800999,4.573061623902586,1.3343397095443754,11.70810468237773,4.192179717134557,1.9290357194473213
2024-08-13,48.26263036707802,8.28227153871843,8.637064804312782,5.751612747517694,6.404312490721133,4.573963533180542,1.2391611077949605,10.960316293646521,4.093453982461042,1.7952131345688775
2024-08-14,47.19029407676433,8.262568530014473,8.298701715645377,5.598813939188351,6.565649254476763,5.0081581197705125,1.7367344543066037,11.663411173299753,3.8667607868534537,1.8089079496803797
2024-08-15,46.93545019760334,8.011882002989818,8.257438720182133,5.525944106693412,6.292150949064042,5.247576739416334,1.5994525755316666,11.600424726493165,4.467629216027532,2.062050765998556
2024-08-16,46.988872541463365,8.127708275654081,8.337975461729306,5.269022993107746,6.213947068576504,5.253549577597809,1.6012730865764764,11.058751627671972,5.020477310540583,2.128422057082151
2024-08-19,47.71182138479818,8.487513181875824,8.3795805988611,5.35731297446909,6.150640348316185,5.3343782373443265,1.6259095262948824,9.751740793137763,5.065215382336587,2.13588757256606
2024-08-20,47.81889789181786,8.455884891411863,8.246357564714375,5.322279514045445,6.14996489537909,5.346349832060236,1.636797913803213,9.7736259845051,5.080202645309761,2.169638866953057
2024-08-21,47.73250842924141,8.444221711146056,8.603618640265905,5.327117075007952,6.0449113613659025,5.336691134158366,1.2652951556696943,9.755968984167392,5.280589983893739,2.209077525083579
2024-08-22,47.637839829193304,8.45992840503295,8.633433308937057,5.312945696519719,6.011286234319923,5.326106794571253,1.2627856768055683,9.736619824522599,5.414358001610001,2.2046962284876246
2024-08-23,47.82062887079389,8.499629348570666,8.615882179586963,5.326092037118626,5.647026447041687,5.346543362642617,1.2676310556984371,9.773979776454405,5.478571560114694,2.2240153619780094
2024-08-26,48.22387223612812,7.936134235279717,8.338095796821886,5.447662000865453,5.621636754946342,5.3916276325354815,1.2783202462208605,9.856398025457679,5.5393706984797495,2.3668823732647115
2024-08-27,48.269685036618895,7.907135024124081,8.821018272449086,5.416298734798509,5.531977071360162,5.396749692411562,1.2612653743179405,9.865761628489947,5.190209094916789,2.3399000705130244
2024-08-28,48.199239806433795,7.859110043232905,8.89206083405628,5.404745614322088,5.520255128836522,5.388873625392584,1.2594246718242132,9.85136344361795,5.259253446620958,2.365673385662706
2024-08-29,48.20803421348339,7.838648877514448,8.860840572647906,5.409380950373464,5.5285607298006,5.389856876339919,1.245057709325721,9.8531609180276,5.3331968293327074,2.3332623231542517
2024-08-30,48.35807592986147,8.013128148339046,8.976180483551456,5.47746465369173,5.567730991688884,5.4066321585092165,1.2489328019061345,9.184663264426378,5.4413094332207965,2.3258821348048877
2024-09-02,48.329789679725614,7.880396806767992,8.916012775445017,5.474260702080228,5.619350324237171,5.403469639184626,1.248202259489831,9.179290848805707,5.613730098639396,2.335496865624421
2024-09-03,48.466317955343506,7.854964752210343,9.021912175345829,5.566768652756369,4.707033290736812,5.4187340629919785,1.178353536841784,9.205221703446034,6.238599389404208,2.342094480923137
2024-09-04,48.370490220316036,7.718604840367976,9.278685513167584,5.585053914656315,4.642804234377316,5.408020127337712,1.1723622065465036,9.187021114181553,6.299494143672043,2.3374636853769606
2024-09-05,48.2926880892457,7.527065492800814,9.1869935535738,5.594348549195857,4.595124888358064,5.39932152848412,1.1887544912666324,9.172244133059056,6.6585769520742435,2.384882321941713
2024-09-09,48.17733151009532,7.618491567645772,9.298159186533207,5.580985347917487,4.613323449356642,5.386424187584233,1.277086542878453,9.150334424815721,6.518678221491034,2.3791855616821267
2024-09-10,48.69957772226412,9.098221227578975,8.70588625401694,5.420299845476362,6.049417649215203,5.444813466129284,1.231947908109137,9.24952479804003,4.3220225477939795,1.7782885813759726
2024-09-11,48.640097646797884,8.88460473827471,9.027257914674884,5.4320891425043545,4.885914093733974,5.438163348592088,1.3335363039254007,8.314072113887784,6.054598156519413,1.9896665410895051
2024-09-12,49.518896295094585,8.254210184539069,9.295312402072604,5.526484290684045,5.199094734793497,5.536416658745012,1.353881380892849,8.464285532219744,4.709603009649025,2.141815511309574
2024-09-13,51.04580041065611,8.972399988968284,9.902643173104096,5.696892200378662,5.741943526597183,5.70713083079207,1.4651799867474506,4.482609373741937,4.773678595780388,2.2117219132338137
2024-09-16,50.864981568319365,8.952168112675125,10.040829181855543,5.749868090742788,6.095084110290048,5.68691453911702,1.3752830520223736,4.466730687717088,4.668211700316221,2.099928956944424
2024-09-17,50.93362017020039,9.076058116177125,10.108355649891243,5.757627120522811,5.956799719087762,5.694588617647012,1.3771388967110163,4.472758216675732,4.508724313467946,2.114329179618961
2024-09-19,50.90025829906949,8.993053603980245,10.097881625906215,5.74229689043676,6.130135127435681,5.69085862298002,1.376236861272579,4.469828529315483,4.486506160122882,2.1129442794806432
2024-09-20,50.64851762942051,8.818222610279397,10.059441662532018,5.725398621636635,6.111318702210417,5.662712978763263,1.3694303184252572,4.447721811888342,4.652179315961528,2.5050563488826336
2024-09-23,50.491716624526106,8.477513958746922,10.062697489831061,5.711495613163181,6.608376485543717,5.645181980284782,1.3651907461709805,4.433952262803064,4.706573807897047,2.4973010310331385
2024-09-24,50.20007798509467,8.428548092621288,10.312374051435867,5.7051060477113165,6.688006089088352,5.61257557863843,1.3573054454049474,4.408341887643039,4.774388285116888,2.5132765372451975
2024-09-25,50.29563920290075,8.501700944203328,10.362462469793922,5.7045446855315065,6.449461305405135,5.6232597165691045,1.3636964354150656,4.416733637939001,4.764440774290227,2.518060827951955
2024-09-26,50.28223873615906,8.53749779775673,10.652778922941634,5.664962805580136,6.169890382880362,5.621761489167961,1.3633331003622027,4.41555687006886,4.786008562711967,2.5059713323710944
2024-09-27,50.215344324514064,8.556548780741483,10.756440005537113,5.657426260601333,6.138875277918861,5.614282418293659,1.3349114002269828,4.409682507941547,4.794845903045017,2.5216431211799355
2024-09-30,50.31671247442016,8.63857137360215,10.762918459215221,5.535538412253937,6.071282643029375,5.62561579516179,1.337606144248951,4.418584196529293,4.68645202700678,2.6067184745323457
2024-10-02,50.142934391207596,8.559358796261261,10.885162325679222,5.5202160600506724,6.281849279013023,5.606186689369743,1.329190819089467,4.403323797858046,4.674062151852472,2.5977156896185
2024-10-03,51.04385273104973,8.902463886152397,11.103870897912174,5.6155339569492595,5.11196499003054,5.706913072186255,1.3530723968352933,4.48243833740221,4.3407451176255325,2.339144613856611
2024-10-04,51.097172663303844,9.464847034531376,10.577831621348372,5.478288059131644,5.125040675670412,5.712874460328181,1.3544858036350174,4.4871206506622,4.264053784984992,2.4382852464039573
2024-10-07,51.770056665584875,9.283818737297015,10.360368250962331,5.472053613253254,4.9809144529091665,5.788105664542254,1.3762414609103633,4.546210254739331,4.147777697507231,2.274453202294181
2024-10-08,51.51473060601215,11.669279100923049,9.439678427355458,5.406070901673042,4.055565582673966,5.759559158957674,1.6151221328694079,4.523788684721939,3.760768626362486,2.2554367784508282
2024-10-09,50.51407627117186,11.72174139642162,8.537451421660275,5.281941256128275,5.697474738880969,5.26530699254694,1.7405226950011559,4.435915784989835,4.25745568896403,2.548113754235041
2024-10-10,50.308249340211006,11.837721184374667,8.898713857744154,5.2680355572497675,5.674259551624341,5.243852735459771,1.6001447865650102,4.41784100268314,4.114438508884981,2.6367434752031587
2024-10-14,50.29484215398471,11.86502365146575,8.961063954755025,5.255210161064488,5.5927971319189185,5.242455244768091,1.5997183467778204,4.416663644738509,4.208520847544723,2.5637048629819703
2024-10-15,50.262345998125156,11.526349149629073,9.13782805519903,5.251814700990356,5.802246401515912,5.239068025812336,1.598684747814151,4.4138099805448885,4.205801667136895,2.562051273232197
2024-10-16,50.27573586252522,11.814847811001878,9.113622417016504,5.215156708846399,5.579255386345986,5.240463710972971,1.599110636649353,4.414985817365743,4.184087846837178,2.56273380243877
2024-10-17,50.34662954071093,11.831507895715838,9.042629889347952,5.222510587115152,5.533767647105397,5.247853274576485,1.601365538202022,4.421211376840132,4.186176743993543,2.5663475063925523
2024-10-18,50.184062652775765,12.461887673508963,9.051419344112704,5.205647347190238,5.139821346602835,5.230908204311188,1.5961948045428478,4.406935494204229,4.1650622411982505,2.5580608915529814
2024-10-21,50.094624564444025,12.443468186190959,9.17938191460129,5.1963698371073415,5.160997133875362,5.221585674302618,1.59335006451231,4.399081449211299,4.1576392629668355,2.553501912787957
2024-10-22,50.08322963472772,12.440637693964666,9.203831844425004,5.195187828666544,5.163614306811683,5.220397930062919,1.5929876281799402,4.3980807984555375,4.1566935326095535,2.54533880209643
2024-10-23,50.119343259668824,12.449608292046792,9.191475415601502,5.198933934221465,5.114223481015276,5.2241622139213,1.5941362872851834,4.401252132284735,4.159690808790155,2.547174175164767
2024-10-24,50.111644471375094,12.447695918652675,9.19006162449356,5.198135330546526,5.128800698442601,5.223359734952477,1.5938914134103686,4.400576059810715,4.159051842338853,2.546782905977135
2024-10-25,50.12305233611154,12.450529623928533,9.192153732646021,5.199318680751018,5.0958209177294895,5.224548827466897,1.5942542611644301,4.40157784646095,4.1599986462474,2.55874512749372
2024-10-28,49.9789353898852,12.876286418808863,9.059793141679226,5.165453070902173,5.031986967266183,5.209526876740994,1.6123698041530843,4.388922153556303,4.144254316537886,2.5324718604700807
2024-10-29,49.967593024633416,13.036006658769871,8.853488462936161,5.160498426023233,5.136751686826494,5.2083446115293786,1.6120038882507748,4.387926118772068,4.211396681680422,2.42599044057818
2024-10-30,49.982717322679605,13.039952425177756,8.82968356842797,5.162060416736367,5.13830648982576,5.209921084428388,1.6124918130392574,4.389254265645028,4.193753762421779,2.441858851618092
2024-10-31,49.861978678920494,13.43873316013488,8.808354515587734,5.1458165158825695,5.084376096665907,5.197335958218364,1.6085966651760037,4.378651548635334,4.040196582543344,2.4359602782353726
2024-11-01,49.86762527078751,13.481777983387738,8.76027942197433,5.142624436317541,5.084951873991175,5.197924527619927,1.608778829804997,4.379147406579164,4.040654112343977,2.4362361371936387
2024-11-04,49.90178616934443,13.491013427176302,8.818654148638275,5.146147296504515,4.96755840925995,5.201485270116294,1.6098808941224185,4.382147260883628,4.0434220880493745,2.437905035904806
