date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,MIRAE ASSET SECURITIES (HK) LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-11-18,22.076022122358143,24.52528821434589,7.424463647185979,19.295711782408926,4.672632023671979,8.218219063689618,6.225059744347607,2.9689083810661003,3.210104778346212,1.383590242579549
2024-11-19,22.450840662124364,24.425016464111582,7.900887291506388,18.862671775707057,4.567767449321789,8.125953261557438,6.171094550256888,2.9537229212414005,3.1616410078599895,1.3804046163131074
2024-11-20,22.173612921083592,24.204000134274622,9.068951267724854,18.325320586906706,4.495950812174043,7.959019918540617,6.33681256204058,3.0132657828697735,3.0819857350706736,1.3410802793145362
2024-11-21,22.332266274861347,24.16660373064862,8.981307547681581,18.19836666350401,4.543387677240717,7.941105453165386,6.36529233980288,3.081314355525111,3.0606343934074927,1.32972156416285
2024-11-22,22.656695549866644,24.044954344935142,8.946625942943205,18.04499387987628,4.537905847291614,7.978758089386205,6.342405235279243,3.094306336901512,3.0348398797973744,1.3185148937227782
2024-11-25,23.792536044404393,23.766678980691776,8.813460198318184,17.51941489613734,4.6645442160965676,7.841929008623295,6.169621223082912,3.0897877180460402,2.9783005323433485,1.3637271822561454
2024-11-26,25.543010530887067,23.306815741794043,8.347162307978499,16.592506959613914,4.606306193447363,8.135984946674322,5.988386602697021,2.9376279367134632,3.2694780759057416,1.272720704288567
2024-11-27,26.202421163407685,23.138454426062655,8.751961397740073,15.676218257706626,4.711772419503866,7.873736897620827,6.398747270645703,2.96957452677238,2.955323419265374,1.3217902212748087
2024-11-28,26.309397498161115,23.126091294806166,8.886276519855288,15.45134032300465,4.714414632644033,7.867892725839072,6.4456670824716,2.9462896661365687,2.9304871589880412,1.322143098093466
2024-11-29,25.97274033658547,23.515548064732393,8.838632659161577,15.368497806880436,4.717080974589097,7.914776370543423,6.428572775809872,2.956689407619156,2.9671679288511204,1.3202936752274554
2024-12-02,27.36298850326645,22.589832526406223,8.798267251108175,14.564475509735129,4.66725237925603,8.372918364062501,6.2627244691861055,2.944341128615772,2.8930344535246593,1.544165414838963
2024-12-03,28.0896227966015,21.92712660408152,8.827990773560552,14.04561902139448,4.655803486978146,8.333201921670518,6.528020658807207,3.067690881718203,2.888928457809546,1.635995397378334
2024-12-04,27.90699998224287,21.99911316174513,8.92152665253182,14.002039333383273,4.73364397918355,8.37576534669654,6.48230775502312,3.029532146677472,2.881556049176944,1.667515593339281
2024-12-05,26.708466923642682,22.329156180374003,9.256601089712616,14.04449820508121,4.9187663031886695,8.332536946446476,6.739763172733857,3.092981536528112,2.8982737205031226,1.6789559217892536
2024-12-06,25.795814485993564,21.97382368253818,9.402861341427025,13.733639801586362,4.8114558532148575,8.191804013468955,6.617117358946155,4.991322836670816,2.834123849963731,1.6480367761903634
2024-12-09,28.77662236820034,14.352811311259856,10.319887774813724,14.880388729864128,5.23011844789429,8.899487032417603,7.189933281747986,5.443604679476427,3.0707711287992336,1.836375245526414
2024-12-10,28.204592102234404,14.521401359812275,10.807983327821646,14.693380702121193,5.501669251532879,8.806010207157634,7.236489995794687,5.374648314767746,3.038858281575065,1.8149664571824702
2024-12-11,27.784912086606056,14.848700549259222,10.78429317479061,14.433730789073365,6.2343875828713475,8.757010077598034,7.111892806979784,5.293423149191404,2.9474334349960043,1.8042163486341707
2024-12-12,27.744346232404144,14.88111360022498,10.77992909762256,14.401605595730762,6.253242611509914,8.82425651956594,7.181164244780293,5.1965411663840735,2.9425098705822625,1.7952910611950732
2024-12-13,27.880372711674532,14.760800593908968,11.011408045774763,14.271044300856836,6.264664106160223,8.86588627190731,7.127413602530204,5.1511301969751155,2.920698952936723,1.74658121727532
2024-12-16,26.35422984592234,14.167411657376597,10.619836848178904,18.310063531342937,5.943141454548395,8.567583894040883,6.760990958948381,4.845706435056569,2.787707172646962,1.6433282019380286
2024-12-17,24.802720289484398,13.271096339782368,10.193014647048953,23.202501873705696,5.722003580705159,7.9359402774225485,6.254962571806831,4.441755374884467,2.565995769168364,1.6100092759912132
2024-12-18,25.27742517958924,13.872715614601534,10.183960532678984,21.29323119685189,6.1109312282319745,8.001782366502164,6.624221705972231,4.428137529663334,2.5830996474388055,1.6244949984698394
2024-12-19,24.42702755422043,13.20163684633493,9.625160184385386,24.665941416372473,5.82156420156751,7.5797810131171595,6.427215723883053,4.230094740605718,2.451322325234032,1.5702559942793082
2024-12-20,24.678053776992467,13.278525510149358,9.760575086160939,23.418037485066414,5.855820571573718,8.14648750810289,6.482574318374487,4.277179982618205,2.4834133816750157,1.619332379286507
2024-12-23,25.146314944740777,13.181350190496612,9.917334663127104,22.94207475235049,5.854607619264138,8.138504929498701,6.452336172456956,4.257766653820288,2.495320946953418,1.6143891272915156
2024-12-27,25.180494562472038,13.189559765358434,10.018917515436373,22.71838620731362,5.929192005696808,8.128751942912112,6.43358281872254,4.23079114037017,2.511554254550808,1.6587697871670966
2024-12-30,25.774274871788744,13.2894217747356,10.533450056437564,21.00253832589946,6.069316511805342,8.306532227079506,6.655008773283906,4.184654069812046,2.52555652092515,1.6592468682326798
2025-01-02,26.321553556797284,13.291680419696917,10.612099903158265,19.269206187360062,6.49852018616901,8.507889436183127,6.800747530884789,4.279966618926548,2.6252048854810006,1.7931312753429958
2025-01-03,25.424654351493942,12.492579244873978,10.24053573397548,22.190781310694994,6.373306766939396,7.919962042787314,6.863652022460317,4.265743780968847,2.508440909568472,1.7203438362372565
2025-01-06,23.660277379957346,10.967568920984906,8.921131238809938,30.314018805648086,5.8180483287242994,6.8421956805568716,5.9712526016638945,3.6020478713027653,2.3129202660153574,1.5905389063365343
2025-01-07,23.733827685112413,10.988393359789262,8.960433122920557,30.13008982546274,5.842478810533599,6.827435418081371,5.938302465524215,3.6327632132988494,2.3062173888606843,1.6400587104163078
2025-01-08,24.12671824021083,11.060972211846709,8.974204829277012,29.414579420414267,5.880889896332786,6.861652148070088,6.091776803044374,3.641293048740256,2.3050215174633513,1.642891884600327
2025-01-09,24.869673636608542,11.139390083491332,8.80879282368775,29.302340784467212,5.7139785146642135,6.760585235651358,5.971659090151773,3.574548473034328,2.2423504873763345,1.6166808708671567
2025-01-10,25.389295083275478,10.881895059915605,8.86829524552617,28.052105550682555,5.758049862932517,6.837078634860363,6.431892320503783,3.9329990957298473,2.2276438891473664,1.6207452574263166
2025-01-13,26.460175391873054,10.834361919002317,8.85502414302714,27.055319004058052,5.829652231139253,6.820631938846031,6.382818152636951,3.90558560556358,2.2100420465524167,1.6463895673012072
2025-01-14,25.837746180573145,10.712710475050132,8.617368363250396,28.788618330905763,5.642083707315939,6.577654803091362,6.252312061677566,3.8030931328997286,2.1939563624355225,1.5744565828004442
2025-01-15,26.822772373170796,11.024439842159452,9.019765059235638,26.621063946091017,5.720740004208376,6.611612391884032,6.394615882611941,3.8756627632837297,2.2581199246127004,1.65120781274232
2025-01-16,27.09473162762911,11.120287117827845,9.28786089069609,26.283465480403027,5.772524901882368,5.890608928572824,6.393527948722105,4.289953611497164,2.220659322078074,1.6463801706913952
2025-01-17,27.416799332878476,11.263822385041399,9.394202025541576,25.396957111762664,5.859851208952869,5.964857283938476,6.477935747892537,4.304494396602652,2.222201733231981,1.6988787741573732
2025-01-20,26.363099183890952,11.024174053717612,9.17533770086707,27.568314876488774,5.699956669712394,5.8534042808731614,6.303793755793683,4.145039677405014,2.197203902512825,1.6696758987385114
2025-01-21,26.343153952801572,11.055758486420787,9.168473234180427,27.058278273548947,5.768871052342624,6.20771672198445,6.318050321346193,4.147508025234638,2.195887500079224,1.7363024320611324
2025-01-22,26.13582302987629,11.072014001609737,9.162843772583397,27.33599884115546,5.826405369706373,5.93954759135631,6.366135671503108,4.19287305915414,2.228482721238384,1.7398759418168053
2025-01-23,25.855372701352664,11.213790531670345,8.87698509845478,27.585806303001103,5.854276948504572,5.959995616312009,6.471673968499998,4.238369648315941,2.2184005252712358,1.7253286586173544
2025-01-24,26.14663869765416,11.320822749858062,8.855723667982831,27.05481913693096,5.871082082981697,5.925638242437568,6.496379602898977,4.232147906884958,2.3081452077483444,1.7886027046224444
2025-01-27,25.93257636385863,11.488970202703522,9.120707122584351,26.364648890862618,6.008324541202089,5.979801358515568,6.659324240165064,4.284618276427291,2.3279950575029043,1.8330339461779623
2025-02-03,24.94647009988437,11.794543787131257,9.213929885416835,26.67766958434601,6.090520630445165,6.0658867255242575,6.703819918476045,4.326191092199898,2.3079420575898904,1.8730262189862747
2025-02-04,25.28902600632119,12.151220481978646,9.189669339406933,25.94424448862234,6.096910234822548,6.170182213608846,6.627706081146536,4.317902373880904,2.2637633445952368,1.949375435616824
2025-02-05,25.442635646424122,12.19782555771779,9.184682274005725,25.71559028372088,6.0887788888912535,6.21883047680932,6.596317878103965,4.288971317949885,2.2455011186632237,2.0208665577138376
2025-02-06,25.219626454897437,12.126780351862482,9.124769804988054,26.20069451501096,6.048763010755871,6.257845430615569,6.543505362275733,4.322179316827065,2.1846101400155273,1.9712256127513088
2025-02-07,25.342951901367538,12.015433618207208,9.149020658534962,26.11763645570902,6.11535739152098,6.246584555742958,6.539915864003852,4.327007320605992,2.1922655670024715,1.9538266673050197
2025-02-10,25.15367537810708,12.048192356077706,9.214184705169858,26.22253630440442,6.190726527613654,6.27511812584792,6.481791427646123,4.218307148629725,2.257905822145361,1.9375622043581473
2025-02-11,25.308362093842497,12.263835265869572,9.115407397460213,26.15901146546612,6.43000889360001,6.279674684330805,6.046871423119636,4.217537758627242,2.3056972438774115,1.8735937738064958
2025-02-12,25.08145729495273,12.29043232237834,9.105073892841828,26.158940004804844,6.698015014858735,6.288248032418359,5.988439485517538,4.2152686531127666,2.2678927330033423,1.9062325661115216
2025-02-13,24.76509890407099,12.26452267923163,8.945225256870778,26.356173613640255,6.844590356200688,6.349508706763814,6.033591220672103,4.247809207441963,2.290185392325116,1.9032946627826646
2025-02-14,25.45028036797555,12.044857168687674,8.868238448389507,25.99602704966393,6.793746782083529,6.331041233467134,5.975901919399938,4.300431468655583,2.3604812581629755,1.8789943035141803
2025-02-17,25.7023017521892,11.875032841371077,8.995928712771365,25.77374694156651,6.862882191111506,6.26094934914867,5.939635902523436,4.348015255318123,2.3704284875043573,1.8710785664957499
2025-02-18,25.97581688178032,12.04261639939826,9.055248191194275,25.62887572497448,6.638596018231074,6.382874589977786,5.686838119698967,4.348561516160494,2.3760077075454586,1.8645648510388808
2025-02-19,26.012507554760333,11.984126085060604,9.040641710995216,25.54930930594698,6.577467806916407,6.438186211929085,5.729960404690525,4.324747548732562,2.427720407172945,1.9153329637953447
2025-02-20,25.511690219181993,12.218157342556228,8.930686660811292,25.472361868763898,6.584182616862382,6.470560649167583,5.997556605875155,4.503060773815089,2.4508679253870964,1.8608753375792826
2025-02-21,25.645362647734192,12.353923275483142,8.980158362365986,25.108647143806305,6.701297177867384,6.184520028727768,6.034948756293863,4.529213076125643,2.4998569409599334,1.9620725906357797
2025-02-24,25.630259928964833,12.36577016104999,9.143361746430216,24.729852676748393,6.672882882742885,6.235097652924773,5.996989274111486,4.700891011579135,2.5080749234999553,2.016819741948332
2025-02-25,25.129054830803533,12.054943993206605,9.050949829030303,25.857187579237443,6.600970948725565,6.058336369135524,6.054274733060748,4.646061640266384,2.5580183998937738,1.9902016766401225
2025-02-26,23.989067645475792,12.19775081372353,9.251064812187042,24.537671069724624,7.257195176842426,6.793865634530789,6.180995869568305,4.693312533459625,3.0398340342139205,2.059242410273946
2025-02-27,23.492812656374635,11.859171117040395,9.145290997832964,26.07261452726472,7.015446611455515,6.847113826929209,5.9714672294871995,4.563485982612915,2.9398965184876102,2.0927005325148365
2025-02-28,23.615709300396716,12.1164647502286,9.13243210878911,25.260099763189952,7.030842587229317,7.245258903056966,5.864324941192262,4.653123554189621,2.9445475285500744,2.13719656317738
2025-03-03,24.665637911586934,12.298567798237638,9.728175604636915,22.62366419683004,7.263266245353914,7.4849170094444775,5.8126002100301495,4.787502113134311,3.0755954300014885,2.260073480744136
2025-03-04,26.44125263982955,12.778001166071217,10.002244680681741,21.08885551308352,7.1794728718021155,7.076165978241403,5.467428284033883,4.482051510185055,3.1583410976182176,2.3261862584533004
2025-03-05,25.894708813330535,12.486469904103496,9.753867396389346,21.952218303118073,7.226869674730492,7.130603094857774,5.723735791860762,4.499046115088594,3.087406740203607,2.245074166317322
2025-03-06,26.33981925470498,12.426860578523867,9.796974213935497,20.488649269326288,7.534465570922028,7.114227296905145,5.661016233208058,5.21623604398859,3.033171413267009,2.388580125218534
2025-03-07,25.890168152307307,12.552797924006281,9.719592529801623,20.537939476250074,7.60976484696358,7.174099130637283,5.749280435733669,5.2595702502952975,3.1051457423067705,2.4016415116981107
2025-03-10,25.25912602640748,12.283356562376227,9.458185077870572,21.70217028746792,7.57152023903132,7.202750464529065,5.7953482165223305,5.275413219998642,3.0516734710214704,2.400456434774979
2025-03-11,24.65076433350834,12.152984410688692,9.33166382248931,22.503275754232895,7.522127718128329,7.0584255170108055,5.723566813793797,5.741765067337654,3.0655105573878805,2.2499160054222975
2025-03-12,25.72960062302992,12.387768137992028,9.430179460332894,20.223454234137954,7.650582801077569,7.143629142826347,5.902539274078542,6.0567261089814615,3.158819129214045,2.3167010883292356
2025-03-13,25.918438103459547,12.699240155019906,9.473282405184577,19.605251780809784,7.53237021160231,7.133080778080135,5.970361195253236,6.226953864496069,3.221028493659523,2.2199930124349136
2025-03-14,26.39782272961159,12.652853983919885,9.508902830265965,19.3282060697728,7.661214615439397,7.146916871911639,5.953662025552274,6.19202851950552,3.2301261548541813,1.928266199166748
2025-03-17,26.7178884922526,12.793938715711533,9.574316633674183,18.66942845115834,7.691027735061488,7.162225918945089,5.960721131996339,6.201112900794404,3.2356803332247788,1.9936596871812433
2025-03-18,25.760365456619223,13.06259076520744,9.450705549854387,18.642546761433834,8.16788894018078,7.16910403500329,6.078278476216933,6.364677351273055,3.295486839761292,2.0083558244497683
2025-03-19,25.82293524359871,13.157122523281137,9.55696232517718,18.667505857194573,7.939054215128727,7.044056537874509,6.159139284981963,6.366761465377464,3.2595772203779925,2.0268853270077423
2025-03-20,25.84756613891841,13.262816499333901,8.889335890327505,18.834988745720082,7.921650747640661,7.276527319182764,6.262346794264719,6.430447942760233,3.2692065631312337,2.0051133587204903
2025-03-21,25.939908231615693,13.752191496071276,9.159364857230624,16.43476627992475,8.184357486129864,7.451037854439761,6.570603946586649,7.111077778552214,3.353605030083293,2.043087039365874
2025-03-24,26.058256590351213,13.929803755775398,9.284046981627762,15.81207873283008,8.15780508205931,7.506044723512753,6.805123012207255,7.0748460292502005,3.3273297390028254,2.0446653533832
2025-03-25,26.91807089060895,13.771555324916458,9.347786777311295,15.14637103435966,8.02757664821062,7.524396725867229,6.812226010886279,6.982574624422429,3.410846246391377,2.0585957170257094
2025-03-26,26.63373707699941,14.231260643124397,9.644171768958868,14.880110733205582,7.969443921534143,7.460086284897491,6.713219188480826,6.882921128273523,3.426717808271862,2.1583314462539054
2025-03-27,26.87800763022151,14.126213547472515,9.768396655035652,14.711772364374628,7.878849091304466,7.517591818559064,6.617545127604808,7.113041474247854,3.364853454714309,2.0237288364651906
2025-03-28,26.535509882422208,13.86398937862884,9.693244354499862,15.428995060669745,7.816418749336254,7.452989139476064,6.492113436653824,7.418848213247943,3.312439617544917,1.9854521675203443
2025-03-31,26.715245255780918,13.876561014993849,9.67368479827983,14.660293353349793,7.961112163205297,7.511142098303361,6.58903926381029,7.769091803389623,3.319704523597417,1.924125725289622
2025-04-01,27.42275698239845,13.544354868208034,9.435540704466359,13.634795515694057,7.770522405915256,7.530602446360255,7.386388263021184,8.044652591834346,3.286772342100481,1.9436138800015805
2025-04-02,26.947547064797696,13.056732451891154,9.584716831728695,14.785977460110272,7.797299974617457,7.191292204569468,6.976434904279725,7.825797030907168,3.7970365632400758,2.0371655138582896
2025-04-03,26.922929228100084,13.037314290932272,9.56337735346157,14.660547697649173,7.885232040144421,7.185502146741152,6.839859708016951,7.716850486312879,3.8479111982926297,2.3404758503488643
2025-04-07,27.4846859853588,13.344463805248871,9.7388390269022,14.025847301465847,8.014683127839135,7.30291464819774,6.922737968798839,6.844935357939745,3.9031877292280144,2.417705049020807
2025-04-08,27.837497304279417,13.421401710571079,9.633258150196477,14.00926572695762,8.004962751595457,7.3555035094848815,6.8135129255053055,6.648428286559449,3.8531870777454764,2.4229825571048367
2025-04-09,28.859650955507032,14.317886604541247,10.070742109440603,10.973985534176684,8.358694847017366,7.397415921860158,6.879317181737009,6.538922088712433,3.872550664464272,2.7308340925431978
2025-04-10,28.18133606207115,14.511065355736715,10.343500905926055,11.684636370805324,8.087561303210416,7.277684588756167,6.837091281836089,6.367881312292445,4.022387681789435,2.6868551375762024
2025-04-11,27.993365973549107,14.551902471734513,10.369917335769975,11.528728949943389,8.324866090257627,7.217827925337692,6.790950760414415,6.380731448997026,4.044420035801036,2.7972890081952193
2025-04-14,27.99765670247309,14.593947605448312,10.585402757596944,10.985034420402389,8.341865511757973,7.356786190065573,6.856864797868188,6.444413358587882,4.071152111407819,2.7668765443918333
2025-04-15,28.05887568540107,14.6240659140973,10.623869969169233,10.906541613681862,8.326335215301722,7.401922540003665,6.82843015852399,6.447876708631675,4.049589631567408,2.7324925636220785
2025-04-16,28.43701680201382,14.620292241940552,10.5685364127878,10.677207746120555,8.403584116163234,7.532717972436982,6.704722171218146,6.308330023593343,4.043271489275122,2.704321024450442
2025-04-17,28.006808132268507,14.782045262734231,10.644636446234307,10.388421999797007,8.488539437911054,7.609019671485933,6.853361859673774,6.3233615503185545,4.066967324247453,2.8368383153291825
2025-04-22,28.769163597743265,14.666460353139902,10.34508322217612,10.255408384011815,8.313099862258479,7.497785928245723,6.758574424458891,6.19038398581505,4.30972424929097,2.894315992859789
2025-04-23,28.533220532780373,14.611454952288103,10.32105066306034,10.682467664160287,8.28952185501582,7.459512332542935,6.782336063194762,6.136311824667462,4.304803296346052,2.879320815943865
2025-04-24,28.119317810863155,14.641105041979163,10.377050835910744,10.46923580609049,8.35666357280463,7.5870150978143505,6.978210190585608,6.145577294980122,4.311087746062211,3.014736602909525
2025-04-25,27.51039541014471,14.694746234918599,10.10761693698024,11.26124731726587,8.238461609643219,7.50686807065012,6.866487421208486,6.684448233523447,4.238327427448393,2.8914013382169124
2025-04-28,27.59728901081108,14.644417699357454,10.2045995428902,11.363800321597411,8.161444132609551,7.4311802430905045,6.785679126462061,6.594179530403246,4.327092983113179,2.890317409665309
2025-04-29,27.994388290157858,14.732866848409676,10.336561093333087,10.47768568267567,8.182431635546148,7.554590228173868,6.805651813444919,6.634168204358018,4.359026507119559,2.9226296967811978
2025-04-30,27.700034367512337,14.688884646577588,10.413992861216416,10.723551989041312,8.17890225376642,7.525695641778767,6.827805643780676,6.620427746038908,4.347186740005278,2.9735181102823005
2025-05-02,27.97794655518287,14.817350599594253,10.509760030327291,9.846250087939042,8.363513141666058,7.486748455234235,6.8405911472649485,6.635929610444956,4.489309183495442,3.032601188850903
