date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2025-03-31,98.44799660400679,4.503686992626014,0.2357245285509429,0.755502738994522,1.1735976528046943,1.1870811258377483,1.1250202499595001,0.8607582784834431,0.5219239561520878,0.4151991696016608,109.2264912970174
2025-04-01,98.44799660400679,4.501736246527507,0.2633994732010536,0.75998848002304,1.168722662554675,1.1748561502876995,1.167784414431171,0.8406103187793624,0.5484739030521939,0.41707416585166823,109.29064241871515
2025-04-02,98.44799660400679,4.605962038075924,1.9058211883576233,0.6216670066659866,1.5718468563062873,1.1641311717376566,1.076006347987304,0.8428775642448715,0.5495239009521982,0.41909916180167645,111.20493184013631
2025-04-03,98.44799660400679,4.493238013523973,1.978946042107916,0.9177521644956711,1.3962339575320848,1.1106562786874428,1.0548106403787192,0.8328980842038316,0.5498989002021996,0.4313241373517253,111.21375482249036
2025-04-07,98.44799660400679,4.459770830458339,1.886246227507545,0.9961637576724848,1.4135821728356543,1.0490814018371963,1.0534478931042137,0.85749278501443,0.5672988654022693,0.40919918160163676,111.14027971944056
2025-04-08,98.44799660400679,4.463220823558353,1.886246227507545,1.133996232007536,1.4239246521506956,1.0410564178871642,0.9443208613582773,0.8706500086999827,0.5733738532522935,0.4092741814516371,111.19405986188026
2025-04-09,98.44799660400679,4.455438089123822,1.8848962302075396,1.1871531256937486,1.332049835900328,1.1657061685876628,0.9452388595222809,0.8047843904312192,0.5705988588022823,0.45562408875182253,111.2494862510275
2025-04-10,98.44799660400679,4.525873448253104,1.8841462317075366,1.019478211043578,1.368715762568475,1.1736561526876945,1.102722794554411,0.7771416957166086,0.5686488627022747,0.4478991042017916,111.31627886744226
2025-04-11,98.44799660400679,4.538927922144156,1.8788962422075155,1.0395654208691583,1.3430748138503723,1.165481169037662,1.1271727456545086,0.7505834988330023,0.5534238931522136,0.4463241073517853,111.29144641710718
2025-04-14,98.44799660400679,4.526339197321605,1.8695212609574783,1.1466674566650867,1.338763072473855,1.1593311813376372,1.0463574072851856,0.742263015473969,0.5549988900022199,0.4525490949018102,111.28478718042565
2025-04-15,98.44799660400679,4.5474089051821895,1.8695212609574783,1.1919066161867675,1.325996598006804,1.185956128087744,1.0119257261485477,0.719014561970876,0.5459239081521837,0.44977410045179905,111.2954244091512
2025-04-16,98.44799660400679,4.586088577822844,1.8679462641074718,1.223962302075396,1.3130748738502522,1.1867811264377472,1.0168007163985673,0.6832276335447329,0.5351989296021408,0.42337415325169353,111.28445118109764
2025-04-17,98.44799660400679,4.610501028997942,1.8605962788074426,1.2271857956284087,1.310974878050244,1.199231101537797,1.0126772246455509,0.6690954118091763,0.5258989482021036,0.41669916660166684,111.28085643828712
2025-04-22,98.44799660400679,4.569551110897778,1.9123461753076494,1.1998401003197994,1.3079748840502319,1.2980059039881922,1.0078479843040313,0.6536341927316145,0.5414239171521656,0.3584242831514337,111.29704515590969
2025-04-23,98.44799660400679,4.723664552670895,1.869296261407477,1.2390275219449562,1.3083498833002334,1.2699559600880796,1.0676978646042707,0.6279429941140118,0.5460739078521842,0.36749926500146995,111.46750481499038
2025-04-24,98.44799660400679,4.73258953482093,1.8630712738574522,1.214052571894856,1.3096248807502386,1.229531040937918,1.1151727696544607,0.6318819862360275,0.5438989122021756,0.3760492479015042,111.46386882226236
2025-04-25,98.44799660400679,4.7869644260711475,1.8797212405575188,1.2435312629374742,1.2786499427001146,1.2039560920878158,1.129268991462017,0.6303287393425213,0.5471239057521885,0.38437423125153747,111.53191543616914
2025-04-28,98.44799660400679,4.767981964036072,1.8941212117575763,1.2579117341765316,1.3072248855502289,1.1747811504376993,1.0932465635068729,0.6650791698416603,0.5697738604522791,0.3835492329015342,111.56166637666725
2025-04-29,98.44799660400679,4.7691384617230765,1.878296243407513,1.345262559474881,1.28502492995014,1.1698311603376792,1.0106484787030425,0.6840196319607361,0.5754738490523018,0.3841492317015366,111.54984115031769
2025-04-30,98.44799660400679,4.770486959026082,1.8845212309575379,1.3413948172103656,1.2968749062501874,1.1634561730876538,1.0013912472175055,0.6960173579652841,0.5713488573022854,0.3831742336515327,111.55666238667523
2025-05-02,98.44799660400679,4.776321947356106,1.888196223607553,1.337744574510851,1.2892999214001573,1.1664561670876659,1.0399696700606598,0.6785851428297143,0.5611488777022446,0.38226673546652906,111.56798586402827
