date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,HANG SENG BANK LTD,CHINA CITIC BANK INTERNATIONAL LTD,DBS BANK (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOOM SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD
2025-04-01,64.14317209477204,20.418487270489983,7.838803215276552,3.184513806206099,1.9938816317927273,1.0823928858303378,0.6266485128491429,0.4272603496698702,0.17090413986794806,0.11393609324529871
2025-04-02,64.14865373001675,20.42023222160185,7.83092717721995,3.184785952758059,1.9940520276660476,1.082485386447283,0.6267020658379007,0.4272968630712959,0.17091874522851838,0.11394583015234558
2025-04-03,65.26035749889876,20.774117265202978,6.233626225859551,3.23997867062342,2.028609185542392,1.1012449864372986,0.6375628868847518,0.43470196833051256,0.17388078733220505,0.11592052488813669
2025-04-07,65.49952880129376,20.850251887703457,5.88998382799502,3.251852799851078,2.0360437923933405,1.1052809158706705,0.6398994776093355,0.4362950983700016,0.1745180393480006,0.11634535956533375
2025-04-08,66.5958881423299,21.20220970947289,4.311772499290243,3.3062837134475256,2.0701239708526544,1.1237815841771552,0.6506103908394058,0.4435979937541403,0.1774391975016561,0.11829279833443741
2025-04-09,49.12575317679476,21.30300324627329,21.68321339664256,3.305403951110769,2.0695731357580844,1.1234825594115316,0.6504372712382552,0.44347995766244674,0.1773919830649787,0.11826132204331911
2025-04-10,49.70227712175594,21.30300324627329,20.219729536356486,3.305403951110769,2.0695731357580844,1.1234825594115316,0.6504372712382552,0.44347995766244674,0.1773919830649787,1.0052212373682126
2025-04-11,47.51739919700562,21.308916312375455,21.51173447967975,3.305403951110769,2.0695731357580844,1.1234825594115316,0.6504372712382552,0.44347995766244674,0.1773919830649787,1.8921811526931058
2025-04-14,55.95581505006518,24.988905222866336,9.801542174021579,3.876237761073974,2.4269824979890715,1.3175047846226389,0.7627659279394225,0.5200676781405154,0.20802707125620615,0.1421518320250742
2025-04-15,49.923722830198194,22.717358414443492,18.94636643300217,3.5238791668767964,2.206364415754703,1.1977406828382673,0.6934288163800494,0.47279237480457914,0.18911694992183167,0.1292299157799183
2025-04-16,43.67542306234335,20.516331253147154,28.257905367559278,3.162712804177723,1.9802316305227246,1.0749828851409076,0.6223585124499992,0.4243353493977267,0.16973413975909069,0.1159849955020453
2025-04-17,43.49712457889543,20.565783055999816,28.3685529882828,3.1703360896541555,1.9850047072968773,1.077573983961162,0.6238586222933042,0.4253581515636166,0.17014326062544663,0.11626456142738853
2025-04-22,45.02557641720182,21.150559648171154,26.040117354051105,3.2604828314289547,2.0414472110914743,1.1082142003068003,0.6415976949144634,0.43745297380531595,0.17498118952212635,0.11957047950678634
2025-04-23,44.430460523983406,21.426123539074222,26.25825740655393,3.3029626215714774,2.0680445752236443,1.122652769407121,0.6499568664988596,0.44315240897649516,0.17726096359059806,0.12112832512024202
2025-04-24,49.491181993585734,23.396594113585472,18.500713055037522,3.607219601592597,2.2585453677234506,1.2260674853355877,0.709828544141656,0.48397400736931095,0.19358960294772434,0.13228622868094497
2025-04-25,49.89850489909045,24.89037227882526,16.52873742696907,3.636907782592289,2.2771336742527746,1.2361582803086493,0.7156705833365864,0.48795721591130886,0.19518288636452358,0.1333749723490911
2025-04-28,50.123077323817085,24.913064430002212,16.2735572602597,3.640223492791185,2.2792097003164846,1.2372852658860916,0.7163230486708951,0.4884020786392467,0.19536083145569866,0.13349656816139407
2025-05-02,50.1165652961019,25.212617704900953,15.980516013076151,3.640223492791185,2.2792097003164846,1.2372852658860916,0.7163230486708951,0.4884020786392467,0.19536083145569866,0.13349656816139407
