date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,DAH SING SECURITIES LTD
2024-10-07,51.06487131440781,13.937415758919794,15.018181022718336,6.625804484003171,4.3968880078774175,4.142101451129554,4.814737960943914
2024-10-08,51.032931236528576,13.938633373686557,15.01949305640517,6.638031737311623,4.4744428031925505,4.081309201870719,4.8151585910048045
2024-10-09,51.052856038353376,13.932547426413963,15.012935179434614,6.635133410763817,4.472489152339959,4.080982617364545,4.813056175329725
2024-10-10,51.03577205023705,13.95407382819131,15.007911350679489,6.632913073859363,4.470992508323186,4.086891622479606,4.811445566229996
2024-10-15,51.01573151739499,13.974772808642308,15.002018101136445,6.630308486783373,4.469236855991495,4.098376003964866,4.80955622608652
2024-10-22,51.00979660394237,13.973147053906024,15.000272841852755,6.641170646782792,4.468716927468456,4.097899219526882,4.808996706520724
2024-10-28,51.04319846605034,13.982296847909966,14.944613941900725,6.645519369595817,4.471643100018601,4.100582575936354,4.812145698588191
2024-10-30,51.06177396468554,13.863653393307862,15.037392675809407,6.647937788497647,4.473270407922449,4.102074848527647,4.813896921249443
2024-10-31,51.037257160516326,13.85699689767673,15.07818662877537,6.6447458471247804,4.471122611516807,4.100105277987102,4.81158557640289
2024-11-05,51.03874235722974,13.828299894180596,15.07862540770808,6.643484198584877,4.498897955514964,4.100224592057299,4.811725594724446
2024-11-08,51.02389427872696,13.860641720295847,15.074238767218379,6.641551490795525,4.4961345570451074,4.093213407804895,4.810325778113287
2024-11-11,50.86187125085326,14.142871419883518,15.026371511249756,6.6117618596764665,4.481857376814986,4.0802156772427605,4.7950509042792495
2024-11-18,51.16352790487304,14.056048999507405,14.934125325496897,6.571172565567457,4.454343465835882,4.055167425707593,4.7656143130117306
2024-11-26,51.167851111083806,14.056048999507405,14.934125325496897,6.571172565567457,4.450020259625105,4.055167425707593,4.7656143130117306
2024-11-27,51.24169391421067,14.076333964313898,14.955677484759722,6.580655742826911,4.31068430958896,4.0624627825553805,4.772491801744456
2024-11-28,51.019449058610846,14.076333964313898,15.128855294318033,6.580655742826911,4.31068430958896,4.111529828596902,4.772491801744456
2024-12-02,50.88090681096419,14.076333964313898,15.26739754196468,6.580655742826911,4.31068430958896,4.111529828596902,4.772491801744456
2024-12-04,50.91126725883045,14.088329579093376,15.375737124893618,6.586263666842315,4.110700470365384,4.115033605084674,4.812668294890184
2024-12-05,50.9760605258942,14.106259380295525,15.359149960245317,6.594645810200649,3.9958960715590797,4.120270686888099,4.847717564917132
2024-12-06,51.007780891530054,14.115037141869898,15.260173617064135,6.598749394788797,3.998382558022041,4.132964381364802,4.886912015360272
2024-12-09,51.00770043418416,14.115014877454435,15.260307281799271,6.598738986222627,3.998376251155855,4.13295786221539,4.886904306968268
2024-12-10,51.00985649155463,14.11481062004013,15.26008645093696,6.598643496322354,3.514989276714116,4.614780075521332,4.886833588910485
2024-12-11,51.15865949710514,14.155985529900661,15.014339386696102,6.61789267780107,3.5237916857717106,4.628242045274294,4.9010891774510155
2024-12-12,51.22184765722406,14.173470168651898,14.995103428640377,6.68564410022565,3.3828333544142852,4.633958576987609,4.907142713856116
2024-12-13,51.19212213333783,14.177461684164811,14.832171953191569,6.731132393222709,3.2965750438527697,4.862012134782854,4.908524657447444
2024-12-16,51.10521188890891,14.153392225642595,14.528389632800021,6.719704768478911,3.356275549293926,5.215068882041664,4.921957052833981
2024-12-17,51.141607410295464,14.163873985525802,14.466542945279064,6.724681266744932,3.358761149484235,5.218931072739448,4.925602169931053
2024-12-18,51.277125899425315,14.201406376468162,14.250082406150844,6.742500781838342,3.357469623362741,5.232760549161185,4.938654363593416
2024-12-19,51.29355592644066,14.20595673857073,14.16580566315859,6.744661188999499,3.393499916942997,5.256283776930162,4.9402367889573595
2024-12-20,51.326447587417036,14.215066216446667,14.09619132456816,6.748986159363168,3.3956759768159275,5.274228051543709,4.943404683845333
2024-12-23,51.23982404497226,14.191075477760567,14.140782077648323,6.7812432708043895,3.4466866716590037,5.265326747460504,4.935061709694951
2024-12-27,51.24728007355767,14.193140454883185,14.07008354804109,6.782230025630623,3.447188207228803,5.324297868404471,4.935779822254157
2024-12-30,51.257722159733355,14.196032432672459,13.899755440639291,6.819997471498378,3.469721906228248,5.398153754278763,4.958616834949513
2025-01-02,51.28085907216153,14.202440293681166,13.760421845372129,6.8230759088071355,3.4712880829624453,5.5010597220772315,4.960855074938361
2025-01-03,51.28085907216153,14.68731400661174,13.697810525083796,6.8230759088071355,3.4858488551225233,5.06423655727491,4.960855074938361
2025-01-06,51.24521107341265,14.698060775568683,13.707833270213557,6.828068381926089,3.488399465278196,5.067942080299735,4.964484953301093
2025-01-07,51.24521107341265,14.698060775568683,13.620404712186534,6.828068381926089,3.5029708916160334,5.140799211988921,4.964484953301093
2025-01-08,51.28257408594805,14.708777168720367,13.557425131579127,6.833046743790597,3.50552491652086,5.144547381649582,4.968104571791419
2025-01-09,51.367965816335484,14.733269073752576,13.360904925907082,6.897007391307551,3.5113620423647434,5.153113679477045,4.976377070855524
2025-01-10,51.40550811041772,14.744036888120329,13.297584715838418,6.902048071343386,3.513928322425258,5.156879834241394,4.9800140576135
2025-01-15,51.432572559014936,14.824922975533392,13.034028763995575,6.9056819256152115,3.5874394079399976,5.232718386306283,4.9826359815946075
2025-01-16,51.60393459506052,14.874739321884764,12.784350238046095,6.928887162038134,3.602429087852556,5.206280408839457,4.9993791862784756
2025-01-23,51.641065473036086,14.831109934694563,12.646704996338334,6.933872744353492,3.6755063033795063,5.268764129654682,5.002976418543339
2025-01-24,51.67900924535604,14.842007236163065,12.50904535078503,7.012443441598726,3.678206917184789,5.27263540505754,5.006652403854805
2025-01-27,51.75054621757569,14.862975008270919,12.45313750499671,7.023821737175229,3.6834032361986444,5.212390836042988,5.013725459739825
2025-02-04,51.645187129902794,14.875014509717573,12.45144265897689,7.117878510398944,3.664295103358123,5.228395344421758,5.017786743223924
2025-02-05,51.68324634745034,14.885976449149108,12.386924941547864,7.123123934062971,3.666995455748101,5.232248339190418,5.021484532851198
2025-02-06,51.359782203220206,14.842440999035306,12.742059210819862,7.115677735460256,3.6911364498966175,5.232668106474902,5.016235295092851
2025-02-07,51.359782203220206,14.795326373428328,12.742059210819862,7.162792361067233,3.6911364498966175,5.232668106474902,5.016235295092851
2025-02-10,51.43778771176376,14.817797593287876,12.613955094074026,7.173671247946194,3.6967425674369636,5.218496986900444,5.041548798590737
2025-02-11,51.573915883877454,14.82596445462401,12.45809321214694,7.192656099312657,3.7065258577156976,5.158384011795002,5.084460480528235
2025-02-13,51.535818786763045,14.8150126740977,12.448890552646889,7.187342961591195,3.703787886919056,5.228442493740144,5.080704644241977
2025-02-14,51.62123458083967,14.839567170399567,12.235710739467166,7.199255309562333,3.7779986156661316,5.237108147607693,5.089125436457433
2025-02-17,51.53349779676969,14.856935870630789,12.175953846113845,7.312872245902846,3.782420505110479,5.243237825141397,5.095081910330959
2025-02-18,51.211153730484035,14.8829548445537,12.197277612223306,7.325679289961229,4.026509272551436,5.252420315355524,5.104004934870767
2025-02-19,51.14148655414391,14.826950606162207,12.228432868128612,7.283483174746615,4.088848980323421,5.323078367409785,5.107719449085449
2025-02-20,51.05590202690442,14.845251002537882,12.243526003223232,7.292472928110872,4.09389570631906,5.35492860096438,5.114023731940156
2025-02-21,51.05590202690442,14.845251002537882,12.212297594275649,7.292472928110872,4.09389570631906,5.386157009911964,5.114023731940156
2025-02-25,51.05590202690442,14.84376393544514,12.212297594275649,7.292472928110872,4.09389570631906,5.387644077004706,5.114023731940156
2025-02-27,51.017968455889765,14.832735299165767,12.128925976293717,7.287054758443726,4.090854019122537,5.532237382198765,5.110224108885725
2025-03-03,51.03692819279688,14.838247568027047,12.096270570842288,7.289762836503858,4.0923742975318,5.534293319909513,5.112123214388616
2025-03-05,51.02555065999421,14.834939715175837,12.12032527524129,7.288137748185792,4.087003445708019,5.533059573953075,5.110983581741775
2025-03-06,50.985683389639114,14.827667627733476,12.099529346354025,7.284565103064587,4.089456360253267,5.604619995363451,5.108478177592078
2025-03-07,49.26731469898613,14.327931268171728,11.759202680292866,7.039053662088721,7.2185779296695065,5.4516124432063595,4.936307317584695
2025-03-10,49.18175628993988,14.33060536976515,11.837487251265305,7.040367399868563,7.219925173063036,5.452629907992326,4.937228608105742
2025-03-11,49.17737845508619,14.331839907188762,11.910296108981532,7.040973905791156,7.148758052609676,5.453099635230277,4.937653935112407
2025-03-13,49.167866658474246,14.334927181524645,11.868342923035645,7.042490627871486,7.19338072831551,5.454274307475006,4.938717573303461
2025-03-14,49.083932995382426,14.34036566423545,11.872845616141474,7.045162456129536,7.232025702682559,5.4563435873636,4.969323978064953
2025-03-17,49.08322784805353,14.340159648337242,11.881294741275878,6.9919064753046145,7.27789349834355,5.456265200692618,4.969252587992566
2025-03-18,49.08542218801501,14.339541636156964,11.880782697822552,6.991605147880716,7.2775798458502,5.456030054192471,4.969038430082085
2025-03-20,49.08469076237673,14.339747634298256,11.880953374069739,6.991705587469488,7.277684393677417,5.456108434107151,4.969109814001221
2025-03-24,49.22184741739654,14.380237857741587,11.914500858244793,7.0114476170160565,7.0173109829985645,5.471514496700585,4.983140769901876
2025-03-27,49.22182499614422,14.38065220185425,11.883149372608607,7.011649640937362,7.046326615304646,5.473112821824238,4.983284351326676
2025-03-28,49.25728539122306,14.391433536019404,11.819970698263663,7.016906352299743,7.051609324378622,5.4757743230402784,4.98702037477523
2025-03-31,49.32694145093176,14.412628561673339,11.692991054101745,7.027240521566203,7.06199460254828,5.483838785622238,4.994365023556431
2025-04-01,49.17066762052986,14.451680295177008,11.625497299377358,7.0300826793381,7.239630401267854,5.486056716683023,4.996384987626797
2025-04-02,46.80863851543687,14.413134927063467,11.53688474831543,7.032419029369601,9.679649199340643,5.531228113908939,4.998045466565052
2025-04-03,46.73772866937206,14.38552963951645,11.46025488914421,7.0217657019785165,9.888611942510114,5.515635170151177,4.990473987327471
2025-04-08,46.73609755899435,14.38635987663396,11.465244800158757,7.022170951605212,9.883411312366462,5.515953495938246,4.990762004303006
2025-04-09,48.11118271149981,14.810097403041796,11.82670876006062,7.229002796113634,7.2038561395276135,5.681391697668684,5.137760492087837
2025-04-10,48.109697380337025,14.810097403041796,11.828194091223411,7.229002796113634,7.2038561395276135,5.681391697668684,5.137760492087837
2025-04-11,48.092496726675655,14.805259446131522,11.876299829509245,7.2266413258896325,7.186654424309744,5.676566087631436,5.136082159852769
2025-04-23,48.09172596876816,14.805479284691863,11.876476176885406,7.226748631974404,7.186761136641808,5.676650377144965,5.136158423893391
2025-04-28,48.06745886599808,14.79800843435068,11.955078070693428,7.223102011932952,7.18313469430534,5.639651206272788,5.1335667164467305
2025-04-30,48.04891818803782,14.827905627200085,11.950466733674002,7.220315902339543,7.183331093549334,5.6374758685434685,5.131586586655752
2025-05-02,48.025786342620975,14.834507930922372,11.955787823043092,7.2235308350317675,7.186529558309615,5.6399860226304295,5.133871487441751
