date,CCB INTERNATIONAL SECURITIES LTD,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,IMPERIUM INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FOSUN INTERNATIONAL SECURITIES LTD,HUNG SING SECURITIES LTD
2025-04-10,53.02608107768424,8.898670617699194,6.909231217270858,6.706022498897922,4.98525213524425,4.534437573988727,4.343357966950901,4.226774225624341,3.20921162494557,3.160961061693991
2025-04-11,52.99468199857918,8.893401322722525,6.906620317182263,6.75090345270173,4.982300147788796,4.531752533699326,4.340786073316406,4.233153527308182,3.207311309334297,3.159089317367294
2025-04-14,52.94138881913134,8.884457828494066,6.952914167232175,6.710100480590338,4.977289784374478,4.527195255650216,4.336420837363936,4.197840229500738,3.3164801634756347,3.1559124341870777
2025-04-15,52.95078570782085,8.88603478488193,6.958585684062993,6.726082836619198,4.9781732337724325,4.527998815036207,4.337190535039581,4.27402116128907,3.2046546452223996,3.156472596255345
2025-04-16,52.94765304096608,8.885509070555528,6.918239747187183,6.764140116636715,4.977878715795443,4.527730930214166,4.344329171015618,4.273768302256867,3.2044650518999616,3.1562858534724367
2025-04-17,52.95078570782085,8.88603478488193,6.918649067319513,6.758623783595366,4.9781732337724325,4.527998815036207,4.344586204806893,4.27402116128907,3.2046546452223996,3.156472596255345
2025-04-22,52.95705215373411,8.88708640018128,6.907633380897556,6.756465013032935,4.978762374290356,4.528534679788552,4.3451003636452175,4.277485587129385,3.205033899179381,3.1568461481212275
2025-04-23,52.95783556376242,8.887217869595178,6.900338913226429,6.787630912092256,4.978836026659851,4.528601671800709,4.345164642056883,4.252400240249253,3.2050813122357273,3.15689284832129
2025-04-24,52.943737728612064,8.884852015116097,6.950264780759633,6.732582251196309,4.97751061732623,4.527396118757405,4.344007921541914,4.279368018834678,3.2042280917915313,3.156052456064144
2025-04-25,52.987622329732375,8.892216591238302,6.92642253539806,6.678956311643514,4.981636432340145,4.5311488378004725,4.347608631712352,4.28883580136444,3.206884048430399,3.158668480339935
2025-04-28,53.003313037794165,8.89484975665356,6.943279601968187,6.639477250628289,4.983111595774417,4.532490602734858,4.34889604667471,4.287144609984384,3.2078336717420246,3.159603826045402
2025-04-29,53.01901304128136,8.897484481997955,6.945336256688728,6.613304160008343,4.984587633119006,4.533833162552163,4.350184224322202,4.28693345654005,3.2087838576256273,3.160539725864564
2025-04-30,53.0080220624449,8.895640010401259,6.943896470479392,6.611933204913326,4.983554315181884,4.53289328718521,4.349282419856189,4.306775023336719,3.208118668414307,3.1598845377868128
2025-05-02,53.01979828560881,8.897616259238179,6.952844430205846,6.610439983608201,4.984661457940312,4.533900311421375,4.350248653237218,4.281072701633932,3.2088313816962892,3.1605865354098395
