date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,CITIC SECURITIES BROKERAGE (HK) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-25,71.01724787566664,11.526754776179166,0.7402825985946558,0.8620615906813116,3.86874628805157,3.2623678889324257,2.818982384054408,2.2666463546336564,1.8685303827344335,1.7683798604717333
2024-07-26,71.06480141049724,11.49206219370107,0.7354996844300483,0.8554679040759667,3.874213437570737,3.247079107064165,2.8177051922023555,2.289027385146037,1.8700246082905725,1.754119077021807
2024-07-29,71.10124542767346,11.477471712424238,0.7327325969792051,0.8453517280708074,3.863347303410987,3.247315201098338,2.818316407697101,2.2929188128915747,1.8696107963979118,1.7516900133563746
2024-07-30,71.12243808276317,11.452355287276278,0.7334530997640959,0.8464081872870122,3.873430831475413,3.2418440198605714,2.8179362247536885,2.29260950460351,1.871699580734153,1.7478251814821142
2024-07-31,71.13481994797682,11.445030973284885,0.7246478980179184,0.8498886023484553,3.868213219844685,3.239150518059493,2.8170841242496873,2.2925256969867815,1.8716311597140105,1.7570078595172578
2024-08-01,71.19352986595716,11.410759370734334,0.7232753384561528,0.847056880500121,3.86203652489333,3.2335100709250852,2.81584160485122,2.2915145423586787,1.8686997629150943,1.7537760384088223
2024-08-02,71.19507648280545,11.407043916230043,0.7257756463738118,0.8300591241041781,3.8738127364331922,3.235331754414706,2.8166484903045417,2.292390815870616,1.8694143523596465,1.7544466811038262
2024-08-05,71.20512996534544,11.391472845106536,0.7259126631373515,0.8298143815141927,3.869043426411295,3.250992358406653,2.815818002660255,2.291714905385154,1.8685121448966127,1.7515893071365123
2024-08-06,71.08234031124358,11.376331737409652,0.7207877622535723,0.8280936190836468,3.866624837831277,3.232691511699929,2.809440652102393,2.286962641507161,1.8651045092281482,1.93162241764063
2024-08-07,71.04877352941503,11.364657513234235,0.7336501024322633,0.8320063373607238,3.8600315197303248,3.272321806461419,2.8072779591020818,2.2852021493988626,1.864602131704027,1.931476951161032
2024-08-08,71.11624597415602,11.349885160633303,0.7372077844028879,0.8319846060088004,3.8644731368368754,3.20498393350678,2.8083860854899023,2.2861041950246053,1.8639375442665136,1.9367915796743087
2024-08-09,71.06444750446032,11.36610721152285,0.7388576829152368,0.8324693399062983,3.8583206608448406,3.2226774107167415,2.808446353770635,2.288137492588669,1.86584506223324,1.9546912810411752
2024-08-12,72.03663422561954,10.97871916418104,0.711553468979981,0.8055232789315575,3.7234924484219905,3.1183631040530657,2.717540222979668,2.2121531423334133,1.809967505885294,1.8860534386144572
2024-08-13,72.02817007124318,10.944305228960468,0.7120055885411446,0.8050571501253776,3.7512953021965716,3.117870075976269,2.71711056691171,2.211803390372865,1.825724215655862,1.886658410016555
2024-08-14,72.02715648750996,10.86803920659664,0.7117391012362903,0.8050111849151952,3.7536782214648463,3.1176920593555346,2.716955431890206,2.2885738991990903,1.825619974860914,1.8855344329713248
2024-08-15,72.03238794058858,10.865560887964989,0.7310625338497947,0.8039996596312625,3.7416571656394018,3.11727260156939,2.716589889659345,2.282395073754132,1.825374353902071,1.8836998934410292
2024-08-16,72.05910227818664,10.885757133476117,0.7308452268111513,0.8034669276051497,3.7444382288376046,3.085520131174339,2.7171274616469,2.283243123384383,1.8259597392798947,1.8645397495978187
2024-08-19,72.06046528624593,10.949608500215453,0.7348069170624129,0.800407056418055,3.747058462857291,3.0921737010488766,2.716325164510849,2.2115516134663746,1.8254205808156536,1.8621827173591046
2024-08-20,72.03339381914792,10.975788184936759,0.7345228740242811,0.7997290135632764,3.7318686811387627,3.1147107665723874,2.7140241042512177,2.2095653487702136,1.8261304156408007,1.8602667919543867
2024-08-21,71.95100006871911,10.969738993035747,0.7342518674478732,0.7986050397854118,3.7275252558083114,3.2197279891414055,2.7110138064117733,2.2075035956723656,1.8244486120298053,1.856184771948189
2024-08-22,71.99373602498403,10.98733253419777,0.7195280645581912,0.7985240464751587,3.720385983774774,3.2002446249827634,2.7107388595088815,2.2071670268089525,1.824263579222456,1.8380792554870191
2024-08-23,72.01592606143265,11.037950257324216,0.7166990633661515,0.7991391121612956,3.7248304588966414,3.1137309383212406,2.7128268147356795,2.2137391665377604,1.8256630853456326,1.8394950418787261
2024-08-26,71.91296938531418,11.026417238815633,0.7190990006992359,0.7945448403793737,3.7277194620239826,3.245353656331474,2.708698194568963,2.2055054545950323,1.822772027163502,1.8369207401086212
2024-08-27,71.98951540211516,11.038495954863977,0.7176496649879068,0.7959858939244054,3.740549859733832,3.141627675263877,2.711305451603491,2.207628363534357,1.820356238165751,1.8368854958072511
2024-08-28,71.93555057419326,11.032924546590557,0.7165266412902831,0.7744037327923089,3.7429247586367995,3.2280359837832693,2.709190093590598,2.205905973921069,1.8189727129462447,1.835564982255622
2024-08-29,72.02462963139993,11.05189815832172,0.7160323051718864,0.7530058122111314,3.758460919400418,3.1160687015845223,2.7124370589079905,2.2085497530370843,1.8211527524075555,1.8377649075577644
2024-08-30,72.02402797005318,11.049899518936392,0.7159498136087463,0.7336369139042568,3.7567598525463395,3.142160904496273,2.711697541697546,2.2079476153590396,1.820656234415062,1.8372636349831601
2024-09-02,72.08691182230376,11.115591433890168,0.7078993622207769,0.7289455517217102,3.732512619979672,3.1140033920272043,2.6933952354877655,2.192484455930397,1.8112538720516274,1.817002254386924
2024-09-03,72.20518510186356,11.027788368341424,0.7246583230258682,0.7020129045023569,3.7274409537054733,3.0947620373126283,2.694488594483433,2.193374474807377,1.81243734056574,1.8178519013921364
2024-09-04,72.2152154688964,11.0185135497154,0.7259207791416553,0.6965465168281995,3.7264888196210375,3.096488010830809,2.6950155513193583,2.193803429554341,1.8127917960450664,1.8192160780477213
2024-09-05,72.23428395712914,11.01044596776011,0.7261045710441719,0.6958260559450256,3.725638677541881,3.095590464260244,2.695697887532512,2.1943588666180682,1.8142596844989443,1.8077938676699097
2024-09-09,72.22186724951578,10.99473753766146,0.7280524215322107,0.6976600463019985,3.739957457221811,3.102160181528326,2.693547321090118,2.194934249417178,1.8166068127526254,1.8104767229784922
2024-09-10,72.26526585948484,10.995612225035455,0.7265565072278415,0.6738573442768365,3.730903167478,3.0966148682622827,2.6934045816791143,2.194369523040189,1.8165105451339176,1.8069053783815212
2024-09-11,72.23577657620508,10.989571225520711,0.8091866333459289,0.6521179853477196,3.6984642215752004,3.101339959694363,2.6934398001177247,2.201348662325545,1.8142922180776015,1.8044627177901278
2024-09-12,72.26707826317025,10.99117529425739,0.8123073500371237,0.6176613694286709,3.7010220660203155,3.1017216380018207,2.6937512202246245,2.187700686504529,1.8212290055327731,1.80635310682251
2024-09-13,72.2087132595475,11.030629574747575,0.8116627059169262,0.5953706807622913,3.7208043360147935,3.111023664854439,2.6938443407457537,2.199459525684675,1.8235343799036314,1.8049575318224191
2024-09-16,72.24965720022155,11.068231578917755,0.7989363991063383,0.5473150361300263,3.7225322326961714,3.1026787009816306,2.6946680881975764,2.2016378491204094,1.807378421706684,1.8069644929218593
2024-09-17,72.26354724299597,11.09778109861555,0.7970236534089726,0.5166478439296159,3.7350337497868624,3.1029812859032866,2.6916622059790685,2.1801610029110976,1.8078441578568298,1.8073177586127518
2024-09-19,72.24429835045572,11.088454300845873,0.7971535606395473,0.5167320525855325,3.7555324831228276,3.1064044784622005,2.692100921168167,2.183572923861724,1.8081388191593561,1.8076121096990607
2024-09-20,72.24780495396755,11.084896068807145,0.7973577938248901,0.5168644409210793,3.775770612583629,3.0718070449494648,2.69279064567489,2.196031143943452,1.8086020698663878,1.8080752254615144
2024-09-23,72.10598259841127,11.126218686260074,0.8162883965959667,0.48114471940233206,3.7982259001839864,3.1569576208699894,2.694519009841449,2.1951504406740803,1.8165015113248046,1.809011116436047
2024-09-24,72.08011721155432,11.04776784605301,0.8833074693434605,0.4471024517604374,3.8652577883428565,3.158344613139536,2.6957987361933755,2.201923522529663,1.8081504510747162,1.8122299100086146
2024-09-25,72.07084411450549,11.058357154685904,0.8859006802145504,0.44963766399371397,3.8574379810510115,3.1599156581564305,2.696679206609204,2.200332116253575,1.8070583006273975,1.8138371239027218
2024-09-26,72.05001277884878,11.157116311303346,0.8896114803955663,0.4479538360134577,3.8886351973118085,3.1500470682610957,2.6755541727166556,2.2014481537657398,1.8103366111122825,1.7292843902712647
2024-09-27,71.98136907154898,11.250908253510202,0.8599378395098352,0.4446467963455691,3.8869010826095916,3.1535579602758297,2.6735473481841026,2.2097655013385142,1.8098215969856823,1.7295445496916841
2024-09-30,71.96292439119154,11.292136940873904,0.8660868964379804,0.4842325096834025,3.865016927237709,3.1586287600328977,2.674126462376538,2.1782028405172382,1.7665615214356796,1.7520827502131062
2024-10-02,71.8354976977799,11.333447253232277,0.8888357809734149,0.5134970834710988,3.8593781144053962,3.184586664224846,2.674195034708775,2.186202456601967,1.7675068875384208,1.756853027063913
2024-10-03,71.78767433055,11.381276180508182,0.9072860531892226,0.6253295785910112,3.8652563123771957,3.0679125580280524,2.670609342619097,2.1848157592249775,1.749840986592155,1.759998898320098
2024-10-04,71.77530765090667,11.377350842983871,0.9086176362325118,0.6262473467638956,3.8717629579830373,3.1079072798573284,2.6745288761591315,2.1879096420301742,1.7120673820846262,1.7583003849987493
2024-10-07,71.76842025077725,11.421722161793447,0.9087790334643445,0.6263585867224654,3.889016611715499,3.117475024815684,2.6733372173303604,2.189841726568958,1.674957320963522,1.7300920658484695
2024-10-08,71.85837227222225,11.323197831366924,0.910024167779469,0.6272167717610528,3.892426611630934,3.1229876574904196,2.6770000041934203,2.1928420676618288,1.6610021409330284,1.7349304749606684
