date,BOCI SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,BNP PARIBAS,TOTAL_CCASS_PCT
2025-03-27,42.23566265060241,32.46506024096386,7.443133493975903,0.0,2.982118875502008,2.7178677911646587,2.4822489959839356,1.5908433734939758,1.277269076305221,0.7687905220883534,93.96299502008031
2025-03-28,42.234859437751005,32.502168674698794,7.450201767068274,0.0,2.9866168674698796,2.7178677911646587,2.4822489959839356,1.5908433734939758,1.277269076305221,0.7687905220883534,94.01086650602409
2025-03-31,42.234859437751005,32.51052208835342,7.445864417670683,0.0,2.9943277108433737,2.7178677911646587,2.4822489959839356,1.5628915662650602,1.277269076305221,0.7683085943775101,93.99415967871487
2025-04-01,42.234859437751005,32.50859437751004,7.447310200803213,0.0,2.9943277108433737,2.7178677911646587,2.4822489959839356,1.5628915662650602,1.277269076305221,0.7683085943775101,93.99367775100401
2025-04-02,42.234859437751005,32.50827309236948,7.447310200803213,0.0,2.9943277108433737,2.7178677911646587,2.4822489959839356,1.562730923694779,1.277269076305221,0.7683085943775101,93.99319582329318
2025-04-08,42.234859437751005,32.50827309236948,7.447310200803213,0.0,2.9943277108433737,2.7178677911646587,2.4822489959839356,1.562730923694779,1.277269076305221,0.7687905220883534,93.99367775100401
2025-04-09,42.234859437751005,32.50827309236948,7.45116562248996,0.0,2.9943277108433737,2.7178677911646587,2.4820883534136544,1.562730923694779,1.277269076305221,0.7687905220883534,93.99737253012049
2025-04-10,42.234859437751005,32.50971887550201,7.451004979919679,0.0,2.9932032128514057,2.7178677911646587,2.4820883534136544,1.562730923694779,1.277269076305221,0.7687905220883534,93.99753317269077
2025-04-14,42.234859437751005,32.50971887550201,7.450844337349398,0.0,2.9932032128514057,2.7178677911646587,2.4820883534136544,1.562730923694779,1.2763052208835342,0.7689511646586346,93.99656931726908
2025-04-15,42.234859437751005,32.51132530120482,7.450523052208835,0.0,2.9932032128514057,2.7178677911646587,2.4820883534136544,1.562730923694779,1.2763052208835342,0.769593734939759,93.99849702811245
2025-04-16,42.234859437751005,32.51132530120482,7.450523052208835,0.0,2.9932032128514057,2.7178677911646587,2.4820883534136544,1.5628915662650602,1.2763052208835342,0.769593734939759,93.99865767068273
2025-04-22,42.26795180722892,32.51244979919679,7.460161606425703,3.20995983935743,2.9938457831325302,2.7178677911646587,2.4820883534136544,1.5628915662650602,1.2763052208835342,0.7707182329317269,97.25424000000001
2025-04-23,42.302489959839356,32.51244979919679,7.4593583935742975,3.177831325301205,2.9938457831325302,2.7178677911646587,2.4820883534136544,1.562730923694779,1.2763052208835342,0.7707182329317269,97.25568578313253
2025-04-24,42.333493975903615,32.51116465863454,7.446506987951808,3.1617670682730923,2.9943277108433737,2.7178677911646587,2.4820883534136544,1.562730923694779,1.2763052208835342,0.7705575903614458,97.2568102811245
2025-04-25,42.333493975903615,32.51116465863454,7.446506987951808,3.161606425702811,2.9943277108433737,2.7178677911646587,2.4819277108433733,1.562730923694779,1.2763052208835342,0.7705575903614458,97.25648899598394
