date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-10-29,56.54639961928719,22.761088714839,3.287678974457812,2.1774091195151906,6.108025223916989,4.237551795657944,1.8976382998656873,1.6498988188013857,0.7097570067968519,0.6245524268619478
2024-10-30,56.48625721261268,22.731308954999285,3.3623168477299825,2.246273402360341,6.065660767498349,4.22929190518504,1.8899334426143843,1.6468763384009477,0.7232285408367313,0.6188525877622647
2024-10-31,56.44634218649161,22.680506147655294,3.4425251472275966,2.318336018671669,6.059567667809235,4.230445697810119,1.890817345359276,1.625593538801693,0.7279215248587169,0.5779447253147896
2024-11-01,56.41688176302707,22.642710346274534,3.480613719293542,2.349227963668601,6.072413228524886,4.251245702147815,1.8982276031063168,1.573044611403857,0.7636765403551355,0.5519585221982428
2024-11-04,56.32580805878232,22.617982263485736,3.498066308565323,2.362428258411102,6.05215815261099,4.2514131271556375,1.9018612660797598,1.6250806846318717,0.8027823932919127,0.5624194869853478
2024-11-05,56.301330737254986,22.677435322564353,3.5153382693554445,2.3437540251034745,6.053854973107637,4.240300954449953,1.9032181851927787,1.5852423048093374,0.7982583855364241,0.5812668426256122
2024-11-06,56.28273127100376,22.66251445403638,3.5246280753334727,2.354039815096773,6.0302530270154655,4.239437573490064,1.9005682159334933,1.6220940905994314,0.8000310927816698,0.5837023847094877
2024-11-07,56.21181112996625,22.703467420913405,3.5826927102672776,2.380619596439153,6.032709466182093,4.238360994711376,1.8986063983969563,1.628818351503486,0.7778145002419962,0.5450994313780126
2024-11-08,56.29675013407394,22.59531058495588,3.6095583336913006,2.3934078481879673,6.033374267649324,4.251067450316577,1.9087934314912527,1.5799715774147818,0.774336761646667,0.5574296105723119
2024-11-11,56.351485342331706,22.577298108064745,3.6513908058261593,2.382645477511108,6.034871400056708,4.249438607466368,1.9109779883958393,1.5403707783750984,0.7591756141138556,0.5423458778584009
2024-11-12,56.325066967820646,22.562527364361582,3.6980278397402104,2.360409257133678,6.032970945078067,4.233011491905319,1.913301291081425,1.5593822339226373,0.7646741723053357,0.5506284366511021
2024-11-13,56.24640984859075,22.556354563052505,3.762483548738708,2.3902218403663475,6.024469288605608,4.24095479731716,1.918994650837329,1.5420530028106343,0.7713156547018795,0.5467428049790767
2024-11-14,56.32089353844103,22.462279538927344,3.790337835144931,2.3923075434701424,6.008227295950923,4.242126918512089,1.9324510369346153,1.5238224662195319,0.7785615612376168,0.548992265161771
2024-11-15,56.082353046991585,22.470238462043238,3.8424828666671242,2.409316587057061,5.973742327972096,4.273880060199455,1.9335882757962948,1.7539600882439703,0.7167732016261098,0.5436650834030655
2024-11-18,56.54918179847499,22.305553663141502,3.8857226555258304,2.407930563465486,5.885638064151565,4.242323899959296,1.930262878333935,1.5182175206472228,0.7165791150261619,0.5585898412740136
2024-11-19,56.483073506256446,22.328147324679836,3.9236857777477785,2.422139092200877,5.873485888516081,4.229863940168478,1.9275250555262395,1.5331195662200126,0.7081019972203828,0.5708578514638715
2024-11-20,56.48173607359258,22.26529093931091,3.9643816828829634,2.4559986150452797,5.859135328968397,4.237480551850405,1.924249385031317,1.5332337293071243,0.6959134563824251,0.5825802376286019
2024-11-21,56.39458416237492,22.29015174871045,4.002109801603559,2.4393843467459915,5.845353309837737,4.249134878927598,1.9280166849879838,1.5447096000643588,0.7285334112646283,0.5780220554827712
2024-11-22,56.32553774146071,22.371478258340975,4.004536107888474,2.4467304303368436,5.831157745856465,4.252918078721561,1.9334377543856636,1.5439932287918094,0.6988118691074453,0.5913987851100503
2024-11-25,56.27833488472497,22.407116092251727,4.0329017878740885,2.4607704117564855,5.8214776495040015,4.2449460938668775,1.935559807416358,1.5594597473197525,0.661682086106679,0.5977514391790635
2024-11-26,56.16246507867705,22.548911274738405,4.008468091411502,2.458766292486551,5.8111030601315985,4.2824263199623545,1.9461456634696273,1.5147587853751956,0.6421219051024201,0.6248335286453004
2024-11-27,56.31975380098532,22.288168960690786,4.091398136404321,2.4644517095600813,5.866811197106046,4.245236302255989,1.9455318358501208,1.4997084078375102,0.6690404354719627,0.6098992138378637
2024-11-28,56.177068450360515,22.343111344965973,4.129122724792303,2.491656713633859,5.8560276102922115,4.2610084242816715,1.934355079114623,1.5024875431637619,0.6566014219253705,0.6485606874697115
2024-11-29,56.01989516826556,22.366104367586264,4.243760416808595,2.5479502192121544,5.858129572382978,4.272171182643407,1.9377481827086878,1.4810131828582707,0.6488920190126812,0.6243356885213942
2024-12-02,55.98139720598999,22.36089571936578,4.262464313354293,2.5863191655735536,5.848405114229285,4.27499732979269,1.9406646813538881,1.4911332093829157,0.6488799525786845,0.6048433083789212
2024-12-03,56.0071834928887,22.368297206169327,4.2898058076407635,2.6078876220907325,5.79382783928517,4.273977018243294,1.933742000702997,1.4807919560402556,0.6458721688303836,0.5986148881083803
2024-12-04,56.11235780015201,22.136436771751296,4.311716716716458,2.6351615843370872,5.7536095161475265,4.309063659512244,1.934471703316401,1.5454163314774858,0.6550554794775831,0.6067104371119113
2024-12-05,56.18324128792409,22.2029347511716,4.33977635070653,2.6624916054012253,5.668275773263698,4.303660654095108,1.9346061230323526,1.4728952363621144,0.65417493848789,0.5779432795553959
2024-12-06,56.26064734940668,22.147885136302875,4.346099354211976,2.684166340919456,5.603565029472629,4.304082119001489,1.9362956076824283,1.518491052236357,0.668024533119532,0.530743477646574
2024-12-09,56.20364252855528,22.167636910366188,4.347980564918054,2.7104833925139684,5.602890669838846,4.302406491922222,1.9450792075726864,1.5520350635663718,0.634638867719471,0.5332063030269129
2024-12-10,56.32295773028705,22.034353391449557,4.417060262315068,2.75650818204521,5.632262805263014,4.303980597986425,1.945291469414933,1.4530680505445714,0.6401123872897356,0.4944051234044425
2024-12-11,56.31237511167797,21.990076183273317,4.452129344606102,2.83273996003206,5.546265132125197,4.306540353242632,1.9510225532145757,1.458536398200518,0.6650455491151254,0.48526941451249955
2024-12-12,56.2702275657213,21.897624229812106,4.486943204632162,2.8455739123350896,5.57222014527302,4.311358341594356,1.9474459329088323,1.4997710887731948,0.6778530169021357,0.4909825620478137
2024-12-13,56.13333475297764,21.93188220884281,4.51916726275043,2.8657088600001472,5.567207190431545,4.319233382393799,1.9538834768197326,1.5540760136375957,0.6617573964905697,0.49374945565572637
2024-12-16,56.08001321366222,22.06989552582548,4.5921119328993445,2.8882227202474215,5.522202990614676,4.315454329610683,1.936889154750073,1.4672621948556006,0.6437316029468331,0.48421633458767793
2024-12-17,55.947790433470615,21.97356117128383,4.708806597490673,2.9346737318680773,5.605000885617921,4.307108947671001,1.9381670445731252,1.4413804214666626,0.6519944981180774,0.49151626844001883
2024-12-18,56.02199456847422,21.91195890409201,4.722286898779202,2.9240672250081037,5.595757305491621,4.318664245976814,1.949604932779385,1.4289473679205125,0.647754807612869,0.478963743865266
2024-12-19,56.0289850842198,21.934727859036716,4.729309372074805,2.944014925593243,5.55499146405681,4.324464867259556,1.9518738349378,1.4105865987380288,0.6407722087932276,0.4802737852900175
2024-12-20,56.02537339860674,21.875492154761346,4.731891889642487,2.9430375730732066,5.538707583144451,4.336998146302111,1.943571478766259,1.4214239567781046,0.6419401911692736,0.5415636277560293
2024-12-23,56.00659299603103,21.878052934864552,4.7313556394459635,2.9538339243861267,5.444833507463622,4.34395761173882,1.950542413591902,1.4246989540722987,0.6448970496319729,0.6212349687737074
2024-12-24,56.0065925235329,21.87805275029094,4.731355599530008,2.953833899466185,5.444833461528429,4.343957575091138,1.9505432407835428,1.4246989420528637,0.6448970441913161,0.6212349635326752
2024-12-27,56.114847016818345,21.761428617038554,4.6394804685754085,2.954321115667591,5.452818497959989,4.358276739362141,1.9791927373329687,1.4253763700929327,0.6483032984831658,0.6659551386688976
2024-12-30,56.10426570509554,21.765353663859756,4.662291970523795,2.912671336042812,5.4449057150886295,4.387686434904679,1.9680780202799903,1.3994102250373879,0.6577964487471012,0.6975404804203037
2024-12-31,56.05108733010983,21.79172258010128,4.66794037800492,2.916200062829674,5.4515005751038705,4.393002155378735,1.9704623640069525,1.4011056227589884,0.6585933748953668,0.698385556810393
2025-01-02,56.039599085325406,21.73999841668735,4.649161066890042,2.899255989647061,5.4347241028331625,4.387461805913169,1.974138481030251,1.4700310382675772,0.7115405148702726,0.6940894985357062
2025-01-03,56.085406246839945,21.69606869591856,4.662330076942626,2.864341210126613,5.420210193762508,4.373858345290711,1.9698060008099836,1.4650769357333826,0.7335190270301993,0.7293832675454694
2025-01-06,55.916272834449224,21.83283569262297,4.68173342971076,2.8805277069971855,5.421731522008753,4.3544394553035275,1.9723085281639103,1.4429555400764147,0.7529900177232475,0.7442052729440136
2025-01-07,55.906271054506185,21.720801879247524,4.649645661317156,2.8921082710577695,5.4042215446928115,4.371558446491129,1.9682436297389538,1.4576913378831786,0.7763154085877606,0.8531427664775347
2025-01-08,55.960086505563524,21.59553625217711,4.639238068346381,2.9112355087767505,5.489254634500986,4.365941147299968,1.966887736527663,1.4367293249599034,0.7912409598801753,0.8438498619675414
2025-01-09,55.97930988139066,21.67105061570632,4.611463445447812,2.8811114954499466,5.371570715717363,4.351637488471246,1.969179771761028,1.449102629878408,0.7900568877354649,0.9255170684417561
2025-01-10,55.98067916150454,21.707470838301067,4.601029993285593,2.87292391140531,5.351281660799077,4.348495958295649,1.9955092756833783,1.4520497807449233,0.8363865547209975,0.8541728652594633
2025-01-13,55.894265912655115,21.735453227801194,4.624190001293747,2.8651821754966065,5.343414846899532,4.3465214822390585,1.994290953060872,1.4589601273218855,0.8405124447958242,0.8972088284361672
2025-01-14,55.87401823890098,21.64799379453463,4.607426985277589,2.8696720886756526,5.412764359470567,4.357613528159859,1.9997507854779568,1.4626715432805235,0.854661621877754,0.9134270543444869
2025-01-15,55.85762006960924,21.720195347749254,4.603369738273309,2.863259870557676,5.35200606427555,4.364608539129066,2.0054762349856246,1.4449439754451299,0.8526057977501522,0.9359143622250007
2025-01-16,55.72605535430879,21.817082532034394,4.6272488904743865,2.9627349443041253,5.315848135239353,4.360814032101472,2.0072063454147684,1.446117741837359,0.884309382454042,0.8525826418313075
2025-01-17,55.65269199552711,21.81740787512198,4.653022561210637,3.005203634177843,5.34108746673587,4.369149132335589,2.0066368299275035,1.4421078056449037,0.9103497934768223,0.80234290584175
2025-01-20,55.60363646257459,21.896864963304175,4.6412686450185285,3.0277017280729632,5.297260542976184,4.374180090577152,2.006750728113105,1.451519667855677,0.9032569195693329,0.7975602519382945
2025-01-21,55.57434374193446,21.883204483395467,4.6358609849324575,3.0240887847059437,5.276393307386685,4.388905242986094,2.0083331982085335,1.4505448500990934,0.9487299411763718,0.8095954651748902
2025-01-22,55.54480482564285,21.97278146177618,4.651311033182797,3.023702147950382,5.263354326573919,4.387662699494758,2.001748171130596,1.443156929869866,0.958380583280425,0.7530978210982299
2025-01-23,55.534036987837,21.890813353046457,4.6507107645157655,3.034682714006296,5.265987641026817,4.391577177090407,2.010776504375577,1.4477567155034117,0.9515826467601743,0.8220754958380964
2025-01-24,55.5189142724038,21.738226654058924,4.635417780727725,3.035551857577386,5.265695710690869,4.389642275724731,2.0128061752523076,1.4326008914373765,0.9297191714942193,1.0414252106326696
2025-01-27,55.45987743968988,21.81824702369394,4.629337261222501,3.02999011191308,5.399012560873027,4.400399835725744,2.01115613468425,1.44042221843934,0.9441642844702305,0.8673931292880015
2025-01-28,55.459879489562745,21.81825015492396,4.629337925598506,3.029990546759931,5.39901333570843,4.4004004672459605,2.0111479812973765,1.4404224251604985,0.9441644199712884,0.8673932537713024
2025-02-03,55.32116012547225,22.029750670301897,4.63203697210851,3.0476342149726436,5.25751879495824,4.417209557527926,2.001190124198888,1.439367038641778,0.8910918282246905,0.9630406735931833
2025-02-04,55.25753288597053,22.10652062862376,4.636359297708811,3.0528154569100185,5.296695545269206,4.422372896789948,1.9766917417942245,1.4411717375974606,0.9898388344067376,0.8200009749293075
2025-02-05,54.93046867309287,22.18794130301621,4.632777831071976,3.0504572365898754,5.476076952679054,4.414031217173877,1.957999396436004,1.4563828248167585,0.9890842475808256,0.9047803175425506
2025-02-06,54.82483414212079,22.138639541801787,4.6308328887626775,3.049176587364187,5.544972792497745,4.413483595229035,1.9311799449049125,1.4626461087020752,1.0243808519755793,0.9798535466412134
2025-02-07,54.67881412643811,22.178364387639967,4.625272679504492,3.059411248787143,5.5014936825901515,4.432742038867847,1.8905239604705093,1.4768528931644325,1.0492804146434533,1.107244567893892
2025-02-10,54.62731074847685,22.493378646165464,4.640086823470034,3.0893680879946332,5.5135161721230155,4.385566857101584,1.8847226010432154,1.4665600126815135,0.9734411823443954,0.9260488685992921
2025-02-11,54.48105717238698,22.51504129823899,4.715698067755284,3.152023353062873,5.483427460949982,4.377826378371787,1.8698539047521117,1.4912899940953572,0.9641672338765548,0.9496151365100755
2025-02-12,54.40271653565736,22.610566155557176,4.778830522301133,3.2376365825606617,5.491808533393759,4.388267433915924,1.8483080362749043,1.4928894720286998,0.9581625430176282,0.7908141852927535
2025-02-13,54.1902779758639,22.487879163503653,4.759068254540712,3.241046940035556,5.4886015812396405,4.421073233850457,1.8287185574079161,1.651517503750527,0.9599470677747111,0.9718697220329322
2025-02-14,54.143537095716965,22.484677926915538,4.81895972218957,3.4003423283670746,5.488161329526885,4.472821537318298,1.7934672198748713,1.4998420359451867,0.9874029147909744,0.910787889354636
2025-02-17,53.98719231582664,22.510497066311206,4.743504615193617,3.57236141987236,5.510925005898653,4.483124196651185,1.727510118256506,1.5118410518768082,1.0240412831920118,0.9290029269210134
2025-02-18,53.80984963738315,22.42729319179402,4.856325400585982,3.7723024426679195,5.566428136267735,4.441217368986303,1.695138685794025,1.5130092364485996,1.0122811730167307,0.9061547270555272
2025-02-19,53.75204141954865,22.399967642909427,4.943936859591361,3.923755706407102,5.52581691757978,4.366580086135394,1.6694604406530305,1.489254476715237,1.0575195845374732,0.8716668659225552
2025-02-20,53.8118880610845,22.214538466523624,5.036234592542559,4.048075131826756,5.565686761354499,4.3770555313889545,1.6547063495618155,1.4026494284438107,1.0607127562760523,0.8284529209974214
2025-02-21,53.731352862312306,22.266421804732573,5.026883987034911,4.249472437225154,5.569703040345319,4.301862831818568,1.652873657144224,1.4391821242011211,1.0120787309506438,0.7501685242351744
2025-02-24,53.62628261263293,22.270446051098038,5.022739632728363,4.337721821846854,5.612968297544917,4.295754734958345,1.6284136647829195,1.4354488121308564,1.016612531068908,0.753611841207866
2025-02-25,53.41798593036514,22.280791882884365,5.173517958944425,4.540743109824211,5.62494158293092,4.281900059051612,1.560781780093208,1.4283568849689299,0.9880623824971624,0.7029184284400214
2025-02-26,53.32654166604268,22.11396072399078,5.267552387640255,4.72199279126074,5.659358547161795,4.351644030854421,1.5497967221393756,1.3620647942559323,0.9164904576277025,0.7305978790263169
2025-02-27,53.17770852827343,21.8025962161852,5.506211027408588,4.915356239265464,5.682846612189278,4.323352856359864,1.5511304722290926,1.3826086216493236,0.9146914473027514,0.7434979791370159
2025-02-28,53.06159746186015,21.68864253864952,5.6334956651926325,5.095208513063142,5.707720672405362,4.242999833939207,1.5406306668386838,1.3838864447720096,0.9448456571487213,0.7009725461305708
2025-03-03,52.87647371583509,21.38249920103712,5.738768942577114,5.189731461774564,5.713924874697603,4.415984811687133,1.5389666966664817,1.5595622200107357,0.9215007797827487,0.6625872959314127
2025-03-04,53.184430003840546,21.359943179617126,5.806365141169535,5.219600353712456,5.59044168147712,4.243795027974332,1.5342183129677043,1.4661775742029208,0.9574263421693414,0.6376023828689209
2025-03-05,53.23703417057693,21.22292883534989,5.879211384285405,5.31934022889585,5.581110608315513,4.24573913469601,1.5224031623083194,1.3606239848920847,0.9782988748636012,0.653309615816392
2025-03-06,53.27313901285054,21.130859707309003,5.9353383970724565,5.382248950561551,5.584930110139822,4.23195009323506,1.5154649270548055,1.3545478939896962,0.9446960060702505,0.6468249017168088
2025-03-07,53.16212568981005,21.102459122210917,6.0231920855381915,5.485010917764942,5.604527790469698,4.203170414291082,1.5049211766089707,1.3474169653294417,0.9234936115142842,0.6436822264624238
2025-03-10,53.002136253428056,20.972656842490167,6.070491521473766,5.5048087113480015,5.594342997735483,4.343619385420363,1.458091083847003,1.3801435332946341,1.018133215979501,0.6555764549830277
2025-03-11,52.55077290961747,21.13442451332644,6.171451431668077,5.6139090154788605,5.623693907192402,4.198024851114195,1.4453813194185596,1.5891251195999256,1.02613488227438,0.6470820503096859
2025-03-12,52.797592892527504,20.85886518679103,6.241101136392242,5.730617704547943,5.620202044606482,4.257592258371935,1.4534388323677638,1.4444395258122582,0.9245559216246291,0.6715944969582195
2025-03-13,52.905558650049045,20.50187622333994,6.350373791180537,5.889108676848836,5.645680829697822,4.22534315246474,1.4618208312071894,1.44913455955226,0.8311202047661035,0.7399830808935306
2025-03-14,52.901201069346214,20.353259511062667,6.399247833581688,5.910354249165866,5.639543174821726,4.178246107565406,1.4615545483979542,1.5456392254352924,0.9720020436058865,0.6389522370172972
2025-03-17,53.016627091292136,20.344389351850353,6.406347214305204,5.929794546504265,5.638652578686546,4.261483393012795,1.4787571464726732,1.3934021478605236,0.9042766167478471,0.6262699132676606
2025-03-18,52.89794425874271,20.25143582620702,6.48443580246334,5.935370620696501,5.667912966227493,4.252941907293406,1.4684449583607806,1.4157674065913834,0.952295168830939,0.6734510845864277
2025-03-19,52.995785759400135,20.12290019859352,6.4990310584873425,5.95601092022587,5.656025759591909,4.288191267482426,1.4676768309059487,1.4348881932394149,0.9360829890040386,0.6434070230693932
2025-03-20,53.085598983189584,20.227141866244597,6.4967953194209365,5.873183100298316,5.659465918686471,4.135479282399614,1.4716462289179153,1.4249929730094086,0.9559302919987139,0.6697660358344355
2025-03-21,53.08679421778035,20.19378785281941,6.5236317390944984,5.931671345094656,5.675744023732159,4.148781760716005,1.4749896362111876,1.4026347259522371,0.9460319603282813,0.6159327382712138
2025-03-24,53.05681717317569,20.230433440347458,6.5339736338255365,5.983424580527759,5.6587261944442035,4.108939752626186,1.4851982743735272,1.398032039686641,0.9175789376035437,0.6268759733894655
2025-03-25,52.98699310525813,20.257115168370778,6.471995979516489,6.00219555459831,5.658605442176001,4.077677719475928,1.5000874080638718,1.4952199769263181,0.9195951830627355,0.6305144625514418
2025-03-26,52.98773034862004,20.273594087876297,6.455524461238885,6.005352084956133,5.666243204931232,4.1099044194395145,1.5002368975454115,1.4358986582526527,0.9470498142506945,0.6184660228891347
2025-03-27,53.142443391377,20.14470201906616,6.466014629119393,5.950518268111567,5.672012032436323,4.088153972323518,1.5138781584596348,1.4196716958669466,0.957966821341133,0.6446390118983212
2025-03-28,53.15074107124851,20.211799248358524,6.442905683881854,5.949247695882579,5.66932643956382,4.079271006375191,1.5167473676073446,1.4162389167666882,0.9314888680003942,0.632233702315093
2025-03-31,53.156415828090644,20.21824481211896,6.427119113154217,5.98641022277912,5.659038524545172,4.0964234899167185,1.511763964288956,1.4416587580902278,0.9003609612787822,0.6025643257372024
2025-04-01,53.20824780606085,20.034799551313924,6.443610423787375,6.039213384431684,5.658423588713026,4.094775174206174,1.5170677687380782,1.5060188344378544,0.8979322981314378,0.5999111701796052
2025-04-02,53.242660186832765,19.961149974603092,6.406000513432969,6.074720633742432,5.668508536555581,4.0822007034831564,1.518156802903963,1.5006597282090324,0.8720142574838241,0.6739286627531814
2025-04-03,53.14444575012259,19.994557266371828,6.43774793170397,6.081778695678929,5.686407658741619,4.109229360212094,1.5128533790654743,1.499604487341472,0.9045943341566722,0.6287811366053517
2025-04-07,53.043386919088206,19.954312394849584,6.480755479345509,6.133918355507687,5.695185940583668,4.119493575431161,1.5110367714010886,1.476591908898543,0.9406087577477542,0.6447098971467944
2025-04-08,52.93749235362885,19.755315063491118,6.590385157388012,6.266732405991733,5.720593100080388,4.130735783591001,1.5365994913219803,1.5111764186155536,0.9208012184495372,0.6301690074418268
2025-04-09,53.03475955701656,19.83161922065462,6.590051479599242,6.104508554858054,5.698309024061031,4.070256549570335,1.5451464435759483,1.4777414633304546,0.9099126093168408,0.7376950980169275
2025-04-10,52.87246290778155,19.761748198769713,6.641874255343194,6.2729879410612535,5.6757038762384004,4.058204017507677,1.5445067756427233,1.5246745224998268,0.8365324687423283,0.8113050364133327
2025-04-11,52.76512308582835,19.225174282432896,6.789644030328325,6.406623320883997,5.670142974814007,4.120225666324822,1.5442203143682005,1.5292100406158593,0.9387831825849492,1.010853101818595
2025-04-14,52.84715370493426,19.035287476135217,6.844311008757326,6.522231385678268,5.65868010880323,4.036970836680648,1.556455394647775,1.5609020425382873,1.0039271986065377,0.9340808432184523
2025-04-15,52.85295340487559,18.827045878119886,6.871948296697612,6.715332658389831,5.656157847292125,4.1319472026849,1.5596973012709423,1.5755680077871579,0.8735091312142635,0.935840271667697
2025-04-16,53.40523379095495,18.395778464440134,6.847496719985584,6.752719970632428,5.685972848087592,4.02624311658216,1.5730293347760633,1.581765027172784,0.8596042873144317,0.8721564400538683
2025-04-17,53.5590452962816,18.08672849405119,6.838433247610401,6.73025694136107,5.693280012257283,4.088822671060766,1.5719294996579511,1.5911449795641592,0.9404242002996619,0.8999346578559149
2025-04-22,53.67453013538811,18.01179366688662,6.87043279386111,6.816346911978457,5.699974716388828,4.05720596480595,1.5929673097185828,1.491502644354261,0.897642171116308,0.8876036855017666
2025-04-23,53.810738870225364,17.861709060243033,6.905515031002308,6.834720589589203,5.690541305543204,4.0290490615000785,1.5934423842109715,1.5591160379380626,0.8583525396892064,0.8568151200585692
2025-04-24,53.99184379156895,17.590196186874202,6.9615654587356985,6.9039349791213,5.683534140098918,4.0280669280118255,1.5925851351890539,1.5813691629577162,0.8315870561396334,0.8353171613027047
2025-04-25,54.325682445070456,17.00851946788023,6.968747146535435,6.910264338776373,5.719024571811695,4.155891285584634,1.6000878167783241,1.5652096344613762,0.9041006610663059,0.8424726320351773
2025-04-28,54.174078607842254,16.95129371894375,6.969642478386683,7.004701166012444,5.714157704667953,4.129997007850219,1.7918290001741486,1.561366355012993,0.868223251349161,0.8347107097603914
2025-04-29,54.3716198585511,16.789077974955536,6.952669874378116,6.948419016476123,5.591814883249557,4.068972692489999,1.862098484135782,1.7575923734881922,0.8620692025963985,0.7956656396791921
2025-04-30,54.47360960411718,16.637320024305318,6.91271895910747,6.884046021299427,5.760126553976131,4.062643056117635,1.8631068553173098,1.7316359137485033,0.8928098567459436,0.7819831552650811
2025-05-02,54.703910315133065,16.354036743541396,6.915050360931879,6.887270627595164,5.766010044701951,4.049890552131535,1.8675905478523875,1.6801410428300558,0.9696747135504924,0.8064250517320678
