date,ABN AMRO CLEARING HONG KONG LTD,CHINA MERCHANTS BANK CO LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2025-01-14,53.28757113894349,0.0,14.562257510111248,14.346139200773909,10.908828947503833,6.483549280120203,0.3601971822289001,0.05145674031841432
2025-01-20,53.31159547002129,0.0,14.554768100885628,14.338760941791215,10.903218506670505,6.480214772832471,0.36001193182402613,0.05143027597486088
2025-01-24,53.319822229537884,0.0,14.557014114645488,14.3255421587589,10.904901032879305,6.481214764824493,0.36006748693469404,0.05143821241924201
2025-02-05,52.90831653018394,0.0,14.557014114645488,14.3255421587589,10.904901032879305,6.481214764824493,0.77157318628863,0.05143821241924201
2025-02-06,55.27447430146908,0.0,14.557014114645488,14.3255421587589,10.904901032879305,4.115056993539361,0.77157318628863,0.05143821241924201
2025-02-07,55.30292113551681,0.0,14.56450583609527,14.281450068962679,10.910513205838154,4.117174794655907,0.7719702739979826,0.05146468493319884
2025-02-10,55.32057288180966,0.0,14.56915457718563,14.254090174315042,10.913995654994183,4.118488926412899,0.7722166737024185,0.05148111158016124
2025-02-11,60.468684039825796,0.0,14.56915457718563,14.254090174315042,5.765884496978059,4.118488926412899,0.7722166737024185,0.05148111158016124
2025-02-12,60.159797370344826,0.0,14.56915457718563,14.254090174315042,6.074771166459026,4.118488926412899,0.7722166737024185,0.05148111158016124
2025-02-13,55.4979263787266,0.0,14.561658073744766,14.246755786072264,10.754016033260267,4.1163697734967535,0.7718193325306412,0.05145462216870942
2025-02-20,55.543676045768095,0.0,14.54668818685555,14.232109629599169,10.742960533755513,4.112138003351393,0.7710258756283861,0.05140172504189241
2025-03-04,37.93238225522767,17.485574401119077,14.554169280931466,14.239428941711324,10.748485440687903,4.114252800263312,0.771422400049371,0.15428448000987421
2025-03-06,37.90044559702798,17.4945715373612,14.561658073744766,14.246755786072264,10.754016033260267,4.1163697734967535,0.7718193325306412,0.15436386650612824
2025-03-07,37.868476056135,17.50357793725482,14.56915457718563,14.254090174315042,10.759552320253698,4.118488926412899,0.7722166737024185,0.15444333474048372
2025-03-12,37.8879812100172,17.5125936151144,14.57665880316875,14.209924489816942,10.76509431046738,4.120610262379858,0.7726144241962235,0.15452288483924467
2025-03-25,37.855972295228966,17.521618585283903,14.584170763633363,14.217247456788595,10.770642012718634,4.122733784772683,0.773012584644878,0.1546025169289756
2025-03-31,38.26824567370623,17.521618585283903,14.584170763633363,14.217247456788595,10.770642012718634,4.122733784772683,0.36073920616760974,0.1546025169289756
2025-04-03,43.16399204312379,17.521618585283903,14.584170763633363,14.217247456788595,5.874895643301073,4.122733784772683,0.36073920616760974,0.1546025169289756
2025-04-07,42.214621985516054,17.5125936151144,14.57665880316875,14.209924489816942,6.8505145612065155,4.120610262379858,0.36055339795823765,0.15452288483924467
2025-04-08,41.33899230476034,17.5125936151144,14.57665880316875,14.209924489816942,7.726144241962235,4.120610262379858,0.36055339795823765,0.15452288483924467
2025-04-09,32.376664984084144,17.5125936151144,14.57665880316875,14.209924489816942,16.482441049519434,4.120610262379858,0.36055339795823765,0.36055339795823765
2025-04-10,40.61788550884386,17.5125936151144,14.57665880316875,14.209924489816942,8.241220524759717,4.120610262379858,0.36055339795823765,0.36055339795823765
2025-04-11,34.90053876979181,17.5125936151144,14.57665880316875,14.209924489816942,13.95856726381177,4.120610262379858,0.36055339795823765,0.36055339795823765
2025-04-14,42.3691448703553,17.5125936151144,14.57665880316875,14.209924489816942,6.489961163248277,4.120610262379858,0.36055339795823765,0.36055339795823765
2025-04-16,42.37962266483941,17.516924440231225,14.58026357819246,14.18870879658729,6.491566116085688,4.121629280054406,0.36064256200476047,0.36064256200476047
2025-04-28,42.37962266483941,17.516924440231225,14.58026357819246,14.34326989458933,6.337005018083648,4.121629280054406,0.36064256200476047,0.36064256200476047
2025-04-29,42.37962266483941,17.516924440231225,14.58026357819246,14.44631062659069,6.233964286082289,4.121629280054406,0.36064256200476047,0.36064256200476047
