date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,CITIBANK N.A.,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2025-01-21,68.12168030958554,18.917566802750514,5.304812273801933,0.0,2.732391336254014,1.2714452367527944,1.4237096987421887,1.2625325802940472,0.9658617618189633
2025-01-22,68.11498951563773,18.92372312945019,5.304409496576952,0.0,2.732183874624238,1.2728672352941415,1.423601601073121,1.2624367202818747,0.9657884270617537
2025-01-24,65.93720611152956,18.318690808836045,5.1348160627030905,3.1972160894309347,2.644830052191914,1.2321709192502226,1.3780859816342148,1.2220738903421382,0.9349100840818735
2025-02-12,65.91782647609143,18.31330675375524,5.13330688648521,3.19627639413773,2.6440527089402055,1.2318087713124992,1.4070719950339006,1.2217147100269574,0.9346353042168258
2025-02-13,65.91532201513408,18.31465247079798,5.133684097365563,3.1965112661722963,2.644247001911987,1.2318992883381377,1.4071753909300946,1.2218044853105126,0.9347039840393475
2025-02-14,65.8998259573052,18.310346872264486,5.1559862552295925,3.1957597971372236,2.6436253648903842,1.231609680671394,1.4068445775385099,1.2215172508348073,0.9344842441284019
2025-02-17,65.90713905199542,18.311154017779646,5.132703464363968,3.1959006706665885,2.6584356957542763,1.2316639717362832,1.4069065932009772,1.2215710970113753,0.9345254374914713
2025-02-20,65.79113247301918,18.278923604424367,5.1236691263792675,3.1902753998858397,2.6537564449943627,1.4055112504775953,1.4044302238248523,1.2194209462693026,0.9328805307252388
2025-02-26,65.79113769146146,18.278920816038937,5.123668344781585,3.1902749132205623,2.653756040173162,1.4055110360718033,1.4044300095839672,1.2194207602509313,0.9328803884175988
2025-02-27,65.80945589818529,18.263651087902367,5.119388167441021,3.187609841737619,2.651539162400013,1.4043369092385094,1.4135157600149704,1.2184020883238236,0.9321010847563796
2025-02-28,11.76957414987146,3.2663299337865346,0.9155677982186925,0.570082367057307,0.47420976753609,0.25141822352260085,0.25279769179746187,0.2179029370045423,0.16669994733261945
2025-03-06,65.80949358554184,18.262848124668984,5.119163093031961,3.187469698154445,2.65142258721748,1.4057406707363616,1.4134536146542407,1.2183485211550416,0.9320601048396447
2025-03-10,65.81450348137032,18.260172090405938,5.118412987914646,3.187002641862543,2.651034077296094,1.4055346891625036,1.4132465029115253,1.2181699979386906,0.9319235311377367
2025-03-12,65.81257479309691,18.259636977658467,5.1182629932693,3.1869092470286153,2.6509563889741155,1.408423991352894,1.4132050878462523,1.218134299573349,0.9318962212000916
2025-03-24,65.79329412574594,18.25428757463598,5.116763530187994,3.185975599663156,2.6501797561124105,1.4373077022030902,1.4127910706575444,1.2177774309613443,0.9316232098325365
2025-03-25,65.80243204212188,18.25722935835913,5.117588126141507,3.1864890380059623,2.6506068478648594,1.4375393326288854,1.4130187500867677,1.20332315850513,0.9317733462858814
2025-03-27,65.76686093505776,18.245735046208562,5.114366215838178,3.1844829012067635,2.648938089593832,1.4366342924667868,1.4121291474932245,1.2025655752086517,0.988287796926237
2025-03-31,37.16659637361572,10.307706389220707,2.880200503576595,1.799034934136785,1.4964853979083879,0.8116090931897333,0.7977652091931138,0.6793748145329394,0.5583211864562436
2025-04-02,65.78639555763203,18.245467908826583,5.098186140997163,3.184436276917688,2.6488993062625776,1.433685041313954,1.412108472388466,1.2025479683422466,0.9882733273192825
2025-04-03,65.78157998867414,18.24413233924355,5.097812953399422,3.1842031759497216,2.6487054066399622,1.433580095464256,1.4120051059451888,1.2024599417431656,0.9955209929406026
2025-04-09,65.78011598721393,18.24413233924355,5.099276954859628,3.1842031759497216,2.6487054066399622,1.433580095464256,1.4120051059451888,1.2024599417431656,0.9955209929406026
2025-04-11,65.7846242096246,18.24172880665868,5.098605161973436,3.183783680193611,2.648356458844902,1.4333912316471997,1.4118190844770788,1.2023015263360506,0.9953898402444391
2025-04-22,65.76786334107028,18.245200779266852,5.09957558630382,3.184389653993854,2.648860524066967,1.4468408356899622,1.4120877978891107,1.1996021875969245,0.9955792941222165
2025-04-29,65.76768541828832,18.245295609365026,5.099602091534393,3.1844062049755157,2.6488742916163948,1.4468483556981087,1.4120951372670725,1.1996084225731574,0.9955844686820003
2025-04-30,11.773936918147168,3.2663299337865346,0.912946729864406,0.570082367057307,0.47420976753609,0.2590193217500316,0.25279769179746187,0.21370922763768396,0.1782326480914799
2025-05-02,65.75757650902891,18.242491192020047,5.098818250435613,3.1839167415989884,2.648467142882434,1.4466259659538616,1.4331042009229882,1.1935685561055271,0.9954314410516376
