date,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-08-01,39.97985322932094,20.38710415922618,14.08198659629292,7.135109998478531,6.485761490023812,4.106767816839307,3.4017628814397245,3.1371732209366012,1.2844806074419872
2024-08-02,40.04863853008457,20.4796360696754,13.887898103938054,7.140396630439951,6.489425986736963,4.112584465434212,3.453883303567964,3.1382910294905577,1.249245880632328
2024-08-05,39.99325420298954,20.62968018551552,13.846665120093322,7.143791287456942,6.480716973017087,4.090788131154438,3.4470368254958195,3.1331548452978115,1.2349124289795161
2024-08-06,39.977838470247804,20.641173601139723,13.879687835448584,7.139658178231476,6.477953642981205,4.075522768345001,3.4400045362138747,3.132663410759039,1.2354975566332989
2024-08-07,39.959404169534665,20.58270529162445,13.933999224167096,7.126058811760075,6.474153905777024,4.102826872537097,3.456201461982864,3.1304946538663057,1.2341556087504253
2024-08-08,39.94402993017733,20.674713292102336,13.893067292007071,7.13763025473215,6.467702809199073,4.121948347326609,3.443129601041443,3.086748288497364,1.2310301849166199
2024-08-09,39.98442482988413,20.733695758286583,13.72433359106487,7.160263934484616,6.474124650076242,4.141558838219324,3.4553408446354323,3.0925231459119256,1.2337344074368877
2024-08-12,40.03284587500008,20.833637818708166,13.601142829024065,7.128698657961367,6.451363675102264,4.176359144394288,3.4574616546664183,3.0923329337328633,1.2261574114104934
2024-08-13,40.07193751717033,20.857039678401556,13.549088571024532,7.086912835829421,6.457583587260713,4.168604040084886,3.4836002612917185,3.096549186696122,1.2286843222407144
2024-08-14,39.98614981250078,21.032774637614978,13.583870764247951,6.9967139550773,6.444717281852371,4.164334284929218,3.476505795447621,3.090125022607488,1.2248084457222985
2024-08-15,39.885515844061985,21.03690963784663,13.600895365009569,7.055311373558269,6.460314277616402,4.145283454449392,3.4721768372080346,3.08533911440977,1.2582540958399422
2024-08-16,39.84342618093154,20.96817259433906,13.659008241299366,7.060342304286572,6.456322360955578,4.178058734710939,3.473041746536037,3.0876984976743604,1.2739293392665532
2024-08-19,39.825712574451664,21.066533109991063,13.62092698213637,7.053476551386032,6.45361059647453,4.169646201732247,3.4382995440806154,3.0902376520735158,1.2815567876739613
2024-08-20,39.85313986245029,21.048449659510997,13.626510659205376,7.060174306591946,6.455567489539929,4.191439217785624,3.414795724218166,3.0782963469389464,1.2716267337587166
2024-08-21,39.98750832876995,20.880729746527628,13.577830019143953,7.0664739422356915,6.4781039675936265,4.174032823831671,3.4788866149883244,3.083816627776908,1.2726179291322453
2024-08-22,39.97051269599161,20.874327976458932,13.59943639212459,7.068157539017758,6.4757804074542085,4.16868890603773,3.478434696715469,3.085867539673774,1.2787938465259285
2024-08-23,39.95251535108943,20.89070406350575,13.569844985157781,7.06669863320811,6.476629803098212,4.176225626303809,3.482463684625066,3.090232392469106,1.294685460542741
2024-08-26,39.97600642561212,20.933473874748902,13.57142922092246,7.077486964690937,6.482693217306741,4.206594027808776,3.390610427370011,3.0959762793133403,1.2657295622267135
2024-08-27,39.93527590959335,21.039784578952297,13.563730049736494,7.065914613488047,6.474676914586927,4.2023317726150395,3.3712339003955205,3.083954390847091,1.2630978697852282
2024-08-28,40.01483609885588,20.885645188090436,13.64321910574805,7.1194841392175,6.482397026229396,4.198593064127483,3.3012489856824687,3.08783340316401,1.2667429888847719
2024-08-29,39.945700417110956,20.92471964413683,13.630206767658231,7.170385588333261,6.471817947483219,4.205802253210152,3.3040970688537237,3.0837193631552413,1.2635509500583821
2024-08-30,39.90701565720558,20.999882470212537,13.65090817592393,7.167938772895592,6.439250382658774,4.196034843951823,3.277934396501624,3.084141025651357,1.276894274998783
2024-09-02,39.87576552276074,20.998046527074784,13.617644122499275,7.243099628375465,6.4352665628960235,4.2080668058351645,3.267454587985502,3.0787618698999224,1.2758943726731289
2024-09-03,40.132780723853465,20.870521722797502,13.31951263725648,7.3782185166393175,6.471552211961564,4.178275372153683,3.297673664893732,3.0890662560303315,1.262398894413923
2024-09-04,40.0356202867138,21.059238056678087,13.245853357145682,7.363991127642144,6.455245385055229,4.172671446290932,3.315301439915328,3.0828139857540253,1.269264914804773
2024-09-05,40.097934456486065,20.92391418612764,13.36080117125551,7.341932513472763,6.4516309290807765,4.176016398616748,3.2970662756436986,3.085155798195216,1.2655482711215782
2024-09-09,39.95536504176157,21.004735327213268,13.419579136127016,7.402978372312016,6.428696550887297,4.190732287279975,3.2466153645493643,3.0754511060433396,1.275846813826158
2024-09-10,40.01804948971441,21.127135996216207,13.324541975590407,7.415776083343725,6.4389104891167515,4.1904053263461805,3.1288285427556164,3.078345413959386,1.2780066829573171
2024-09-11,39.8613291347483,21.024422948611438,13.718641558702437,7.442291144775114,6.420202268821214,4.18997394713648,2.991016399040768,3.066289869220555,1.2858327289436924
2024-09-12,39.938661327385645,20.456385939754163,13.4388591660733,7.614527312292288,6.449290173327098,4.3327291591115955,3.312793400332349,3.1569601302851407,1.2997933914384243
2024-09-13,39.9807550611429,20.421044016527688,13.40899303638953,7.610689259670922,6.465827707098734,4.377154080812841,3.2836670804094874,3.150839137698925,1.3010306202489708
2024-09-16,39.991774396881084,20.394443735068336,13.399839786214518,7.607238462836177,6.465485993786885,4.357972025323099,3.357498055402962,3.128478509198298,1.2972690352886407
2024-09-17,40.01244238197078,20.382289247831153,13.319400611609936,7.635753287470272,6.470716820847578,4.380335103721355,3.391057564782287,3.124771753702241,1.2832332280643992
2024-09-19,40.02064673355817,20.386468534502754,13.322131688221251,7.608766708739756,6.474035626602361,4.363358231913741,3.4066531756285197,3.1266342433288665,1.291305057504576
2024-09-20,40.04866677088306,20.400741907271126,13.331459039416652,7.626213853726766,6.447922963810313,4.321914914151401,3.4148324931950516,3.123268348102971,1.2849797094426663
2024-09-23,40.02957119060946,20.36078235524547,13.23432591580985,7.724140021937618,6.449763272673479,4.320008268259457,3.4433037249921674,3.1589186320512366,1.2791866184212626
2024-09-24,39.95352278523333,20.28362465027101,12.879647739949881,7.86331697181804,6.460321994624049,4.408394152742944,3.66178323721569,3.189325184987326,1.3000632831577295
2024-09-25,39.95904631421908,20.24967322631535,12.869020573513945,7.899270636214112,6.4651389492810685,4.4263638715620885,3.634584106213026,3.191065208955789,1.3058371137255438
2024-09-26,40.05974449020532,20.142977469893015,12.81917261002182,7.943120525215417,6.459033553493944,4.4147260456249535,3.69383758845601,3.1628023870331736,1.3045853300563464
2024-09-27,40.02255845137066,20.033121710329006,12.785081308227234,8.051789172845561,6.480605517384131,4.366912735940677,3.7908678960068247,3.152403324286198,1.3166598836097152
2024-09-30,40.30724753594204,19.91570245947448,12.729464907190795,8.069728843119229,6.451798646268194,4.304201817345075,3.7375249063701848,3.1304010645466,1.3539298197433995
2024-10-02,40.289716633774674,19.637758083331878,12.51532088460387,8.168483237691438,6.483512148818257,4.2548366388542185,4.102547678733489,3.1617052367234852,1.3861194574686897
2024-10-03,40.33611223504007,19.241566176655823,12.250963331292851,8.56744089200277,6.539165170725091,4.149871614936162,4.258793739777042,3.197650212677644,1.4584366268925513
2024-10-04,40.76536913415639,19.455265995913955,12.387024430768815,8.493304919404238,6.595956890012672,3.860042333837616,3.8713734037400505,3.140594331265497,1.4310685609007696
2024-10-07,40.59502197073403,19.37988439417425,12.339029520672172,8.564640826307905,6.560374567527494,4.142261881450928,3.7458513284633526,3.1757237080528222,1.4972118026170453
2024-10-08,40.15881578823692,19.18544830971422,12.215233499125345,9.179243618865545,6.74758836480189,4.138975005972922,3.6753529110266414,3.227530573969368,1.4718119282871411
2024-10-09,40.24100729153561,19.223398984053723,12.239396413695944,9.018237891424437,6.726950498725263,4.2165713158163385,3.512896629813844,3.2895097757636846,1.53203119917115
2024-10-10,40.477002789301295,18.19116201229106,11.7853976068453,9.429598194528369,6.799695931750385,4.576997935320537,3.696603478697813,3.4140224476907193,1.629519603574524
2024-10-14,40.50272414239349,17.838091798706404,11.670471057470497,9.573016880870751,6.841533252517598,4.701113588833335,3.7171613009626348,3.480243658887915,1.6756443193573711
2024-10-15,40.31944016782809,17.665071556824678,11.569119294046812,9.541790845175504,6.896742210441237,4.802932899562736,4.0396854812401175,3.47646578554232,1.6887517593385009
2024-10-16,40.26847279168223,17.56096156934621,11.54163450930191,9.745569063243627,6.9032910215512056,4.878217572247196,3.928286843386518,3.4496447052584047,1.7239219239827015
2024-10-17,40.32125158394228,17.41902669945894,11.500231936381116,9.588159864131654,6.926137404727285,4.861340357672305,4.059075844411951,3.578067409410461,1.7467088998640055
2024-10-18,40.38710002338603,17.314842940724205,11.462745243973567,9.597309930751322,6.935463301006703,4.9279161371059,4.076846536093815,3.6062806404748966,1.6914952464835604
2024-10-21,40.38561789175408,17.257938771893997,11.240465341885693,9.47693868337645,6.931982197714627,5.048148241145649,4.252826805439646,3.6484986237022468,1.75758344308761
2024-10-22,40.412036211947424,17.240722363714696,11.214121673633795,9.465653600976315,6.940434901108899,5.090668412295479,4.273713071125991,3.616560394974047,1.7460893702233589
2024-10-23,40.41232677408345,17.163814069975967,11.190143134476713,9.472110441061538,6.935120439649404,5.101648314909096,4.31633684222914,3.6238551100306284,1.7846448735840583
2024-10-24,40.41690148482521,17.14059531771884,11.191383043616344,9.41081491172601,6.944891826715425,5.111265801030433,4.307544056599491,3.684943148456525,1.7916604093117177
2024-10-25,40.59509794663027,17.185011823710852,11.219463346283243,9.186987259164123,6.983282495972628,5.154927135751634,4.131076254283844,3.7286347750415234,1.8155189631618847
2024-10-28,40.61281914883399,17.177908826216914,11.217529143492659,9.197887439134748,6.986985697660243,5.133870162947209,4.10726331249136,3.743708285806819,1.822027983416053
2024-10-29,40.632314088081486,17.159533894647357,11.22030458430122,9.199989051611812,6.9947424227252935,5.169251678415647,4.083024581213316,3.750064533846942,1.7907751651569346
2024-10-30,40.577868877214875,17.046925482486614,11.196337001667201,9.082511317209988,6.9856449463848085,5.224473474991292,4.448397407535314,3.6907331885771164,1.74710830393279
2024-10-31,40.56110333798463,17.04764838354618,11.192860777558236,9.061745698528984,7.001915283777987,5.239269421310875,4.4230323322292575,3.706638061782925,1.7657867032809218
2024-11-01,40.56652752558099,17.01072230184227,11.190352483030118,9.190216534984927,7.001835924577665,5.236139095143696,4.32276656222559,3.7110130262973877,1.770426546317357
2024-11-04,40.54007150518789,16.931906679434455,11.173233931063573,9.117819546429875,7.001359259093362,5.235357812449008,4.4673641724800515,3.7279380929347976,1.8049490009269868
2024-11-05,40.56968550043341,16.93164718902487,11.181018877143162,9.37071308104781,6.781511667228049,5.27235430689027,4.313302218163695,3.7417007308342716,1.8380664292344726
