date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,EVERBRIGHT SECURITIES INVESTMENT,CHINA INDUSTRIAL SECURITIES,INTERACTIVE BROKERS HONG KONG LTD
2024-10-16,50.61829166661151,11.81946971678189,8.808617662258303,5.272622541689613,4.0897006529827635,4.363899058754105,4.22225065439386,3.828982018227772,3.5666487425822653,3.409517285717915
2024-10-17,50.655220925583485,11.823413066380423,8.787995539388751,5.2686291088350785,4.091129412014767,4.380398736974254,4.215961785234878,3.8230487302105405,3.563441961470054,3.3907607339077703
2024-10-18,50.619291576184,11.848865361541309,8.7938224312715,5.2411313078954125,4.116925151999567,4.363228744461662,4.2201924590332105,3.8236440354282335,3.56701783841255,3.4058810937725474
2024-10-21,50.63869030414567,11.845638528822008,8.791520078448603,5.239634477717132,4.126066485464785,4.3671959893108365,4.217851649477891,3.8226429488464273,3.563217577880704,3.3875419598859424
2024-10-22,50.672241408061005,11.816100984419913,8.771056777795403,5.196792019083621,4.114575943437275,4.35427863556233,4.209247142137774,3.9402021431759344,3.5580837456342653,3.3674212006924753
2024-10-23,50.620817652338076,11.74020119920027,8.762060305109944,5.217296456298323,4.122629241570521,4.35011217369339,4.197190998169309,4.055410195710653,3.6064166863106513,3.3278650915988557
2024-10-24,50.78440860309106,11.59945109155336,8.740663949003592,5.212034244745363,4.121887645656331,4.334301494166331,4.186714599770614,4.051279197517902,3.626704904898179,3.342554269597269
2024-10-25,50.84310896624069,11.547841222454256,8.73531796422227,5.230433494254467,4.118551351970055,4.323820979035248,4.178785367181613,4.048958967354328,3.6379283367720685,3.3352533505150017
2024-10-28,50.858129345782864,11.505888552249582,8.733762420891264,5.265365308545996,4.116328809754236,4.330248477607664,4.178041229219347,4.0481138540487,3.6276011641848025,3.336520837715539
2024-10-29,50.84648155561528,11.529095441680953,8.724326870328273,5.24846064201665,4.1145964627015985,4.343276720156607,4.172166191899093,4.044273941463816,3.6406497486119673,3.3366724255257636
2024-10-30,50.83650730656686,11.521283769282528,8.7247529712729,5.249066067830433,4.116506798209049,4.342742033996813,4.171603675091868,4.044931731275633,3.64124189008104,3.351363756392877
2024-10-31,34.90276313845877,7.909853719100609,5.989701088017582,3.5762259308968245,2.827140345180355,2.9783866441465654,2.8642889999939403,2.777314041790917,2.5001342180106754,2.293003749943121
2024-11-01,50.85492191434914,11.511444439173637,8.721866096732095,5.194563955828781,4.1242931742806395,4.401826897331674,4.171699261181266,4.047335634520282,3.643405880421455,3.328642746181032
2024-11-04,50.878212187402916,11.518432607127597,8.722406477790248,5.136450571624918,4.132647498758358,4.4058944846468515,4.17261124717599,4.048220433060045,3.647680302453703,3.3374441899593736
2024-11-05,50.92534637999987,11.515399882169827,8.732917516704187,5.017532760112004,4.150685539702159,4.42351563679558,4.17763950162658,4.053098788891369,3.6526977895894506,3.3511662044089787
2024-11-06,50.90201452726206,11.552093951886173,8.731603141938237,4.998250523554743,4.1564023039124365,4.422849861890612,4.177010733069948,4.053110478051098,3.6521480290090844,3.354516449425605
2024-11-07,50.916337183245965,11.576249780010963,8.726371565627916,4.981656761584964,4.144815524427302,4.418217871851466,4.17523225626037,4.051143563551516,3.654601294684271,3.355374198755271
2024-11-08,50.91319588021064,11.55361358830591,8.731463353419148,4.993961267710024,4.143438011889129,4.420858839206421,4.177727980194309,4.053565114097889,3.6567858140978857,3.355390150868648
2024-11-11,50.9084387936105,11.548626707150905,8.722149673551122,5.007182807091379,4.149692197010257,4.42222466816519,4.175142540012146,4.052993327510303,3.656518674431794,3.3570306114664086
2024-11-12,50.89704180804119,11.52461601069871,8.718318958057235,5.007188898680407,4.170089643216798,4.425014651405111,4.192233207045091,4.051790882524109,3.655558158015121,3.3581477823162342
2024-11-13,51.135518933192,11.101166810691144,8.752278448375492,5.04787173397943,4.1868708327719055,4.4459868848063255,4.211865549978953,4.071764604555645,3.672177699819784,3.3744985018293163
2024-11-14,50.90818555724559,11.528012551646457,8.710888542563307,4.995057947251,4.167189859719345,4.423596333349727,4.19206708575567,4.052624704458566,3.655537600250446,3.3668398177598853
2024-11-15,50.97113265205739,11.507900852621509,8.708179385729348,4.966167551762747,4.169497329353397,4.421723524689134,4.176633997796672,4.0513643053775885,3.654400698472503,3.3729997021397096
2024-11-18,51.473673868237555,11.364754230567844,8.620457267610718,4.923398112957646,4.134138138629797,4.372137872135397,4.134560544246389,4.015473035093524,3.6175879784394773,3.3438189520816564
2024-11-19,51.49878172032661,11.364217622002606,8.622663413163387,4.889469137781336,4.137410836794018,4.373256788710567,4.135618660083376,4.016500674081019,3.6185137907696436,3.343567356287431
2024-11-20,51.504648514904694,11.366920281534153,8.623130666919351,4.870662114566767,4.142556840049226,4.373493771248607,4.135842765242023,4.016718324351692,3.618709874517638,3.3473168466658496
2024-11-21,51.52450003192182,11.36439787914593,8.62336410056971,4.846799537192987,4.145129948814899,4.3748426480702545,4.135954725145135,4.016827059480166,3.618807835303369,3.3493762343557316
2024-11-22,51.56322772190541,11.353876356803507,8.623301137276806,4.80635212492009,4.146429629594333,4.375435044066211,4.136018698321522,4.017370976703689,3.6192978568753946,3.3586904535330344
2024-11-25,51.574179652011175,11.322193749175122,8.622622016286291,4.817294694553443,4.150902238631464,4.376197958206235,4.1351021809522335,4.016808481304788,3.6190128220486617,3.3656862068305813
2024-11-26,51.57847021993393,11.311031261140737,8.621045294276914,4.807678479512726,4.152972964721793,4.377858388528452,4.134346041275994,4.016073972668325,3.6183510538350063,3.3821723241061203
2024-11-27,51.56093509960083,11.469156241821569,8.515299521950618,4.776922281786422,4.150895066079877,4.375810931530965,4.132644754216399,4.013191532713711,3.6168620991699867,3.3882824711296133
2024-11-28,51.94272835287984,10.856252647288587,8.4384475769354,4.7682229122307636,4.180445979439832,4.414181700433254,4.1357628165902245,4.016533823858688,3.619874316769899,3.627549873573511
2024-11-29,51.93681746754719,10.867953766847684,8.437182508393027,4.760679624189165,4.186214921283319,4.413296526314749,4.133163767423184,4.016400347440576,3.6197540220384203,3.628537048522684
2024-12-02,35.965757044202604,7.506342376926692,5.844234460833484,3.295136481470041,2.9224539874181223,3.056984914016973,2.862943654213259,2.7820644267995696,2.4646895385752923,2.48432886587602
2024-12-03,35.97180199183458,7.541585595233011,5.843329506398346,3.310927129892948,2.937055829850736,3.0583407549895325,2.8642134335604568,2.783298334406002,2.4657826833421237,2.45011952281958
2024-12-04,36.03964857923666,7.577242411644705,5.839762194045891,3.3130285931285655,2.937406585128497,3.058705994611504,2.8645554896998884,2.783630727331752,2.4686362453099475,2.3633178289817045
2024-12-05,36.025302865057725,7.592047872359961,5.838218560961094,3.321199744926969,2.936849297076347,3.0589251802613675,2.883297736327218,2.783830201197833,2.468898455845571,2.340027195108471
2024-12-06,36.03467969002001,7.631931296687215,5.839224175572228,3.3260012745215497,2.9519033299885113,3.056083776729831,2.8871684551528176,2.7852036424087756,2.4621071743828677,2.2991671618068685
2024-12-09,36.07077200363535,7.655079558668018,5.838229887199208,3.3091295857857013,2.9579854965411103,3.0570701162276643,2.8878583933150828,2.7858692143393458,2.462695536899839,2.2993752055111396
2024-12-10,36.077415286873425,7.652580902070123,5.839774920394181,3.3171762251900856,2.951512022841319,3.057879141377442,2.888622638157485,2.78660646869489,2.4633472663498837,2.261055921703453
2024-12-11,36.103541140500525,7.695272407766794,5.840921763885368,3.319193824121796,2.9450901073124593,3.0584796626026494,2.8891899199647857,2.7862998687690492,2.463831030504746,2.188581399473297
2024-12-12,36.11205852213593,7.680645494052503,5.842493171946793,3.3166704929174555,2.951433938041012,3.05844842139959,2.8799557202747086,2.7882451867108395,2.464835516267208,2.1579109841289523
2024-12-13,36.1270234510671,7.688188742542263,5.843740923146672,3.2756055317701684,2.9549687426095614,3.0581619131328903,2.8805707775969536,2.7888406578863956,2.4653619185037905,2.1123272556013593
2024-12-16,52.22006109632393,11.138868141589585,8.370023092718489,4.73033842525679,4.273241390932009,4.419332082305887,4.163002432873902,4.110637288421696,3.5639744581509416,3.0105215914267696
2024-12-17,52.196655873001916,11.160172160358803,8.368093654390709,4.730853763023282,4.2702159122870595,4.421314073247407,4.164869464578651,4.112480835301131,3.565572836584675,3.009771427226371
2024-12-18,52.222256592121,11.17530629159848,8.374341592910515,4.733778606054554,4.265563431249891,4.425203209209847,4.153437293834063,4.116098311202289,3.5680909466844573,2.9659237251349073
2024-12-19,52.50709506116259,10.762197673438195,8.418364088306786,4.765002960283365,4.291343077909971,4.450951902733189,4.1500367902925674,4.137735942882957,3.586847796465563,2.930424706524815
2024-12-20,52.25926175910418,11.199668424345385,8.346928576811695,4.745909315812661,4.273786373080334,4.4296581549861225,4.128926082732547,4.129330612255805,3.5695883067166103,2.9169423941546646
2024-12-23,52.23677706780463,11.235288050043948,8.346140970348563,4.77382626447815,4.292068384365356,4.4314305254260065,4.130924225227075,4.137517410613635,3.5713157646416733,2.844711337050964
2024-12-27,51.95605013683291,11.581590605956354,8.333794422383283,4.757688537272899,4.285436478263013,4.420915012161496,4.125731037420423,4.132315934189694,3.5668260881258527,2.839651747394079
2024-12-30,51.96291899249337,11.58485009909156,8.331437042027574,4.745323818564373,4.283256548805279,4.420451280641982,4.125298269199856,4.139792916151965,3.5664519461943427,2.8402190868297024
2025-01-02,52.00568826952215,11.532924369227608,8.33404283158615,4.726326182279821,4.29786443258254,4.423146234670974,4.127856073359276,4.142316765164268,3.566152734664378,2.8436821069428313
2025-01-03,52.076681784858295,11.505468975709542,8.291736404410429,4.734185582896791,4.292390141065086,4.417595235935411,4.109182653570417,4.139780518157245,3.5631040579985465,2.8698746453982444
2025-01-06,52.05069383242504,11.421294674190943,8.29460700825083,4.833008005363854,4.294618027320289,4.414549816708561,4.111841685527509,4.1412137125177795,3.5643376066418915,2.873835631053305
2025-01-07,52.04187374294593,11.429790952423112,8.296196947368148,4.827503741636751,4.293833566761762,4.418240348445045,4.111516856803321,4.14225484828359,3.565268164789539,2.873520830542793
2025-01-08,52.00325705756803,11.466029621870472,8.293115184218568,4.82904824563035,4.297677865567145,4.419071534519859,4.109989564090942,4.140345274957599,3.5639437854241103,2.877521866152925
2025-01-09,52.022213838290696,11.420238838737054,8.292274633886763,4.847214097238472,4.308811773368808,4.418829375426126,4.1098793136262115,4.140234210200965,3.5639718001422334,2.8763321190826665
2025-01-10,52.041367712997136,11.351891541933467,8.295415514001924,4.871207571437722,4.319229111170877,4.420634905235308,4.111558606710973,4.141925906269857,3.5655517039110887,2.8812174263316463
2025-01-13,51.967478942363265,11.439865207830085,8.289262935915689,4.874303907312383,4.31215543125073,4.417948955316758,4.109060449604235,4.13940929818322,3.5646212259151135,2.885893646308528
2025-01-14,52.00801809580564,11.348326106649322,8.287076430839333,4.907205591141393,4.326572185770396,4.41979025129164,4.110428038425045,4.140786987791436,3.5658076129733645,2.8859886993124264
2025-01-15,52.02087117963134,11.335294052990728,8.28839544991671,4.907615689336787,4.318481416174336,4.420493730704205,4.11074593992357,4.141446059428801,3.566375167563577,2.890281314329943
2025-01-16,52.04645061861483,11.397715275154246,8.293470937996622,4.893495538244755,4.327129452328469,4.423266657818232,4.1133245656541115,4.144043943006761,3.5686123154939633,2.7924906956880142
2025-01-17,52.026327844398644,11.407157854491972,8.291466826044482,4.902085435259035,4.324475686640216,4.422197778257104,4.1098256309527725,4.143042537436227,3.567749962608482,2.80567044391106
2025-01-20,52.043998003347504,11.403894120791932,8.294401257804946,4.901221683741144,4.324892454959679,4.423762837598693,4.111280138715326,4.14450880098909,3.569012624453885,2.7830280775978022
2025-01-21,52.032759682853424,11.378806036071989,8.297447691047429,4.918000503924237,4.326480935639048,4.421550124047513,4.112790162175061,4.155315322787806,3.570323479615582,2.7865260618379106
2025-01-22,52.07045453460639,11.340946714870624,8.258680248407108,4.913522182487822,4.332767086293873,4.422161779862038,4.111800917617243,4.191775034184477,3.5711173236572122,2.7867741780132085
2025-01-23,52.085797976715284,11.375409845390665,8.22538650351787,4.914511332333565,4.326432077508733,4.424166879267913,4.11366529300363,4.195409910994468,3.5727365419446535,2.766483639323213
2025-01-24,52.151725100225555,11.308112889019327,8.212096034138524,4.92387930769381,4.327476098006535,4.420135843281528,4.113833460355879,4.19558142008091,3.5728825960355306,2.774277251162407
2025-01-27,52.185620475710024,11.262326791320959,8.212513151943794,4.92512049163676,4.331412472132923,4.421227554926071,4.1151573851669125,4.197033382730984,3.5730640738142556,2.776524220617312
2025-02-03,52.26515651806203,11.187562331255895,8.218474414052984,4.933778512774711,4.331209198962682,4.417122259288248,4.114363223363495,4.193881129827162,3.5756576734935326,2.762794738919263
2025-02-04,52.26834859909355,11.174524354696254,8.215232611594125,4.964185149014614,4.341760494149587,4.4188583203748735,4.111071666391316,4.184498822747266,3.5750561891821873,2.7464637927562277
2025-02-05,52.20918853176434,11.27831971052054,8.206342868172014,4.944697837756852,4.3428818195135985,4.414695754884779,4.106623055617646,4.1799707560882835,3.571187603380173,2.746092062301779
2025-02-06,52.243928465474944,11.27836171516322,8.206373341539596,4.960565288059936,4.337573643100206,4.414464506369509,4.106638305118661,4.17503343773871,3.5712008645994873,2.7058604328357396
2025-02-07,52.21916554398164,11.277220658616285,8.21050087955211,4.9669006723196585,4.342109083490149,4.416684837969913,4.108703810184368,4.177133343324355,3.5729970621042177,2.7085841084573072
2025-02-10,52.19861986756812,11.369192917093207,8.183800066830244,4.948341713715267,4.3231508555161575,4.411641656869731,4.098606796132258,4.182589292502637,3.568751748768978,2.7153050850034064
2025-02-11,52.328456676523174,11.308698159064036,8.144421035240201,4.93840318136702,4.2359063447769385,4.406367860848228,4.106732850374009,4.181975489380706,3.5692675105570224,2.7797708918686728
2025-02-12,52.41881960795818,11.231369663258366,8.12042757983357,4.835865259905818,4.332393687182967,4.428187311752088,4.111434908407441,4.183401360397676,3.611648364479007,2.7264522568248886
2025-02-13,52.37371906700067,11.345326987911243,8.040353298572816,4.8281266137477115,4.40481752820833,4.367567599084024,4.120036148432966,4.181490908075824,3.6137506903549195,2.7248111586114945
2025-02-14,52.22511049216334,11.374818944152631,8.042695606701013,4.866916128613774,4.427710835779583,4.383122492299226,4.121236393472031,4.219471065745528,3.6278440225535475,2.711074018519327
2025-02-17,52.22592001092675,11.438608781350746,8.035596932146898,4.845248382159862,4.442663959592012,4.375531253261183,4.1154041766925396,4.218973105530944,3.6241456556371934,2.677907742701874
2025-02-18,52.1642419929552,11.583781963838113,8.015584194630106,4.88584216813255,4.3879339046382055,4.371204418741257,4.147881220883078,4.168406734879946,3.6249912364919568,2.650132164809588
2025-02-19,52.173495344547426,11.532675224226105,8.005702126988833,4.912830387560512,4.394675913980032,4.389224093145509,4.148769885423908,4.164704719438885,3.621992775547168,2.6559295291416203
2025-02-20,52.15178812246142,11.63643167325735,7.978902839252874,4.92883365702986,4.370028297611724,4.367553394903833,4.139136913414379,4.136497313943554,3.6157418526121865,2.6750859355128216
2025-02-21,52.487272030803844,11.239789233595298,7.98735801038092,4.974438476345097,4.35362820137456,4.36538542362747,4.143156420402529,4.144846279728276,3.6206758561428054,2.6834500675992006
2025-02-24,52.472408081838196,11.215928548114181,7.959555823356807,5.0176282705235264,4.354511790829211,4.367880119743206,4.143761665177392,4.158326884407921,3.6212047753823993,2.688794040627157
2025-02-25,52.47773851512385,11.18263982590889,7.9576085499205185,5.0439212271643195,4.343276644536498,4.357021560850077,4.145326888586165,4.1731491236802185,3.62257261333747,2.696745050891994
2025-02-26,52.45640320947037,11.28406870454563,7.943511526705922,5.0349515881782825,4.345989631442606,4.358743019377993,4.143810216094074,4.175748422566073,3.6223564755530955,2.6344172060659528
2025-02-27,52.5769767486,11.15550994151881,7.947739794564343,5.024034365608436,4.356081696969718,4.366129917322555,4.1455164898233114,4.169135093316153,3.626466550348069,2.632409401928607
2025-02-28,36.16311351942672,7.702792307242593,5.471881799774135,3.4315933009588324,3.010324752704991,3.0071626260542312,2.8538194731626882,2.8754625625727614,2.4949192942646214,1.8238438511379877
2025-03-03,52.53077169860082,11.17036030531978,7.95189298632524,5.012734215126248,4.3693684570658355,4.361295512122683,4.147968662177692,4.179551563479149,3.623070540114225,2.6529860596683235
2025-03-04,52.428672058143114,11.128314381762234,7.961277255398634,5.04483116302027,4.457656766740379,4.372855973528887,4.153269098081962,4.184522182141096,3.6205657480761224,2.648035373107301
2025-03-05,52.45313478672335,11.192436073876165,7.960242334123804,5.019389303912631,4.448319889469619,4.363031498824164,4.1521724333692775,4.184043563756784,3.6201516340499063,2.607078481894296
2025-03-06,52.47476216645768,11.19271736613786,7.959823476582756,5.010795907085748,4.4448535655710515,4.369515075377141,4.151476074406476,4.184942263783837,3.6049187097148785,2.6061953948825733
2025-03-07,52.521082983316184,11.285417411598674,7.9539189312692855,4.996444887925853,4.424772812981277,4.357681752602927,4.148850117771512,4.210870113937943,3.58971761168239,2.511243376913956
2025-03-10,52.46753288136381,11.564194552074659,7.927983019000777,4.9086477838043905,4.372519064207279,4.327668191185771,4.121916471351915,4.199107111363142,3.5796897893163515,2.5307411363319097
2025-03-11,52.441166347595626,11.568163839757254,7.921499589348444,4.917213235357497,4.378543563383312,4.330757646726173,4.112420340201892,4.225572700592714,3.578056174168743,2.526606562868346
2025-03-12,52.46309531304825,11.558705084166638,7.920114680526637,4.906729018208818,4.398585290106677,4.3241946511467555,4.111829883926078,4.20664732671291,3.5775424412454333,2.532556310911802
2025-03-13,52.45742227071916,11.564022465309796,7.918585691127375,4.9223643893179565,4.4063987007579914,4.328557397498633,4.111036089321115,4.2107852639201715,3.5780893007044767,2.502738431323325
2025-03-14,52.46195680874823,11.495990705566697,7.921153984265455,4.958390880603091,4.417952570014536,4.334746971274448,4.1126908156160065,4.207404310481906,3.57952951147439,2.510183441955241
2025-03-17,52.458967296439596,11.439802491002828,7.9258835133594605,4.968040646232644,4.417865180343744,4.337335143648892,4.1151464036409005,4.208925452515084,3.581666761804455,2.5463671110123935
2025-03-18,52.438528679633286,11.443550450980066,7.92830852563364,4.97377369996804,4.419340787906865,4.3385382870682685,4.138283105050125,4.210213220101656,3.582762612613359,2.5267006310446907
2025-03-19,52.52888732884069,11.437836273778561,7.930190395399885,4.948011221210546,4.387790518756336,4.339930666092037,4.125592361326884,4.198417387166777,3.58411716966788,2.519226677760404
2025-03-20,52.55541867225772,11.422386349371012,7.919468561129824,4.9542302349863485,4.363852765971471,4.3338601981860885,4.160478321673724,4.194162150904771,3.5820709711646423,2.5140717743543908
2025-03-21,52.589025970258376,11.429972058284731,7.920518511589106,4.931716815410316,4.364803033718886,4.33530210974843,4.160410385999938,4.174893398944706,3.5825458763975284,2.510811839647983
2025-03-24,52.59171067792132,11.425600311577524,7.9196353570886,4.877274233671821,4.343378731164179,4.3345709319704255,4.2425819416934,4.170587261414312,3.5821464149848214,2.512514138513594
2025-03-25,52.57013974505062,11.464004797401458,7.91826780089039,4.83212471935111,4.362513332638593,4.337096568053318,4.243840998546362,4.171824952646803,3.5832094765954356,2.516977608825914
2025-03-26,52.52739770132357,11.420881428623487,7.916403818458538,4.833692154978884,4.3747011652376555,4.338013868324333,4.242632323372974,4.172897304475595,3.5825341886668958,2.5908460465380627
2025-03-27,52.598872165086284,11.343340571242603,7.919071601541774,4.847125941302517,4.379405507493351,4.3440581926655435,4.2391741460371275,4.136803279569429,3.5896990847764085,2.6024495102849623
2025-03-28,52.58059758530784,11.320295337591514,7.911290756806199,4.885517795977354,4.3733962456833915,4.341883956315923,4.236795575265956,4.137921524384963,3.590669438481817,2.621631784185039
2025-03-31,35.68640590913951,7.344634779758014,5.443521277268356,3.6604733762480857,3.0968032210651595,3.017775175173567,2.9179380452625976,2.9767623728567822,2.4677690135250416,1.9720040131053946
2025-04-01,52.01281636127631,10.73838990278171,7.946778735995204,5.371434596541368,4.551669533000525,4.399424863909105,4.257650517209783,4.3490197674384765,3.6054624359709146,2.7673532858766086
2025-04-02,51.946050772475715,10.705062422164902,7.93534971242736,5.428387896092853,4.564759792709486,4.422438256143874,4.248947227271989,4.354322634121735,3.606677387100141,2.7880038994919425
2025-04-03,51.91007049218908,10.701615437126044,7.935386567445983,5.447728470531827,4.597056341453983,4.419343414667506,4.248966961125551,4.329669039122,3.6066941379891486,2.803469138348882
2025-04-07,52.051010280863665,10.5606569548659,7.946249322489376,5.5208232154123005,4.604097969389769,4.42426998383573,4.198754536843087,4.274326083114827,3.6116313435813936,2.8081803096039506
2025-04-08,52.08676947853855,10.483927263240975,7.9566297772871355,5.511792529225796,4.637226357226429,4.430174506500931,4.204239512195325,4.2497971093205456,3.6165992376911156,2.8228442287731923
2025-04-09,52.62905483271524,9.615409739771867,8.034065505650636,5.4537491329683245,4.722228765788669,4.485549907360043,4.2475212633877515,4.298690234056968,3.650235350984168,2.8634952673163316
2025-04-10,53.07062370487202,8.770494347494457,8.129302735890198,5.550728917430344,4.766322719342564,4.533227571802584,4.2978721299850156,4.331374143273649,3.6986173600491226,2.851436369860049
2025-04-11,53.06735475352726,8.829070371306367,8.122288769985312,5.4681827378228345,4.782552123643191,4.526583458279694,4.304313036554965,4.337865256860226,3.7073596668732964,2.8544298251468483
2025-04-14,52.496641432543036,9.70754544115816,8.046024531738745,5.420689256310146,4.751585796274772,4.48697012654922,4.264233630918156,4.303812767177966,3.6722048304937918,2.85029218683601
2025-04-15,52.0949835438156,10.331537734530903,7.989634815734227,5.4219791477066686,4.72445381651504,4.455523668716686,4.234348198369963,4.273649948419403,3.6470980602049314,2.8267910659865745
2025-04-16,51.97493249207693,10.535992725044691,7.970047228436802,5.41413187583911,4.719676213457591,4.443735726194647,4.224100289162087,4.263306921675758,3.6376434381742144,2.8164330899381698
2025-04-17,51.757622900032686,10.915008769188391,7.932851928816173,5.412991153567086,4.701525250795808,4.404621243550704,4.204386895830817,4.242785518878202,3.6219170451334075,2.8062892942067297
2025-04-22,51.73812659033863,10.839760586972789,7.931532014871292,5.421089538058787,4.733864411301927,4.393389509499243,4.220276681232508,4.200834028292751,3.6219393421499797,2.8991872972820993
2025-04-23,51.41784139197034,10.850678390881164,7.89993612941835,5.747824956550886,4.713036797507594,4.375001314278027,4.333057839078567,4.1558012161123985,3.609154062335241,2.8976679018674347
2025-04-24,51.40471532379264,10.820468314829547,7.9031419885889855,5.759000725970179,4.716942232800073,4.379267783518335,4.334816229650686,4.157487674486461,3.61099234543941,2.9131673809236855
2025-04-25,51.35393778534668,10.852829998154165,7.903982858543841,5.7974815709603815,4.711215794165782,4.37798979822537,4.334103404917268,4.15793001836415,3.611376543898058,2.8991522274242993
2025-04-28,51.36433873190997,10.806481340233894,7.911225768164068,5.821305651007589,4.712065768697866,4.3816410092470335,4.336589236702413,4.15825552682068,3.6160466522041377,2.892050315012357
2025-04-29,35.16528472921408,7.382516263497014,5.417507756900466,4.083094793243721,3.228556311364006,2.9956257881804986,2.968264727587532,2.83898278988913,2.476223200008114,1.9833426217616825
2025-04-30,51.26715473969576,10.799162092358777,7.883811896690224,5.976292869563729,4.726916907162612,4.3679620385167865,4.32798071343174,4.141211262811327,3.612180048174075,2.897327431594969
2025-05-02,51.26356326374325,10.796331551110926,7.89039046868065,5.97965927363344,4.728368227672044,4.371606842971583,4.3301690208467445,4.139680836378672,3.6027291453837846,2.8975013695789062
