date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD
2025-03-07,34.983300267005674,18.177900636688047,14.462792224551421,10.703532144289653,6.298139527220346,5.990917879559365,4.9608072873900895,4.422610033295406
2025-03-11,34.979185159541174,18.182335161740347,14.466320443553593,10.706143286378644,6.2906407288820905,5.992379372608214,4.959306911910509,4.423688935385431
2025-03-12,34.982857514287694,18.18762657308159,14.475049356700826,10.709258981227661,6.265357823111644,5.99412327095192,4.960750166179278,4.424976314459385
2025-03-13,34.98348986661348,18.187955333759856,14.475311008600556,10.709452562464456,6.265471076112479,5.994231621099985,4.959032230740506,4.4250563006086825
2025-03-14,34.98190902866123,18.191652265817023,14.474656896586566,10.708968622493826,6.265187951286923,5.99396075307403,4.958808141423327,4.424856340657073
2025-03-17,34.9673720201834,18.23468223787394,14.468641838636268,10.704518426035808,6.253550535688455,5.991469915360974,4.956747469550537,4.423017556670624
2025-03-18,34.968319717661586,18.234273029153332,14.469033972634085,10.704808543494787,6.253720021518533,5.991632298193926,4.955074986563565,4.423137430780182
2025-03-19,34.97321169068785,18.224149833218906,14.461717641030914,10.699395609279497,6.241528256097804,5.98860260258185,4.990493515505226,4.420900851597963
2025-03-20,34.962996904497565,18.206642713026035,14.448540803830351,10.716710773086785,6.235841268994698,5.983146069442992,5.02924873253207,4.416872734589507
2025-03-21,34.96331231961038,18.20590482259042,14.448671149868481,10.716807452800676,6.23589752500109,5.9832000457853995,5.029294103386881,4.416912580956673
2025-03-24,34.96488948054287,18.205823892706054,14.44932291533783,10.7172908775369,6.236178820258976,5.983469942106356,5.025912247933925,4.417111823577087
2025-03-25,34.96394316690923,18.199016065270776,14.44893184900029,10.71700081746167,6.2351078839745,5.983308001391919,5.035699940143748,4.416992275847863
2025-03-26,34.94345227565518,18.187448762770693,14.440463939936327,10.710720035649626,6.231453750429039,6.039308843475,5.032748728966882,4.414403663117248
2025-03-27,34.93796859151751,18.18707187017807,14.440880589317768,10.711029071072323,6.231633545992492,6.039483095099078,5.037402205321551,4.414531031501209
2025-03-28,34.936393565644316,18.186251985396325,14.440229585224602,10.710546211060834,6.2223364926204265,6.0392108313551045,5.050699307067335,4.41433202163106
2025-03-31,34.88313542124268,18.189039895301665,14.442443238655134,10.712188112751043,6.2232903622553595,6.04013662825436,5.0947576131316,4.41500872840816
2025-04-01,34.874015594986865,18.183383048290455,14.43866741485216,10.73643298058486,6.221663348910434,6.03855749851313,5.093425642719935,4.413854471142156
2025-04-03,34.874644395425975,18.18551396903153,14.438927753108471,10.736626565225386,6.221775529414429,6.038666377503459,5.08991135457589,4.4139340557148605
2025-04-07,34.875273218540826,18.184038775783318,14.439188100753078,10.736820156846944,6.221887713963866,6.03877526042017,5.090003130534263,4.414013643157536
2025-04-08,34.873678427312136,18.18469483586024,14.44114100739077,10.738272316567123,6.208302512762142,6.039592007470442,5.099708252163529,4.41461064047362
2025-04-09,34.865297613538736,18.17797471938783,14.435804313514952,10.734304010179189,6.187981518709347,6.037360088700158,5.148298505753645,4.412979230216143
2025-04-10,34.87221256459041,18.179776987497533,14.43866741485216,10.73643298058486,6.171178497809553,6.03855749851313,5.149319585010197,4.413854471142156
2025-04-11,34.89246757391566,18.182891603039447,14.442573474698857,10.739337483372916,6.136777609365252,6.040191095735037,5.150712618722444,4.415048541150387
2025-04-14,34.896046303525104,18.171175069324754,14.433982931058157,10.732949650381464,6.124115184048963,6.0365983478568985,5.1927100743829575,4.412422439421702
2025-04-15,34.895731815264995,18.169208878867064,14.433852849898276,10.732852923473434,6.1240599926295065,6.036543945151935,5.195366920687817,4.41238267402697
2025-04-16,34.888522098556756,18.170110093455595,14.433852849898276,10.732852923473434,6.1240599926295065,6.036543945151935,5.2016754228075275,4.41238267402697
2025-04-23,34.90205797074183,18.165934597812296,14.431251718982296,10.730918751368023,6.122956373107831,6.035456096935338,5.19983697443113,4.4115875166212595
2025-04-24,34.91242796151239,18.159793044799414,14.429951505055834,10.729951926710262,6.12240471249637,6.0349123198449925,5.199368484200266,4.411190045380468
2025-04-25,34.91054075842738,18.15881141105297,14.42917148915356,10.729371915534859,6.122073763841815,6.034586100621272,5.204492964355442,4.4109515970127005
2025-04-28,34.92050812451621,18.156030691667972,14.426961901975135,10.727728891010896,6.121136270257784,6.033662004315045,5.203695982981086,4.410276133275871
2025-04-29,34.91233151937434,18.175194382467982,14.423583841998214,10.725217003071064,6.119703011780473,6.032249227857358,5.202477542310651,4.409243471139918
2025-04-30,34.909475772029126,18.285198287487606,14.407724319255507,10.72212706303793,6.079226422154839,6.03051133403445,5.157763635966188,4.407973166034352
2025-05-02,34.96181632782376,18.26793759306547,14.395541442733522,10.71306065205119,6.074085952833719,6.025412057193847,5.153402336699616,4.408743637598869
