date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,OCBC BANK (HONG KONG) LTD,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,ICBC (ASIA) SECURITIES LTD
2024-10-30,40.820004244657554,18.542073213626097,12.303832502995855,10.50141665929938,8.149305763151533,2.5537356971623253,2.366897788470835,2.2310615612736386,1.4089488747580594,1.122723694604727
2024-10-31,40.821044388695135,18.542545688513208,12.30414601981816,10.501684248343684,8.149513417510144,2.5538007694965423,2.3712899095479423,2.2311184114730294,1.4021048436134174,1.1227523029887387
2024-11-01,40.811461254750476,18.53900271366079,12.301795033030208,10.49967766284971,8.147446740437793,2.5533128078079796,2.399879875885676,2.230692105583999,1.3941940303538853,1.1225377756394843
2024-11-04,40.81073345837453,18.538672105087272,12.28883769850141,10.499490420660464,8.160039400838395,2.553267274231111,2.4016203921900154,2.230652325346282,1.3941691675008667,1.1225177572696476
2024-11-05,40.83620936824207,18.538672105087272,12.28883769850141,10.499490420660464,8.160039400838395,2.553267274231111,2.37614448232248,2.230652325346282,1.3941691675008667,1.1225177572696476
2024-11-06,40.83563718948523,18.538412349480115,12.288665512787162,10.499343306482405,8.156740621891059,2.5532314989885645,2.3806967883693955,2.2306210704405456,1.394149633024151,1.1225020290513625
2024-11-07,40.83366069532645,18.532165460761615,12.288070726534837,10.4988351255859,8.156345825793741,2.5531079195003747,2.390771287714743,2.230513105686727,1.394082154498143,1.1224476985974665
2024-11-08,40.85124658435974,18.525700025130305,12.279963893480051,10.49517232952184,8.150953725774594,2.552217200337077,2.399359413990283,2.2297349322487587,1.393595792100087,1.1220561030572607
2024-11-11,40.89307033981437,18.507451574018987,12.284359444485132,10.493488835764296,8.155247756379143,2.551807808133713,2.3699486048439278,2.2293772682941744,1.3933722502903028,1.1218761179759487
2024-11-12,40.963908101120694,18.487461203493368,12.283765198174363,10.492981221422994,8.154853252627074,2.5516843664204822,2.323496549344653,2.22672341230895,1.3933048469940212,1.1218218480933995
2024-11-13,40.96197874217105,18.486590462629458,12.281786404738813,10.49248701254092,8.154469167225184,2.5515641846483508,2.3294972550297706,2.2266185358715425,1.3932392237344071,1.1217690114105032
2024-11-14,40.95947606082403,18.485460975076816,12.283581752375188,10.49184594606082,8.153970948181419,2.551408290028834,2.3329189587711108,2.226482494673149,1.3931541000679182,1.1217004739407146
2024-11-18,40.69242424772783,19.01086285434071,12.203645687737469,10.423569697925693,8.100908546521426,2.534804864244696,2.323301537152409,2.2119935408649876,1.3840880753172955,1.114400948167481
2024-11-19,40.69191841380355,18.9726723930574,12.198587348494646,10.423569697925693,8.100908546521426,2.534804864244696,2.3670561716028233,2.2119935408649876,1.3840880753172955,1.114400948167481
2024-11-20,40.73415554648112,18.972419476095258,12.198587348494646,10.423569697925693,8.100908546521426,2.5284819401911682,2.331394879940925,2.2119935408649876,1.3840880753172955,1.114400948167481
2024-11-21,40.73292856915814,18.971071940834825,12.198371386242261,10.423385160361994,8.100765129057901,2.528437176265697,2.3346414675188236,2.2119543800102344,1.3840635715965197,1.1143812189536015
2024-11-22,40.747209384847466,18.968501293772043,12.202127323270632,10.42205681454083,8.102261578155918,2.528114954750758,2.3199297686798364,2.211672490747573,1.3838871879137462,1.1142392033211939
2024-11-26,40.73640219262236,18.956374073733773,12.19904242632799,10.419421948475968,8.081251970086985,2.5214082143152674,2.389373373586782,2.2010006909899853,1.3817676043961957,1.1139575054646944
2024-11-27,40.77981064340734,18.91698400079408,12.189951061502434,10.411656849962943,8.069671584197764,2.51952912896173,2.4191711761822168,2.199360390090637,1.3807378388656988,1.1131273260351606
2024-11-28,40.8936077988206,18.916260215672775,12.190135835614328,10.411814668861318,8.069793903507556,2.519567319743206,2.305523563324797,2.1993937277850018,1.3807587679577555,1.113144198712668
2024-11-29,40.89284990360444,18.897312835269002,12.190135835614328,10.411814668861318,8.069793903507556,2.519567319743206,2.3252288389447227,2.1993937277850018,1.3807587679577555,1.113144198712668
2024-12-03,40.8878917056009,18.895274164944123,12.188657799544314,10.41055225162148,8.067047245094052,2.5192618259054322,2.338587368166819,2.1991270545251083,1.3805913529846539,1.1130092316131206
2024-12-04,40.8875818581471,18.894878377820508,12.182250454358378,10.410473360708467,8.066986113205264,2.5192427350002853,2.345895023013593,2.1991103895935113,1.3805808908967931,1.1130007972560998
2024-12-05,40.886353709563096,18.89454428555543,12.182035052302504,10.410289286561172,8.066843475734462,2.5191981906801373,2.3481268963059723,2.1990715057353287,1.3805564799750745,1.112981117586829
2024-12-06,40.85870509631981,18.883515079156712,12.17394760512919,10.4033780714561,8.061488034694824,2.5175257375802436,2.411946616236188,2.1976115793308635,1.3796399518618618,1.1122422282342095
2024-12-09,40.9457129371968,18.883944092775724,12.174224184425885,10.403614425273581,8.061671183231624,2.5175829331194803,2.323649944179668,2.197661506756604,1.379671295831785,1.1122674972088444
2024-12-10,40.94438121537981,18.883562746373983,12.169434637468163,10.403404332461045,8.061508384121296,2.517532092511823,2.3306709946770754,2.1976171267105853,1.379643434454857,1.1122450358413594
2024-12-12,40.94376705081788,18.883395912166375,12.166171803839493,10.403312419523772,8.061437161578104,2.5175098503916566,2.3349416359439874,2.1975977110040854,1.3796312454562947,1.1122352092783474
2024-12-13,40.97732826601658,18.88025044751172,12.164145247622091,10.401579508152366,8.060094343486726,2.517090501123708,2.3108286586481617,2.1972316504735927,1.3794014360862414,1.1120499408788116
2024-12-16,40.974411747278026,18.87898332202546,12.167692034170232,10.401159495363933,8.057245147174372,2.516988861733336,2.315025692487902,2.1971429268915994,1.3793457362530495,1.11200503662209
2024-12-17,40.974159374075896,18.876459590004135,12.167692034170232,10.401159495363933,8.057245147174372,2.516988861733336,2.317801797711355,2.1971429268915994,1.3793457362530495,1.11200503662209
2024-12-18,40.963568893821275,18.87144456990704,12.164622009560953,10.398535183742128,8.055212227470673,2.516353801466763,2.342952565887334,2.1965885668012293,1.3789977141841878,1.1117244671584245
2024-12-19,40.99534733731264,18.871206500648707,12.159170115793195,10.398404002922888,8.055110608413711,2.516322056865495,2.317187761811196,2.1965608561398104,1.3789803176906739,1.1117104424016877
2024-12-20,41.03751463385636,18.82041283638026,12.158955371083685,10.398220355336276,8.054968346041262,2.51627761576927,2.3264820074706436,2.196522062388388,1.3789559633371349,1.1116908083367194
2024-12-23,41.031510283923396,18.817659152450794,12.15717634953429,10.396698953412924,8.053789793951056,2.5159094499222787,2.3407729796809167,2.1962006811542722,1.37875420321058,1.1115281527594976
2024-12-27,41.03075998962408,18.80516450096958,12.15725302076154,10.39676452190064,8.053840586497762,2.515925316918005,2.3579418684147693,2.192052133569302,1.3787628985501719,1.1115351627941592
2024-12-30,41.07766797731031,18.804927308250864,12.157099679274104,10.37771363218924,8.053739002045006,2.5158935831266858,2.3306676821646786,2.192024484845193,1.3787455079806636,1.1115211428132548
2025-01-02,41.15887132556299,18.79613433320265,12.144098808189028,10.37522720679168,8.051809384220721,2.5152907931553727,2.2773988564508354,2.191499291575812,1.3784151704931094,1.111254830357798
2025-01-03,41.192618632923896,18.754125917278465,12.135253480994079,10.3730558311914,8.050124264262717,2.514764381449199,2.2998678962627923,2.1910406444546533,1.3781266893824207,1.1110222618003835
2025-01-06,41.264916582627805,18.62239610174306,12.137977408695775,10.375384208935966,8.051931227464586,2.515328855555372,2.3508254851992048,2.1915324542315417,1.3784360292302889,1.1112716463164019
2025-01-07,41.28367021423622,18.612230627121065,12.136446961732196,10.374076002904278,8.050915979760367,2.5150117040827853,2.3469986261483142,2.191256129430693,1.3782622257073136,1.1111315288767698
2025-01-08,41.330447154932095,18.598543159319767,12.135743085720216,10.373474338902623,8.050449051782973,2.514865841260336,2.3160989471390825,2.1911290434202266,1.3781822908036347,1.1110670867190449
2025-01-09,41.34096609670538,18.581647726689297,12.12986945270856,10.368107348653306,8.052743610004239,2.5155826343304275,2.3293706973269237,2.1917535642547903,1.378575103612638,1.1113837657144414
2025-01-10,41.34930019075224,18.54887392636001,12.134450921468366,10.36546804905076,8.054612712093673,2.5161665198961036,2.3483285862852887,2.1922622866685257,1.3788950812167184,1.1116417262083134
2025-01-13,41.34993649751144,18.54846141303213,12.134841263760666,10.357980221752182,8.054871813721755,2.516247460205108,2.3547115991498466,2.192332807592121,1.378939437658582,1.1116774856161704
2025-01-14,41.35389177313947,18.551306247498818,12.148988794960273,10.32143743571576,8.055888059422102,2.516564923439978,2.3683822089772386,2.192609404022327,1.3791134120317274,1.1118177407922998
2025-01-16,41.35268969168871,18.550696484857593,12.149002590008461,10.317411859898783,8.055897206797727,2.5165677809728124,2.3741885108188283,2.192611893707098,1.37911497800041,1.1118190032495765
2025-01-17,41.349559559207414,18.5492923165181,12.148082988698222,10.316630898219474,8.055287427223508,2.5163772929873547,2.3815781564702694,2.1924459270974643,1.379010587871974,1.1117348457062257
2025-01-20,41.35863145132062,18.535552518190414,12.139162797155064,10.284056455417065,8.049539712761767,2.5145817744178722,2.4386255422577605,2.190881544289822,1.378026618129067,1.110941586060556
2025-01-21,41.44991451440552,18.53541820198079,12.135830860732016,10.283869690352539,8.04580887615745,2.514597757814535,2.351402868757262,2.190895470155793,1.3780353772580296,1.1142263823860659
2025-01-22,41.42691786350883,18.518375979515078,12.124672680912111,10.274414279465038,8.038411230024522,2.512285733670624,2.426070889622495,2.1888810711498117,1.3767683551056866,1.1132019170258098
2025-01-23,41.47729246493452,18.518935773526454,12.1250391989677,10.209480371637273,8.034875585374737,2.512361677830638,2.430426684734135,2.1889472390749365,1.3894054357913792,1.1132355681282229
2025-01-24,41.53792389865428,18.48175801699165,12.10961653328575,10.184208390374422,8.034811635725864,2.512341681920878,2.4477889404467015,2.188929817223677,1.3893943775007043,1.1132267078760711
2025-01-27,41.52363193827706,18.47584718343002,12.1057436372248,10.18095127810744,8.032241943262939,2.5115381851151013,2.4799953832112163,2.1882297539604414,1.3889500215628479,1.1128706758481346
2025-02-03,41.64755140685416,18.47607982191671,12.105896066602034,10.181079471476595,8.029824782724388,2.511569809128704,2.3578891351920483,2.188257307038438,1.3889675105162853,1.112884688550629
2025-02-04,41.68513826719083,18.473558466449557,12.106719251575079,10.181771771458703,8.03037080022371,2.511740592564664,2.3202724231687712,2.1884061056504858,1.3890619584758923,1.1129603632423088
2025-02-05,41.742939402328034,18.35549516333314,12.104111621775786,10.184875457777396,8.032818679880231,2.5125062407335914,2.3753952341795093,2.189073192503571,1.3894853830716414,1.1132996244171003
2025-02-06,41.82565232683541,18.342351547759815,12.102504611537755,10.184711376749329,8.032689269054078,2.5124657635958285,2.3078424915477136,2.189037925957463,1.3894629980958915,1.113281688866717
2025-02-07,41.8447302184705,18.33413045238128,12.08108966718971,10.183223471195083,8.031515756861454,2.512098712274861,2.3246333697057664,2.1861992961075067,1.3892600085721032,1.113119047241733
2025-02-10,41.83724817709793,18.329089355771146,12.078929509572642,10.181402661288558,8.030079682764105,2.499057644841514,2.352675389777892,2.1858083930356798,1.3927891697107029,1.1129200161398338
2025-02-11,41.830137449383486,18.32597411350877,12.073099629241502,10.179672213297117,8.028714877174892,2.498632900881779,2.371160152919809,2.1873253522087253,1.3925524489658894,1.11273086241803
2025-02-12,41.82782566684768,18.324961311029732,12.071425273365655,10.17910962398047,8.026244324549827,2.498494811545816,2.379589666592107,2.18720446758205,1.3924754882235153,1.1126693662831464
2025-02-13,41.86313351703279,18.32454607130252,12.068633983281202,10.178878967520586,8.026062451559905,2.4984381961845945,2.3656880977476455,2.1871549059938387,1.3924439350250084,1.0950198743519068
2025-02-14,41.869833695008865,18.328030054575155,12.056952359087644,10.180814242965825,8.027588419363829,2.49891321569391,2.3661378779347646,2.187570742275812,1.3927086756280678,1.0914507174661316
2025-02-17,41.86467385370425,18.32632250652553,12.055829061852542,10.178606738775397,8.016768528655058,2.498680402108656,2.387824019112876,2.1873669352030785,1.392578922622661,1.0913490314399563
2025-02-18,41.94987371799734,18.32896525454347,12.054769999469025,10.177712583802037,8.016064283601278,2.4984609017815758,2.303268726444449,2.1871747826743615,1.3924565894388161,1.0912531602476432
2025-02-19,41.97405718595979,18.342352929666273,12.051159285749145,10.175419203933767,8.011397945530904,2.4863859454354693,2.3023271359203967,2.1865196675625898,1.3794543983876435,1.090926301854016
2025-02-20,41.99656049610417,18.33811437670452,12.03463628210761,10.172090763837343,8.00877736964937,2.4855726338155626,2.302580510856298,2.192094942892549,1.3790031706555212,1.0905694533770576
2025-02-21,42.03524988885437,18.333040122074156,12.009169804490831,10.155692373836887,8.00656129798482,2.484884862532913,2.3172879447117123,2.1914883784614587,1.3763576400943478,1.0902676869585015
2025-02-24,42.02753229987915,18.329674212065232,12.006964944599911,10.128677393987562,8.005091309121518,2.4844286425729867,2.36037271274866,2.1910860255173543,1.3761049435461592,1.0900675159614654
2025-02-25,42.073997264999726,18.320479978976643,11.9944931781059,10.123457906102292,8.000714768430617,2.4831483722378462,2.3488500143800066,2.189956919858153,1.3753958121559182,1.0895057847529006
2025-02-26,42.232659236900226,18.27803999422931,11.958552895303102,10.114414923050969,7.987601426379692,2.4699059995178896,2.3090058242352205,2.1893597908492732,1.371251197067866,1.0892087124664467
2025-02-27,42.256931854821886,18.257479962400435,11.964863952538865,10.12070982596923,7.97748492113851,2.4714431935723633,2.3008873074820477,2.1882077574457597,1.3721046219300812,1.0898866027008163
2025-02-28,42.235120685876105,18.24112749064153,11.942673997415737,10.101722780453848,7.972158072053452,2.4701822428898503,2.389188318431981,2.1870913158166716,1.3714045628455749,1.0893305335752497
2025-03-03,42.25927202073968,18.214297564138814,11.909075210634327,10.092091074633641,7.965151372287122,2.468011209000705,2.4320377347220794,2.2014914482504246,1.3701992405296866,1.0883731250635176
2025-03-04,42.40696472354457,18.21420608758297,11.90901540041218,10.092040389740111,7.965111369393145,2.467998814058524,2.2846228053791706,2.201480391834184,1.3701923590616034,1.0883676589935467
2025-03-06,42.406727994864276,18.21507515196319,11.913350480761826,10.092521916784676,7.9654914131096985,2.468116571036204,2.284731812837022,2.20158543227257,1.3702577357992762,1.0821414905712619
2025-03-07,42.40952665184435,18.216997021895022,11.921301721976125,10.0937259354545,7.950493409022442,2.468411012649047,2.285004376996989,2.2018480772274707,1.37042120494108,1.0822705879929748
2025-03-10,42.408118343941254,18.21635841507529,11.922797047979321,10.093928745812706,7.9506531560203815,2.4684606097279524,2.2850502889386415,2.2018923183332935,1.3704487404237398,1.08229233374742
2025-03-11,42.40710579603466,18.210399600969748,11.929285751678556,10.094106211561819,7.950792939909668,2.4685040088069727,2.2850904634010827,2.2019310307593054,1.3704728348787796,1.0823113619994122
2025-03-13,42.409023082671865,18.211222919495214,11.929825091954998,10.094562580714836,7.951152406767233,2.4686156134463637,2.285193775648595,2.202030583248495,1.3660136511896688,1.082360294862731
2025-03-14,42.412432020349236,18.206658103147895,11.932542403827716,10.091606082078581,7.951791539221784,2.46881404661374,2.285377464934404,2.2022075876800122,1.3661234546009444,1.082447297545685
2025-03-17,42.41605461716855,18.202184006146542,11.931049441219841,10.092468042083071,7.952470730047813,2.469024916811149,2.285572667160285,2.2023956860705685,1.366240140068994,1.082539753223192
2025-03-18,42.41583762591893,18.202252596699463,11.931094400510322,10.092506073121713,7.952500697021242,2.469034220737764,2.285581279791216,2.20240398526905,1.3662452884163903,1.0825438325139083
2025-03-19,42.416796650902235,18.202664150872845,11.929103156544649,10.09273426537277,7.952680503604702,2.4690900457699883,2.2856329569399265,2.2024537817734546,1.3662761793155975,1.0825683089038372
2025-03-20,42.417755719253755,18.20257326633564,11.927614279854163,10.09296246794294,7.952860318319225,2.469145873326686,2.2856846364255374,2.2025035805297155,1.3663070716117274,1.0825927864006168
2025-03-21,42.41118780812904,18.201656517835698,11.939512145702803,10.091339918302571,7.951581812559357,2.4687489322143503,2.2853171886324235,2.2021495049643054,1.366087423410843,1.0824187482486056
2025-03-24,42.40969051574192,18.201966543441454,11.939872044403629,10.091644106621313,7.951821501076687,2.468823348951192,2.28538607609425,2.2022158854609444,1.3661286020689742,1.0824513761396357
2025-03-25,42.409754967325,18.201743009420017,11.941899759683585,10.089749095964876,7.951833585755399,2.4688271009138036,2.2853895492804193,2.202219232250284,1.3661306782253908,1.0824530211812275
2025-03-27,42.40784280945368,18.200658590733845,11.949901613637422,10.089294172488701,7.951475055950306,2.468715787203607,2.2852865063456265,2.1983521657621807,1.3660690825493105,1.0824042158753167
2025-03-28,42.4084819516734,18.200681710018827,11.948825771010736,10.089446231481698,7.951594895184763,2.468752994012149,2.285320948632562,2.198385297833747,1.3660896710152133,1.0824205291369056
2025-03-31,42.63076344750951,17.771700986267717,12.011525964531556,10.142389528451229,7.993320044440585,2.4817075130122674,2.297312927466505,2.2099210910781273,1.3732580813997093,1.088100415842798
2025-04-01,42.632162885789796,17.77203186208783,12.00889008565316,10.142722472246083,7.993582440821795,2.4817889799205126,2.2973883412614393,2.20999363606492,1.3733031612850413,1.0881361348694254
2025-04-02,42.63162462942431,17.771554967761784,12.014041215624276,10.14259441435353,7.9896938389996714,2.481757645861299,2.2973593353697606,2.2099657335832776,1.3732858225173534,1.0881223965047389
2025-04-07,42.63158741719103,17.771392205639273,12.01410188969174,10.142645637122516,7.989734189054605,2.4817701793900375,2.2973709376385396,2.2099768944913856,1.3732927579718894,1.088127891808984
2025-04-08,42.63341755193538,17.767862207315922,12.01461764400967,10.14308105154888,7.990077180977341,2.4818767194958133,2.2974695616548706,2.2100717667620158,1.3733517121639054,1.0881746041361984
2025-04-09,42.65172754535029,17.757556159269615,12.007146001658855,10.135058263179957,7.993508720576298,2.4829426238731767,2.298456267740387,2.2110209376664263,1.3739415325970301,1.0886419480879643
2025-04-10,42.56647773566314,17.75782533143567,12.007328008094223,10.135211892179427,7.99211406996522,2.482980260755091,2.3843874402363006,2.211054452711495,1.3739623590449401,1.088658449914488
2025-04-11,42.56825666485201,17.76383897008052,11.993703728876671,10.138896875600578,7.994820577385367,2.483821115182465,2.385194906476523,2.208012392831351,1.3744276476140473,1.0890271211004725
2025-04-14,42.56401092011961,17.76026371585623,11.99606843015978,10.140895879660796,7.996396851312499,2.4843108300454353,2.3856651760098813,2.2084477287256243,1.3746986323653243,1.0892418357448246
2025-04-15,42.57552613824653,17.765068556994525,12.012714354559737,10.143639385865507,7.993503386496474,2.484982932614828,2.350912985905265,2.2090451996116722,1.3750705417382494,1.08953651796721
2025-04-17,42.56992917936066,17.76273316933554,12.011135168711705,10.142305907744499,7.992452564255006,2.4846562579130107,2.3637498895171087,2.208754799556037,1.3748897756036798,1.0893932880027486
2025-04-22,42.63260532652502,17.76251882439625,12.01112955119556,10.142301164265522,7.992448826246011,2.484655095858264,2.301305533895009,2.208753766538294,1.374889132578237,1.0893927785018316
2025-04-23,42.632627959932655,17.76227544760161,12.007290736182217,10.144834616903896,7.992453069391625,2.484656414947519,2.302823596534056,2.208754939153103,1.374889862499056,1.0893933568542604
2025-04-24,42.63683172376558,17.764026885753328,12.00847470763656,10.148616091197644,7.980599573133549,2.4849014129519635,2.30305066502624,2.208972732063682,1.3750254326610376,1.08950077581041
2025-04-25,42.6312807751445,17.761334964064407,12.006911307556752,10.147294828706512,7.979560567738334,2.4845779001693744,2.3161491654338446,2.208685142821111,1.3748464161811351,1.0893589321840278
2025-04-28,42.630041440334345,17.760818623942892,12.00656225439965,10.146999836497,7.97932859377458,2.4845056709558904,2.321643245110785,2.208620934091455,1.3721521374845276,1.0893272634088733
2025-04-29,42.632627959932655,17.75684010108258,12.028779315443487,10.146857071422605,7.979812728649701,2.484656414947519,2.300042721570833,2.208754939153103,1.372235390943252,1.0893933568542604
2025-04-30,42.62594675943823,17.75405732613907,12.055204143293146,10.145266900003985,7.96592380721631,2.484267030373722,2.2996822688541245,2.2084087926616083,1.3720203401661555,1.0892226318536506
2025-05-02,42.6274036214021,17.75124633906022,12.055616163898396,10.145613643116658,7.966196065131596,2.4843519372067617,2.299760866982288,2.208484271261271,1.3720672328312857,1.0892598591094227
