date,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,ICBC INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,CMB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2025-03-20,64.92132877495486,15.134445143323935,3.997752103873578,3.738727370369256,3.5359000400254885,3.1912121267979523,1.7336840628728405,1.4301180392156594,1.4390262972462313,0.8778060413202011
2025-03-21,64.96520388973482,15.126152978785786,3.977070105397494,3.7366789211380627,3.533277844747155,3.1894636612426606,1.7327341771406337,1.423855475998173,1.4382378545436092,0.8773250912716015
2025-03-25,64.9718127420665,15.12625657476104,3.9770973435496404,3.736704512899404,3.5264532448614663,3.1894855052368998,1.73274604428803,1.4238652276975552,1.4382477047450053,0.8773310998944532
2025-03-31,64.9744827249421,15.126878180413126,3.9731513322727765,3.7368580708292134,3.5265981626246936,3.1896165754860055,1.7328172505861272,1.423923740699035,1.438306808786904,0.8773671533600114
2025-04-03,64.97225772397385,15.126360172155321,3.976439697524848,3.7367301050112935,3.5264773969949044,3.1895073495303508,1.7327579115979788,1.423874979530513,1.4382575550813264,0.8773371085996091
2025-04-07,64.97003287538726,15.125842199373887,3.979727837569576,3.736602147957255,3.5263566396358836,3.1893981310551567,1.732698576673727,1.423826221701454,1.4382083047489433,0.8773070658968554
2025-04-08,64.98115864229341,15.128432418081209,3.9838342363289105,3.7372420208752635,3.5029862659780626,3.189944298243421,1.7329952919381264,1.4240700442448082,1.438454590146271,0.8808821918705259
2025-04-10,65.01180455164781,15.119629291827536,3.978093172815802,3.7350673465639335,3.500947903409351,3.1880880925491635,1.731986874414727,1.4232413881060149,1.4376175637434494,0.8735238149222101
2025-04-11,65.02515902460482,15.122735107485013,3.977540896467466,3.7358345896241167,3.4996128933128223,3.1887429772506435,1.7323426524466672,1.423533744836609,1.4207948631726617,0.8737032507991885
2025-04-14,65.03762815030933,15.125635020193881,3.978303623666859,3.736550967589324,3.5002839737644265,3.1893544457594363,1.7326748438418236,1.4238067195048028,1.4210673126370688,0.8546949427330419
2025-04-16,65.02694003554207,15.12314931264855,3.976965100419396,3.7530553917697502,3.4997087461939627,3.1888303155394504,1.7323901005614792,1.4235727348092155,1.4208337781284859,0.8545544843876387
2025-04-22,65.03851898513722,15.125842199373887,3.959866865742091,3.753723675394742,3.500331917930903,3.1893981310551567,1.732698576673727,1.423826221701454,1.421086777311456,0.8547066496793719
2025-04-30,65.03478815990987,15.126567371201075,3.962111393751617,3.7539036385743496,3.500499732857122,3.189551039014914,1.7327816467055475,1.423894483597167,1.4211549078711503,0.8547476265172027
